"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"
"g252"	-7.80536662138496	3.81953304218075	2.60049507357173	2.604255436554	2.57245520628406	-15.5521301702757	7.14308839186368	-10.3179733107357	21.1923047649682	6.11495561154222
"g253"	3.89633958063922	4.69471042201728	-25.5381312113008	-5.37152229115009	-3.33194517886117	-10.8803399417372	-6.66356502553558	11.9944478317063	-7.94507486534022	17.403930959895
"g254"	13.5769178932075	6.94886987246036	23.6925503219196	-9.16570029030013	-4.72839655392652	8.15961107448727	1.54936712386079	-0.391098931932589	3.69486414421832	-5.82701076174713
"g255"	-19.5336870753906	-2.20406351561221	3.31126623297922	6.58841645398879	-12.983580262943	-11.8863007760669	-6.52095294095439	-4.66612818151624	-15.3560603450873	11.409130991398
"g256"	-9.51415183071573	2.8538045956774	1.15716485999038	10.5396934932555	-4.32875096190194	4.16797616204667	-3.08546041537296	10.6188856402404	4.88558390085436	21.4525287159309
"g257"	14.9268640060903	2.58994141358924	-5.83172133295859	-6.24449765409898	-1.38840922726749	-12.9882157685327	-1.72636967834207	-10.836537252096	-13.3419731651354	-10.7854322474615
"g258"	-4.48127603349683	-20.8798968829826	4.94651213281073	-10.4085750771442	-5.26873369714638	0.40936721705881	-4.00089161158109	30.7902474903645	0.733376135609786	-6.39325853920766
"g259"	0.11856149782133	14.1039782492482	1.36863097789251	15.2462910336894	-5.44825265282482	-7.04766478168654	-11.0310754668819	-4.83484545227205	-9.00264806956581	7.91347265722147
"g260"	-1.60214549799866	1.29896895944875	-22.1052944991232	-3.77041501956196	-8.07001536753324	-13.2679913545054	15.8858047083536	3.27283799157496	-6.77400906523809	7.58406395192683
"g261"	-2.69774734853422	-9.49556235974478	-0.363262201041946	0.88023907374766	-7.39381231531505	15.1773792737366	9.83934244348951	-4.44133810812683	2.2399455238346	-4.31867467604517
"g262"	5.26960704222476	7.4542168440204	12.5086900144667	17.8587556965477	2.98946640936808	-7.69888107260876	6.19775591175045	2.90185181830028	-9.10800288470488	9.25460398090204
"g263"	-12.118033213593	-11.1900270355583	19.3980381745024	10.327846482492	-14.3455170339597	3.41615237589168	12.26411186372	10.3492840997952	-21.6176017661462	-15.8680120906539
"g264"	18.0779200153688	3.69146298696691	11.584142235266	5.97013022763772	-10.5868688045436	5.31810992402605	0.0774273727498123	-0.50290185365023	-2.4310083088865	6.0482840559245
"g265"	-7.97211310814415	-3.28322231413781	5.57650768439738	5.79859799195769	-28.1328950521048	3.37628804650982	-17.2967721156342	-0.120236022967722	-6.19496776233583	-5.84227538969829
"g266"	0.0161848170574878	-6.84613378674372	3.19556300546562	4.96458981365085	-10.1673740456652	2.91435979332596	-0.981839364256126	-4.80700661731353	5.05188459463284	-8.87173323999067
"g267"	-3.9526695590653	4.08468725783782	-11.8812602707752	-0.177468998865998	-11.5091312212208	2.81345314597056	6.56066398548454	5.95501942824959	1.00631994111812	-2.1745735407978
"g268"	12.9319422391179	-8.02187349258753	13.3338911136757	-14.3715584604819	-11.8396181713169	19.9339213206692	5.83181532817245	2.21943207419967	4.38642189639018	-2.76338774045642
"g269"	16.8571402714235	4.7621775481335	-5.23240288171966	9.01451478563597	-11.4578407391826	3.82740772463105	19.2607872366367	26.0449841231003	8.06909592707698	-9.52363253517446
"g270"	17.0291334100207	9.79344303942466	7.55623959788864	8.95743148037323	5.96911358005355	2.21968031557254	1.79761182452453	9.18579247187595	15.2385577180604	-8.40343721810111
"g271"	-2.36770331066875	2.3362215047854	-8.55801410921751	6.33853443012879	-8.02112216610665	1.79780878771973	3.45098140342696	3.74059328265123	-9.97186966614238	-4.79808244893972
"g272"	9.91381563941396	1.32203108665733	5.30611250587114	11.9731077948497	3.14099612435894	-6.22152927893311	-3.7655477198113	2.65455575376988	-3.80586845271781	23.2806011458007
"g273"	13.7003116166466	0.472032204702268	9.04834580466532	-0.279511546339204	-3.30538825510401	-7.66177518446501	9.72173066543631	8.0866314278997	-0.591117336290903	-8.97773538062908
"g274"	5.01745488180457	-6.87583193736439	-5.99890643364949	5.21619478010123	-1.02917803094035	-2.85393324666104	-4.38337050312684	4.09300683250033	-13.697736085129	3.24169766100261
"g275"	-0.255292427197143	14.1254152842415	10.542304163557	6.58806375591152	-5.14515030436721	-4.75291748838444	8.6669743460201	4.1100085440776	-4.59800023074031	7.10841315057082
"g276"	2.5682041543883	1.81377167298255	-11.2220630764169	-5.21404937342315	2.80316841922103	3.07202906942873	7.38322321666908	-5.97063236119147	-11.8287606530313	-14.3929506286849
"g277"	2.71742423321132	1.13502964453308	-2.75173791729757	-9.89965873270416	-13.7859963546225	17.1077853272617	0.615524855451758	19.0704496932995	-11.9422293161104	-11.4699118879256
"g278"	2.55674965072451	5.98284224542838	1.59085656121209	-15.3351858657636	3.4451170205801	-2.42722006808853	-14.3902175810188	2.40804002230724	-0.197857766176587	-4.82240482120882
"g279"	-13.1223148612405	23.4847693541645	13.9560499627151	12.5314645184397	17.6763409497694	-2.90624692134646	5.25159530874794	-6.77744706434676	-8.79403077136191	0.278056877312858
"g280"	-0.688170296232743	-12.6316580751288	2.42710126237708	-12.1732131092115	24.3115119815862	14.868420430095	-23.637670082762	-5.80274070206391	4.42389641485503	-3.05442286210818
"g281"	-8.21772440580519	-4.06660785073958	-8.99687553008672	0.961148442400597	5.70513160434406	-7.71110163736487	-2.86098558803365	-8.66479831876858	11.2271160022133	-11.8877607460201
"g282"	-12.7103812545654	-0.273053526220709	4.23676510251492	8.67646819120001	-6.24747298804941	-5.27090779033349	-23.0366304507978	-5.33662370445264	-9.77374011800216	-6.39746829950948
"g283"	7.80148642845243	-0.580185998992858	8.47069149309688	0.399907462593391	9.58374399390544	-21.3304776150422	4.78574130544551	3.96071899847917	13.3618011362306	0.180415385386263
"g284"	-5.02532649835831	9.17730930252656	8.03150941317573	-5.90198997873855	-6.00054575077528	4.88951105784621	15.3380593615656	7.17084003864319	13.3922121278945	-1.32602851920798
"g285"	-5.27774166865151	-4.3452307922817	-7.84628380355768	18.2655868334749	7.19294891733423	6.18592134858633	-16.222506405758	-7.35282054747375	8.81244893605499	5.33421801339828
"g286"	6.04142304776367	-8.89509806220632	-13.6363323608513	-8.73060430932198	-3.23872584727812	2.10513847312209	3.48725718499192	10.6311844617298	15.2726228190801	8.90489873768126
"g287"	-14.9695291890558	8.9700611140259	9.26584179830822	-7.30711808515201	-16.9313796597925	2.07702119832678	12.8923269701061	-11.2974744535084	-13.2883506509184	2.71524515530582
"g288"	7.54356832217381	7.57539665292661	17.1019453244473	-3.16338228822981	3.74482288359664	-6.41212425939448	8.91217158920079	21.041588656287	6.26931689076293	-14.5272294509127
"g289"	1.51990114108369	-20.3381979880938	1.7003465070977	-6.47479439756372	-9.71852057786371	10.3767513979588	3.11621778298078	1.8131143758436	16.0773892971073	-7.70221649550102
"g290"	-4.92492032984925	-1.28852417767196	-4.69330589194255	-6.6388811966336	-5.48539498836107	-7.38675362273645	-3.2826861283225	-4.83067866781623	13.361094387724	0.517144353012544
"g291"	8.32577478018246	0.296471911622083	-17.4943432116795	3.11921379379608	2.44969082144911	0.954843350016069	-6.88510837011818	-0.806561648579215	-0.201763980955588	-24.6816825043098
"g292"	7.13734650034876	11.0483167593602	5.76381706261634	3.72396669436315	8.76000537734392	1.00981331261695	-2.30539336212307	9.06531166014699	2.80782386826218	12.334130671593
"g293"	19.934853589407	3.25123013578129	4.62503004044028	-5.07486246691943	-18.225836886807	-1.50966841571891	5.96490153471608	12.3579460723939	-2.19032257898301	12.2600499049421
"g294"	-1.06928395293226	5.86534006593041	14.013848446203	-9.34792817061654	-14.6702262164186	-1.3093897227174	-12.0478889284642	-0.96371382258154	22.8332982013346	14.6053971963304
"g295"	10.5667476941548	1.29779196814758	5.09465459400745	12.0489394734377	11.8501266131081	8.48825367217517	17.2503090676599	-12.7503068767411	-0.287036376845462	-2.42535656756216
"g296"	-1.32443537786159	-10.109986576032	-8.68486247145602	-5.80056840645537	-4.13067245393783	-3.27929694726584	-18.849324903153	9.66880620994301	10.0249281370082	5.80486329048885
"g297"	-0.155520361050671	-0.187153421598402	-22.9612031598537	10.3647082951738	-19.2207357730831	-9.29819393172012	7.09236794417788	-21.0409576138242	18.0942474896918	11.0554728940756
"g298"	8.20947497165445	0.183436109596691	11.1784468453329	0.239092130708805	-13.7393861300348	-7.73129815706651	16.4027972500446	-8.8061643488031	8.68378140108694	2.04785811798776
"g299"	-4.98159624596149	2.40703848719595	-0.743402952077033	-0.204501420567134	7.19722625236878	-13.5627934702219	5.42687386476796	-8.89158003686146	0.232552559558168	3.54433912119408
"g300"	-1.28753438131636	0.717799051115171	6.43257205582862	-21.1039025595132	-9.83152994166101	3.60424823027856	9.83383535438806	-4.58666578427546	17.5083481552714	13.525102838654
"g301"	1.32405895875933	-0.448523186013011	9.84147212924719	2.18782783112353	-6.26591948785919	2.20350563240514	-11.7951923612807	21.1129408930708	8.05970113231773	0.48876314095362
"g302"	0.0250244767719103	5.83491487971513	0.287758933301922	11.9911441757818	2.66390216176703	-3.35874632148064	6.16185697842661	22.9064463496272	5.48734871225383	-3.13147218133226
"g303"	7.77163420697981	7.96437742041838	-8.66195601512237	16.252386561559	-11.626823254935	-20.5666668137827	-11.4962161500776	13.8608250584118	13.7720276603669	-9.07224855453238
"g304"	-3.80084646494664	7.16595200540664	6.86117663071164	-14.8347348822768	-11.3396926321482	-6.29923228576317	-11.5808186800454	-4.80533041553541	-0.979679654045334	14.5437643338746
"g305"	13.9122169643305	2.29844447336769	-13.5838445854233	-4.30432980353811	16.4825907018876	-0.800222632080631	-11.7874798008931	-4.75140727767783	7.31206292882146	-0.65952014014253
"g306"	4.47957082911956	-7.52777399660393	-0.228831906417397	-3.28776255670335	-4.20759767458262	5.71692986790837	9.22095411095047	-8.9855049576506	4.28020800076142	-4.60888277326553
"g307"	23.3816001913762	-6.20631630088107	6.22527092064535	-2.92117515500956	-17.911866772501	-1.2844516137382	11.5441545657196	10.5267555057634	2.75541316479661	-7.37230148405847
"g308"	8.1879341158162	8.15048271638219	-12.9167033281633	8.88513726119516	9.95525297748871	2.02735700496155	-14.9028459238671	-6.05104482190177	-8.24536058317038	3.20965267405535
"g309"	6.50732260529112	3.12913975498696	11.1094758793073	-3.3075616444831	-6.59208777381074	1.90412408819156	1.25602990359749	-9.11236859508688	-4.11916354887105	14.6593840322632
"g310"	9.99737375456555	3.90117951047927	1.671513548564	-6.52880417938741	-8.13449078917404	-6.72961839623355	7.97868307784611	-6.64975531878942	0.147863153281383	-11.4472890441967
"g311"	-7.69623511549492	-3.0569068663514	-0.292327657860242	0.59716048036609	10.3973175476397	9.63996555090828	6.86205889123717	8.96970426388896	-1.43509206854825	4.32893399498241
"g312"	-0.533747359175106	1.80117786064233	9.6542119668486	-4.51922177521583	-1.59523733770758	-33.2525010688251	-11.7048237851845	-18.1469398132465	-16.3397081875206	12.2167305708634
"g313"	-11.8765029520726	-10.3855338353099	12.4741207873233	1.17874497819747	-1.33764271204305	-6.56744670970928	5.54117754384467	18.4899017377631	-2.04545420994972	-3.83750936725294
"g314"	-9.46912447799755	13.0694109443111	-1.29627941579308	4.04714173388209	5.04413004770441	-4.64359265114823	3.01299875540196	-1.7066899249254	12.7376654802412	0.866514299468644
"g315"	4.12060420135497	-15.2700372529555	10.2183095782585	7.5014978282347	-9.64746641548957	4.93649208159986	-10.8605660013199	7.48677289288553	-6.63122328896557	-16.1808803927349
"g316"	5.94965605980203	3.72121473895173	3.86404179867623	-14.602870869416	3.64778343010461	15.1170199370512	-0.926615223853347	-9.29577929852652	4.92716087905307	9.82200876627734
"g317"	4.22927671540212	5.2327913098068	2.69753633311269	2.44369305210394	-1.41706618914003	1.69036725754712	-2.48073657161608	-3.58404076794407	18.0843143051521	7.30157441831527
"g318"	8.4709736192455	-3.06186541044472	-12.0459530811204	-2.36641654172944	20.384817463998	5.90349061559423	-6.18869904542592	-2.9946463498675	-3.5225925163391	10.8587960458978
"g319"	-8.45183196885437	-8.0754016965911	12.1902047994798	-8.14019738995303	-0.673991921235861	1.86128770781456	-4.66470869118993	4.07120742058193	1.59610795234166	-4.31367143404756
"g320"	7.83073360449653	28.5434290911621	6.57301411555885	-1.1698800572331	-8.33464423800554	2.01887442076783	16.1793608120265	-2.09267568724873	9.92579541170782	-6.85316544023626
"g321"	2.46965141215954	-5.40755118653769	-14.1464913810417	-5.92176568452461	-16.5070038463771	4.04634815784844	7.38467949866326	-14.1289253423258	-6.96101651944872	4.67309823137267
"g322"	-11.6591877521693	6.62558165972928	-7.97216344657244	0.575814194677793	5.71487427293475	5.095058436849	-2.32340522450439	6.3051707827739	-5.35269965535104	2.60783106342817
"g323"	9.04184077925601	-3.23114404778436	-4.4439273677234	3.17777896160883	10.4796361315559	-4.65854115630975	-1.26967037848837	4.91373219535715	3.93631672378332	-2.02089752226343
"g324"	2.50677447634122	-1.08475069927605	-3.71847464774834	1.2960155167655	-5.47109945842584	-5.53872438607164	13.3591203948144	2.58127242395546	4.71962870262525	10.8834333580307
"g325"	3.51811842614284	11.1715766716341	-10.6065712464753	-16.9546476894395	7.22490832397029	-2.31900219319443	9.34825248523972	2.30589763567383	-6.92328669727295	10.7787870624353
"g326"	16.3666949056045	-3.17674674903992	4.30860966553759	16.2410938409952	-4.43647032882833	-4.46407098323009	3.77909697533532	-3.24327180806603	-13.7715734992871	10.6572513934694
"g327"	-11.7125853396171	7.17093634307383	-7.18849121791141	8.66970248349913	9.90843601646627	10.9497772626195	8.11242463681285	3.28733371443318	7.67654054300013	4.70416888597915
"g328"	-9.31654282602099	-3.70422444613588	-0.469127494356062	9.51623021130031	-9.12407178373696	-5.29500038268366	3.98698936735967	12.1044388592718	4.42619958658934	-3.0962885706423
"g329"	-5.81037762963627	-4.52443604014331	-0.376341832776871	-16.0159223446725	-0.368175386511393	2.227916447412	-1.34077600686228	0.814472060670482	8.33204035910353	-3.16894142022993
"g330"	2.31612010883439	-0.270395762392787	18.7953202575901	7.52772542437953	-5.18023117789631	16.2098769462588	-0.305926175909749	-17.6161238145258	-3.79403559876497	0.673718758573157
"g331"	4.42073849813724	11.6104832117849	8.46573502914038	-1.04881439904317	12.011096979996	-3.84720296423859	-14.4083217269598	-18.0309671546918	-19.3017807500388	22.2897616994389
"g332"	-8.56951557864644	1.58534860102674	15.9433400176617	18.1464786500705	-9.22987104266316	-16.6870774068869	-6.68408538783883	-6.02326877963143	0.505254906439051	25.889756171733
"g333"	2.23288273974732	-9.51152131702264	10.0907685960729	13.0627622148663	-15.1088060180792	9.0748038520728	-1.27602145465471	-1.14946458050962	5.94798775231151	-1.39899368323278
"g334"	7.80789984547248	-18.8524151360634	-8.64985768019114	0.316339348308925	7.25606485756539	-6.84312850605093	6.92959667288788	1.86862563174359	7.53786284713036	-4.35269908202686
"g335"	2.3340702898402	-8.07766079287374	5.40633058398482	-9.48352009691928	-0.266413088039042	-3.02533962184072	9.91322585868338	1.4990421588914	-18.2117486790803	5.87915815990176
"g336"	-9.29047894027113	5.53581726871214	-7.05808862639829	23.3039077813021	-0.199227206091667	27.2415300271118	0.878927261656248	-9.59896761713802	-0.586171405224951	-0.403823690236763
"g337"	-16.4382432852348	2.90866565590348	31.9658073725154	19.8232154901354	-16.8442753175979	5.07208900937066	-9.66314704531001	4.32897880649037	0.226445430452919	-9.26689820599293
"g338"	-2.01231692957514	11.9863754380541	2.14464729041726	-3.83497246943957	-5.3552390033386	1.4156401580972	-11.0755660295184	1.19255721211689	-11.8976293915724	2.00299397162984
"g339"	-10.3424282789479	-3.18199071124514	-27.1029848100502	-2.13415577401918	5.25796815403426	0.647036633255939	-17.4819229900816	6.11255280636818	6.92035467005539	-13.146400417958
"g340"	39.5148668516819	10.0702989127881	-1.03335378805651	4.41804972159947	0.434002499387466	12.5306892845093	5.87117337531829	-1.4436043063765	-8.0258708809665	-11.3351087103397
"g341"	9.74904166423794	2.58712956832587	4.44240021062371	10.6790817684857	6.9654808768291	-4.89862543724161	4.5536473907771	-4.27483923047732	9.33982897032873	1.90393595630489
"g342"	-11.3392881038545	13.6175730020147	3.1392704277435	-14.2954811947536	-13.4326148344831	-6.97809015927044	-3.57299321952579	-7.13134059024985	1.32134886664192	5.3365164275737
"g343"	26.7016382643138	-9.79867725540377	1.93127158424476	19.0142891820241	-3.57638294937562	10.2603292530439	-7.18104716874926	6.75122001112194	0.0880991384410562	-8.20973241453306
"g344"	-4.11774145667674	5.76245761258921	-5.25169499881735	-11.4994280206304	-15.0823960399259	-5.1827639266575	-10.0039609154153	-14.7702288033803	5.00927265051202	-0.116316247812073
"g345"	9.70792167791459	-0.0657568447486223	-1.36303959869974	-3.52268611404105	5.15394017272958	19.741304237467	-0.298696831563839	-10.8257910487226	13.8812944433894	-13.3415941602129
"g346"	-20.4209582051412	-9.32957949953099	22.8989899720083	2.60223173152845	21.7235320067289	0.447076699115873	16.9102238917099	-19.4997187467816	4.36135391940798	-7.02195298545682
"g347"	19.8639311762483	6.29655601705804	-19.3526269230178	12.6760145813122	-7.69346035553358	-8.6631642908458	-17.6093691799596	-14.279826663543	-15.5210549899753	5.31787092932255
"g348"	5.74596371622707	-4.19197787432827	-11.8218407887507	1.80586842530833	-7.58375153703161	5.94303703642154	0.327436490751321	-31.3609002556611	-12.5465042466983	7.70781129964818
"g349"	17.538320911657	3.05617181065619	-7.98438503148898	-9.02067986312456	13.7428018523135	-3.53798242906321	0.643411448327952	4.29361988455011	2.81622703574721	4.38748027054473
"g350"	-13.2630334806815	8.93255100617531	5.22114463542248	6.76845878995298	-4.26600965238253	-1.93433890754966	0.0304247212350637	4.33900139965513	9.34870954661035	17.8716023054091
"g351"	10.0829798107166	-1.11231508134186	10.4391449161906	-6.9059401359817	13.7584384575235	7.29064920398366	-1.59730991014267	6.11223965552698	0.851883047507663	-1.81789868785589
"g352"	-0.713353874541759	9.29315281137582	6.04195750870341	6.70221181601296	-3.12706457764046	-2.85564896390683	-1.73638125055531	9.22787562987976	-17.4952845454243	-4.82157160257918
"g353"	-1.62418661968487	-8.2330838127297	-6.52146686242471	-1.329078663617	4.5297634474412	-2.36374485245068	6.99681003682887	-8.36196935508559	5.36257506153309	-6.47082445991033
"g354"	-3.62732951290599	-8.14496821048882	-18.9341870159043	-2.06258921113538	-0.601475880202522	-2.04749057690746	10.8211979901105	-19.1585978587612	-2.57387556622936	10.6118373509664
"g355"	1.66932636125591	-5.4226128712439	13.9861112687732	23.8417371392382	8.72525184749355	-12.6891397775669	1.88164687156371	-8.12197776965133	10.5108165964371	3.37348362690625
"g356"	3.19463325211896	3.26950121359604	2.78665400341478	7.7536416699951	0.572614645492784	-3.57572987167515	-0.434272261443348	-8.88552366725614	-5.78845830036597	4.55070285480971
"g357"	-2.60481618864402	7.76579528664004	-7.04301945208311	12.1167504534023	12.7342255704768	23.3172966398607	4.12103250138135	-15.2196953244122	21.7782020131921	6.92342858951884
"g358"	-2.31594604913415	3.98182507823807	2.05803085039404	-6.6093216993391	-22.7483953837909	-2.31690514334181	-8.54953569757059	10.2316680018557	16.9546604764723	-7.39944935838556
"g359"	6.85983340944549	-5.87851363461346	2.20883883915196	-1.29152752077562	-10.3947018613775	13.6434409592362	6.5953991572106	-19.8492892807246	-12.4710865489066	5.20017445545587
"g360"	-13.3692553756299	-15.1645398725725	-2.50622307197815	-4.28451201017262	2.21276836554497	8.57479366755994	0.358855120574421	-14.0208585888699	1.47751920933809	8.75727998556346
"g361"	0.584587542764612	-0.0367692577515257	-26.2949146323923	4.35900976608772	3.5531842996715	1.75526138586175	0.309105365349889	-5.66207409114781	8.30317724198741	-0.27979097468552
"g362"	-16.0941893917713	-9.92146454795489	10.1584286890753	-2.49584604671518	2.2122879220486	31.8272842460349	-0.837753264170543	-10.0451099824789	3.42876105024035	11.6455549781989
"g363"	-7.45630670846064	5.49251328586821	-2.80708878970754	-14.758486328764	4.18800995820256	2.23077435139011	4.66879644599755	-7.78100014192951	3.75315037528828	-19.8679515119707
"g364"	5.66697459878657	-0.495550220300633	5.85034545585905	3.88969717155129	-13.7873090629245	3.91974917032049	2.7688617395102	-1.67107514503637	4.38696599361238	16.4728942999273
"g365"	-3.13711950889566	-4.94387360682411	-1.08230855880008	-15.2986416518301	9.40480218921563	6.05233473275561	1.69689510672501	10.042261570224	-19.0026640134913	19.5848237528851
"g366"	-7.49018316404834	5.85084698857071	-3.74642617657015	5.02440380686875	2.62687642106872	-2.19944361836914	10.3222125809485	-2.1389793941624	-15.0381599450713	-6.69931172260071
"g367"	-8.28299456173574	0.842108861164845	8.98836884186899	-4.65564724852551	1.39496313732463	-0.621655371954211	-8.16692688299939	-2.51767633900422	-2.05358616780942	-0.0371551515844789
"g368"	11.7911525797737	-1.03500579957192	-1.85676653082622	8.84271615545982	-14.9456616831966	16.3118922828577	2.85311154539098	-8.07940652607906	1.81139239441577	-0.677939752092235
"g369"	-9.85415511321181	16.4648332112193	-5.56812729814607	2.0864091235825	5.82693106394358	-16.3685562989583	-8.51382347226443	13.9051259792147	-3.8505684139074	12.2436783912664
"g370"	8.04917561974846	-8.54403412723122	-16.078529312926	5.9680282769591	-8.48565124876757	3.56980019949772	-1.06818256346341	4.0714329965608	5.93797361642608	10.9262895735861
"g371"	14.0015920172331	10.2813133054917	3.46066982908838	-3.39475865342892	-0.590902748049033	1.38492348661197	10.0446024068997	15.0870709125971	-2.16719260415347	7.5596353925742
"g372"	12.5125101828839	-7.24710481754201	15.6646480136165	-8.15803613124612	-7.4711244972608	1.81849846650039	-16.9991332364601	-5.7067051932059	-0.543774263480593	7.51506601443234
"g373"	16.759934133764	-4.30536382161871	8.97140866252738	-7.50148299523807	-9.30868456429482	7.2983513361793	3.51353949416594	-6.21489706223903	11.9275225452975	-3.99993445626737
"g374"	6.41133244644787	5.69103463670832	-2.71219266044417	13.2821631469902	-10.2328443788666	23.7732084454448	8.44639072335586	-4.72620143157839	13.9204711288136	6.79129923087571
"g375"	-0.411288400458684	5.5711353915497	7.38650150502262	8.2631669309657	3.2811303176368	-3.17160956522523	-11.9424775754849	3.25479132339504	-2.94235147196977	3.75760253856461
"g376"	11.9544861370332	16.6125650635907	6.52642415758727	-2.74483337843652	4.62810059635287	2.25739890328656	7.50953189284637	1.29652597091804	10.2586985712167	7.1183301210628
"g377"	-4.79845076743551	4.83343177949107	3.43118196407521	-6.80128755768598	-7.85172797362247	-1.93847927340795	-9.32104299754535	3.57572086163529	11.492195689324	-12.3760312836986
"g378"	18.230818482431	12.5107684683301	-2.98523881300643	14.1650544915211	6.98419885116862	0.0630016012321028	3.66594346608439	-10.1010239411339	8.02859470314447	11.3050342848535
"g379"	7.31930380996262	5.03743708680413	-21.2306666793125	-4.87793041130214	-20.4684092220591	7.32227227434558	3.9904028792153	-7.20229458644981	5.17211471384565	-5.1253395653688
"g380"	-12.2186048216015	7.50781828419277	-4.24840817099014	-1.21832956123856	-12.613969197185	-11.3975834638252	-4.59604704853692	-6.44026468387487	-7.13079099099319	10.7140607302182
"g381"	-4.89097183385479	-8.7724439206806	0.67461120975744	-15.1073738536562	-0.399696172419831	1.92008470334401	-1.91769657071956	5.35686904195604	8.20923055954222	-2.61035223514781
"g382"	-9.33542680175915	-5.06512987709665	-3.53203449731843	-16.5502822609493	-5.24798878142101	-4.17445062087621	5.22659318039965	-12.263797361464	3.78640346500032	-10.0283638360075
"g383"	-1.62526857117953	-5.46497240090429	7.56918540191888	-10.1873443964621	-8.71567291591231	4.59482065499294	6.11337479722274	5.7716683049985	-0.413337785612737	4.23811396068001
"g384"	11.8830429762943	20.4320054957022	-0.848093547810729	0.137921890682086	-8.44243727437192	11.8355797653194	3.48196476903493	-0.826559446657159	8.44235675051728	1.93205719592205
"g385"	8.9426598641415	-6.98714694115385	-14.7014907144471	-15.0296538097478	-4.18746362505548	-1.93238120452295	4.27955073315253	28.735179522834	-8.59114036973341	-7.95254584497276
"g386"	23.6650302423262	-3.56105773340359	12.699873393883	1.56067822197133	17.1886397734486	11.0782046709523	1.97643846578431	5.39573965694582	-5.00622419549806	5.73300982736575
"g387"	-8.00104516635207	-9.99935365406479	-18.414493987144	19.0868557056157	3.25648789290145	5.70112281915242	-3.78505765381308	1.56232255542305	-5.87485716797426	-9.58543806940366
"g388"	-3.45770154580887	-7.01715655322112	2.91834302550452	13.8988559113372	-15.0552329962542	-10.5854112709889	14.3791801488609	-2.91526102777032	-9.20416912972583	11.9524023143905
"g389"	2.38966666006534	-10.3752945529812	-12.3427464422679	-3.56478032769139	7.25010899999015	-2.32282446951558	-3.90345383927523	1.91150769517574	-8.42744018737573	4.22388402362009
"g390"	-3.34981155025516	6.84067909060534	11.9796306965696	-0.185151393278802	-4.45885298979461	-0.786162591334491	5.28426828883705	-12.9333726593863	12.5986165486521	14.3916605041804
"g391"	-23.7528658148227	-19.3335211404331	10.7356186018999	13.0022992488771	9.5772539676074	32.3625209669915	0.789664098356747	9.57717558892635	0.750639527610303	21.6996184085353
"g392"	6.22320909435145	0.451439759095605	-2.60178051143446	-4.1430071051253	-4.28357549000919	12.4396902517442	-4.39105975240264	-7.58347144478236	0.0711837458403953	9.75414739259352
"g393"	11.7175438808075	-10.7236182692129	-12.1230090324025	13.2126848444462	-6.66035858079423	-7.61657421076395	-18.6744636235864	-1.8675893462995	-5.11522194653757	-16.241708324547
"g394"	-7.39821706596952	-5.22441040415762	-6.10978228658897	1.88486030614572	3.94393640634688	4.26521496232671	-2.25458238866861	-0.0641410860134337	2.24613321679393	-4.66530644767471
"g395"	13.8639460036586	4.57009281637264	-2.2463069582628	2.23975798663684	11.4138860065784	0.270306241993408	-0.107499756627353	15.2255885312736	10.6528770344108	-6.79784772913478
"g396"	-11.7166384460375	-2.93855864781729	-6.31156201126197	-9.45173789010101	18.6693319559599	6.89266550153928	-24.8595808847199	7.83593924734867	-8.28414147160145	8.24094165453042
"g397"	10.249516874579	-13.1340883250087	4.83310668158802	4.01307730920239	3.72431482858222	-0.154220464382807	-3.95210463277825	-10.1832203652971	-7.36057966740284	-7.83174837955356
"g398"	1.07130247618092	1.19559352458848	-28.8573827745879	21.6034713281574	-2.10586876238366	7.83257272654684	-20.8942264229329	33.9836792071647	-8.31527625678394	-4.61078921869557
"g399"	4.3795951806306	-11.5779942540905	2.25812773350868	12.7144135110351	-4.67396263978232	10.5933106948756	1.96132045838449	-1.66179798757749	1.86727947478502	-13.2038176861637
"g400"	-2.27846902329193	9.34373166099884	-10.5574539138894	-11.5660640073038	-6.0162336597707	-20.0372305996848	-9.35754468423435	-5.28059647813353	10.9402160221377	-2.19583986730525
"g401"	19.9658649543124	-8.66234612799213	-6.21284993575118	-11.6243770990209	-0.794500753644583	-3.04434587509868	8.66152557712594	-0.372583695291016	-3.3515133383029	6.62156548313687
"g402"	5.33869490336359	2.68813911305666	1.77027913773065	-0.74514004993563	-1.96955730868171	-15.7395082084445	1.6716100367448	-23.3214699219782	-3.61162494681959	2.13637096032161
"g403"	-15.6343207411259	-0.831583993717701	16.3455834718019	-22.2676830137177	-0.696734177038775	12.2123770095296	7.99749435930624	0.182432418125015	-7.74464709309461	-7.58882957090093
"g404"	10.8095985082471	14.3111017858778	-11.8231251045924	-1.60405831607616	1.17661911737966	9.43603000063022	-3.07738274241258	19.6841391156071	9.43740626579768	-14.8375724897265
"g405"	-1.51302717578352	8.84543074488221	-26.4909106448944	-17.7202697626361	-3.30763733123667	3.97103158066327	4.64348596728038	4.55413203290811	-20.9070590177414	-2.49344108836234
"g406"	-7.07836416512812	-4.60933555004841	-13.0906099532973	-18.648638003532	2.52482800776529	7.75294622693595	14.1541466091106	-10.1293814152946	-0.374214847001278	9.41137631360666
