"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"
"g77"	-8.0248669571795	-6.45494804045001	-10.7113726605149	10.9906838324301	-9.15954733550337	-3.69911446849091	9.40787481691722	-13.8656869538913	-3.04073665649442	-7.60791702997795	-4.77923010272691	4.64658898803962	2.77017000839715	12.8340373673932	3.65887508027753	8.56322344912731	17.5244898628604	14.5371452226407	0.149923013193248	-12.0956984082828	-18.5500649347401	4.56441542363017	0.598276082466101	5.82017278718508	-3.67606525686572	-3.28050702119867	11.5561298819198	-14.4291653156072	5.80655971330195	4.81779696089332	0.93863683365241	7.25850451510959	11.0136598333773	10.2688898336359	-8.46926136254975	13.3139811338468	-23.8767679728192	-0.0559094362439479	-5.22310870917175	-1.07986242661944	1.48988259839887	14.4863124752428	10.6531673199252	-10.4395208144239
"g78"	4.62312918227	13.7860313278053	-1.37185993946636	-5.89250155748419	14.7929089185574	-27.7448614614081	9.42460032446019	11.0244842364653	0.797816610643983	9.45674994921152	-4.61482183441165	-16.5827134486736	-1.03172553325883	5.9204567024567	-5.68152567085666	-4.36681224268779	3.86227069581236	0.486616861051742	6.10622564669162	21.36078397293	6.95917374949235	-8.08535946593399	-4.53940997969854	6.66803161468876	3.62916640900512	-7.26124258832238	13.1341439429412	1.01721864407711	-11.8354216557645	-11.9439589205171	5.60717019166946	15.4700358292941	-6.29799601762243	0.287318754201258	-19.7559013690802	-11.4088376599079	1.77547444930797	-8.49180013612609	-13.5494315671092	12.203782074109	-10.5268588866169	3.57305300702697	12.8591374206425	3.15771301806728
"g79"	3.71728409386693	15.5130743867878	-4.15568928589145	19.3811191345169	-12.6062312154305	-3.84613977554205	-7.84750331172067	8.81851539715525	-15.9651761581746	12.5706361551592	3.11845045183829	-6.84693725961212	3.64383580314119	1.78823717548425	-8.69711496480651	-4.62037703608172	12.0513072912105	-7.89206702982402	6.90007575950429	7.74544589435399	-1.68613035716509	7.62459299475307	7.16105326051776	-12.7958623500737	3.3468847832305	-1.692164884414	-8.34365381716442	15.8702252854241	7.10389347397525	6.13802032527256	11.1244149320735	6.57361428396259	-3.99064026206424	-5.52725430214246	22.7191833333442	9.10198317282703	-14.5758347497242	-3.03636095189122	-0.0610296854317134	6.26714756563606	-8.41371947373074	-14.0675540747184	0.885575452721863	9.95049815948966
"g80"	1.47294051937067	-4.65208842665697	8.9347877874248	17.4621903652392	-1.23914345824231	-20.1347109965583	7.24183234356328	5.90709502471437	1.41351063744146	4.71359887249774	-6.23393753215268	-11.2391853360401	1.66143336939547	6.79683103934338	14.0655069608896	-21.9346084762776	-1.0362104816756	-9.3439904469349	-13.4714649774275	2.65932016864649	16.3594198371851	15.2612712108943	4.72134097384687	-7.6633873754745	-3.64093539402574	-11.0523072654925	-4.26755526169385	-0.868469233634763	-1.33575292784607	-12.610673877317	5.74099309498683	7.44772896474895	9.95411796443548	7.0738511029377	-3.47071330578955	-13.0490827482775	17.7485949187462	-13.2540965656115	-0.834445316960441	-2.67199304028245	4.97626660719932	-10.135097616861	-7.66941983931954	-3.04128168219633
"g81"	12.730632135083	-1.58803570386073	2.5174303744035	-0.0627713829621954	8.81224648327499	-8.17697755845417	10.2029708239047	-0.815771191122305	-2.69038256134507	-11.1489717201626	-7.35315461061882	-14.328396662042	3.84112092169107	-5.55534161680162	2.23688960666415	6.24903449724692	-6.27826398528275	1.66870503433442	9.55931789200953	-12.2509616018058	5.57315641997967	-3.31583372086425	9.55976408672436	4.8068611965425	-12.5125530797599	10.6708097923959	-16.7384230798631	15.0478970575404	-11.5217391051552	-6.76899295534962	13.4795491653358	5.41231362860495	19.8741325269416	3.73239058651011	6.64948019786804	17.1362531968739	-8.78853085300872	2.84544062062977	-7.22267111297069	1.01115366262297	-7.76885624457681	-3.37179465776977	-6.68975536401855	22.7735008096758
"g82"	-8.197107001816	-4.56117466382823	6.74130167425595	-3.19929098661542	2.7327215985871	1.23354767396078	-5.82990745286501	-2.73149255272655	10.4921603950785	-10.8022783301639	-12.5945383538134	12.7938232848783	1.74898656032981	-1.96960700423278	-6.77299939451512	-3.86128897519159	9.12411698583022	-7.73644029903021	-2.13036120526897	-9.65975902150635	-10.9903973462886	10.1179106092471	-4.24515414218601	-4.05368081518442	20.266877096218	1.96981496119604	4.24957757718524	-20.8785999992228	-6.90531365578841	-11.1326126361334	1.19097479432006	-21.381383243355	15.580713164399	10.5691924413584	7.54111245950867	-11.0482298234096	-12.2692509754275	9.31006987634148	9.29329119351893	19.2406049146818	3.38896046064397	1.50547534159207	8.8997135406711	1.79090851180316
"g83"	6.48773660685425	15.428268169914	2.54932258070918	-3.63010917384185	-16.3072425574874	1.78989399932442	-4.32784184623881	12.4419157383331	2.79281259828041	-9.21501039849386	0.0646854698099976	1.78732194393737	-8.36855925320633	32.2244674359036	10.2085623909377	-8.54052193875036	13.2091184365314	-12.6505958233538	-6.65991076785156	-5.7669733060628	2.41019540613057	-5.521683310584	-8.63625586624929	3.39508895279879	10.2202084938216	-10.9013180034199	-12.6333618562604	-16.44805774563	0.0831389525557664	4.46734609112583	-3.5874265577664	-0.953633709053035	11.9929909387663	-0.75654521191463	-6.11116795399417	-2.59099731779739	7.49128541838029	-7.04031334583494	-9.85959113710847	-6.23560276273264	17.133580277937	26.5881175119541	0.999145444402281	15.0997082352036
"g84"	3.43791200842115	11.5210498198375	17.0325793709205	-9.94351862935035	-11.9342542635087	14.2306950839022	3.47220887503995	3.23268372380022	2.12071668299126	-3.39114325900431	-7.81980515619097	8.68965510488986	17.4543234993734	-3.30532229461962	-2.63582919910584	-12.1166953087907	4.85262795084519	-8.9992850932835	-1.9618627264806	-5.9888638557914	-16.8345831552859	1.19788756658328	3.76302655804907	-0.632401412040233	20.8519768554701	2.32845518543368	4.18333292435147	-1.07926019838451	-2.3572347839743	-6.08854030744719	-4.32831585648894	-3.75205818135683	-4.26302554740479	-6.35148595172393	-12.0939466022798	-10.1122726893703	5.44749249248134	2.83121516456445	-10.0984158678709	-20.6888141972502	-0.0839797477411419	-11.1747434648225	-10.9758667469601	-11.1750120302792
"g85"	5.35889152232045	-7.79412121587903	-8.39810753446993	-2.23891869046051	-12.4479748938574	-9.25171307360122	-6.96560820572416	1.73522228438191	8.32807231018161	-17.8095661807425	7.72921132591663	-12.148627078693	-1.72167581664709	7.32941470266598	6.95163613033677	0.376241592881805	-0.956906896642934	-2.54495236601077	9.57346488299842	14.2060355843757	2.50651141560883	3.22398585101017	-8.66562224152866	-0.627551339157233	-28.7356843668671	9.7930933230146	-16.5853532506647	-4.27318675642531	1.42446719623222	-8.36434031549548	4.22308154880814	8.48757472229957	-5.13493491817829	-8.49000395141719	-19.7131686344772	-3.09761150536706	3.53628908532673	-2.57590786157138	-4.83188536822457	0.160238314296269	5.08333472107257	-7.35783594175729	-8.18381143583689	-7.69416983868911
"g86"	0.844845755559962	-8.61173316332295	8.4722696235847	-3.93858430808687	-16.0273182010354	-14.9792424802187	19.3559127278403	6.95853491603331	-8.36463254738044	7.12734129038138	-0.138787249433906	-2.00241954816829	-7.82951536750101	-0.392025124976042	6.05396351419194	-5.27569639271749	-2.80624128955106	-3.14775568279106	-9.14602351813578	18.2443001707871	16.1110655407872	-12.3298353542622	17.8183803689393	-18.786440686504	20.8354076317419	20.0123915927337	-0.544037743913165	0.186952027061929	-11.5441267068987	2.86696054825493	-9.67190570900018	18.4670250176348	2.04649996265709	19.3280559930058	5.21125009759109	7.28676264460198	-24.2038093231129	5.84755843483978	2.13202329147271	2.89862870469904	-3.47073535044255	-6.94764802596992	5.98282520211874	1.52802868146154
"g87"	6.23707181593858	16.3307545381829	14.7795725770142	-5.47099019898847	13.7050897921	-10.127268933862	-3.73556569882806	5.38654503098393	-10.724727379233	-7.68024070505121	19.3453580324907	-3.43781635382523	-8.22332825006811	4.45971607255105	-8.74543450908109	4.22994659656856	10.1210361208589	-19.0016614531052	-3.61563282557645	-15.03971396689	4.86199577380473	-2.85915945573396	4.30785506445809	7.7473950123237	-19.3516512882353	-15.9091250730992	-2.27170719060435	-9.1174939446999	2.33334202772215	-12.7895622094879	5.89905411270606	14.4898767001642	1.97843404951084	-13.5786512923708	2.39509488967142	-6.98214297139702	-1.55960256479272	-2.28061136167729	1.55433786663063	1.88678414895821	11.3803073897532	4.09644042970278	9.08661475574732	18.0835876929306
"g88"	16.8289286203197	0.75332575059698	-14.0688548422338	-18.7338693891962	-6.40030942525451	14.3572997455598	-3.87422499645995	-7.53018557387348	0.246190008498332	15.1914965885154	-8.57082064011302	9.89897599307518	5.96692005260052	-10.7705119236983	-0.0378263040252234	-0.0218173283891425	1.71228257130713	-20.9529443308065	-6.30365913745646	1.99099656463902	8.62794190739958	-0.205791006110195	5.40957351073919	4.22558976091521	-3.05786922085052	-6.15112943449405	12.4885682562327	-10.8977872620875	11.3955294975333	12.0457520965622	-0.339753770204471	19.2741703959412	-15.5188898027106	-4.63000226811922	2.7212410798029	-13.8729410791262	-10.3218705195847	-26.3029947547614	14.5986929306436	-3.51431888719035	-2.52661300204052	1.58796848193747	-1.08761183563235	-4.76633850405868
"g89"	11.0210542678604	4.74737789966812	-8.63113733095018	-14.9141319318259	-3.44488377759063	0.356340180537516	0.8216115209517	1.73581671227489	1.37682188544168	10.3584618012914	1.75735267917646	-13.3735836347245	4.97101639939197	-0.451885573860519	-2.34131735926701	9.54189430735247	9.48890912716301	-3.76938548047001	2.230492310542	1.35573527742814	-7.16519494964794	8.2969289875824	-4.53614543013392	-1.86848243088462	10.6581165961878	-10.9194787023975	-17.3988396626776	-4.0308284587083	-0.353570899284515	3.57878673853189	-7.76560732589693	-1.17958282306332	1.67804032230398	12.4687107305691	7.06207274397908	10.9019833481924	-8.65041171773831	2.79865916922168	-12.0809782578804	-2.2677359205965	5.57549833093206	9.94336296793297	5.04068243435269	-2.44076243133763
"g90"	1.41451104498599	11.2411045358355	-20.3342922609982	-1.46680489780499	12.6963146410345	8.59248053432485	-7.47605199770793	22.0987092327357	-7.75354557202008	-7.23087001160303	-4.36154074241109	-8.58684289748726	7.2924925832157	-8.91173142424134	15.2558095770942	-12.7006319044383	3.36583626783531	3.72244657537269	-5.910268920942	10.3537331320053	7.84154619735484	-2.28677376762027	-10.5831281536421	-4.71767261510012	25.2935358034426	-11.6664893551892	-0.791004074915221	5.73245560579018	-11.883207415664	20.8324933200129	-0.178878513878527	5.43813927909909	12.3543333353992	4.92008054127505	-3.1953077603388	-5.13596754721635	-22.486257834723	-7.70033706440138	5.76010488910179	11.4520042948347	3.1034482305194	4.39821928405544	-10.300353679778	2.12831685462147
"g91"	-8.77284799574074	-14.1643445633985	0.95658745923503	32.5901303836243	-3.35422668518795	11.0876660289432	-12.0407609346296	5.97216332248965	-13.6283755141033	-6.82569744784132	9.22432873168589	12.6620854001198	15.1655671060765	-10.1016323772782	6.08565675758025	-18.4204721194639	13.6754982111807	11.5065608762836	2.81681501903427	-6.80911947611136	5.30982754438365	14.5843859701086	6.7594202612308	-0.112191434695492	8.11643776209928	12.3832203748252	-2.51856872302208	-8.08328802657155	-2.26722805644517	7.43949496031139	-14.69791481565	1.55313390652524	-7.04957403380552	-16.0969873893462	5.40842816671334	-7.09932051798204	-1.47861551021318	-3.02344590716287	-6.62919450278012	0.138172458160709	-3.02358597616247	6.3120470780257	-4.64156388767694	-5.28649535111061
"g92"	-12.8054550545707	-11.3333476531974	5.77345054069316	-15.283812597658	-11.8079163983923	6.22628195130893	7.7959064169065	14.5968934355207	9.60558601822195	-7.42626130549133	4.93530001923814	-5.46525679181341	10.9840408420289	-5.34928742365624	-3.04461746253577	-2.70905237236349	5.31587168536023	-4.60538128192253	4.63815503485417	-14.5455442749341	11.0684902959544	-8.41109149685827	-12.9860250885751	-1.81447072631826	4.33506014317525	-13.4714234332263	15.4900633877058	9.51405415596708	-3.96731135648074	-3.73150764735603	13.5975671495563	-18.2405116058139	-5.68096570845611	-2.15011250861623	0.458402507815299	-6.55094952725231	-13.2771693327751	11.0364045171087	-5.89540629136296	-2.33557054972528	-17.0103265217073	-6.82752361696473	26.1804970752608	-4.30247146986107
"g93"	-4.0086679017889	6.48882692968274	-5.82203975792458	-9.22224438152734	-11.0682222990267	-4.62762304207502	-19.2429755248842	-9.28061693646819	-5.86539607295131	16.8688670815328	3.33907025929977	-7.71205318722103	-7.65898156566345	4.60343657702843	-7.69468305105228	-6.17619564633364	-5.8621023620786	11.3675370463647	6.85133077224206	2.47339667288882	12.2642737335184	-0.831010884133304	-3.13554228010564	0.00804521849542727	-4.97824284892719	-3.26154684642829	-9.49595352700716	2.50722549631647	-13.2648061588	-10.0359735217952	-11.1369244491212	0.642963801650356	12.016878476533	-10.1278857093363	6.72473403320849	6.93041152543205	-2.80338035295508	18.7584986714058	5.88586088568327	3.53042835493185	-5.15618446503731	-11.2352058938939	3.39005160146022	-2.46049456785524
"g94"	-4.53989074226827	2.69648857335525	12.5699637508759	6.09789876645578	18.2643657781308	6.72446923837093	3.25901569337029	-1.24223610481419	-19.1638946239763	7.91996024460352	-13.4161107405481	-2.71304497536103	-8.54990063098824	-9.71558780146528	3.46696555748954	23.0731767769252	8.81006811498864	1.1512897716679	-3.47389485699267	16.0583757386573	-7.72943623140106	-0.360424133859107	11.5147441992697	-7.72419590406845	6.96831367634922	-5.54186810757524	-7.48325359992267	-6.5769212873304	-6.7021868543873	-28.1076890777399	-9.15076347377269	1.51483149836098	-4.16276690613094	18.0550422547767	1.13585573044557	0.406974421490941	2.99116708318693	-0.958009098615774	-5.00356632260788	0.700111041180817	-7.91992658078501	9.98438013078193	-1.54142943648701	-11.495351678901
"g95"	4.14571544499457	-6.62046293558419	11.8015627964249	6.44213789420332	-7.99526520384644	-24.1675457386302	7.2257704811384	-18.842353940354	0.746806081534466	-10.6967146462857	5.34927923227985	-2.56101157085726	6.65901891146945	4.35309241916209	10.2464066206006	12.072519464307	0.652348740960603	10.6886431549855	10.6765269554456	-11.8916784366172	-10.2686666936795	-2.52994210817518	-12.4198732706173	16.759299775618	2.57370377729846	-16.4354555136125	-3.34412148062922	18.9677227642717	-1.23991054097813	-10.2909642878411	-5.53606035359213	11.4813349621384	8.92509832361448	-2.56366332113769	8.40227749301625	-1.11150034456162	-15.5799337161829	-8.91651410955869	-7.60508260809785	-9.45794045479579	6.62864618230537	-12.3990587319271	-16.4871949158612	-6.71995852072967
"g96"	0.202187127998181	20.8615549348801	-9.87431280668989	-1.28780349494847	6.82369864977836	9.35524115280527	-11.57853131576	-0.433575425794818	0.656981187973702	-4.50595600540255	-9.77061197161142	-8.30640770853896	12.6673882781911	4.46207556782564	-1.01688305752313	0.249908447287231	15.0864908572408	9.21974906697439	-10.7226027323058	-6.87110386455734	0.735340537895445	-3.10573909662186	-10.0233938422092	-2.7579229210158	-0.0862309754280295	15.512014753676	-8.86825292867937	8.49551750309064	1.84418766524992	-4.29721211373719	-9.58751379923171	3.56015303123906	7.15615923330482	2.91300194489517	8.09604770458941	19.9783106192658	-0.180692373333987	8.1520959156534	9.72725931048128	-13.994507451377	-5.81752850625014	3.81108806867099	2.2970455508229	-6.72130550014718
"g97"	-0.0984089042112023	9.95331370935531	-1.22358039371749	-5.89030359709309	5.20117384959989	-2.77736746802228	10.3669671923623	4.39549917040133	9.38297456749309	-7.82660599234454	-6.38879238999674	1.2857076820914	1.54488521414634	-3.89542491402214	1.62214369112157	5.21408812365822	4.33020900215147	-5.32882476785404	-9.1469478513441	-6.98244317335068	-0.335162594089718	-17.5813506818816	-15.3348657714725	-0.264295560542882	7.77019926109483	-4.65614000606892	-7.96854871107174	3.09259637576842	1.80790210516951	-0.0690967629415266	-11.069434664254	-7.86221915279798	-8.2539318718621	9.3499015821704	3.06682462167747	15.0286925334954	-4.60606356075979	17.5506831744442	13.434486118051	-25.1295263671642	7.1642518309454	-14.1110891065905	-10.3596808915608	0.714095751962247
"g98"	2.93103366544531	-21.2434245575574	-8.78695150356889	4.22949678092164	8.13818985043194	-5.57170643006887	14.3534506723155	13.5688719239952	-12.0074874139213	22.7175327509882	-12.3838493120191	-5.41362446995184	-9.23583593868359	-8.49737403777432	17.6066067986827	-11.9774082563635	-8.37127564214182	1.69927097342518	18.2106597287288	6.50193267214149	-3.85580137458225	-8.81425799022633	3.03735695706239	-14.9525064636931	-5.1352839949193	-10.5353488797577	-1.73267431581112	2.62349892507082	2.07836657759959	-9.62810705180386	2.45035374005111	2.34491231757446	-14.4791170087593	12.8768440929327	-5.6916643333861	7.20752586594223	6.42445174044818	-1.01613951166212	-7.69933637497489	0.225006003580177	-12.2008869568569	16.9656329870404	-14.1415267683442	17.4232167592805
"g99"	0.269245396642583	-3.09522678250224	-10.6013500586627	-4.70557186395104	-9.70272285850003	-3.78157991278315	-12.4527208033783	1.68697031379798	5.57545448982416	-1.23528452233871	-8.45560744664936	-0.472283944517183	-16.0988181980918	19.35142744779	7.49197511888494	-10.6926043444355	4.07490542508674	-1.50559851628229	-7.26762668720017	12.0445233855804	9.41667807623863	15.1407239383971	-14.3100186425997	9.28789447552127	-3.4415842512674	-6.52387505795199	5.54104774703588	-1.68669138368452	3.05889733621767	-1.77552016534615	-23.0820456981715	2.80364345245083	5.46042211966571	-2.06487253538545	-7.12045930171291	-16.246565104464	4.17455862256547	3.16466649772774	-11.8692745757167	0.160096797936893	-1.65442592427769	8.03039918189809	3.59116177385013	-4.78464093088625
"g100"	0.166918433602752	-7.48464134425137	5.13094624519584	-12.0821117047077	-9.45921501247182	-2.09618131218926	1.40121321801371	16.6403871463938	2.41274658651021	1.95009619000531	-5.37929504883272	-20.3333197937951	14.288634550391	-1.58121161376598	-17.2236597976836	0.490615647569554	5.84545653131389	6.02174910707012	-1.78104334769733	-9.39869585192792	2.74689125576956	1.80169409364592	8.8138780776054	6.52325387441581	-10.7708499111498	5.96254770653222	-9.89879653855593	-2.75391907631502	2.84172950408025	2.67650324135903	5.43492360441572	-7.6865624850039	-17.4488147671025	-16.2308404644869	14.3314432248349	7.27445466129509	-9.50790698372703	1.33873032040519	29.5972040507389	-4.77487344800688	-10.7707119708108	4.12337087464873	-4.92011441908427	-20.1446337516936
"g101"	5.10829499389707	14.1409615837887	-4.91694555351848	0.295223628530965	6.95936788731644	-1.9524028820024	-5.0649289436234	5.47090371932229	-9.44838719441534	6.77828558157725	26.7095821728824	-8.75261067296247	-0.911124447804042	0.855384657261272	-11.7770230309769	6.70997049588669	17.2099834846551	8.34848540122555	3.67662226175676	-33.2470109366157	11.201700186743	-10.8706925162375	-17.7030146993793	6.58071788878318	2.44848057946863	5.5600156145822	-0.69288755167993	-4.63928043512589	-13.4705162155926	15.8858183265208	-12.8480473568388	1.90885237191	-0.30163314487379	-10.5763419512023	-6.84913402202856	11.7921681422687	10.1507339112452	-4.77077720739531	-8.01388315929822	-32.9856081124751	2.7840024716258	-10.9359606280992	-7.49132446857055	4.36027629804722
"g102"	-12.2460416454578	8.08878798615347	11.3437205098508	-11.4052408646016	3.22646698086711	-2.55435714017257	-7.21874387595338	-2.18497147325458	2.43683396260495	2.56881054632684	11.5493795158506	-5.8171863625632	-4.45941749850749	5.93104100987626	-10.5420846174215	-10.4435918031823	-14.7582306317152	18.7293405440294	4.90784046549379	-18.138441023091	-4.75848217628733	6.34299054016017	-14.454378155331	7.55407327205331	8.64343672409075	7.80807054417507	17.4488344981317	-1.17693100288562	-2.30561431735586	14.2094332759058	7.2155096207484	-3.14220204093381	13.3764941259249	19.3052369634457	3.6469876272803	9.15738768112317	-3.70043439644671	-7.07075048358895	12.8903662595825	6.23322860786912	4.08188080441308	-5.15048270960442	9.7333300726333	-4.23671248048037
"g103"	4.72672992311404	-5.68476781566415	-4.98077604906555	5.3085369829017	-0.0197405512999127	-6.4132581361055	-0.716364052975527	3.40992701459838	-6.11825083061941	-0.505984387879786	-5.89867601785513	-2.1526559283218	-4.06959547145398	-1.12465319933502	-4.81921118402757	-6.34959794704554	-0.838468790965353	0.754413609370724	-11.1965793767007	-2.99715757053169	3.54836816443115	-14.6673690665016	-2.51770876401701	-2.92410505817528	3.65775634789788	17.8548503806025	-9.26895676815749	1.39403327269298	8.36064387041396	4.56178037614016	-4.44638118487258	2.3749502019887	13.4943321495342	8.56082958788131	11.0954131739137	13.9958068362871	8.06790165002912	7.43111254578728	-3.0671003036809	-15.6186825812736	-4.91322213395829	12.2602813983717	-12.1762723171026	-0.44798386522159
"g104"	-20.630777864027	-16.0402928473685	2.15096696141154	-12.7882683556665	12.4497661995592	10.2414697900367	0.169434287654009	-6.85742244569887	-4.6046971844599	5.57082429777345	6.77771898152502	-6.17102729297557	-7.7205927172376	-5.53206787493834	11.2131779250023	-0.212087754508067	-2.38934729365458	6.9704607284386	3.58669610836109	-0.275240317130366	-0.849929971366152	5.03798822709518	13.0746537088439	7.7121125709404	-8.58609672118033	-6.04504496313064	4.32145412123884	3.46465972026272	3.08133150488546	13.8437990834322	2.95238050053101	-11.3860423258129	5.1185772228403	-4.07141781871326	19.6561595771867	21.0820615220935	-12.9691597487249	23.4459088307146	7.45522521848801	-0.562145534813398	8.31103727289108	2.36012512375596	-0.19683738695838	-5.50011735504977
"g105"	-10.6157578232826	-4.16512521490203	0.0754256956392055	-5.44469707299091	-4.75781578891305	-8.09492712984574	11.0831442451768	-11.2471088909638	1.45163000032592	-4.11211034201782	5.35424910918694	1.2994735048302	13.9308015079571	6.29610817430664	14.2712399000319	-10.2048918992172	-5.3422397608978	-10.4172304329489	-11.0343080564085	-3.71442949803869	4.69207813679241	-1.05640281726531	18.6817744732162	-2.18581736372638	10.675430214405	7.19011011512231	19.2988284033175	2.26077154610845	-6.17453447392951	11.2158564644628	-1.16167084243262	-8.59258970183957	5.38884043884402	-28.527914174732	-0.856973887118107	4.98519478111656	7.95637910183958	9.63627736383508	-5.0881501772118	23.2695528316037	3.25921131236072	-14.0404732861479	-6.73917120849444	-13.3785917840353
"g106"	10.8787622071859	-8.9380070718827	0.221601537041547	0.0809578852831788	-0.185080249447474	-15.1765573485067	0.720781303647544	-2.01274318192463	3.70633368199415	2.79614557469033	-3.14928197316911	12.0056446290427	-1.84514727041173	-10.5049366170064	-14.6939632095923	-6.41121055308512	-14.9089022251667	5.17421874698554	-15.8885417324171	0.221606094089175	5.28238473349953	1.56637039451289	23.0219118565665	-0.219701716663735	-3.13151226514027	-17.1220953211695	-0.431174617583273	-5.21915673140548	-7.04137563640275	0.518199785415078	13.393855319408	5.22096279106724	15.3077781392202	2.32587390431627	-8.14595120239281	17.333130683735	-4.01751753306593	-10.2038949940376	0.215556569107603	-14.5214624542345	-10.4053573744667	-5.55675672360056	6.47461247199461	-7.6038943419078
"g107"	-13.5897915262951	-10.4922503990199	-29.6700471302716	-7.24567179833391	-5.42522979485072	-12.6367335673614	9.69339575155443	4.46144566973118	-3.09386083315722	-11.851037254869	-2.77988173776198	-0.0914818074214222	-9.29467273427761	-7.1136191063127	-9.2758406882408	5.7829903972956	18.5877537655999	-12.5161876209456	2.67068763485176	-14.4957352565498	-8.69874051844036	5.52993905759131	-16.7526732182103	1.31443487700378	-10.0442908505479	0.941127738719776	0.661224112246032	-16.7660377112957	5.8432191974925	-13.5767780892825	-12.9439656444637	7.80917166704546	-13.3343941761142	-22.6422005707717	6.31707294597255	-2.05545951509829	-5.31798570125981	-0.904666362259206	12.4821301986667	12.3221258023204	-12.1627183311634	-3.18678931397783	-13.8262262750298	7.63885278107682
"g108"	-6.8590983777769	-11.4649692737945	-1.43710206491153	-0.718423086698638	12.5170090914409	-8.47929984879676	6.02372578023074	-0.274158369226528	-5.60289484499805	8.18096912999665	-24.5229915044635	7.18838996458897	1.20195053508465	-0.40697623161588	-4.0950149104897	-13.3986908263133	8.31302692736556	-10.9312199884013	4.22639031245846	5.51469521198135	4.10325922183741	1.14269647225879	-0.279491360059257	-5.58022593159415	-6.98481867261699	5.48438637740434	-2.44563017057784	1.38001530222395	8.15560569315151	9.07128372100556	8.10356207372456	-9.72397865516545	-1.00870071461702	2.54459375856642	-2.7534327699526	-6.49476871873649	0.864077350498497	-2.6222149214351	-8.40502349571783	-0.402646545568598	-15.0215542903671	5.9028485654919	-7.56843441328398	9.07694523411216
"g109"	7.6457901754336	-19.179504800818	-11.1565554268654	2.8385054852283	-0.263288410414077	4.04106037707415	13.5937482387381	-7.68234974156906	-4.27229403176563	12.6578015936343	-0.745354642197282	-5.17933935226333	2.88737020749706	2.56605478324398	-5.65467644919491	-4.81011569381429	-0.406803193372684	-11.81502261933	3.54304807952118	-6.66931653460157	-3.28890775988236	-10.2888160109978	-7.59994719101706	0.77982497534858	2.70201387609871	14.7701422110078	-21.4581745328136	1.71424382782029	-2.68321331559229	4.0356758722341	-4.18303667615374	5.74371268210329	-9.96603140666037	26.6528823639243	8.21926516194009	-0.903321065825965	21.5772451332484	4.22676792384437	-6.22992912773098	7.31301712355521	8.75517756134405	-1.73822111359266	-0.903560706851556	12.4506132322117
"g110"	7.51515957583785	4.5707865042091	10.4728578405859	19.4580680551555	-8.27762036701523	11.5821033095902	-12.0301633194316	1.8287914353425	-7.65122246783103	4.89128427595882	15.2359246276025	-20.2846444017182	10.6765212850047	23.2860292469435	9.94455044924998	2.78469329165069	-22.398912129168	-4.22064568524616	-2.62039728413206	-0.150854773332262	28.9006207987476	-5.12149878895214	-9.39348943051069	-12.0076951764542	-1.4822744509941	0.173487163606201	6.55466627959557	4.30880503031157	-9.81360597069647	-3.67391799955588	9.26600083778071	-16.5333707291156	8.58192688711271	-9.36753625343202	3.40205061848359	-7.41667611209253	4.69710282050975	2.09206804132955	-3.32923265733793	4.8683724611	-10.1494182328215	-12.9360834286911	11.1108371701743	-21.7041706470455
"g111"	5.3367760652776	-5.37481912752187	-5.41223965922356	-1.28197878323598	-12.9925917444547	23.254841074503	-5.00223916561213	10.8837164356486	-14.9390160534344	-3.04978245234902	-3.81118223413678	10.9124609489317	4.64050337195723	-2.86300965503614	-6.96124519454919	-12.4587929703631	18.4456642106067	6.57633606621222	-16.5369649019263	-7.24311371147691	8.72966075808317	12.4380007521903	-16.0587496307297	12.9924183104908	20.2415847005055	0.495467425624587	-5.77679550457058	-6.48018295396524	-5.35004613362551	-1.87559832038149	-9.58330872550365	1.2254818008987	-10.5632282220238	-5.58799626540005	-8.87891759352399	6.30765079228078	-4.32501904131616	13.2044555179947	-2.54493858556227	10.8682051685805	12.4152334616931	-8.91249041156006	-1.29835526454968	-10.6860135754974
"g112"	7.45617188361356	7.92693568253502	2.27810942307175	-7.92351703671663	-14.8338989061872	3.28529978602952	8.02122709823479	10.7243046901949	-16.2239861517606	4.31673225309202	1.88436044959438	12.8376149573709	-5.47808899355521	-12.6798225097459	-6.72630168896994	2.61749033997214	-1.98023554680163	-12.5971902411296	6.03870828375658	10.1030093155898	-1.06721966670476	12.476371031439	-9.71022942164659	12.7234060650473	3.01231280359109	-0.350142475714918	-15.830035925354	-4.56609561365336	-3.93480967999927	-1.94036628570232	-3.05990253894177	-4.712711488825	10.6770461144602	6.12545888919083	-13.2359326455696	-4.8761537223388	12.0654519727579	-11.112979250342	-7.64432143591021	10.4230716140621	3.67371279364815	-10.1077803146613	3.06789103448629	-1.57986167070149
