"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"
"g258"	-10.0013009119103	-18.2140268286825	-1.44737626500038	-9.03813761207224	3.6443086495052	0.107562555836472	4.17556370554184	-7.12336666532602	-0.14539321862263	24.708558244269	12.0942116914091	-18.5187686690829	-5.98595116591647	-8.31523430803428	-12.5180012983674	-5.85331092532374
"g259"	0.655572968297706	5.70910214107596	-6.64840046497996	20.0549585740725	-15.1301161902409	11.7426139477668	2.82956027842153	-9.38918190916754	7.94753446275407	8.76002006719873	-14.2333175867345	4.11772274253061	24.7925879342322	2.10175291244373	-8.27921404128989	4.71557047085217
"g260"	-3.08584629595767	-13.5220668890799	-3.20721153797593	0.994647153626722	4.9356874399866	9.33838963486796	15.0465965933577	8.47394367804071	-7.2425943061033	-11.4939472815535	-4.39298941919583	8.28622842732463	14.3505551686304	-12.7772608290389	-12.9617282701331	23.8138618107935
"g261"	13.3988176335367	-13.2420498982198	-0.917186566154412	-2.54981252078556	-11.2060918113279	2.10669220191001	6.60587338176849	4.14475023195827	-10.9348310926578	-0.654993106605566	11.5614870296694	5.81556239901256	1.36092183418871	-0.601518502046733	1.84182701422881	-10.6749674911806
"g262"	1.81717386241492	15.1904867278178	14.0235535956293	-1.66431811676163	2.56945555688498	-2.89919511819557	3.43642421375611	-11.435908360412	-0.740013108159328	-5.52703779401891	-7.17597393584073	-4.58916404281542	-0.719293800765217	-9.65797586521795	-2.92838036327014	-2.16144726095427
"g263"	19.9171805465561	-1.57305006439125	-15.1650138797236	-8.63654716814008	-0.309210307704333	4.59961152845849	-4.01063094572654	-16.7574961529186	-2.33098740248836	11.2535826975741	-0.932825892249034	15.2095884911033	6.91340197985204	6.66095254686664	-3.18553145753774	10.9409054132419
"g264"	6.77107266482483	-0.301613296373858	-8.27081795405945	-8.4204356455952	3.74188234947874	-13.5447093658037	20.1147055705257	-1.58822572544829	-6.59887008386041	-10.026897014637	2.36060009432759	-0.297123280225454	6.06549092405679	-3.14041917770508	-14.7311954569866	10.5064329252215
"g265"	4.9477257661492	-3.633297875533	0.644834949425517	9.80887394877296	1.86418814646533	12.3518570196378	8.193361506803	-2.25763736378149	-6.7255421753562	-6.12993485600348	10.9508766197396	1.36276283907534	5.91645294578829	18.9515965544303	10.8277930961759	-5.6572804140819
"g266"	5.98684142682353	-8.8103249139976	6.21171772472226	-1.6454887686888	-12.4847030614909	7.32470945151636	1.28800284136873	-4.65482693984071	-8.50601401703178	-6.24280879564514	-4.87598282404077	4.75150585784484	-0.279412500118326	9.59233148047098	-6.74046827724209	9.99502336963622
"g267"	13.7142716286233	-5.27653326258801	1.65032407934712	4.49996031938664	8.83017854251554	1.18368121620556	-4.12257471712317	-9.87441878585176	3.36938277452681	2.85684027567527	8.30961360203576	-7.45726411383625	4.172158433788	-7.11475449327805	-6.73929867704253	6.19919903611045
"g268"	-1.57291801765335	-1.3001063548585	2.47002893101542	-3.45402476439131	3.64618269425092	6.25311994006964	-8.65640650827945	9.87820467277601	-12.4022145841509	4.0406892435853	11.6995302347059	-5.42272317797132	-3.29862214284857	-6.97786065527953	-18.8149124755736	-18.5943121730309
"g269"	-6.32953618849282	3.04042452263	1.44692630127852	-15.3465862976536	0.505200957775977	-8.90546571434607	7.00142473331575	20.3362761923441	-8.12700790475423	-16.9394278329313	-0.901444736054132	-15.2145409161507	-15.1949250477431	-9.45148497862994	-11.274050248487	-4.13277700428145
"g270"	-11.1006754596995	1.57988892894597	9.73894533030753	-7.95509148178204	1.27455842314373	0.538882304148383	-1.76831525269102	-19.716484572068	-0.338561101309912	-12.0337595726125	7.03826693549581	13.6971007133658	7.79487726221897	-8.20744947203176	9.8586583822064	-2.37957479793376
"g271"	-19.2094202349507	-0.62321070254123	-2.4084361312427	-19.1466829231004	-23.659530781649	-19.5647618779786	11.3576674755771	-3.57829869013106	16.1257820819686	-9.11251440243602	7.76770349335644	4.72352890896156	4.36648827201241	-2.05550514621283	17.346780222325	-7.69807869040594
"g272"	-6.99222981375851	-10.415110534181	-7.32456598337295	-2.91624062958874	8.92877305093962	5.36138641561298	-4.13815886216467	-5.02981790785292	4.93901854497837	-1.28541066294276	0.693404624161739	-6.53800818191928	0.484093217906711	17.0285453011609	5.46827641287731	0.329186174101733
"g273"	21.1428044928299	0.302085406573978	-25.1011288961076	4.03393948845286	-5.56622591412254	15.7531478048993	-3.0167844603647	5.79835406950214	4.06240833076681	0.213040427185369	-6.74070722993664	7.74638177031052	7.34221508536639	12.4767061548919	0.432891299165079	12.4181972679148
"g274"	-16.6009092690185	15.2820476800691	-8.39746135349803	-5.51750010975282	1.68743427200822	-3.4164408416938	-4.77555810651381	-2.21728410449545	9.07676217563023	1.72277641153539	6.5511164463833	-0.558815568075009	-5.84343826477004	-4.51229503485559	-2.03595614030198	8.30958089295724
"g275"	-4.72136075262136	-4.77881987346018	11.7160102902121	-1.42698785738862	-2.07642819612809	4.97177177170259	-1.69735845264537	19.4704748321472	1.7860092613813	-11.7716597153542	18.4160391026564	4.06556314663669	-0.242684890991489	19.4904356964877	-3.39908840633694	8.14869757301052
"g276"	7.82613929861497	-16.9979001232862	2.73403409486741	0.925435780668633	8.52705827185916	-12.1132562159242	15.5665612140043	-3.99286030349189	1.98191438000105	-5.79901618079485	-18.5821287734911	7.85210827607982	8.86845834545582	-2.82687586684092	-2.86172216772883	-2.79057532773023
"g277"	15.0983143034228	-3.54620097163691	4.28306881015917	-3.71418785312793	6.38942693412823	1.78862028503858	-16.1697511616485	2.73185976280492	-1.1753384561873	6.25469545562441	15.0799855776885	14.7016445525987	-2.44361190615266	-0.339724209905598	19.0774274294827	-0.924212089899945
"g278"	-10.3804315622994	9.4147542371496	-0.843597145510134	9.65039841713518	5.37105012345264	-8.96327954511922	-2.60437531691311	4.0213117370106	5.64914525714888	-9.47514705237874	2.43201410760319	6.59178232972183	-13.3609308181139	-3.5938713400545	-4.73711953352366	-15.4093486172374
"g279"	10.5163384371353	1.49844036687177	-6.22514439418721	-2.16202417276557	-0.880896912786649	-8.76680667754301	2.80735154487629	-6.75945543903522	2.79200791237333	-2.60493945142831	-10.7309535891471	-6.25156593115315	-9.9629872905636	15.8298485692911	-2.5838465685486	-19.8120792543198
"g280"	2.14399806815935	2.41776706941911	9.39204938168971	-5.23536109230034	-2.09244796900893	3.65363869083725	1.1563766015704	-8.02362012082823	-3.81699506217934	-12.1806313182002	-2.43518902857639	-4.64480878921137	-11.3107228991159	5.83574945788788	2.88076208611981	17.3083034180877
"g281"	19.6578717155116	4.19719515684729	11.2572984564194	2.6601510532888	-7.56114169194802	-0.775533958344851	14.9029341236003	4.1166598921592	7.43929462672957	3.79682599410109	-4.27407123999922	7.18926630923697	10.5414735748414	19.9413026740101	-23.5412466339837	15.6588391308103
"g282"	13.2478269735757	9.40224145345072	-1.79307190586695	4.82514302870172	11.8835135254341	-9.06089981652503	11.0723151472763	-12.521326152974	-8.1206111820143	-4.52458435823924	-2.48609928060823	2.89254593818284	-12.8061752254213	7.6361666847389	0.604217811312538	-10.925374739706
"g283"	-7.83629223693835	0.154944714454245	5.19909972018959	-1.00028516574133	-17.8763162109689	-5.50008340540184	-6.01088741829729	-1.16895987446028	1.50171266856765	9.72871051308569	-14.2578214144484	-16.8244862748857	-10.8960084404447	-0.616988989142495	-1.61161775032144	2.46749617455592
"g284"	0.496332090284398	6.83975109865447	9.362349565501	-15.6401662095294	11.3824743172246	0.92752613898969	1.88643926151769	-10.5200768956813	6.82009367648425	-9.84974937658228	9.73880154523957	3.42878932525318	3.99625128077436	-1.07971218803167	-3.25326576744497	3.26620932778592
"g285"	-12.5872298852227	-7.51224480450465	-1.95513598687268	16.7936519443632	8.18283442683604	9.94132733251185	14.185651436154	9.07571015352739	2.0353936695928	-13.5171920886941	2.27348303452079	17.1587977550374	-23.0069558718254	14.3867642153297	-6.24642943751213	6.52464747063506
"g286"	-5.66103426185033	17.2527899541858	-13.5335342571601	-2.81238743872881	-0.676787190165738	8.40790530723773	-3.37029687345367	-17.953262504268	-3.01323402967832	9.14672542804106	-12.8328015682266	-8.15669101317842	21.7605295353955	-7.3268281142009	-17.1974954108871	-0.909721436440861
"g287"	4.84774227635998	0.431919734904148	-0.75516543206131	-0.707796686094269	4.8618997324446	1.91960016671282	1.53398662361927	6.14236798277643	-7.18130334826143	-21.7184709388838	-9.75629974133578	7.05091106761066	17.0493082445453	-4.55702265500671	-6.57883125814942	-6.0862519304344
"g288"	11.5150992125408	5.02586107461169	-6.90280477407658	-24.2942631531088	1.31851742379831	2.51326642771097	-18.0212256696503	-13.9794164667394	12.7678081201154	-18.8157878223523	23.76060203502	-10.610054711599	7.95832966527273	18.7503165371339	22.3503797931254	7.87904283108263
"g289"	-2.08641749032253	-10.4668595452797	-5.61719321404353	-9.93970511168352	-4.44865551738518	-2.35109025481811	-6.90008505356123	7.62820501902627	-6.33163497288762	-0.251697886216018	16.9387498273284	-0.906993593048798	1.50215852544883	5.32091183339191	5.88540506368996	-10.7756835413669
"g290"	-11.5371936523411	-6.37512059197386	1.64172360927371	-6.98761732092761	9.88345011545593	-7.78854389637292	0.182796203791855	-14.2670493024167	4.01694578410195	-5.92928957847844	14.8875664094542	6.09483534206345	-18.0614312347882	-6.1708871364229	-4.4179060112432	-8.97427341343448
"g291"	0.328389063188509	5.99292999756162	4.98582831012574	10.7853030373702	-0.986278730311723	5.24008549714419	-6.54487786984459	-9.62491848935837	-5.35668764560325	-0.111079168188835	5.87797940818727	-13.8274429245702	3.37003194886981	-8.62010942733422	5.71082849457579	-0.695701927647555
"g292"	-10.4200189780186	-11.1579581282843	8.10746088217702	0.591292730951232	-3.65847620525749	12.5617670054214	-16.032036647855	12.4868770562395	-17.6394541348683	-9.28809200585938	-1.0173380751661	12.1080963394449	3.18998889650949	12.9334035145442	-7.87002434259752	-7.27391958919089
"g293"	1.13838006263178	-9.67329978387991	-9.1606685172295	0.620880052802954	10.0915719563646	-8.95158935719464	-8.59205959036319	4.17525153778846	-0.850775557187352	-15.3054136027239	-0.773670967414052	11.8606189208941	19.1721170626843	5.50718894200393	-20.0545571043527	-2.01337578384487
"g294"	-1.35342182786859	-2.60112513910029	-3.95265169215206	-5.92491267639451	12.1199083168606	3.69307316509047	2.70100378498699	-7.17669842241746	-8.99636981315217	-4.91218069018684	-3.27172228052031	3.88689047515629	-4.13804855302284	8.27377981065888	-2.51291106620226	-3.30509304322836
"g295"	14.7123566676459	-9.68845787974661	-0.600317669768101	-0.107626130451691	2.878721646922	9.36051827300693	1.12098154021059	2.28100629088261	2.3002963290482	4.79411535251919	-8.95463636879465	-6.03723021156025	-7.99831446919569	12.0128448021641	-8.25030090435903	-20.1067022216992
"g296"	-14.1421838624051	-5.76558994849802	-0.850000091404865	-9.8032267586881	3.66335570833304	-5.98030813598546	-17.5056446869604	11.7239380223592	9.64497335156243	21.4261438412602	-9.87954983198427	-20.0722304541299	0.643529472310137	-14.4476033937558	-10.1014636707892	-4.47580966520009
"g297"	2.40891523881533	-6.24252021331955	-9.1957655595145	-8.43905540199966	2.71932938201426	0.379500972105795	23.0570053006699	-2.4882941788545	19.8563350813255	12.8892213433697	2.19521384084132	7.82786643070689	1.80639698978418	4.29888756677934	2.82709545876771	-13.9488944313275
"g298"	-2.38075907236682	-18.8242778631059	-0.93756389092796	-13.6473414434716	2.92149233794524	-2.66304193923336	-10.8162713924577	-21.2115101295949	1.02253090183057	-10.1161810044678	-2.07388317991913	-14.7374721412065	-1.38735311273825	14.7616808380197	-9.36497343378237	-13.7093283456352
"g299"	-3.74506854716294	-0.244965931916027	-15.6824204091629	11.0462821740604	12.7826727070004	8.64100533324724	6.78740971604299	9.08489097895279	7.61594561500621	0.203638374424558	-0.313657381392072	-3.71549585359213	-14.1233150616613	-4.70292036411318	-0.102940596284053	-1.81850436008698
"g300"	16.8362528663593	-5.82408201127105	10.7229247734132	6.47001256214848	3.31787230124443	2.23297594342406	11.2197792159217	2.25075804021275	-10.5053406612397	-27.7356460655861	-0.896581119486801	7.34045678151923	-4.03031400907548	-12.6466722897434	8.32874945380098	-0.382840464620924
"g301"	-8.91831910605057	1.09311851124545	2.74912464390709	8.50213425854101	1.43224418957714	-19.6840141850261	10.4561211344538	8.26958299265584	1.55617735022082	-4.3336308409664	13.9113606726275	11.4047906827035	9.59621487787022	-0.525330542656248	-6.44133782116121	6.19745263713556
"g302"	2.12723200307721	11.2327636812814	-8.09854196429917	-14.0696575481317	8.93193729423492	-4.59538605624652	-9.98434554875173	-6.83106857095325	9.91705300909054	16.4249119526959	-2.14517191114214	-3.01612230830028	-5.76692296671538	1.75618818520822	-12.418681223802	14.317999525279
"g303"	-5.25256159900537	2.25881070062835	3.00373883791583	10.8318094583752	-10.7774719225442	-2.05439101554186	-9.65702685302552	0.947906882443948	-22.5803295338791	11.335262125482	-1.09076973533886	-7.74327955922882	4.61070452962187	-18.1493171535504	-10.1979363004352	20.5053738161214
"g304"	-6.73615613814398	-2.97336895273932	-22.9076825870481	1.86444182227546	-5.75350829512016	-8.58809162229445	-11.9428221101424	4.37233678736778	-1.01901531261536	15.8955751320179	-2.50173621333946	13.9643976356549	-16.1602618647178	8.21718178719065	13.7268629353449	18.0760698630411
"g305"	-1.19950409187516	-0.603062030421321	7.74122344005342	6.48042198748542	-7.89666051256695	15.0355746093303	14.4629826624742	-15.160671253586	3.46768939173605	10.4503167518954	8.70052918858241	-6.41608298602072	-6.64522789733156	-8.54445949961468	-22.7194558743195	-3.09173006756786
"g306"	10.3003549482893	2.13243807126264	-4.88435665693228	-14.9572158092108	20.6162959469735	-11.7147969672335	1.21036918507271	-5.29107574245148	-11.9630458556217	4.80342638478004	1.1496745834549	5.59466634509451	9.20841071332698	22.1166424189607	6.3575702332258	6.52980519979686
"g307"	0.016230714653644	-12.0586670759938	-5.1700093741059	-6.72584084260777	-3.43734246811158	0.426788989807146	8.35437293737791	-10.0164879107397	-8.0384213050316	-1.98292108269052	-16.248758323338	3.35566360380173	0.648340047368002	-8.46644631799741	-5.4381771148608	7.9269928765456
"g308"	-0.094383380620649	20.5174725440036	-5.9714577495804	-6.35065413156795	-5.26881832545118	-8.43631839880282	-2.40591154572178	-8.84270480151744	5.15318297668104	1.01761819284198	-6.8837211797327	-2.43266249335721	3.35408080495066	-0.658361092155571	-7.79092006348298	5.97235246509862
"g309"	-1.82564535183919	-15.4706919797893	-6.8195743473901	7.67949904188744	-8.64885019681271	-4.89126825100882	-9.25927780319219	-1.77404002856353	-6.10088851893546	-3.59934267806863	-14.0592910772177	-25.7525327357588	5.50984864546341	-4.70004126781547	6.88653008188851	-20.3127888053028
"g310"	-5.22026543802064	-4.31093371917406	0.291453750993887	9.34263328070852	16.0377034038663	-8.32447809662608	-2.49196172987134	11.9450692635443	-11.4179729363183	-10.1724084017781	0.552610848693762	40.0431088425751	8.5335062053578	0.0527761862400708	5.2302313394929	-6.65349955054042
"g311"	-5.07779624232123	-10.6727434943489	-2.14218222889365	-5.60023801596486	-11.1694981142982	-5.21061097463491	3.45296830980543	-2.76031637799567	-22.568236448169	-10.796001552634	9.04938788364376	0.657034503351075	-2.62981607026468	14.4621335606915	-8.66524236390857	-3.77255532335661
"g312"	-6.01187153207901	-9.51724650371243	10.2142228528639	-14.0230317000277	4.23267381882793	-21.0454644673796	3.31722045821841	-15.954279825111	0.43380142585791	4.31129821558117	16.2272043972305	8.73631873103672	12.9485783270773	3.42613504392483	-1.01217286269376	-2.51892489234422
"g313"	0.493594530159166	4.17510402500941	5.22102244953345	-25.4426117302164	-7.21619636250602	-11.2549445737362	-17.9644109817469	-21.2073726145484	12.3243965294917	-16.6504483954008	9.99228776420595	9.40429536288338	16.5103437990861	8.73346736597885	-2.68555045823426	-3.97116825489449
"g314"	6.04252685175298	-2.74271057151064	19.17345084713	-9.77727400349718	-1.32151367763054	-1.07881501935483	-3.82645592450792	12.2238319036978	5.96781649851411	13.4713848141336	-11.1160709651392	-1.27500577724588	-7.340339841662	10.2993037297649	-5.5914406441243	-10.7985909392065
"g315"	14.4214933064644	5.07235365447068	18.9850237462949	7.80982256211617	-8.42997007765242	11.7386870211543	-0.817687486117641	-16.7472092310633	4.45844267822839	2.14572950401122	11.477813610985	-12.0982584380919	15.4981286403431	4.78024183201022	4.68545655598872	-13.2744426625158
"g316"	-3.53286450980044	-32.5276567203427	4.6067497290144	0.927996199648752	-6.48793563935228	-16.0567602214719	-13.6573786871591	-16.5693227194072	-0.961726635108443	-3.70436688913553	3.16109895399712	-1.48908536078392	-7.73978938633744	5.21690854660122	10.1856163222577	-3.93801744754176
"g317"	-4.38151675292883	-20.5970629382677	23.9892936258899	-21.0748088835705	-5.75269851073001	-5.19122450820547	14.1539549627692	-14.2666530159438	6.9107973949996	-5.29293758266083	7.2680991363474	-7.47173193711189	-1.00198631307829	-1.10218405339675	7.94818787136092	16.6044610812173
"g318"	-5.63951766212913	-19.5798910996183	9.32611863266209	-25.4245215881698	-10.9698509695238	9.83832973981109	1.72439247871537	-1.61100366419833	5.9662792948977	-12.1121950742047	0.678915406990714	-10.3746842401246	13.7875930369437	23.8378464174785	1.20643928556734	-8.88101892352215
"g319"	2.63751127261392	-28.717078152047	-14.6551827594515	4.05512276044376	4.25514550857917	5.86826902692538	-0.950364360742114	-9.44861923157504	-13.5894624877187	-2.19599757420216	-21.0440953995325	-8.45347025616942	10.8183503970336	8.04254756439649	-0.210703355439659	-5.6747552572332
"g320"	6.89833689223246	-3.35931765326026	9.15592678393888	5.75519033365255	-1.95461580572449	-6.66311136379502	14.4800321375975	-14.8331264161309	9.29522023471915	25.7857812336598	15.1492938951419	-1.01352009168908	3.79511523705983	7.96803683014948	1.32971686042578	7.21573491213312
"g321"	-1.40783768996956	3.54491576227655	-14.7693844142385	17.2627601719198	-6.35699549686852	-5.01356115400697	16.107312591633	-2.52589337185863	12.684798205853	11.3346400870226	-14.3890867404856	-0.606857881901568	-3.12380226855494	-7.89808785409044	4.70984207886227	7.4403309999781
"g322"	-8.82770291184863	-0.881962083161775	5.77057801286029	2.05655712324505	-7.52980730326853	4.72001419069088	-7.64077755657394	-23.8653769903583	11.5774481918233	-4.91173500324608	13.9240080104196	4.56403730764123	9.1917916825287	11.359056071574	4.65151743108225	0.170528732040316
"g323"	18.9904688819284	11.8685481267487	-15.3364059014435	18.9087311733414	3.95239491831735	-1.86028034226745	1.89956446432172	11.8153278482212	-2.70437273986163	0.425180597617714	-1.88328131855755	-5.01177887070092	12.5633608493339	-2.12448107439377	-7.49087649582411	-7.37085135904786
"g324"	-13.060751259967	8.65943879483038	-0.681964235237292	-0.75460128344559	5.42564826692752	-8.54639008848046	4.78012507624481	13.2360534026377	6.44798892425776	11.5477949134457	4.86650892033592	-14.3506192228578	-6.06625852490753	-0.854933685122369	11.8506312537121	7.9109577253746
"g325"	-8.25679616120607	2.45783117909011	-1.87024561132993	3.15513749663588	7.29313379616168	7.36548624452191	-0.346301781248454	-1.15686329382928	-0.547225532656643	9.29473511100015	7.2000931359404	9.32061316935658	-14.1526624764572	-8.45078726493828	6.09229203335819	4.47811844510074
"g326"	10.346728026861	-2.20394057862431	-20.4224105883118	-5.96863796854681	-1.10212335317259	-3.21751800847484	24.0484362134748	-6.7752514979993	10.5453040177475	7.4182810561617	-5.66780334408186	-12.7100624741395	3.17802572165431	16.6827402960147	-10.1600762876012	-4.60415918204714
"g327"	8.54713986487134	0.555244672999205	-2.87166827752321	-4.60686606683098	4.69814057515307	-14.2397038663427	-0.828158888653766	0.821321895532995	-6.72651845018298	8.56321877652491	13.7309542652478	2.34969974354096	-9.24815417724225	-1.66124320630866	-12.6866682721995	-2.69161908128897
"g328"	-2.73064455611795	11.2846862559659	12.9940310245926	12.6089723117883	17.7619655783202	6.86070270817022	5.7138152495818	19.0674189114813	11.9806112117446	-17.799188336672	-2.10324143350765	-9.33841067341253	-14.7888589795232	-5.75594503531746	-10.9787892240754	-3.1075453428859
"g329"	-6.58943347875963	1.88997705967238	16.7354074758782	18.5294426097922	3.27875764272051	-5.42192937789908	5.80095828816132	-7.60405969863576	7.93258730854171	-2.23996754934816	8.12947404354372	-13.5436719105456	-0.574786265331013	9.84771249230811	-7.71444856624043	-1.52190767886553
"g330"	3.8119689684316	-1.0398799300512	-24.2664925293557	1.18821410863057	-15.222212441057	-1.61177296599319	-3.21023037301401	-17.0128748205145	-2.30040505357673	-1.50820327897764	7.69368101209765	-12.840240782672	-0.359537098688862	-6.89306006687011	9.22096083996768	2.26726765780169
"g331"	6.93074964329371	14.0306475880686	-10.779380817302	-10.158636400397	-7.55436486875444	0.758874134108434	-18.6497591987542	-21.8622220482692	4.29159802435131	-13.1162378463297	-9.36143611593812	5.30283413155381	-5.41894616745303	-0.471822209874626	10.7414267483349	-2.70258017097873
"g332"	5.10240444864294	-10.0750104025098	1.14501871956131	6.88227692393904	-6.08003331486336	7.5587270728823	4.05367235582116	2.67528963224363	11.1860023178254	-9.42807478361495	-5.08219382235536	7.82522671231821	-5.24550662880095	10.6654444477539	-9.04641477779232	12.9342427038557
"g333"	-1.29640187833905	-0.0235188877946622	-8.48981998310859	5.69848410110405	5.10901250955051	3.30539241630185	-14.1177492412635	16.4759939860278	0.0631769668334555	15.7317505915728	-5.94725797587795	12.4946486816285	17.9665409714647	5.09889540032891	4.37304006295446	-7.21372757751816
"g334"	-16.8231278683111	7.00397533224948	10.8806063272488	2.88180912037372	13.8191497856962	1.79357080814003	-12.0247268856372	9.8906700796085	-6.32687169488364	6.68088760622705	-3.94621445750788	-14.2350632552582	-13.0497626164807	-2.00164309085534	-19.3917383282356	-3.52756723136204
"g335"	-3.75425529822718	7.00555274663189	11.307513372505	-1.06619249675081	-11.7344591252664	1.33297235403293	-6.21581732583543	0.12084259776252	4.47924527860338	-2.63796612727035	-26.4090222859275	-6.31706522121788	-10.3778371395515	-9.13051828736438	38.2647982904995	-16.0403175942378
"g336"	14.1038601513452	7.83204397280416	-3.47594871395962	-15.6897949534116	-8.07929322931135	14.4122638117581	-1.81904559520811	-1.75115260363709	9.93457184556736	8.7961789942632	21.6176209245089	-2.57925500834458	-13.9306475970473	4.53882609926321	1.04955178739438	-12.5188304078518
"g337"	-19.9589886948016	11.131239466435	15.3550879473525	-6.85780300783304	-1.70821628750078	-2.09038525218059	-10.5910696096448	-0.546831868821066	2.53862656670929	6.32419997553968	11.8596470431147	5.39642595120938	10.9022764709975	-3.94178448804061	11.0454338432439	25.4162514027783
"g338"	5.27299317617694	-2.05162880066079	-3.0694026792133	-9.83390623858414	3.53154620279191	8.54164086542719	3.38860725647417	-3.21623941366626	-1.10871247777579	6.7000908109247	4.38182691339176	6.68709829153062	3.9794442240586	5.65420553704451	21.8721408484688	8.43652245699197
"g339"	-6.39197209652963	0.112479909465234	13.3090065547143	-0.864041838086741	-0.688740886812403	4.91929763388573	-15.0740517819621	-12.6379854833838	-1.93042707165436	5.47337282044014	10.2629966244561	-7.38603951614205	15.964051465983	3.85483783217729	0.197402231255841	3.11931560066931
"g340"	11.8210887432117	8.73205140220549	-5.44037103081094	-16.1966288066378	-5.85547011922509	-0.337899766432547	-7.49621709962891	2.90751758970782	12.190677660232	-5.02021681915804	-7.62584888869621	13.0213669920858	7.99112522200176	-4.7183902038216	-3.3303277837995	10.0346864301397
"g341"	-7.66571614343321	-1.44503151906999	3.28855784298283	-4.5982829664982	1.72679097310986	6.78642113899958	-2.83783633685231	-16.8275435675466	-10.6401289004653	9.99498673357949	9.41612376277397	-0.0164153412015924	-3.95313501557378	-4.67623299291016	-8.31764807505614	-1.33039132688298
"g342"	1.0113532564532	2.77911305654172	-6.32892693572112	-5.2904955038337	-1.33334521694931	-1.56492549659897	-7.36140982913976	16.6595443178781	6.10636714922345	9.50890156674356	-13.5824367934065	-15.9249449369188	-12.0160778004525	-18.5752682473909	3.41736906781045	1.00772706591803
"g343"	4.49868996303015	6.77039839756192	-19.3237223345996	-16.8016265408411	-25.7857823355867	8.79111736289408	-12.4792114414848	11.0329518838096	-7.02758546589788	3.2324553535066	7.38871524390573	8.91535125634218	2.35508313586516	-1.56369226143198	-1.04677056310048	14.9332434915616
"g344"	-6.07678115250381	14.8550053514141	7.41009610336827	-5.7167044978452	-5.99035635327569	12.9219684944242	-1.43827629872987	3.59106500340417	2.14687708380546	-11.5653711495012	5.11166405499502	-3.12037019824352	2.05908217299092	9.17549402643495	2.56471520637042	-4.57681532055036
"g345"	-2.63893658002158	-13.5297861680487	-27.862231473426	2.92352102431103	15.2939148203961	-15.94328038372	8.27289678161171	13.2906617740926	-4.77241641464951	21.3196056493744	-2.57719750751367	0.157926413669738	0.581713383148123	-6.0001845925818	-2.34011061964193	-12.3099765327283
"g346"	19.9485947108224	7.1136482056322	1.33757903315926	-2.41516297857755	-8.95257674443748	-2.08140502581115	-11.9433643583853	-7.04012461073556	15.9209694835649	1.62621775119768	9.08090999836575	4.12700846063414	-1.47570356810798	16.3997023851633	-10.727936905151	-12.1212347901321
"g347"	14.1880427765135	-5.24344090479522	14.7223596011155	1.40053086804304	8.74425888680138	-8.86378667706695	-3.24521910882807	14.5692317176423	-15.1856897025514	-7.53426605414805	-22.111183009942	4.37240604198705	-12.0147869143316	4.57851418895948	11.3875537813566	9.31737568751586
"g348"	0.173165481043192	25.5123493181425	-3.86814566562072	2.22363342564442	-5.48008147325145	-12.9289372229029	2.69120517016464	13.3163371796405	20.5340797292492	6.38168428473833	-22.3147045431049	-21.5670278463392	1.81432375485744	6.2063225502037	2.60017666711134	8.6533179938382
"g349"	-20.9949397063151	-6.07858294354731	-1.89762735280559	0.480933863569214	-3.99467619508008	-24.8712193949284	-2.92595975998809	-14.0368895395916	2.90503485717151	-5.03931751419952	-14.0515285472657	-1.47191020303496	-5.31437823019906	-1.26854060271591	14.2485740378467	-9.33078008964907
"g350"	9.63735498713375	-7.30972672458703	-5.61160390805139	15.5501298576808	1.74152078234055	10.7479552135052	-14.5796994720969	-10.7580926873708	-3.58025149987476	20.8914341861807	11.5928791683	1.96575723822726	-3.44772298611325	25.48997932635	-1.83477774065285	-7.32578485417218
"g351"	-1.15598316481898	-9.7991898422186	-8.52186289201729	-10.403688127752	2.26077263669176	-17.4310487166575	-5.43773280071099	2.16993139201046	8.14035938618313	1.48426608350197	6.24975806479699	-7.60270113518909	14.6070053490027	-17.2873313655897	8.91684836530622	-1.61521442531807
"g352"	-5.15300095807749	9.60634141941903	-17.4439420254194	-6.69378448495433	24.7879638672811	16.9109129300337	4.02990597172901	15.3718824219622	15.3629619641985	-5.90284655563349	0.188281086384955	-25.9139365421954	13.9326963632898	5.19870541294996	11.8605925534834	-4.44071263908568
"g353"	10.8409897323772	8.27361212328174	-9.21525845669312	1.11613546164321	-11.7029695341654	1.24552373540652	-7.8336350092482	-0.0917680761462798	-3.12745755623221	5.248815487312	-0.497096698415039	16.7475452539096	-6.76368570443306	15.043249143803	10.6693557190294	3.47694872908652
"g354"	-23.4006379583946	3.16303425643153	-2.74317335493261	-14.7868595062751	4.53742565587498	4.55497451499742	-10.477266401149	-4.99688701295264	-4.67559997007694	-11.9133082247517	-16.4929423121691	-5.49465229238238	-1.7641939378517	6.47203983526992	12.1360884361187	3.63589690660045
"g355"	6.81370921316656	10.127988302954	-16.9613083675064	-11.8086806548746	-0.457614264992469	-3.82411532533613	27.4212403244778	-17.0876258463618	-2.81903903689442	-0.0812959635312391	10.3345768156394	1.57143724825975	2.58867157973972	14.4183266766093	6.01746553492591	-8.30254062320822
