"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"ctrl 71"	"ctrl 72"	"ctrl 73"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"	"case 71"	"case 72"	"case 73"
"g356"	0.529407931336551	-5.54402177350051	-15.6954428737457	-8.73463491604117	-5.51689559576074	-11.0464120250706	3.61973463660274	9.58145562035119	-3.74688838465963	7.48140141695423	10.9927017207623	7.05421039627074	-4.34881108885366	-12.2293471030706	13.4338132186939	-22.0799824286913	6.75186455252101	-0.630180360899489	11.9459015966339	-8.2334899386886	-6.23008491374017	-9.34721098842555	3.57228385212389	-6.58911796518591	-19.3038340522971	-15.4721928646451	8.28796672700208	5.22404978117765	-0.131199353451552	-6.54457854646959	-0.556406596638983	-5.60048293135485	-8.12425909112672	26.0278772717372	1.35981806675284	3.98924477982353	9.9652448639441	-6.82650411653875	17.0521557358258	-14.3821124441517	24.1052039748954	-12.9772976582937	5.42387542071056	-11.9620396470132	1.14662115730127	-15.0407210171769	-7.92540146717883	3.82674409035526	-8.34794426131447	9.76493985891753	0.333807559608754	0.987473337566808	-1.0714371288923	-0.862606493206456	3.26962951902129	-0.742890550608825	-5.43801785678689	12.9609576150694	-29.5218995698083	-6.54988959559512	-4.47714261848331	5.1803423583562	-8.54203740031076	2.48948970809756	4.54810836089361	16.4302188446886	-5.7056604774201	7.41762192904281	-1.66148465048578	-11.0945627210282	0.0179183817968746	-5.33781792663097	10.4006216146739	-0.295959059641544	-6.84595165176452	6.01976525013045	0.684073810157833	21.9599312212064	7.47937505884073	7.82133993802472	9.81806275997427	-2.57429642888447	-11.7112166785092	-4.1301589652401	3.08991690318366	5.64854975862515	-0.209815986326129	7.57370131761073	-9.32786951452592	0.341569170392462	6.04217385539334	14.7214295497887	-3.21917334374713	-2.44660540577651	-10.9249326535229	-3.89839549750269	-1.21786382603785	5.33476432296173	-1.60960193617688	19.8539425628693	16.2054289360059	3.04552109068294	1.9118232579586	4.52933255751425	5.62790154287528	-13.1633882559694	-8.58982273870543	-7.50538624148558	-0.940274207013199	-1.41662526504825	2.09738089696841	-13.6309343626796	-10.8601802902197	9.93439362958629	8.70818035090173	2.09142686625706	10.2226571500088	-14.3856393419569	-7.06038499584116	1.11045373712028	-11.5062086389892	5.00094090801638	-8.33086369139151	-1.14598389346899	-16.9505805584322	2.14497591221768	1.50492110528497	7.15785481699667	-8.63541614004219	-11.2278311584708	-8.59095552148664	0.621431820729418	-2.05889337724935	8.14126745929511	-4.31947258522202	-20.9731295319084	3.55964142491939	-0.920468720431253	1.38525810673444	-13.8711986589384	-4.67232248690425	-5.98256378881454	-1.03840514534439	1.19960025482889	1.33017607165966	-1.59519465001008
"g357"	5.57483781238563	-13.6795755969156	-2.8560563366494	0.988102342414272	15.0011738945253	3.2784922163552	-3.71811255736553	15.6124252742441	7.67227198295781	-9.9535033376005	-0.351099188451991	16.3689904544826	1.01493121391594	6.53361889143207	10.6705285108003	14.9198348502748	-0.4554558703972	6.25972506015074	13.4630557678791	-23.5919169858607	0.520807620058893	-7.27812388888102	1.79007885131152	1.91123421553971	5.20493174592354	2.9432568021009	-0.822714599600727	0.0779401599732556	-3.88415403718175	5.11355811880324	2.29739714899602	-4.94707976131943	-6.84419508469786	-1.52286493512694	-6.82704619802267	6.26947225445456	-4.42399098100774	-6.03488925011445	17.2823426228682	8.22103195248847	-4.92970938037879	-3.62687671226622	5.61897053337736	-4.08295889089076	12.8206767001724	10.8992272867331	8.73425466273947	-7.24634110830492	14.2385846263809	-4.89331695448161	-2.19138347779847	-0.112760923360208	11.2119357462388	-5.06204982165322	-8.45384776418673	2.03674901634151	-2.7794449125713	11.5609024561953	6.23118377429396	6.73017266381885	2.40009468889508	-11.1461417802279	2.16229520084734	9.24448147765242	-11.489742885658	-6.52739979015076	-2.30848171097015	7.48746061288617	9.81024684056276	12.1125283321707	-19.6652319108848	12.8400729490166	4.95059064522059	2.58676561974978	-9.92668681381164	-5.36769186074231	8.42681443262557	-2.7067271092342	10.9437397198617	-7.10114069659343	3.43110301634157	-5.81321218076414	0.979576802343778	3.08817471149555	17.0513772241959	-13.9350618254139	0.535655884149005	16.8963955611	-12.6248492705253	8.61542997625454	-8.61448860064816	-14.2977292710376	9.37925424659671	15.1831241923434	-14.1032065841479	-1.26013650792655	-8.37426634553421	-0.25534018111876	3.37856675752796	-8.78073002680593	2.9464154247645	10.3011454515628	7.10526944330687	-12.2962780809313	0.0982249902731843	-10.5313995884916	-4.68708701763894	-1.87363024659512	16.5227032614639	5.81401470837799	5.15061830508084	5.03834444353298	-6.07825902386928	-12.2065477204271	8.45704701010981	-12.4547474013847	-2.24428744927023	-8.98954474664552	4.0019689495041	15.6963486272072	-5.77250084514653	-4.75348365875223	8.49641253931955	1.46733980944192	0.263627277416788	-20.8308472375192	-11.4963561127587	-13.0845568897938	2.10778433651498	26.2137945165708	2.84463826892076	0.962847321247058	13.452242516096	-6.47044355564266	-7.98680434302006	10.3306825831612	-7.85890152413914	26.6053858794883	-10.0314835429011	4.42826931622328	-8.10895907713537	1.75458222211498	4.82646249970502	6.04390340482491	17.3728929496017	14.1665988964471
"g358"	-4.7925015310615	-8.66942983425459	5.3781748243363	5.03218636282221	3.46520685603179	1.02891449417783	16.038809529695	1.24409701393767	-5.07609450210394	11.8670111158783	-3.84889588938679	8.7076072245686	1.62887663269294	8.46911905141522	-24.4122790335171	-1.5842907091418	-4.85014908280648	0.459347483022993	6.17469239493642	-8.18620712222592	7.45173371755622	2.81131974685508	25.9877725613562	4.69895954679916	7.33373950601168	0.791129977666538	-14.089867404196	-5.63262625100103	0.782794349499767	-10.1396311196716	10.3932952550122	3.68068232948812	-0.763093035706002	-1.30393892474222	-6.9789972909785	12.0998569817924	-0.617588783643019	-10.9256540841185	-2.30069522000919	5.70230703437734	-7.91075509748734	0.529712708177252	-10.7520561515094	-12.2224733984469	10.4251680675741	-11.9427711154102	1.82221934270837	-2.27137182835124	3.42444441999965	21.4702451291465	-2.75612076619021	-1.75009679923991	6.76415832636901	2.73400870952957	8.19492816396256	0.941867212645162	-1.8506593395782	-1.14431191458614	15.9555642987442	-8.44087379635637	3.09293860672455	-5.84156464565999	14.0483798995944	-3.61019576271263	3.78947150074784	6.62897498079699	-4.35798649953334	19.3820440748599	11.3836842044316	-3.47679138366089	-2.25944204634888	4.72204141560468	-9.6694072475583	3.87005268004008	8.92895166734721	-1.96152211760697	10.7414351382377	-5.74108318092332	-6.1706367945319	-5.86743251266711	0.686925024458399	-5.31084047152665	3.89761051364255	2.49710673859019	5.21143894024779	-0.0789340623878741	-1.81347758185352	3.24365413693436	3.20365983768637	-12.1406038585887	-10.1827552633478	5.42133747526021	12.6920282172874	2.52251819299581	3.57449795781609	-16.5888138084474	7.75578900558664	-9.45110786106391	-22.9207749850108	5.29126584327165	8.91164037723267	-14.6125172509587	-11.712209174527	1.54850557736269	-11.8351481236965	-7.72726870497907	1.05307419610995	0.892785567529437	14.7765094382476	2.56267326712687	-2.28063678329605	6.81865368575708	8.6628980460787	19.5521943735117	-7.53086404440885	-4.32468492205998	-8.54670235460436	-1.18260698090289	-1.19843338459708	-8.12225499700287	10.1583314347651	-3.61313242224611	6.59715229781111	-4.47467985065046	6.85568088835331	0.452671694750294	13.0092151370371	-8.59682555341815	-19.3755299920479	-6.24129201377318	-15.4254310160512	14.488643335565	-19.6033873673173	1.9317798971382	23.4048235911768	2.61838026683437	-16.9312598607969	20.5619827813376	-0.737130453151133	-0.434717640205457	3.2326885736919	27.3108585972342	4.39638470574145	8.35984474492026	-8.41040999694346	15.1809793616108
"g359"	-8.35703187533447	4.32944374611125	6.92999552198277	14.9813467812631	12.4884704547746	7.94210034326304	-4.18503236976138	5.27906425678373	4.4820782573079	0.54733380673727	-7.8993401831787	15.7932507101349	2.26787098475901	6.51400311763548	8.27561266127082	10.2564090605926	8.79286372789475	1.9878330966179	8.35651586985032	-4.79517654983551	-12.4030302077191	-10.9876993785955	-5.88421166916707	-7.92660395322747	2.36822836159644	-0.34597257855392	-20.0331909770336	-3.04662716949491	-10.907931765218	15.6204288295071	12.9507603438133	-3.54947879476166	6.79509963177931	-0.522990095684594	-17.5839141105235	-8.41614655871695	3.590013159406	-3.92262214657564	2.76849557496415	0.514508472474114	6.62267785633684	0.267441723055571	8.68883962052075	-21.9570533017158	9.3111804259524	-0.206736905780321	3.30160498679587	-4.19928001159854	7.69292172573681	-27.5383362175615	-13.8602586382551	1.25793464658286	2.25147179889244	3.81015653826409	4.22874064855857	11.8138754920575	12.0456629038274	-5.12693620519774	-9.05630215267138	2.01747434867451	-7.76481167995849	-17.0218121152416	13.7190070002087	-3.39655153726044	-6.63851683099178	4.54013901583405	-15.3512069557061	-14.6413635734816	-12.6399344823118	7.60274199969656	-24.1301763169432	-6.41167136940249	-5.12052605356012	-12.6579363265176	-28.272432892998	5.67195956506207	15.5622302959355	-3.92527748452881	-13.1238714182091	14.1047554552033	-7.21985083174321	-5.62454329363273	1.94047348399566	1.87671217230022	-1.46412224059589	19.9051189501941	-3.02899411147864	-2.22619371594875	6.82842606378682	14.016644538168	-8.43156600473491	-2.58528338830441	0.317472110371667	-11.1002347217887	-2.05875578148222	3.16427650062571	0.405372332013096	-10.0122538031193	4.16187886205019	9.97191699948108	13.2185284522865	35.2019656251313	4.43357947034817	6.65658797092433	-19.453580883464	-15.0805014779645	-13.4881525465488	-7.27048469750686	1.22436286572385	1.52064640201113	1.04683571967707	16.1905497240757	-5.24419375356152	-13.3372465456252	10.2540197483175	-6.97345397828539	13.4932732977811	2.56372897253648	-3.70565259489184	-6.11318361376191	9.68113631413203	2.49284592432462	7.91840654046227	-11.0431158309544	0.685077750248527	-6.63123908896593	5.09601470393225	17.7015649027178	-8.85302776445341	5.79840175756925	-6.35503810248214	-1.16443967845513	-5.16096781526316	10.6866723236556	9.6486996254285	-9.99913366138195	7.21971439325766	-4.86745015277385	-10.3414355634195	-3.51338886177002	-1.8635806836213	18.0059857197177	4.60659650780143	-8.48680502789643	4.53095580440487	-1.50709230162914
"g360"	5.63304346941832	-4.13882093963506	-10.5583837009404	2.87421403531362	5.49810118388814	12.3292786748614	13.2014053307122	4.6766192688449	14.8275994827698	6.52672317447059	-1.26733739446073	0.691153639932353	22.3016656218889	2.8202900980117	-2.02622175322857	1.92362642601679	-7.15545027503758	-4.03086936323837	-9.47352667715	4.38698383719272	4.6748269268925	4.08549388686125	11.0560054000097	8.08626842581135	15.5984836450277	12.7442682378933	-6.76838452847826	0.94262727263341	-0.0103008166027231	-5.06599410564162	0.132962195484929	-17.5311162649881	4.48229417115337	1.1324825881829	9.46218345854475	0.66674060199111	-24.6859025358696	10.0137201228893	-6.74147100552872	2.007237841916	-7.64173565397345	0.719372984098393	8.73081018086689	-8.51470188725293	10.7316649929194	-11.0191405679365	5.17321459147526	18.6083877073379	-0.924377600497329	10.0728532072332	-1.92320860650935	-2.05439065449807	-0.0240666860233979	-4.51637726743479	5.09146514505869	13.6743198839937	-3.76038060943471	18.4848573701439	-14.0445370581291	12.103259509279	4.11472625864081	-19.03907813872	6.6927128991704	17.2745178575694	12.823484645804	2.6236494357754	2.04660736096623	-6.37780537616067	2.77217766375766	8.58096718538609	-3.58724324772989	3.35097939049046	-15.0087385285164	-7.78429975338003	2.98837822205564	6.67630896547298	5.58183749264913	-12.3863437704732	-3.01666325339601	14.3070040688491	3.92544797544736	-12.7909310561904	-6.20614298517876	7.0582593802947	-15.3359732957179	3.06263575277955	-6.1307339881176	-1.23472764600169	4.0984904761836	5.86522822263462	2.74504709239246	-8.96233313565621	-0.912264922383369	15.8776029147201	1.14920947500356	-13.1486063449741	3.65173575958935	1.70513891367137	-9.78097632116833	-5.60637725256123	9.32052178931135	-7.24087897206058	-5.81848420665817	11.8314375887161	-7.1231468677021	-2.05866359066323	-6.62726974133041	-2.85422850288531	-4.93111552703863	-2.1887718699959	-18.538361828944	4.95099982497689	14.3717907447214	1.85200334856446	0.13333784982472	-2.91387411768644	-10.1001387016586	10.2322916272998	-6.15139184295871	13.5787087948862	13.4746374847898	7.57910201575636	-1.42848477671953	1.50044965860586	-6.27845452987994	-6.967065794739	-4.21704058163464	9.29611692130081	7.63410031413251	-7.18291664492649	2.38089332005326	11.04827707137	20.6286141888714	12.5432910970252	-7.01037050494786	2.39263784033738	6.68511689382263	-11.9152635022063	4.16766041104867	10.9052412564258	3.6295417696911	-1.14382424592008	-6.17297078520922	-1.67090794455325	-13.3969147797614	9.66834311360512
"g361"	10.914768003312	15.9357409045281	-11.0142189098131	2.72394635517328	1.5140147502335	-6.81574417994773	-9.76971117132761	-1.01873524586863	-6.97196818047748	11.4861454618232	-4.65708168543365	1.38305334519575	1.36608769580605	8.96659887405491	-11.6783716444109	-5.4230775123814	1.04652365331618	-2.76605974488441	1.71121747409046	6.1222770354621	0.102474422994843	-10.9768877946664	11.3976590857552	-2.82838458951792	-10.0172956224035	5.96635238355298	-11.6012300355712	-30.4234080471425	-1.18809411659495	-6.12835553178289	-0.226040504687134	-5.94527796667359	-5.77374068994976	-16.4029297975481	-4.22203323537326	-2.41535495156079	-21.8655028619841	-6.22556217996764	1.77106262253971	0.173156902224193	-7.34368393234934	6.9914224790365	0.263431000478068	10.3390403855342	-2.47182196981766	-0.315340250921215	-0.989282922381835	-9.19659218190635	-6.91298449919285	20.1882786695914	4.22712112479998	17.5621786429235	-6.76471015919822	11.6471165932155	4.24462105006374	-7.05588178222824	-2.14920924414343	7.01928648172665	6.10032290316331	14.9198677602675	-7.24953615049207	2.65476701075798	-3.11568740517219	-5.75857706633668	-11.2909768823401	-10.4470606136102	2.50275737536369	25.9503318836443	-10.3097543583577	-3.89692312445214	-4.80579343600029	1.89848563390857	13.9103615492909	-7.92566743537045	-3.65845711890379	-13.1416253284496	3.41034629567758	-0.024250426263139	2.59041756266038	-1.63430926163968	-2.57146109516152	15.1985598891649	4.94431113222256	-6.97367361464638	18.4211229756641	2.65533895667095	21.1413025987366	-3.44614263402553	-3.67120069748713	-3.26007217958389	-11.5391721158066	8.13813619088499	-6.11985904304503	-6.41424229285378	17.2458089359401	5.54889731441116	-6.93506850380165	-12.6534566200804	-23.6938460002082	-2.56011906986681	0.0509310623080945	-1.93350792371425	9.87557524397677	-1.06869332152159	-8.39800291915114	-12.2482653251296	15.4483725753518	5.4909623137896	0.861045718168842	-12.3779244540907	1.67411912172125	-8.74694100122272	4.5739055293829	14.7053292874008	-4.3294653119725	15.8009933200333	-5.52944029384235	-13.5037316910885	2.09190280807702	20.0149632615198	11.7370233610164	13.4931423338973	11.5166774826937	17.1023272726012	-7.91215577259942	-4.69327880931946	17.3687647635291	-1.62966609388715	-2.73339653651592	3.34926308995968	-4.81456229203188	-2.08441064358928	-10.4534908310688	-10.1748435068704	16.5674670162399	-18.1784113843021	-19.8261534231406	-1.96087336092687	16.9175265763577	15.0562270811796	7.9202854331652	-7.63054450572371	4.57490453751232	9.33188748089238	10.1263501711274	-7.0506332752028
"g362"	0.0340112087690925	14.9797967541622	0.137470260739376	-10.7630972666519	4.53618250113395	-2.04974604678703	18.8231121688971	-3.76253865238873	10.1402099088081	-7.98258135304541	4.93219880622589	-4.23564681506044	0.0868359381779173	5.25146353708514	10.5839250757329	-16.6479424322867	-0.18295299782094	-0.262206899073131	2.75272435251501	-17.4411785283662	9.16107397504578	8.51985419688429	-0.00208622547037889	-2.87953863146655	-3.08379502686398	-20.2449739838838	1.68230688838644	-0.772664392018104	10.6289316732861	18.5184617121569	-1.04789982078132	-1.25295562715549	-5.06358105580335	19.3894702810205	-4.79717414446676	-4.37372250424546	4.60778425042582	-5.85399300872872	3.89872905750647	4.17198553798777	-22.8327421029864	0.0398517721290956	7.357393007115	13.8927792610111	27.9101920961031	3.56651728078421	-6.03516183280955	-1.95151104738636	-8.71583387509072	4.97684994795427	0.817927361734691	7.01733047461873	1.55959969826778	-6.40699622496733	0.683368910084794	2.87110143402205	17.0541397504277	-6.68558802564215	-9.39262758600244	13.6265807727788	10.7282662247596	9.04803002132984	7.67377545745565	6.35986968642478	1.3296556173969	-6.91402602386507	1.84393252924936	-5.67161129892629	-7.41635469916715	-4.00229387386911	-3.32543768804883	0.945474224487641	-5.63104168586286	12.8533636527423	9.41610777024921	10.386525335189	-9.63555182407465	23.3607762578919	0.804248889431356	18.2630433409604	-1.13938755796473	7.23431271110875	11.3224905617243	0.924372450927936	14.9505608025068	22.2802393395473	11.2913604283578	8.60367075926537	8.11601665408763	5.725684000344	-4.64737521075604	-11.3800195576355	0.977768704445097	-9.19966845821289	-13.9089678573659	7.18622887358552	0.94695789211897	-5.64022318262011	23.2261360567301	-12.0405473293801	5.9210632339496	-17.0006093613894	15.10869788606	-5.63488071385626	-5.93967792637481	0.203467199960167	5.68041577779192	-5.72508101710393	-1.40023132352413	0.748231275873216	-7.3583542044398	-10.4843924105967	8.37308656988628	5.43384727850323	3.30832952502261	4.22812464383256	-4.79282414862312	-16.5300816836854	-12.3884131480376	16.4618084586359	-8.70760337681146	-0.726320949976718	-5.04009246091479	4.98832044657179	12.5030435286365	0.506048519320682	9.12539682691779	-4.89722668962083	3.24140529560574	2.44339039371239	29.4711826508477	-7.81384203965435	-5.15001278617757	2.67127992094849	-15.3792123038073	-5.86316005064683	7.09211234870836	-18.4891921519947	9.31070018971524	4.64515621376928	2.29564716774597	0.900621064477332	-16.1880176898051	4.4936889294581	-3.68416133184996	-14.3447325558888
"g363"	-11.6693878768277	-1.82133085138987	3.46413537499486	6.90244553075779	-9.52802048186915	-6.26172496253866	20.2276847119402	16.3603916801879	-15.9278898625247	-12.5361845951938	6.07768136734023	-1.90542426727447	8.35809715645474	1.78621815122796	-10.5363040944342	-1.57385460564754	-13.5951532536367	25.6321615262387	-7.10124625619845	-3.38774186545048	-9.90993229072837	-1.80919169323859	-2.9320756377106	-8.75919229907146	-3.34970900850281	3.54317356418548	-6.090513426409	-13.9050212522404	-12.9732161903157	-10.6164739465352	4.60493722817564	6.37007206333365	-9.5256299760445	7.67300138812832	2.33950430496589	9.27679150858454	-7.14007462714566	8.72729561064536	-11.5125413024323	-5.84089730295233	-1.50315810994903	-13.0328492273597	-13.2069478449637	2.29149791893364	0.387043884038905	8.68628546735531	0.695128283173672	6.98686827743237	6.6342987378051	-3.42153978328051	-9.77269742017612	-11.6568263326241	-20.0062126384364	4.22101544535349	-23.7557499819797	7.69292509716329	-1.59209202046391	11.7318959909919	-4.85552745998404	14.9812550841639	2.46705001606574	13.5704035481363	-6.25090505797706	-6.20543173209429	10.2099806673649	-14.0882040357827	7.89736050319425	-1.49783519360603	0.766181750348026	-13.0129736073532	3.66809775498854	-0.143509805396853	-3.21391560933896	-2.97463891427924	13.9224729096372	19.3362798288324	-14.4884557226834	7.76727465236155	-8.43098226272757	-3.12037865555542	1.29404320045535	-0.832972655316309	3.40142337227442	-8.88600981389461	-1.761529030089	-17.5859943339572	10.0017487076072	31.1642436665017	-3.55485303878721	-9.16316536962545	-0.0354371253052623	-10.0092562161148	-10.6315381976192	-2.00595262395548	17.0257193578703	-4.28149077116609	-6.26910831470987	0.372782420450079	-4.09580714782298	0.844306180050747	11.8585746238997	-7.59097651501697	6.44302050837498	-15.3686776916934	-3.07331795594447	-9.01391340241731	3.17015892315192	-1.74958777243942	9.41125525843376	-6.47400611240919	-25.7829614203248	-11.7008619456565	6.30996176186663	-5.20817601763122	14.1340961455045	-1.16817190125165	-8.71058246918483	3.14826478162392	-18.5453511965223	17.0880226843105	10.6474947274592	7.08565514529158	-8.18022887359756	4.54246540771851	-10.3968838917563	-2.35890414366228	-0.232817050511576	6.32379439013472	0.169319057481609	-3.01255792084532	8.27618313192501	7.39457574922694	-3.48016586476286	-6.03325861017652	-2.1175829521337	-11.7723939307701	-0.564794756551864	17.7683660351336	12.3995023966771	-15.2961475533483	20.3566053096493	-3.36521706900075	-1.08162661405187	15.7454348027239	-5.24497723312901	1.17939620873294
"g364"	-9.47270261127533	-10.3952155547508	-4.46365094871338	6.63968398061544	11.994042794085	-6.40987397956785	-8.85989506365189	6.80094464717319	3.76049853316083	20.9986967792908	2.16556978760123	6.71728437229334	7.50203930485985	-18.9234425511658	-6.76746973267117	0.236360057552202	-7.95724233036428	7.32464009137249	-13.1107027154877	-3.78955936885146	20.9508749233429	-12.1581085782034	14.2845056717161	18.0961923860752	2.32227381563837	-10.685073294742	-7.77020289635717	-2.34956390451268	-19.0405540993664	4.94659087223126	-7.95198356864259	10.5633490349381	3.27958325614642	-3.5899990126061	17.1805218153599	-7.93052975024714	8.7891207634971	-2.06080956854865	-18.5857806938844	-8.07681233545408	-4.43399076672799	-2.23178172308787	1.18115706047725	0.37344797553071	-14.7184699286301	1.31331081525656	-4.05475233039042	11.8086067301882	-4.72802874817694	17.1102625752647	1.57821976545512	-6.35734537139066	-4.23059799969157	-16.1485391514386	-3.82136278874147	-1.03274049154346	6.48027808415475	-1.79531187776752	17.0517378625009	-5.438800235841	-7.38419115054783	3.25052844684163	-0.858480623658089	-2.76729018768343	4.42250688840792	2.71240288562888	6.4914898050779	9.42465447134842	1.46374162186488	10.787032639735	5.17259936043433	-24.1810089777931	7.13244753084414	-0.80563841955994	13.8350938784062	19.0721227096408	20.4793040959196	-0.263971981657384	4.74985093873645	-22.5941851284176	-17.346413347171	8.69435331287903	5.73018804723103	-7.68968419270002	3.03090103416571	-11.4388879636766	-8.04552434405652	6.40440013976439	1.19738909173056	-3.49387326089673	-14.4536536343461	-17.3912042841933	2.20178060577329	-1.63063999169454	-13.7330037316513	-20.053462895475	-1.49753188531395	2.13833623018142	-2.69871734106238	-4.08940903846858	1.73530503633749	-2.32052408149138	7.16970378955036	-7.78483596094819	8.18667171472599	15.2064039877751	9.82327526079085	-1.97909916756324	10.0531605565738	-2.62643983220506	0.666214772461471	8.02170230941545	18.0365143516931	-11.2232601404281	-13.5971255319342	-10.3329421350989	-11.8590988620908	9.43898615984968	-9.46553000476309	4.57806056655358	-7.31747101555099	17.9254246179056	-27.4883617696658	-5.78090740260693	11.6458913213037	-3.99389290393261	-12.8452638112074	-13.9303328649727	5.0079637551911	-8.64275444113389	-10.11319413166	-11.2646511478707	1.17501218743323	-3.82872762906499	9.6597717350458	2.638849109492	-1.94677066318126	-6.15518452017385	-5.16355034546863	12.7419439439833	2.36035490466998	6.40256083913351	-5.53523185070317	-2.43827685421975	0.988288122636932	-6.17701759469371
"g365"	10.2951820006846	-2.85200543183564	-8.09303367973953	-2.0853102307213	-4.9588835616722	-0.374017435710141	-7.52052181224269	-19.7384522873761	6.80718340254508	6.95467280843992	-7.79878897133902	4.6211334693427	-4.18234458509211	16.4401238272446	-12.4119174853092	8.1301696229952	9.93320449557819	9.08377474276627	0.288343754728669	4.9073232890004	-0.0245726376957674	0.188097968112416	-8.31009201303771	-3.01479386632304	-1.65892269311766	18.3521358244635	4.6858870790352	-8.77864517560239	0.854705855573761	-2.39462188576079	10.9192443793607	7.76395057098768	-7.37901450096386	-5.69200934137565	-5.52954601843353	2.86531310767889	-3.78485852006463	0.978448416356941	-5.4887927351683	-17.9519259586993	6.90822571584545	-5.47086728656828	1.10387060418848	-6.63042224295662	1.15275977484025	5.97616077351281	-9.7160358520447	8.29285545538115	15.9309405067727	17.1122986284726	-4.92303741756057	17.8272476635476	-17.5839195871075	-4.32888787420534	-7.92541748731085	8.46666995659732	12.0859236203953	1.02425265648917	12.4146701892425	1.8771249694244	2.21265086209428	5.48332905851031	-2.69023779579277	-6.60629380310968	-2.46568781504858	1.40052054007197	0.811571203930099	-8.564758033235	9.38355115356064	-19.6609547051305	-0.788794634740096	-16.7882181330483	0.720669288643432	20.1553918425241	8.26776603888642	14.2478709894692	-10.4117413353727	-7.38193679478468	-5.04065034470906	0.608336182695983	-2.32252378407739	-7.58193668779899	-13.5006613179057	17.2776562850153	22.2604927435159	-5.03124973998555	-0.370472497899728	-1.64136361412577	10.5789137134357	16.3885070553456	-2.80187434856379	-27.6826143089843	8.89395593720749	-5.55887835768321	2.1153635034222	-0.555121951320397	9.76588364902896	-0.70523555569911	-6.65664910643916	-2.12096313019986	7.23951915486224	0.33402436008183	-19.4262076671299	3.4867567417962	-9.58398332938732	-5.14867090680605	4.25079066616928	11.5618093011475	-0.74402374451709	-4.3185331395108	19.7293254017029	11.3420723278785	12.4508295430639	0.953489147296789	-3.46487182794595	26.8282202028322	-1.04379698105177	7.71005610217627	3.49553194168202	3.99577189675488	-16.0936556731085	11.9502760266049	-16.8558163097285	10.7247254186695	10.4216229960292	-1.91570390025086	-4.30858704188201	-2.1559731022339	0.839318918613556	9.38313010661624	-11.6347702211182	-2.7151330076792	10.7092743265652	-5.16111871258721	7.97848185275446	-15.068025198071	-5.90417117190175	7.06400308770261	-13.3099098532837	5.76625495373501	5.89839769175289	-13.7547157300015	-5.20950704199533	-0.336434485594537	-0.310398438492891	5.52894884874233
