"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"
"g165"	-3.42044035171443	-14.327560078742	3.28876944454523	5.546747988251	-9.81587770489096	2.07812337427829	20.7497781132861	-26.5322727445404	-3.15222152345268	19.2654451507129	18.5617642223719	-0.70584163839714	-2.71627504035541	-3.30279231251985	-9.00658004041926	-9.99703152318022	6.88372976589272	12.940897992811	9.32152700670692	-12.0670396913656	6.70241676503771	8.52998380948397	-8.46098343676368	2.72336219493256	-3.36680949029888	-21.7768107027438	-16.8314601328055	-2.49993385110367
"g166"	3.77232326389444	4.73534705693541	-12.5760466242616	-13.2063359014573	8.68442896444248	-13.2075320414081	-1.49702174597591	0.941518183740738	14.8868207434112	11.6521250846889	-12.1809119402797	-0.68190007404401	14.8046834038607	-5.45601043379267	-6.54141691471858	-1.96763571329309	-4.76685121562342	4.76809530762881	-3.63455286083204	-5.15307407658079	-0.76609618065823	-3.15033945309252	-10.8020279030848	-8.61731360325265	13.2456321593469	-2.90871285793638	-24.9848728880835	-11.2540014963974
"g167"	-6.91431564081969	2.62837185038531	-17.3685963041772	-0.654640567879468	6.22381444207502	5.21632249097981	12.5665563904457	-14.1756621099159	-2.15173438078541	7.12069177426001	15.1798237254064	24.8893245091745	-25.8409821461507	12.7789548450044	0.967187129902224	12.8189694433519	-7.69564865979084	-15.0423411530155	-3.07778934167399	4.97939647164365	9.8255272004658	-1.74923781517829	-15.2257264230836	-9.62629832737562	-4.90221581129869	-1.98359822937171	0.361982475228591	16.2377059648593
"g168"	5.46873707088518	-6.67529995790806	-17.2994419869443	6.38031256001774	2.43440953125845	8.0392116220767	9.18271029543216	-11.1876315919159	-23.9411331145454	-7.68526362530008	-4.5129913370044	-0.528522161871182	15.7922218590261	-2.09476839614898	-4.19587176215465	-6.01213520789584	-7.58684968840896	-6.86852964097829	21.3841657111541	-12.4498096919331	-1.9904455337014	7.34372669371746	10.1013397037947	-7.97891480119318	10.0151067317521	-3.11736835410022	0.357975905446152	4.83627915381514
"g169"	-9.12448090659208	-19.282435594787	10.2482276116861	5.56483877044158	-13.2848545875951	0.689276107541558	-16.6868266900868	18.7480845973138	-2.86901433614025	-8.25149642509196	15.1614044349323	-15.5961435501655	-8.05083632458827	-1.46708986857786	7.85628867577873	-1.40128762555648	5.2683260844931	-13.1801570653544	-5.11021220954017	0.633988043822596	8.63913311077222	4.69968585105354	11.2826967204313	-3.17146133711869	13.0494426022615	-3.37129913951126	-14.6221574542992	5.39598231776072
"g170"	-17.5610674576593	-14.0966951040888	8.03761227037491	4.7163650178659	6.75302680519499	3.7020856345305	-6.44054694037456	1.87377271251863	8.61945989317533	-0.561703949790803	2.65304154885533	1.09417408248034	-4.3409267886534	11.132128253748	-0.448375951274214	-8.31235338526628	4.59669399135681	-26.4830145722593	-1.99254350904476	6.57089548604567	15.6104554316726	-3.62765716236961	-1.63023204569238	-10.3283879491356	2.76833910324849	-0.426970270711476	19.015225866664	-5.9150121248452
"g171"	-8.88556957748974	2.78358541211447	19.7638660083742	-19.6090823182445	-15.4062338096105	-7.61684398288656	5.27436919515175	5.62408778095151	10.3552105109696	-10.9372868097884	10.436436406959	6.17777201728971	1.22549285172774	6.00205254160231	9.60602221380175	-5.31258524611255	10.4830994802332	-14.9413461362232	-3.14859750746999	-13.1186288045612	-4.18823866517128	15.1580429783989	2.90337587754372	10.1615200999134	4.65785109575228	3.18272798698482	5.29516755951268	-1.76626971776112
"g172"	-5.99663880895792	-4.18213492728209	0.451314509409016	0.201976439035333	17.3999695409101	-11.9739635528744	-6.45347335271718	4.17615810969758	-4.40570359643359	15.5193041429962	-11.5353945202305	7.8265386668449	-3.32203008246023	3.25863262521336	-1.3278118659677	-5.42475409169615	2.26729684607398	2.6696392699954	-0.863720523456876	-1.46861493175859	16.3763319731534	-2.08646882876267	14.419491952774	-5.89274128034408	9.38931387344442	6.3432379859462	-4.87867573428771	19.3397631039787
"g173"	0.696581257081606	4.83648173584648	0.0361672806537836	-1.94993031477935	6.87868005219984	-7.28022413345145	9.53413221245038	9.03763444929508	-5.11791055778847	8.07220475849133	-1.79335538913585	-0.194758820468514	-4.55153339337716	2.0192921878986	-3.02498950760291	-5.30844016997453	-1.44508320018258	-9.34285453087207	-12.7340116474968	-20.0620264692782	-15.3559291813541	9.2891329609051	1.31892691183621	-4.14595544166823	-4.05087916973122	11.1922475142319	13.1720132130782	1.07249687006172
"g174"	-1.96054693897045	-3.90916238366242	-7.28332797256907	15.1073389225952	-1.14202861833104	2.23890498190895	3.13496257475087	8.96525327469774	-2.38030942006213	9.06489748993361	-1.45688645003968	9.65348300451483	-15.043057851446	-10.5427689456626	-12.700394555924	8.28185177245895	-2.06135016396802	-14.1709259032786	11.3196302667656	-4.04374951565245	-12.1466730147719	-0.537655500449049	0.653331275701283	-10.1218644856388	-6.97663398125538	-0.0488506473058635	8.88393619486747	-9.8548782843743
"g175"	4.39348936803671	1.57899323852898	3.77832435129905	-8.30863119712089	5.6766566641638	3.42314542080222	-13.5302921433962	3.00605838913943	-1.94308490982764	10.2414986362146	18.5578158969265	9.30156716938985	11.7572114170275	11.4475621827502	-5.56432647049358	13.1413353934313	-4.45221843442424	-0.646471951174312	-2.75871874599218	13.344203412077	-15.5716831593895	1.79847373752955	4.20949886135681	-0.42239861512964	-7.23736796070107	-6.01810064817474	-4.70846545139519	1.62089781337151
"g176"	-2.34973243593839	-8.77688140441859	-9.98800391375434	2.17153174675617	-1.0990363919599	1.60623830414621	8.40831468223161	-2.18342408291289	-3.28956324285609	2.60798163331246	3.66323976993387	-15.2943643319836	4.77634647029703	-0.356254030397056	3.1723295678579	-1.86407911629007	-11.7023893866501	-6.59505658364892	1.99132518990135	-5.72764077849416	4.12071181725468	-0.31261886986256	0.196414102629307	1.44771782175999	-15.9022028068182	8.09713017577465	1.31136361558292	4.28013698201821
"g177"	-5.46258765440161	2.01525289477804	3.08557838899799	-8.67365240421718	5.02011408427058	4.92660687316184	-7.43661065673811	0.153569380117419	-9.72940262003448	4.45791843622644	-9.00047817850838	4.80409514264928	-2.29635906904312	2.56787119619794	-8.44962760489583	5.02416584167636	-7.91767653016541	3.19711327354472	-6.04725846022896	-0.300844001720124	-4.77873090156438	-2.98637160034643	7.36967476952491	-12.04810233015	-1.04082457128006	-9.64556333127347	5.45871381374498	2.12693616104998
"g178"	-11.4867393412363	1.10267665602247	-16.0912402730293	-6.56325959954431	-2.54117179097212	29.7821207476787	-2.38688824677615	5.53163188817605	24.447282612519	2.82326813781651	3.67068989178347	-14.9747189693584	4.6268146881141	-5.61568643093301	1.49909805095104	3.67111739717832	28.0277733867961	-0.489694659714365	13.8332786264442	3.87380632430762	6.20570631356339	-17.0625383914589	-9.72167892214699	-7.21355615998881	5.18502144398084	8.31999315480133	3.3216954406604	9.15494590172617
"g179"	11.8630004635312	-2.47676239736186	-3.85895909079224	16.7674979878595	-4.80642903984265	4.06980302141425	-8.18902034687732	2.08120161353302	-6.09699926915588	6.35471624530007	3.19991908948843	-16.5652912940595	-13.9760181772516	-1.92941343120054	-4.79010641706883	6.75546446021856	-3.76298621373056	7.37035140084293	-7.82893555635279	3.27137858180646	15.3571472524569	-11.0044797229654	-7.94178041055615	1.24160626359443	7.01047580630665	2.74613416424318	-3.10123040924642	2.45850373849059
"g180"	10.8878058930348	-3.69937894867457	13.5336969400064	-6.8428551856	10.8249554562218	1.26605862972276	-12.0864896094794	-1.27915719442838	-5.46145601182994	7.26671859166141	18.620224755148	-4.08997323386837	-2.0343102790758	-12.6338768962033	-19.0386837442583	-6.03713842377789	21.6953915843504	0.221919883631166	6.74696525498264	0.438185370892445	2.39495103589183	5.68545581561524	-6.35515005178644	8.12184774891343	-10.8642465087457	-15.3606076435857	10.9977631666996	7.13535266446156
"g181"	-10.1196033933719	2.26326634793608	2.77634336878153	-12.6068107179855	-9.59511456460904	-0.0669614396631545	-14.0323729997087	7.09580218875658	5.17413733946785	12.132863952326	-4.06761780514955	-0.370678778039941	-13.2430797311439	-2.39033097773342	-8.12387616035911	12.6100974293487	8.87830884639823	12.7322201515122	-14.7197060832008	-2.70659120100335	14.6156185500625	6.04772937624527	-4.03247886498851	-16.7478973924	-7.94380080612132	5.33109475759039	6.39536133599027	14.1680296322762
"g182"	-9.70437919986171	-7.26061506669847	2.89836903759676	-4.30825088857307	9.25409218554877	-7.32126597185582	-9.44366114838874	5.67303908052603	3.77833446343265	1.09682159136044	-0.895324932456299	5.27699300564505	0.296234448010275	3.66925181978837	0.467059984324652	6.4208239955589	9.19293629048397	11.9623364538586	0.0846157031620755	-1.27895304982184	11.259794633214	0.261139894889152	8.03909599188024	-4.88754070112966	0.51847683750162	24.9327105438378	-24.4208362066277	-3.38146140367464
"g183"	-7.7039468501355	-30.060879001872	-1.12377057591804	-5.80684356711058	-6.70758229156429	4.18848676033359	21.2673848122015	2.58569020191477	-5.10940053545038	-6.20024185786515	0.502991917823502	2.82149085484111	2.64017820674076	-2.3991403685598	4.82394288375356	-7.78457901499949	-6.63106421008051	1.81834322032671	21.754024272709	-25.9377764956847	-6.74711171812132	8.63181431571125	-1.45950064401438	10.8287452807557	5.30396025596326	-0.437715724009734	10.6249012937727	-14.0728689397643
"g184"	-10.5681815700184	1.50564626121244	20.1377379364369	-5.29815926455027	5.1902099258193	-2.44513213562012	-1.8801148681954	5.23245778084206	10.9494327174866	3.51663524816922	-11.1365127637981	0.47263950957998	-6.22546697703109	12.0622425353854	0.963777803074601	14.8539177643251	13.1245001227765	-7.18573548029503	0.088209180042385	1.15417033192321	-16.0712210066412	-5.42486151355569	4.65729557614295	-6.01342780097543	4.15688194990893	13.3981979922123	7.89513126322579	-18.3851283675738
"g185"	10.2559503694065	-14.0990548561283	5.01501675230595	-6.79729577311533	-4.26425578946704	6.22785830760517	-17.2196970782558	3.77497840926365	-11.9012421718914	-12.0955068584708	-3.83810265828773	5.44641143573772	1.61774915319278	-11.4762690487539	15.6797353813419	5.30257542223413	10.5925373560476	7.05028941859293	-15.766722320774	1.52576230638607	-12.9093395027773	3.51678632204468	2.82991253687448	-5.25491915404492	-8.22613097310798	-0.285247223316991	-8.79416135305524	-11.4970278101265
"g186"	6.3363544343059	-12.7383776143856	-5.05709356543217	-4.7440757934195	0.660549866845067	2.230010645768	3.13078829832763	17.1606572579508	2.49879940597065	-9.06415714824125	2.77339959551564	-11.9833111883637	11.5654891607188	21.4341769809526	-1.88291795672626	-8.71789567400665	-15.4179321771496	-3.60696021514938	-1.56844890718349	-1.17663293965748	-6.33016680986475	-3.27487159089926	1.66827832838152	-1.47118636639519	6.67943826266188	8.81448934515857	-21.6145929402961	-1.00714203338317
"g187"	-2.25274029352629	1.98588940633938	1.66869834057705	0.768507768196445	14.6729385027397	13.0715707277989	-3.54823984598224	1.58644526282426	-2.42988948793944	11.9843229996456	2.20952512819538	-3.15062389487389	-4.97104177924254	6.70773436311693	0.888781017569668	17.8682555900944	-2.71710185526957	5.66638413005585	-13.4237988729362	7.86936628429932	3.93248800364702	9.68175891097285	8.07600417876956	-3.38987155716584	-4.69576526681624	6.8010016644589	12.3293578908917	-7.18054646239802
"g188"	-2.45270937307305	-5.08611179006473	-8.80106848448022	-6.5543997165897	0.701413374329825	-18.260670910246	15.5955514202936	-3.95600016140965	-4.83140644295889	3.94933963061929	-5.9709398663467	-14.3725086691675	10.6694004932342	6.45029886375354	0.562198280430631	6.56282061991012	10.7505020175774	-10.6148510047081	-6.11430568509842	4.60540253270656	-7.68041104842391	1.85502491159086	6.18370898325611	-8.55699295438643	1.61492672974145	5.88724815726954	-19.7680843568686	-3.21246831935887
"g189"	10.9708009875012	-5.92493988300211	-10.4222315790656	-20.2784769919088	-1.15954445756258	2.92409486297663	7.34845485021788	-8.87452025232216	1.75779142795045	-16.6444619896294	-2.88097775019577	11.2885909844694	7.2994547020991	-16.8983975125335	-2.56967509547371	-4.25216455558615	-9.06925563550406	8.22905729667268	10.0933329384073	7.16575794745151	10.0863809260891	-15.3644925967702	-0.195931809816157	2.98543350132883	0.564072516902536	6.78341033466744	13.309754289159	2.03907325067722
"g190"	2.72772625852239	0.7443743589279	-3.86956719708142	9.76765536728279	-6.10713673288808	-11.1586125572777	5.26780148618736	3.84221565099376	-0.74991769742871	10.0001767195838	0.56475785311619	7.82137008023426	-8.13814106217396	-5.72244997172615	-5.14126198281315	-13.8040013917491	1.87224029366875	-7.06246167210279	5.70796202515664	-5.9369756722298	2.02396463396514	-3.77400813859343	-16.9621150641498	11.4908289914707	26.7677951828679	8.08727777908541	12.0770327084787	-12.4798276660047
"g191"	-1.85273344245209	7.43093988304995	9.99661246096168	2.14531422683956	-8.69114284357348	-5.15284873761322	26.464361603739	-2.61938745207887	-0.89984961350692	-11.0499326086738	-10.1619234419542	7.08041933637039	-10.8895598475094	1.57850264735463	-2.8282098924732	1.61597481291952	-22.2173292005179	6.88573219829956	12.7461786641009	1.53623268634831	1.86919328855868	7.93703172512418	-6.76830109388265	17.9023168709097	-5.39356448929421	-2.21027158752232	-8.22608649927929	-5.1192888784906
"g192"	12.2680802477993	13.78325635744	18.6788830290837	-2.2266194584982	12.6234217741331	-1.66347161990706	6.96236941706629	10.7427333255944	3.24262382098236	3.64208951621785	-22.1554754925053	-9.53172578893435	-2.06729716468277	0.964658486871962	14.9665533613318	4.36487654021328	0.0420765855776182	8.90753322334767	-0.851486018673128	-0.812430735519724	4.34429274403729	-8.67739419696525	-13.9590600189235	5.49513383891712	16.7007102230966	10.1345742894232	-4.42777232220102	-0.350204369891393
"g193"	-0.563463595818838	1.86965638183248	3.37024304106399	-5.4826299563652	-19.0008220680046	12.2990868970408	-14.1585270853605	4.01240501864259	13.5264319640896	8.55693477610263	16.2795083805378	4.00495439242989	4.06539571663764	0.639309423085395	0.787856099050894	-5.92217897586892	9.1786408426662	-9.56498981580059	-14.2030225605853	-2.47884948373377	2.38882820442533	-15.630590207204	-23.8136026304841	-14.1181418830895	4.11556063081607	-14.1722215997268	-14.8984484890523	12.499862517441
"g194"	-3.9605693972492	14.0627367450895	15.6654602750843	-15.5400030690919	-9.15604770182881	5.23273959758796	11.6759490062523	8.28460151793952	10.7650690092643	-9.01568389158466	13.0952046447453	-3.77937898874655	-1.1088737792997	5.60692630435213	-1.23460383870393	-14.5066905719845	1.57651833692833	3.2707008064867	6.07259801065892	5.83044197838933	4.04860236173751	16.7333592594276	-15.7810674250393	5.55254445769034	-14.3946832504997	8.51678120366859	-1.97804254034477	16.7107687083061
"g195"	-1.27900676993086	-4.55225468607764	-12.446156020797	-21.6664016644838	-8.62172412630893	9.68745259428505	0.634938705496996	-0.714844907698181	-10.5982400791779	-7.14813441309682	1.95065234582853	-14.4703208826375	7.23365057068333	-6.58552169956547	-1.13565691688392	13.6685233060562	6.18432158576823	-6.01795726502612	6.53154509680317	-6.32612642840947	14.4275409781477	-6.77369427825573	2.80434255423399	-6.38330886441933	-15.598601266439	2.19918130264171	-4.45512607884613	2.04489415610441
"g196"	-5.79569246755276	20.2349465499397	16.1592375091486	-6.54385870625634	-7.50937061242978	0.561231490918379	7.36081769980024	5.24140913170746	4.71930715149042	-8.28128701007018	2.06539377206003	-5.33537551708476	7.94864336249761	-0.245022074614591	21.9211358104122	3.4494684943522	-1.33536926684292	-12.7374165549166	-16.7796374200644	-3.91558802448225	-7.831784633495	-14.3159342313917	11.6693062073888	-8.25805525888641	12.4451973078742	4.16024270024438	16.4110625093711	11.9211751992997
"g197"	-9.22529472353958	8.83545847082667	-10.0645470750908	-9.66720870964991	9.53477691202946	-9.80475722754724	-4.90240403033075	-6.91910950062149	-6.15073110150548	-3.69873308054049	-2.53291406457601	-9.16677248122035	0.241195201600178	-9.66258788424868	3.54437268491514	6.80422055811259	1.87181580395753	4.47711521639491	-8.456774315007	-8.21304964556519	4.88840440182532	-2.91072999629316	-4.495090229379	-1.08858562066752	-4.411438189249	-2.95664318635767	-0.967484465046669	-6.86026063336572
"g198"	4.17010585264264	2.6000235179899	-13.2540927813614	-16.3801637021563	-4.00010173295388	-11.4282365867046	-4.65186306412311	-5.56767290508031	5.43802004885254	-3.38909026453052	7.21362275458826	4.24464836561198	-6.74883218521861	1.2156564788885	1.70636256127831	-10.1176270937181	-9.50193021627691	-3.53025261731088	-4.3104614171771	-12.6740337654225	0.611669964374881	-1.6575676337324	3.90981319765279	2.82548849442635	11.2623555216455	-2.21230739114174	7.83253176440146	-5.07770453794875
"g199"	-9.77402587327093	-4.72678485443502	11.0681900721316	-9.60646971572492	1.00934500435589	4.16686074400989	1.2408484327333	-7.60721377154979	-1.49535619199477	-11.1923135764128	13.2543400119057	-4.03861883865824	-11.9282850432946	2.83546086097117	-3.83211609349224	-0.0695936209898217	1.47726850131778	15.7279469031232	15.9649517639249	2.91785482979564	-6.00183899409703	-3.33790517890484	-1.83086183108883	4.67494026008488	0.85090235656223	-9.65877203288781	7.86074509040663	-19.1754280185956
"g200"	9.05572182526672	-2.27864097221048	2.19578320163431	10.6758414931446	-4.03918059805801	-8.83588973241847	-7.55999285113989	5.0917204995241	-2.09361562452404	1.71435867276868	-4.35592662956178	11.3034784473272	1.83137447187077	9.69288096339037	2.10398695920742	-12.1305181037834	10.4090302419345	24.9211799790564	19.7209452940111	17.3511641797186	-10.9252651761263	-6.23933699008332	-7.15226856786516	-16.946329164934	-0.699339726405194	-9.82260103147218	-0.230007225409347	3.96959452694887
"g201"	3.51340493703956	-0.143497275367166	-0.0154450126312074	-7.87278749236715	-1.15206852131531	3.9969552549751	3.63234571042693	2.59445181654882	11.1555124332637	-2.88970800375166	9.85344273385335	4.25485969424309	-9.20672353653886	1.09883140368495	2.14068742370538	15.1350022313551	-2.18345604629881	-9.71929810911233	-20.2790176101827	24.560505485575	-3.70509220995439	-3.53678208306893	-6.50249145531526	-1.13520008763981	3.47190229194525	15.4623088099838	14.2261040754366	-10.6683303265908
"g202"	-1.10776622184249	16.1560254915268	11.4623820085576	-14.130089364659	5.59536682002751	-24.8412419458791	-7.94990086020518	-7.2530447991273	-18.7569317162321	2.92860172536144	7.76646473117426	-17.34406935776	-18.570368902995	7.48451304664968	5.81210733417475	-6.03638944380074	8.95981327198282	-8.32051809353428	13.1801369633328	2.51058142123723	-3.21124743910971	-6.15325579232308	10.409593973861	-12.6932915537414	-6.13038380873972	-4.84042428930491	-0.796430035603086	-5.51033665902168
"g203"	-3.90116202528375	-9.58799656945669	18.3070459521624	-1.09687602656598	12.8284440070874	5.791073744382	-8.01868520150668	-1.50240195731002	-21.0136349382413	3.88068286431251	-5.08387285345882	14.3987990567319	-5.04022440872792	-6.17136258375756	-8.29758192804036	-4.52175708848934	-10.2843618141695	21.859854724119	7.91684208404355	18.2168753482954	-16.1940571445068	13.4356817152368	22.0062940471214	-2.88457867070297	6.17971881212346	-16.6619522779956	5.39067608816555	11.2688323528852
"g204"	7.88650495454842	-2.91868224282814	-0.271409024238658	18.4754091411633	12.1759090285383	-1.02544630164215	-15.2525332446011	2.34628534046724	11.7800550456657	14.6404711988706	9.74567645771925	1.08486471918254	15.4701117271858	3.98585911901774	-8.05054565426645	-12.0356593121693	3.92481847767628	11.9834343422384	-14.2043339359144	-6.99781185701226	15.9453887206212	-10.9617503135076	3.53675071513412	-4.83079101949136	-1.6310160601623	-15.0508869164603	3.15401220763786	-15.2952014647124
"g205"	-1.61857200312112	-2.9457241070818	4.67632150427831	0.134734127016027	5.4749584645269	-1.66598122233591	-4.24889489366241	-2.10838861254651	8.5673677513474	7.63728931334835	3.42463823360798	0.151018555086646	14.9207368425595	-13.3564925432908	-1.34403553610972	-16.0441295891392	22.0647474983112	-4.56770579514373	8.66470593072218	8.01560327761144	0.0275067170133355	-0.598116061068024	-7.84191259570489	-17.0755466847076	-7.14867405688497	19.7481778652994	1.04605322002184	8.11759562959726
"g206"	13.2601313157836	14.4223908127407	-11.4435549102997	-2.05475144722947	11.5649121544543	8.87302724873648	11.170859820023	5.64826661679935	8.30207096568823	-8.87284206017939	-3.51122933435206	-1.40129817029347	7.67870984210014	9.31016394136452	12.0509823809973	-10.0899603095545	-4.53141104410215	-13.2892843247066	1.51458578857356	15.3331191202436	3.55589440791212	-5.26384451244878	7.38731430980247	11.2497180296688	-4.35679151735091	1.37428557762571	-12.2199268601876	22.9690695269967
"g207"	12.614282412948	-8.09314772353129	4.59337880097472	-5.2235901596919	6.27098777131684	-4.3539046825007	-13.829368173788	-7.20901458226315	7.97313234177906	-1.46887624724643	3.21105567230142	1.7611158017809	0.148072656231987	-2.96141882342644	-8.10888415050725	-15.6947302573031	1.39868722069891	18.1470939068413	3.1644342289637	-1.75520077552414	4.57921933636914	-16.3816126694555	12.3593733043213	-1.85200006371517	0.0909201773863499	-5.21644689129785	-8.99272649632225	-1.10442575585043
"g208"	17.5291010434399	4.73637202871891	4.5785981681521	15.7074206357069	-4.34720801226232	-15.1512241610499	-4.19822332690293	-7.27230525398657	3.69011940830673	-2.16014006379405	-12.0030450861686	11.2906297813049	-14.5057977889334	-7.05801140154623	18.4235559363334	2.0248399076728	1.87896617038085	12.3165927531095	8.01239132585956	-6.25333356556581	10.4647379411602	-1.45719561574779	3.45234926249054	2.61028065413388	-5.17105995844044	1.69898846804651	2.37281552815047	-5.58753880298206
"g209"	0.10201824979605	-4.92609780805602	-3.5083139462849	-7.43867167165545	-5.80435549417607	2.33088350512827	9.66366750035864	-15.1703485022559	19.9607274507656	-11.8752872132438	-2.60422901561825	-13.3854713246696	-13.3820998993255	-3.2136485620851	-22.4905072347579	-6.13376495721089	-1.94247340680328	17.9653478464592	5.12240126819101	-0.571767819421058	-1.88696792429634	-10.6036056566559	-10.7479530343917	-2.81526791481361	-5.22109261605297	5.83933488469758	-0.0537813243254205	7.81172012134227
"g210"	2.53174839645081	-16.5759416530206	-3.69507184051979	-10.033443821477	-2.91213763819282	-14.5877935778755	-17.6595837275722	3.60397058882811	-16.6811550071433	5.3468012861285	-3.3035579153952	5.86753594101246	-15.46469982196	12.105082277055	9.64076652839983	9.4972589117257	-3.47061460585511	9.47263669685107	9.59809463103606	4.29963895706377	10.6391956000124	5.0302577363562	5.69499720050644	5.03123511556475	-8.31738936985374	-13.235027020581	9.57579463162728	8.47133911276704
"g211"	4.92111808043866	6.01539166319031	-8.9126022293842	-30.677870826115	-5.20026558830784	-14.1305856266057	-6.12103627335987	-9.35929383375166	1.94285135412444	9.5140603011728	-1.80966212106348	-3.96353718680443	-19.9526834561301	5.26291908255774	-8.59238111672329	4.2226446696231	21.2828783949581	0.186811694251203	-6.43159262186274	-8.29843877582617	-7.33538269479111	12.1555441017011	1.52296914535827	8.52256478774513	0.474272189684825	-3.03340970716229	-4.17085400884268	11.6026126321748
"g212"	-4.05919858923708	5.83038012515803	-7.96455351280659	-1.37520686189978	-8.5102608326829	6.25997543951641	6.3729152560665	-16.6736696984178	-0.556475493574268	13.8670246460553	-9.68315393660083	-6.4121596326718	5.15460137506656	-1.39154835743056	-6.25355548600874	9.31368755920516	3.0867885774542	-3.39915855972116	18.8888622057582	-2.61080511376362	20.0628253978582	-9.41480376071058	10.1078442094991	-18.4996449474468	-12.8532918384325	16.4635337293995	2.53421761062425	1.3674756453396
"g213"	4.15781218241174	-6.60571709413362	7.76880016123601	7.10077920196917	-3.39202285984882	-2.57125082433191	3.33158334175784	-9.79191387505136	4.25559498337004	14.7529434528848	-2.4800134697422	-5.34872966294211	-8.24111249827188	1.12687703456446	12.1089863407861	-5.46215280124519	1.73369501717617	-12.6443995811258	-9.97741242772154	21.5712387659381	1.57589042497737	16.8761164338619	3.82577913971091	-15.72164092491	-0.699934276954573	17.39574859261	1.0813381205196	2.55455035453796
"g214"	19.0790795040778	10.3348854002921	14.3369816577677	-4.75775413483467	7.61527739053404	2.57657468938543	7.830437164599	-18.3638857906789	-7.20797951766955	-19.5734526670039	7.1012771638497	-1.64848108145128	-6.5432304939034	-2.33229146946034	6.03745519916358	30.4082505093047	-11.9601900366772	-16.3242340964653	-15.7971088196592	-16.7118878154322	-6.94786934143925	-14.9813339067003	-12.5195291142964	17.358928745109	6.49018869760869	1.98236650750818	-4.37944236202881	-6.76117090518931
"g215"	13.9455981892747	-27.7011841164665	-6.26569060006624	-0.756930507186997	7.33041794961648	5.8759788606779	-5.2695254599956	-0.6170206830798	-12.2129944980743	8.80319974694111	-10.9268941586212	-0.82196646702455	10.4790851694498	-17.6434173099793	2.25741612069383	-2.61174930420694	15.6050210844514	-8.39493778975324	-2.3722671826638	-10.6134160408189	11.7079485695426	4.57332695672039	0.561470585980781	6.58036418621019	-11.6954084885252	1.27427730209949	3.30812245376664	3.30575697056213
"g216"	1.77370076280407	0.681973229079012	5.74240662137274	-0.409983228586113	-1.25475091122145	-4.91414729195101	12.8610565012722	7.83133023673406	-6.13727580615134	18.5381763007583	1.11531952531433	0.528980515238306	-8.66753502536939	11.8745356360678	1.60578958876088	-1.82721200316342	-20.5127657423323	-4.65388546979367	-6.37509551591365	-1.56809889217904	2.95833343787758	6.52611995687263	0.136545417576191	-7.26883155926851	-9.20126931407451	11.4125958558102	5.56425405085021	-4.51393084322487
"g217"	16.9332118586342	0.17894891060907	4.9410114463036	11.726073841522	1.70714410079289	18.8439211750744	-8.71176139494055	-1.84049641498084	-8.45768187378309	0.727513986022533	6.40848726480273	3.08314000293303	2.78196092299656	7.8486978908087	21.0098174094823	12.5523119266665	0.324086547760858	-1.56219674247862	-6.53248392141142	6.27091147023434	-8.96542341170696	-4.7452892812926	21.5400794543017	14.3443564629125	2.12430529727474	-13.2323742437568	-1.43576460540957	16.7252004032371
"g218"	7.74036409042879	26.2003962258118	-10.1248213031275	9.49622785274645	11.4399557673027	-4.07410095887013	-8.75622256746361	7.10407119261867	2.85657728695809	6.99857916507956	0.491949751014004	-6.75953666741015	2.38673355998543	16.1871764174467	7.12785994035288	-9.49857635932134	-1.86399706767813	-8.86606261582039	21.5991170329011	25.7626516337357	-2.57613545294062	-8.54966073238499	-7.88724852247358	-0.68225611619738	-15.9717898865325	6.96914162068477	-21.8227186529596	24.2836039381912
"g219"	5.27159417010356	19.5002588271805	-1.2949416220719	-22.4299826987489	-9.44706939672581	-8.30917709777211	0.441013842368554	7.81646067467388	7.04914957662956	0.405177175325601	-8.00213358745892	0.3753895984459	-6.35626329320556	-0.0820196548070725	-4.74430342878833	8.66953372111446	0.993404314640051	8.80083773647076	-30.9422227938164	2.39116620608039	-4.2045207333675	12.849947393316	7.01709691621246	19.5343003497709	-0.942137782417711	-7.05413934563477	-0.0552403087267785	-5.55071442086318
"g220"	0.286068227157519	-0.443445375143771	-4.4034395377496	15.3838595990821	4.87927951628538	12.8500617475101	4.54756275277657	9.70000507117572	-3.43785071704067	13.4813411469136	-1.74806549995809	5.66514849132605	-3.82149588128915	-13.3938679446417	-6.59925835228672	-2.09063951520994	-5.31500677658319	-15.4919653574191	-2.02870875556219	-3.51978086776995	-29.5236199261908	0.121405227493074	5.26528577589778	-9.03675369318702	1.09921521608822	-6.20113885291278	-1.30366241029612	5.74314318817788
