"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"
"g386"	11.4005152746119	4.28261851037791	15.1244765177132	-7.68030594025328	-16.7970648847981	16.4077970105744	-0.0289182627537862	0.986097933679444	-8.57686776130491	-5.7599460474089	-9.18791429245596	-0.595239943852644	-3.41368745091934	-3.35522004550324	-20.3616370511791	-19.1459846605386	-2.61624910877073	5.6989281658477	8.10494418177037	1.0079352652342	8.84916225625046	3.22595157103564	3.80582387887518	-4.39688297916779	-9.67153200946634	18.0599769623777	20.6196060751152	4.74276746858565	0.0432262420777227	-0.0176689774891112	-7.87200920690725	-8.87531499031211	8.14352527301281	-3.40494322842734	6.33438684639302	5.67939018718035	14.6711344693861	-21.1654742121741	-3.08769333500072	-6.43150499812508	2.21102564193635	-6.70607835997543	-21.5675222971315	1.70455123221556	-3.15028338549428	3.0095107330183	-11.8148444474686	15.520378133337	9.38820673226591	-6.3636959327044	10.4798850152474	0.93961322507321	10.5374527719521	-5.06064819000481	-11.973313562108	8.58712828558842	1.60803157382465	6.08894935801128	9.0684696363795	-1.47665092678824	-9.11312450406542	0.757559917796601	9.05356559691017	-11.380756332904	9.41117731130967	14.0561639516566	-15.7680964167209	20.3761309879538	-4.60308322456145	4.04959745411417	-8.8908198116408	-6.75494576732561	8.68292969436678	0.569943942883452	-8.29842025925652	-3.83097120525862	5.58312248383815	1.7972488374402	-2.58680772868059	16.2906685320003	2.97605338495301	-1.32541419117906	-3.86463561587988	4.95320512757586	-18.7605976983151	18.3339522591656	6.70643322369943	-6.27451496442798	-1.46556323078702	1.68168528609189	2.56411029845884	-3.17023097076606	6.8231663285599	-3.0359736827838	-7.40887490634464	2.88608114245881	9.18182372642798	7.32420804796421	18.0396787402556	6.42330931726054	-12.9439284896553	-6.02566438277564	1.48511181873623	7.27635024504645	-21.1684070358613	23.1668800321546	-5.66775076530515	-4.14321369548091	0.482530498604194	6.54664051936381	7.30664464824499	-9.04192536420977	2.76157284273594	-8.38228519874508	-16.4452707824521	-15.8279481942396	28.165029874376	3.5433109988915	6.40321573618144	0.825710047102593	-4.97043115418796	3.78326713580915	4.00351785774774	1.48176235472593	-15.3637620219697	1.79310982390668	8.35131597006811	-0.343074265276624	12.8131851960228	15.3905960614565	-15.7194620059133	9.09911705088371	-5.87130794211678	7.29141065220095	2.26279620416176	-7.14300102151846	-13.4889070228495	-7.54995686282716	5.68606218715874	5.6524517052777
"g387"	-6.27839185291682	22.5825588859168	-2.26081328316872	-3.57401260732641	-6.87404933882516	4.4249105638747	-16.4153106611323	-6.16960985706765	-23.8952508544661	0.617407955393542	-4.35444888797131	-10.8025590902433	1.15300805487827	-5.26396349045918	-6.65681685606966	-8.1235253139261	-11.3048041490998	-0.363643427308371	-18.865380316887	0.923206330614279	8.97724348978975	6.48086804756291	-19.4325892284087	-5.44229503232489	-7.95514351923005	1.41953600921851	-3.42677974518314	5.31633780434944	-3.98338574854239	5.1761723071261	5.2759130033199	10.6774537484689	1.34334569083667	-9.61128813129271	1.78571455800928	-2.65659193738013	-10.4962130195606	-11.8010679137486	6.75716479254922	6.68789762643758	-2.26716416032372	12.6114039326503	-5.12323932819455	5.71966651752501	10.6572430585365	5.69965872999721	13.9222637048931	2.67582183409217	-9.67688009070533	12.1878320244629	10.6201761319141	5.8416907357113	1.74076572560789	-11.9272041440632	-4.82950349233804	-16.3865824322789	7.6311607318447	-0.468570498115765	-12.9380068260443	-12.0124317630087	11.3758264956466	16.8057436033874	-12.8593346545216	18.2588490777132	5.37795608916193	-4.05127828661549	-20.2045157575093	-2.50217442518889	-18.4123261077355	-4.09296785062369	-7.48881894343681	10.6144742680276	9.2476502142941	-0.0805794567947473	-2.96407650564411	17.3208700811812	3.76056049876303	-7.23278052687084	12.4895880586168	-3.96876386335764	-19.1457879417836	-9.65905296787888	-7.47215655475251	-5.42457242240998	13.5920906974489	7.32306090592351	19.5048144125249	-3.29815519549909	-3.61947586301794	18.512559082422	-12.8414193926586	-3.87387999931634	15.7683913728808	17.5596752938677	4.62442451488472	0.793285367689123	12.7109118240652	0.176011117866663	0.566494205556763	18.4719292869087	-3.58284311648445	-14.4224588474385	10.334500775434	2.69658401955393	-10.981070219741	-0.742329404593566	-3.25831720396695	2.62162931979044	-6.2779816812873	-6.59886781400494	17.3513810311805	-20.1678521307968	9.93473762044809	16.3267009317447	-9.187959457056	-24.4799607331858	14.6758783002706	3.52120924170245	11.1706076106084	-3.65276782483144	-16.2351558912536	16.5227643425686	9.59357676338087	-8.24086844424278	-0.732981344773365	-1.67532235140241	6.44201654629452	-7.07677332497475	5.29224674613053	-4.53728488676264	-8.92588907534614	-8.96027068311571	-14.6725363131473	-13.3874999397978	6.27398915061808	12.7037969283565	-6.35805669028308	-3.55068963068695	5.7987481208814	3.3306958114215
"g388"	-1.84775485351811	30.7469008447361	7.86945373286175	8.14105180984258	-4.93286414439439	11.6616855234746	8.92025485076567	-4.21624028214551	-13.0508680063721	-2.64781641020591	-5.46881927969392	10.7419294220583	1.18318230973434	-7.25080983975222	8.58459852777235	8.10019342076569	8.31594929944578	0.718328007726356	2.03980254616369	30.553478521611	-12.1552400764736	13.2949486653221	-6.23263820629222	-5.65190630328351	-9.82802402612553	4.57681751298956	-14.8609160790084	22.9435785403853	13.9254162490591	9.4899676482693	15.7932327827484	0.243158575161854	1.0193673339689	9.4807482678627	9.33146455970954	-3.75177887933225	3.77076913045342	4.81550395979184	5.16736392574044	-8.48668769604314	9.64246638584908	-8.67546031305697	21.9701522005203	-4.96670674327643	9.64361382786552	1.93646419692548	14.661602855817	-8.87651414693153	7.49403364770622	-8.10213852937872	-1.67046978946985	6.42102909277708	-13.0156656612572	-4.4053208215263	11.2576614301757	-1.39006341328448	3.27271886981544	-10.6238728043238	0.399912147132447	28.5726547420208	-16.2830842244878	-6.50009197609588	-21.9479096494834	-13.88817815634	-14.5369633626149	-18.2072913971112	20.8348488586598	-4.43857076050939	-8.7851838116457	0.399639683083352	-11.0786652091282	0.612882080115798	-10.3754957291307	1.64389638888729	-0.472089610197742	-13.7557356532796	-6.97315927025437	-13.9847054437532	8.1199349165102	-17.2270100834675	8.68864313414641	13.3863076739024	20.8722733040188	8.72847974347215	-16.0794801950791	-19.0466545386917	-5.24029424896018	-3.05294908982892	2.04713511893034	-14.6958110776103	14.6273851571374	-17.9345691738971	-10.6078683997582	7.13894244557621	0.32036561436832	11.1128842057172	10.2926438787567	-21.2309002669133	0.874939154198068	4.39691162170563	6.03662532220517	9.75671611765517	1.71950541822029	3.86173934122675	7.93756329832701	0.61729833895756	-9.39193827701199	-13.6799702641335	-16.2162452214082	2.89452731380306	4.76956698281502	-0.759730420596754	3.87635240891641	4.537697286187	-1.38187252571309	5.99658604162091	-16.2668235843768	-1.27758212700966	1.93890232232812	-1.22230130425698	13.6692462276382	-10.9761323869478	7.93242736905422	-5.040071479179	-11.2407505951586	-12.1343682772693	8.24703987809397	3.71120655363862	17.490098015006	9.5836802464227	-25.9283380665577	0.338455158210003	8.93485415537796	0.888345852766825	4.78434186874356	-9.97625178750005	-1.13771387304661	0.29675505448413	-2.50453632730482	-19.5978078623933
"g389"	2.95749791636994	2.58126597268492	-0.567565456202908	1.83753439239303	-4.8567430821878	0.977951805077411	13.3427525168089	6.13483401662085	11.9025633452318	0.602232941877602	-11.9240757059837	2.7463529312384	-4.2126796166379	3.81975556196862	-18.6718827522222	6.36175184699139	-11.3314989282353	-0.923530211888595	-10.6977097511715	5.7850431894074	-5.34823094695593	4.89532469948795	-5.78281564953537	-9.30983335481515	10.591151983957	16.6395033527293	-2.77188695656967	4.35220944256671	2.9493328627517	-4.99001935535305	-17.8792367159037	7.68830310221279	-7.71828912330433	7.94951954898968	12.211418387229	-1.56740042096558	-20.190200626567	-7.036356077218	3.8337752149225	-13.4369492370947	1.77170690550621	-8.9707221664766	-1.8079479622378	-6.61020965193704	-3.88594502434535	11.759529032747	-4.15647692205771	7.22912976989226	-2.90914887699387	-15.0153437445933	10.1543001742956	-1.92860952659389	-10.6333666673873	-16.5419173292159	16.9253403718517	-0.48216059136572	-3.96655655961786	-0.761138850844528	-9.55894822548821	3.62306679898108	-2.50853674786773	-6.46306179906738	-8.71736332298766	4.95774510163367	0.0064904629431088	-5.45746210351279	-4.68857979088999	-7.12762124501828	6.264363749564	-12.2839258062054	1.52347077464387	14.1927891518704	9.91988154582817	17.6471355922674	1.2753938196864	-0.900503244406118	-11.0474623567839	12.2773235735967	19.7311312869295	-9.35079390657197	17.5850747017005	5.52408308523386	-5.89776041409619	6.8444915118881	-16.2088822607209	-13.2204182124811	-4.68807376634792	1.01571408381096	8.08531811181897	-5.92391296014769	14.9141500660566	9.03615407190593	10.1225781952853	-8.37458295870364	-4.83509362309239	-6.0370921659123	-1.61572734163802	-23.3161041192139	3.37757891941531	4.36050154905104	13.5717950105184	16.4309229236843	2.3151626113276	1.39304798612206	-1.81734002266797	-6.37837324046399	2.87670142388817	10.1410315790979	-8.48100209985716	4.11007624749633	-26.4613057585131	9.02344044254022	-11.2465171713061	9.24510975898228	1.86853866654851	-4.98424660685076	1.50963928198326	-5.97599668788565	1.04967532609826	7.22059463150858	6.50492639717512	-11.6171357752648	19.3568853046163	0.198474569116634	3.36056398968577	2.65036386213661	-10.9099613217149	12.8919593983829	2.07175156902249	7.87209993516031	8.158399635488	0.478573973894151	-4.57366779626019	-4.31091777238132	11.3653867434934	-1.02015181045373	-6.81035002529182	18.0483667147015	-16.8158653441926	2.51598165545449
"g390"	-13.7934142325851	-8.70065237934674	2.29242688718777	-0.434740397915754	-12.3893532379332	-4.79785800454346	4.67163589731106	16.7187982595858	-23.0686512740312	9.33454346687515	2.92820138248149	1.23054954997758	8.78176574776518	33.0948588058109	4.26108333910654	-24.7028028473993	-13.7940238660037	16.5129770382242	-6.03497985949027	0.330732919154622	21.0385480444317	-1.06197798018067	10.8473706923789	-9.60401890489303	3.00138860127852	-5.14334603592683	0.894004904057358	-8.25310728000121	6.84822331079397	-22.0091606117666	-8.33457786703051	-7.72634411006262	18.9912085509292	0.712485297933734	-6.92028349905628	-4.6848729545191	-9.9481791922776	13.5048955954415	3.18593836966642	-5.15323591463189	-5.05185469208064	14.4197502936604	-9.65645826997618	-7.7856242656331	-3.54655715630141	10.0520216382428	-7.07175552673588	3.70955826308373	-13.8310063756126	2.54398419963575	-16.1980378357245	11.3726718404364	-17.476165810311	-0.376313374468676	-0.267581702234275	-9.85035252975069	-5.85976521594092	2.12163375991739	5.04493497102279	-4.39996686141462	-2.39770686049509	1.01343462698821	-4.20758338876346	-5.58474878151012	8.25642732813026	-13.8960782949124	-0.22322188802859	-2.00250231965973	-1.92008785225125	17.8814083363966	-2.88247612432896	0.952003952997967	3.01479991824747	-12.0335008580919	12.9388411781569	4.79692985208756	3.00381582724084	-2.04537973860254	-13.4954994218279	4.96539221637126	8.03126934816815	10.2405236378711	-9.34699384444063	10.0375433817311	-1.50353074490255	-12.7953042555873	4.07817804810448	-4.3374288192335	-2.79458190508664	6.31460806332564	18.1261434412024	11.9161413569348	0.548963826043079	-17.0414170802511	13.1407819674232	-6.47704191660598	-0.339796218551917	11.6878553988236	4.31731979834956	0.663683450489736	20.2591493354715	6.92448860809608	-8.56033134348915	-14.3346663391774	3.37156894312197	3.24538038023681	0.523445608947383	-8.64825970195631	7.78482107466961	-5.32860378196095	4.44671513210804	-2.05256814802304	13.0678692798607	0.70887382705703	3.45689090080813	0.931565740203775	-10.0199026066161	-8.4782613873872	-3.75237355709619	4.39609479854491	-0.891942584987481	3.35289388552531	3.84467787837442	-1.64057174417542	3.77203342255211	-2.61863995169152	-3.17001191490645	13.3753071978452	11.5747346900039	15.9212588380576	2.42794763126352	-0.170359581480761	5.39398653658238	-7.14909064722909	-6.61003573553984	11.1166585628092	2.81496083244569	-18.6568370269529	-10.2210052921085	28.8473064940517
"g391"	-10.1056693722091	-0.170664932874171	3.87613690533299	-9.57923267830994	9.76781933905396	5.9397566011483	5.64258956913974	17.2365021142688	-7.36249300339563	20.979343013926	3.7111452600171	0.851087303219177	-4.26057866553391	-2.73291640616572	4.19154178318683	8.93718309452629	-8.23200380375909	10.6176641435958	-7.19591909945987	3.06262184857919	5.33051745844645	0.964854601081396	-6.47371961156266	-3.95468872927505	-2.80340264416665	-6.25328077623029	-3.36348687426591	7.8987109436891	2.49999106976785	-2.48825516220074	8.80786475574827	-4.94987153150176	12.6467850736165	-0.29151236142238	-0.98565761992561	12.159728046611	-7.55138042957369	0.108129883409764	4.63058467367799	15.172519537313	7.49622850428557	3.22403834364383	3.71828555881915	-2.39425527029213	6.08153055717474	-4.35176818009839	-7.0360885973626	30.650002694765	-8.25609255286533	-0.660070751996033	10.8367095948318	-1.77492137028632	19.4693209077381	6.24226936982832	-6.20519013746721	-9.18366690075211	-5.37584553029243	3.7520732447697	2.94945971458698	8.93062405919282	-3.23698006213092	-1.81522135707147	-12.8870584867726	2.53434445396374	-10.1551990945042	1.03055315363232	-19.3414554849431	-1.31728179894412	6.29459269430133	11.8084128089459	9.45058935252129	-12.4539053133863	3.89554663532842	12.3512031984622	-2.58175195651303	-1.4597201868166	-2.70913021218944	-7.52538400527564	0.306396955478556	-5.33897750358522	8.2965751911894	5.29618304688081	-4.96506047616959	-4.26087238654919	15.2924094152536	9.45177203889205	-4.13053337362088	-6.6678923767316	10.5061261192163	-10.2488681227598	9.34589362488008	12.7533514209456	-6.08456825345038	0.72228094550046	-17.1014228320035	-13.4700002697446	-11.5564311436819	21.0086411672919	2.5897255186341	-3.38267712200692	-12.5685876667082	0.547880275835549	1.5479143470981	-3.68121910340605	-6.09329230979234	-0.217112978765114	-12.5049211227325	-5.32911993078582	7.27579968890429	-7.02850049612	-4.89367999380202	16.4744465661968	-3.08928725555745	-0.528873284010217	2.93337789332627	6.55628735057749	15.4137532725516	-2.65882379270295	-16.7268469844843	-3.15962857364182	-7.68424922297183	-9.85695442560841	-8.84781130627856	16.5626546490952	3.87282400969433	-10.0249372176393	20.4572142774508	-0.0120356642408214	1.95499928613314	-0.769235224843805	-4.62109761999438	-3.84446184767387	9.78316980673837	-9.46395679084734	-13.7745733530399	4.91973771953066	-4.13393418915729	7.90437065701812	8.81800272862099	23.7382993506554
"g392"	0.33157493276484	11.9598417271359	0.58870409115277	2.85917864384414	0.707855369578653	-6.41943877730669	-7.15409138278253	9.32499303000454	-5.87427981020338	13.9167891670544	-13.7246443732392	19.2936990333722	1.38342579459382	0.954491748995214	-3.34365875066193	6.33883973303559	7.8070709845584	-17.8047875054876	7.88561345500939	7.11128402790184	-6.32309378820736	-13.6481362672907	3.08725332545147	2.65641190968195	-12.023527741757	15.8504928576363	22.3311793494334	15.0537981061892	6.16385952072985	-6.09540351617269	-4.63249611583429	3.33011425576362	1.08435623019354	-26.8789590351975	10.5438441038214	3.77744938711341	7.37139243424631	-10.9262599849418	10.2409613668918	-5.87080830093652	-19.786821614257	-0.869282079809811	-32.9316881254462	-3.33418333660327	-9.10049785621832	5.25880464009448	-9.57972827914977	-0.167269353194586	0.38259955470078	-20.1194116752818	-11.5064336683725	-4.65890663581544	-4.4273961239918	3.63671375025883	-8.77799545870874	-5.40648513679036	-0.770722435957696	-13.5131496222482	-4.57352657716422	-3.70145624179434	1.85784133801599	-3.9032143904898	21.6059540856361	1.74579277692751	11.1620567602482	-12.6068194438605	-3.04288349168963	3.05488422841911	-9.17049475426435	4.86756247265873	24.7748909003732	17.5548930150415	-3.4528488872728	12.8071131270661	-6.40916593270221	8.38337897701608	11.8865994191517	-25.7651441374188	-9.35729263399378	-6.36067465923487	-6.26996370449323	6.76565081059515	-3.33997050217039	9.96583392660236	1.24361135591349	0.109608331866497	2.1568464206781	2.21584779807647	-4.73771513109354	-5.71260208571067	-0.467997066239761	-9.16351507536061	-4.77930379257591	11.3952245247749	7.68152227963092	5.75837384276636	-7.04364641990263	-7.90646349983678	10.6525917804571	-5.08073325288013	5.47910964450077	6.94795503336201	-16.6798179412621	-0.647578629215522	12.6803899720494	4.54054899971398	18.185379072527	-12.4424159857581	-24.8011744904929	8.72116743710795	11.8117430232803	7.1459113919595	14.1136535179077	-1.31109995736738	3.87512129326808	-4.26445678786498	-7.36436796962501	14.1116623584741	10.8624667909345	17.8451846938541	-5.79190458975523	-13.9768291511693	2.35377438055897	1.49860422168103	12.8862184470117	-6.19733414243987	-14.5573366096191	2.35247040204004	-6.62973070113539	-0.0836501373037123	-4.69789160610069	13.4673762522985	-9.32363967474936	-5.59535325537301	-2.74764419049898	-20.4746515671834	-9.19579153256193	-8.27544475989062	6.00344804939827	13.9226584776752
"g393"	3.82623977380225	-8.75801951977708	6.05940306004755	-4.48911529091791	-8.95028778614374	15.4029896853356	-2.9057924816971	-9.05367841944309	12.3548577663903	-17.475000434428	8.20419021090837	-18.2093923634064	0.919258936499305	-3.57287773517311	14.5239237909062	-18.907417490099	12.3059015008322	12.9491937944544	-19.3695916208838	5.60029990640622	6.35659555238661	5.36980513485441	-6.60680314227001	18.3208781063463	18.784387656229	3.18380370365149	13.1314778738057	-21.4544503952035	1.6862658031444	-9.94556102838955	4.07657670822414	-1.64226862080813	-8.28817041833943	-5.2437954108859	-11.3247688018801	-7.55116915890547	9.85886985244401	-19.7733228258274	-8.45120171475538	-1.31447107770942	4.16615574904155	0.126129718923718	4.30317107141078	-10.5449474123965	11.1999193514294	0.214560370526546	-3.21218264842834	-7.36937927150644	3.94040114653211	-26.2373334345081	0.785173640853794	1.17605789859332	-4.25401121488843	-3.10091971062074	15.6186550394705	-10.535613761288	-3.55031371311844	0.497281917123272	-1.95959091166766	-0.73390420978271	-2.73612104371082	-0.434536361717656	6.28001291309542	-17.8893762761121	-1.13696840136582	-1.12579827141093	-4.8431395579344	6.94647868194226	0.920986454090947	4.62667842979006	-20.6252401478507	0.464385797761375	-10.0963624188424	13.1489300755719	9.69173797020386	2.33526253008321	-8.31390093378687	6.58435717364799	2.76072457238111	4.1745872133601	2.71789307699618	6.56711013230239	13.0101391718768	6.32865104420953	-14.9077088905039	5.29993077730732	7.38364210001295	9.85945325280843	15.1908754585008	-6.45846329612631	24.0569116999931	-16.5254495049932	14.2150425988089	-0.670053721989683	11.6443594062567	16.011972549983	1.24990048135639	-8.50922611539493	-7.18910296630652	-1.56654751170566	-23.6709816932203	7.00880244152216	-7.43954823622988	-5.21278056086467	-2.15533715686907	3.19443849363462	-15.5382227765553	16.4117106731388	8.23472682070702	-4.3593949595995	2.77950484354186	-3.12243656465818	-8.03909315786932	2.70951450953353	-9.04001714177492	-0.870713998391753	1.23891654492285	-21.0502480868332	15.9038770173103	-3.98096315005048	19.8098070124781	-3.39991235908465	-13.8391853680589	10.5320444901483	-16.1241862803405	20.4496429763257	-4.9564250927648	23.8716052070287	-10.4294177011942	9.09713191856121	15.8984705613691	-8.55760440978463	-6.14000963043713	-4.70513603790145	12.7122975908641	3.05881895384885	6.61882056886036	8.85135989025198	16.7178290446705	-25.8972189401901
"g394"	-4.74088665305771	0.71940626994325	-2.28398691662282	22.7280763607455	-3.70029868734637	-15.9932358622169	4.08969961546871	-4.88264231320533	10.6897084304291	6.07965734565535	-12.5259729646339	-8.91304578406687	12.9698053266696	21.1419952992309	4.70300106643978	-7.36874816934592	20.6465059073216	5.37840402674559	1.73137809924669	5.83507789135649	2.37640911940394	-14.0298715460035	21.5614545095856	6.80351547081934	-0.272411159832235	-12.8886084850499	5.07974710399436	-5.10009498210969	6.08149831340267	-0.981706300021045	-13.5661202953337	-20.861734574365	-13.3794372303729	-5.03442777476535	16.6120728843613	-14.9806327355764	-4.01609617126295	-1.52744085828608	-6.8741404747651	11.9299285490752	13.1977886124587	7.138040558675	6.28963715776656	-1.98403189178778	2.4794919653479	0.491697501705081	-8.97273208853097	-3.31615291405494	-10.7645604617172	4.76512562082465	-14.446418297394	3.98489464409201	-5.49482843139707	7.37391762843262	6.81903840845354	-3.16696581808165	-14.6832736055244	9.29632765928212	-2.23364475363044	-18.581596668199	20.3761459252114	9.24678627914149	1.52937490976296	1.53964429822193	-6.14913424691818	3.27934427722336	4.54199988318039	-0.843270645721957	-8.732113022488	-7.95485285512379	-4.95505556433954	2.8783173730401	4.60746836131705	-8.50393622863772	-2.56776247224201	-1.30907069860744	-5.93500110557006	11.6722453791035	-4.52390551134031	1.57182266464898	6.79656476928139	-12.6901495138496	12.3196807237808	-4.32886563564711	-8.02106982650482	0.204500560411461	-0.809291714766834	-3.49328487828727	-1.02452398529873	-4.49568670899495	9.07816664110954	-13.0353033392335	6.61385141023543	3.00151118978711	9.66152412979618	-20.9343509985048	7.65482990298187	1.09377211599955	9.75181725182197	0.650666316002188	3.66055558789288	0.706045559019141	-6.33065333856105	-14.6995609007292	-9.17672468652781	-4.73319904732131	6.73371133743285	-10.4896049075698	-13.0733957636989	3.16109078933759	7.87358186060289	-14.0511338409101	-2.2900431373091	7.81405422114074	-14.3744508928457	13.3641171570364	-3.8928195309298	16.0481305023447	4.37521922721519	4.18557382428161	-11.4040876305904	-2.60927557984537	-21.869616534391	-10.379504683871	-7.14079909147587	-11.1444468591573	-20.1609674734204	-14.4459359090211	10.6590638790796	-9.1433256379697	-16.1749503884695	6.75883195051799	4.44905721663393	-1.22610356529977	-3.96102588389557	-1.13380178990536	-3.33977143529653	24.4956826419502	11.0078563877166	2.8168928077846
"g395"	2.64956462745071	-10.758492101782	8.08607714098166	21.4484040596611	5.74698071607911	2.62835655759348	4.19485527817385	-10.5696955440539	0.855815056373019	-8.74729729337172	-4.95351983755334	7.51941350931244	8.09297414596622	-0.752369372014968	10.9856403059159	27.7436772671386	-13.982380666242	14.8605665011346	-27.0827958252038	0.666683006139195	12.3148721116644	5.53255142668301	-7.22649371315761	-10.9758699831013	-4.37240455782547	16.8141018611472	7.26150702465174	15.4560406753675	5.84690612106365	-0.546346821910416	16.6939538488663	-22.9094498494564	0.239381928629445	-7.21005724447885	-6.83513885882885	-11.0093483218034	-3.39927686202398	-7.37413173765357	-16.8841118929027	13.1071577415811	2.37843655387787	-14.7460552986107	-3.67455176064825	-1.0350541144988	-0.191961781337996	4.64224445231228	-4.21340544970326	10.2949393845447	9.27726549376506	6.76034681233085	-9.76233041212203	-5.87776763902632	2.18822312877481	-7.69593416074834	-0.792432957294938	1.28212506838797	5.44246930910721	-1.40406189396567	-5.71033474837273	-4.07660880591702	-6.80225220581878	-22.6919558357964	-0.161864569567237	5.69565433459809	-11.7525873388791	15.9255727949717	12.5105798984999	-4.0798741688012	20.6689818487606	-15.2260267627051	-1.87249526840162	4.31117903171337	2.55159509524245	4.44675656387198	-19.9698170842197	-12.805938184136	3.69268042516883	-11.2776210813977	3.84210734102652	-1.33311792359951	-1.58410125420304	11.8840741496359	6.31776749174672	5.61535615513079	2.26577600718344	-1.85512919050171	-3.79926062464438	2.14855636286234	15.8857570043505	-9.66660332709756	-5.83829853426518	4.52290371338897	-12.2351893645587	15.1506232758733	-0.872624012973522	-2.93641630825546	-4.79530699928613	9.31307662524245	6.65872613861741	3.25862667736139	-0.12875584295992	8.36729742160462	2.00184040357946	-9.33517722701241	7.19566540667211	4.78699988344031	20.6492745202419	9.42556199600079	17.0542838838807	7.17076616989213	11.2493047661702	-23.8750272912127	-21.7558624858308	6.96853067227949	7.09278543445017	-17.4755499788812	20.5683015852119	-1.98605369974439	4.57312033369311	2.01354446499163	3.23817724733505	-7.40740656213833	-4.21027921186046	3.97261050025787	10.9448749167457	-7.21775392306898	-8.25042073335463	-3.20940889568346	16.5681023674697	-15.289689658633	9.95327295391338	5.96075514851652	5.86570571694021	-1.32791808432005	-27.5073027600183	-2.90801015970307	-5.57658650752799	0.953937565054572	2.95947834841123	-16.4946582587732
