"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"
"g238"	4.97466783890314	4.08666175048617	11.0789672076515	-1.85919101558272	-8.46678982787742	-15.751003307341	-0.205594597757236	-4.31082351426548	-10.8248585876341	-3.93975361180635	12.3347554467868	-3.96982445829757	12.780988931112	14.2070486831	1.73615143285554	-8.24485976929204	3.49309263577173	15.8805398250103	-11.3354697023184	-12.8257689851186	-7.41567808955225	-5.46484627997932	-7.25914950163295	15.3704993991445	8.83782643370334	-1.20477405734168	-20.3536600337143	-4.78145000153932	-4.03944286443866	-0.397101269593548
"g239"	-6.76786711430311	24.591794614229	-15.8195739986654	10.326233400504	-3.57389045994126	6.08346325947189	17.5296028683012	9.68924919263124	14.2701374272495	-8.20419096283973	3.59034244817847	-13.6218125144373	-3.60188334536521	-1.80698052465962	-3.83001286742116	15.1648475903211	-23.152435804841	0.466154662306797	-10.9321506916531	-12.2583177417695	-10.7510091583513	20.4350225031565	-4.41451979232116	16.564140782192	-1.3886311929543	5.56799035215281	1.04892098102942	13.3385076784314	2.35691131059182	0.966786149276367
"g240"	15.919868873589	9.34584173788199	26.7300385567425	-6.88829006682474	-1.39864509883348	-8.86435078069576	-11.3404982472948	-5.30571032998638	-3.77118795268144	4.02061199106211	-10.7669383101948	-7.99157066138695	13.8319818327982	15.8693185605391	2.24972376840043	13.6939207408383	-0.16920116526963	-4.60517702157079	-2.80773413370567	-4.22073621503713	2.23496417425008	2.25497595189893	-8.54786615777249	2.30411177083004	13.0633176710531	1.48656758702496	-8.01897234568027	8.3886658116837	2.93178086348497	-4.0981699814518
"g241"	-11.0352750092989	1.18561889918312	-4.33783602236941	-5.22045060494337	-12.849280930715	-2.54915252555106	-3.1201626590704	6.52368983970308	-10.1781492618509	-12.9886062446357	-9.42855878219549	8.60111588075056	0.832715690649	4.33558174715498	-3.7634518167867	-1.65508282241965	8.42418681049697	6.25553530513893	-11.9836180688624	-5.87620752889057	5.73505732941145	-9.12783686223454	-8.16602715999257	-4.2313981267511	7.79445859454388	13.0976275633419	-13.4540778880974	1.01995378797912	3.18806885276411	-14.8725099716765
"g242"	6.03519206100894	6.15916703372068	1.96923893249746	16.1546280606349	9.71833104478936	-4.16906493199884	0.952749530724217	-1.34541356394472	-2.38043825617774	-6.24090426351388	10.7183629897828	-24.0493548733833	-12.3502761076771	2.28827410916751	11.5761833274965	0.925651652030541	4.03456375319196	-10.0852857322804	6.9730933903578	6.57480980665001	3.97735669263444	-16.5824223710536	-1.00219833010875	-2.00968577131942	6.89292563793229	5.58359866495044	-2.26819358100619	8.7917259805572	-5.57686638484116	-6.49036103018688
"g243"	7.53123503169948	-13.3297950455284	-4.84548848382523	-16.7756400584693	20.3847834309696	1.64831756734077	2.38210987142169	20.6371043537182	-16.3344639861988	-20.5146046046683	8.00684157828604	4.59689322147032	11.1749524137102	-4.05586173962235	15.6044043273154	5.27370012316101	-20.5686693258152	-21.0075654879724	6.66269414944916	-8.30362747676861	-4.72381538778334	-5.03727428015449	-12.7790484045193	-19.5127981561108	5.13881542194574	2.79545207676197	1.03221655221459	5.47507552187304	6.94941723178412	6.2587309246368
"g244"	11.6854424329598	-6.8856101911483	-7.01739045086061	-2.47999742465019	-16.0269309761638	4.51512059894718	-1.83061698027414	-14.7091168170997	-5.72626633153354	-3.69451569665553	-1.87646562430566	14.1483996933032	-13.2179218377247	26.6160226692187	-11.8923798948272	-2.39237265047938	9.12613031559005	1.25739533971858	-2.94230094334268	17.3235641337257	-1.6468488615938	-16.8146202959916	-7.11555785565642	8.44130626857956	5.23145973198273	-3.22066972147339	2.81184951115848	5.04994507754133	2.76352364849297	10.9196530848403
"g245"	0.32931139215399	7.73700073828031	3.46932487833427	16.978977312894	-5.78219445999252	-6.69117584357648	-5.1037802606992	-3.53774568780693	-3.31424458967186	-7.86807455096096	-8.79277960512404	0.0411240283177324	4.72788960051189	-8.86672198048264	15.2926739748415	-2.16922301608427	12.7920633095659	-0.916959360035364	12.9474748811598	4.82928799374434	14.3738932487376	-3.933565482492	4.38602877305062	15.3875348807521	36.4390749524231	5.23165917237141	-4.37050713688839	-5.2723769565969	7.66320243852849	1.94316051963326
"g246"	5.91520982377284	15.2358931810028	-7.91560592868876	2.77029080693425	4.85333411292848	8.30619148629234	10.9485585548425	-6.85322798695177	7.25681153500117	2.1119705650821	-2.98736346324766	3.67855443718679	14.8143188326354	7.01926265114499	10.4397797976109	-6.1950974767248	10.4042156024094	-12.02120086277	-8.29452426971658	-12.7621694772991	-1.92804156111428	-7.32955948058171	15.0029620249063	0.436206824531156	7.49574420856827	-2.09240253959844	-11.0752460132168	5.81185787645429	-5.60783718639001	0.473191523514704
"g247"	-30.6822722879811	-15.0466616133202	-11.3695283965102	-3.21412775218103	-4.470180477198	-10.169872543796	-6.93649203385443	-23.4395569082646	-11.4247235710022	-5.66997823979406	-11.9249850566182	-8.20775588588746	-6.95220749628969	-3.83265100001779	-2.24666440804256	8.68412758006348	-5.71067167181226	4.12322639807381	15.5168713289041	-5.57177074998505	3.26731706269192	-14.0568415975853	1.11411954891353	11.6222009248482	-7.91057688011032	-2.4665269768803	7.26666090564962	-3.84402201315124	2.94039092457934	-3.61849448985752
"g248"	5.32975770380274	2.26762722687657	4.83530399265592	3.76044300712342	13.5372024085996	-7.01212789784335	11.9181301160988	0.924155817650098	-0.67007435068181	9.87941694948958	9.38508229819165	-3.18029909904262	14.7040151982358	8.06187047661359	-12.7058055059564	5.02791629683562	13.2986690302661	3.41565065735602	0.440708069370691	4.96796953575218	-8.01389593865274	-0.964104397571419	8.13950454495065	-16.5912774688804	-11.7567836034083	25.8693354019977	-10.0611785301776	15.203587817366	-9.7255012490427	20.3517352578527
"g249"	-5.66884429812988	9.19092387426766	13.7815843182627	-2.5741014929254	-12.456533824674	0.287048788552997	0.0302794480555184	-3.57747384863967	3.92288563616978	-17.6872437861611	1.35925100066811	14.0584291390725	-8.37031926159813	3.3865452542492	-10.0860705681304	-11.2808418236525	-8.53173611014742	4.33018199198162	-3.88640846452063	1.21112492913192	-34.3583657274397	5.19033057827133	1.68473528428098	12.4928674933056	-5.63891897455074	7.68968476269087	-26.7575504101363	-12.2994203732849	-2.86475358626065	-10.5960311302378
"g250"	-14.7096842282537	-4.34159455908078	-4.65141472478541	1.80442507769531	16.3727885087972	9.72106260840616	1.77867138376669	-8.95144680815211	-11.9493715899178	11.7568936948046	5.57697810818641	-3.57808273419679	12.527449030839	-5.23569673679229	-3.53135848084449	1.26606340504998	0.830310026037157	3.35827233746513	11.0826721427299	-5.35692589681486	14.7766937665566	-7.85437884878462	1.93365089323594	2.24266037797171	-11.8006051596507	-2.63778585207468	-11.2254831406844	2.9397898706634	-0.498265910103389	9.48458244289552
"g251"	3.02699289523128	8.8017527121308	0.677953594194696	6.12533531338508	6.27326719398317	4.84921391597546	0.21771174763801	24.866383573311	2.19750807693157	-4.31409396618541	-3.8565114089168	5.26472774555462	-3.64405117178967	-3.15138018425081	3.89810188714247	6.77653525638191	14.5936770810175	8.28706615268411	9.41028652138056	-12.8548088636141	-5.49606289139279	9.13943423712946	4.58135043444543	-0.737627991864278	2.15486161984875	-0.272945301027861	11.1819149786135	-7.23893622823589	0.655527249617699	-9.59659520771196
"g252"	19.7495454559654	-18.6991538999741	-9.20320762050919	-21.0287982446469	16.6852745160494	13.9915315782802	3.88729356063148	11.2915648155005	5.34135457301062	0.944861109170629	4.57721033446208	13.7231638291728	-4.07904002120193	13.6129525609578	-6.52589423199834	-14.1156518823316	-17.8781099018624	8.13826654520982	12.8791612451809	3.24028502844125	-1.36894849638522	11.0967302482301	-19.2048166090905	2.82143625771763	13.5531329298325	1.95563283357887	8.17059972215957	-2.72770688571672	-10.5515665070383	18.7738444939167
"g253"	29.8994092671059	-20.0843006007425	2.25105997277892	-15.3921553047106	15.0640353395256	6.35693527486901	-16.45054894419	-9.6181635813135	-4.488858765197	-0.718702213854182	-2.01969673871551	5.84242762260796	3.84706061437658	3.07940098920579	-0.972814710958124	-10.0039655158952	-15.9070551247707	16.6373875896585	-9.48520526572718	0.987210898805619	-13.1207448986046	-5.94210161071708	9.07581544967488	3.07798884975211	-11.2864602766158	0.787064715332314	-5.25417065938292	-5.42371170905764	14.9063920760939	6.90066709307077
"g254"	-3.2258908888256	0.564882296908534	-8.41159391644064	-1.34296326662899	-13.6271882733951	-4.86580700423715	-8.26751459941723	-4.11239512842011	1.2701748001561	4.04300794845566	-5.08491604911415	-0.845267463933379	0.686084788097886	-5.75098226479995	-8.35547053340786	-5.26972070890565	-7.37804191772433	-12.1426113689646	-5.13139952621793	-8.39127183467088	-7.43070505435413	-6.52946680036735	12.9122796674211	2.51932454778481	-19.1881437529549	6.18994882880849	12.976281581088	3.60131712750351	1.77876589775224	6.89755933651922
"g255"	7.33811695405846	-23.527126036009	0.85016600158322	-10.5326955866873	-17.8385469292505	-7.20941987223035	-3.40146120317142	14.0520541376517	6.59381864199688	11.6273244246072	1.97620122118835	0.764416635837825	7.65500406821979	-7.57398041796321	25.9224750446888	-3.99536565756029	-5.96700511319914	-14.7775610359085	-7.08387979993119	10.3172220257645	-0.439824616208357	-16.9707394995847	-1.5684468100864	7.62850112023859	4.83823524255989	-11.2761862700948	8.68358485956053	-16.1424632436583	6.31080608136165	5.34785979825932
"g256"	0.473682216898668	16.7324784881787	-3.65856813954779	7.38432821598376	-8.06696612102806	10.6208052731864	4.01356165924915	4.59173397981197	-9.04417095099405	-10.3631065791582	8.98960606278623	24.2295685154284	5.11564470142829	-4.97626127696283	5.42485030881951	5.16360679775614	-6.14958760702989	12.8472325372276	2.27814729407739	14.8263434212379	-20.9948376791957	-4.60149516409383	16.2108730652181	-7.85898011329979	-6.59753111589554	11.8136902828047	-9.02745965773284	-5.76466124532821	-6.55487842836226	2.01323227551909
"g257"	12.5709807408836	19.2641898040256	7.29201733230112	-17.4601861173865	-4.86754091634097	-6.20557142419902	0.413672934911534	-3.18887029189802	7.24355969543071	-2.2940433644739	3.27860411564983	-6.51595895221652	-0.0160313234080844	6.72807388938736	17.2905969547425	1.50189235235192	11.533030735417	0.721675650656407	-4.06449640341646	7.03340485543446	2.06358159155525	-9.18402087483971	-4.84652946044342	8.71751667306568	3.30267833673726	0.144731404615359	-7.75806081179086	-5.89045618131766	-17.8416566587285	14.3686962838246
"g258"	-17.664617896069	10.9526528463808	14.754898579	2.04359797752801	2.86001341278904	-4.82136192635888	7.8145693688366	8.73948865220571	-4.92410726118556	4.49242085870158	-6.93313594016146	14.5068561949113	-2.877148093161	4.65831721347501	9.02642297030554	-4.0194489628715	-6.16020222745885	-10.1139773190619	-8.02242013504863	-1.09650218380271	3.18494649258965	8.08083037983497	-9.91939318865592	12.338797937083	-3.26071880869841	-6.83336609553616	-7.1071742647745	-10.8241037853043	9.97792127142036	-7.70170904574417
"g259"	18.5334698854169	0.343382300766679	-3.36821773978034	11.7069287838467	-11.8803208547669	-5.92409372794134	-6.4220607154375	0.291370780691108	-14.2220490992966	-1.19887102462446	-4.21997296992118	9.76471257782222	-2.06611361914195	-0.0825340930483644	-6.52047896717643	-6.28965502302104	12.8883627890176	-1.18541022242675	13.6934190587876	-6.03166974570171	1.03982099902005	17.9444576631937	-6.34248191874885	1.34006936988182	6.93259416074599	12.2248717282109	-7.88998899145676	7.9240418921254	0.603048926090803	-10.329358392778
"g260"	-4.42199994290535	19.9292015253119	-1.65087181110367	34.4076591865468	-12.0977812617399	-2.64659717500711	20.9254123055569	-6.70590278033725	3.62131853358634	13.8135395506957	2.83412746490351	12.454006907105	-7.03665827998982	-3.92904828733558	0.800750790851716	-5.6234681591968	3.99386337937423	6.86685968322613	10.7700022137098	-5.4065958056812	-11.7466035049491	11.4040415535375	-2.26034547681519	0.353644898200937	6.90475011288931	14.9231063283426	-14.3678235868254	-17.291770669685	-2.57587391510912	5.36605969668816
"g261"	3.17302919163441	11.0334592983849	-11.0863299365934	4.55515786283275	-3.76382630828721	-20.809790902991	8.74859151391845	5.92835399553817	7.2006914614681	5.19216987774031	5.10551056351691	8.74782496019981	-5.58950084357172	15.3010569265476	-3.25549506113303	27.6555632518804	16.2777486956689	15.9354742407351	9.93148061989078	-9.49063726079602	-1.81115267077355	-15.8196304548017	10.363555481712	2.09261763585622	12.8283972791787	-6.42852747361856	8.82320452424909	-0.64489291817669	5.50405426310817	17.6720602933317
"g262"	0.512748862117158	-11.7160103866355	1.44008399536028	-11.2616732076652	5.69974603162962	10.4972140905868	0.868477669016145	1.52380506851582	-11.3082090053975	0.424123043473893	-7.12197373397805	3.80815960923059	15.3118583239549	8.91077087925958	19.4878422452174	17.171426003479	-5.59812708472949	-13.9559482979403	0.922932457814435	2.56268760444413	12.304559930944	-6.47353383080754	0.155794560701618	-9.1573155041489	2.91775019748493	3.63546081247511	-8.09296966792979	11.1742114770932	1.20200123991201	2.85940356701242
"g263"	4.18911363591338	3.79111687513855	16.8185875145997	17.8656341652164	-2.87250723272269	-12.4846939810819	-5.3876806641427	-3.11027350346525	16.6785700228799	6.90831214039259	13.4360362388147	6.79770227368228	-0.737454934748203	7.03908876708044	16.6815014552315	-14.994541236542	4.32230997379354	11.6934104801263	7.44618542427051	-5.56602540029688	4.65599518082351	-2.33298371487238	16.4846246403365	-2.09300709094696	-7.25713255380172	-6.30304530401195	7.78699276502484	-3.11085966381003	14.1720836771165	-1.54334661779268
"g264"	12.6222290011922	-1.00344466166487	5.16471664628392	-11.1770940406348	1.58701196568234	9.12498748070969	2.65235591975073	3.41489267623886	-9.76455012700959	-11.891847165051	3.29275092624739	-1.92219579219982	7.65964536005642	7.54566844126741	5.38376052708531	5.89581048975137	-25.3741154416432	-8.03675752018345	-6.83301975305907	7.53298727829287	6.19276152886845	15.6434879173827	-0.0509346055865732	-12.4640848284636	2.57334430268063	0.354528608010142	-6.15392801261308	11.5352484387648	-6.38536086838282	10.9744158586237
"g265"	-5.81758307331353	6.57743685091764	-4.26962019507219	15.3942411732971	14.5178413446783	-3.17983557858439	-1.36883729393131	-10.7843703685821	-21.839675713333	17.798831245913	8.05526426015718	-9.42158490311055	13.419221944234	-1.28783976226749	-17.6223642699201	9.32638678717323	-9.96514090210916	-14.5181731366055	-10.1221121417064	-29.2624573117022	10.4738400156102	-0.216476322814418	-13.5419575294061	7.45620268772175	18.5105262390113	-5.80426043682559	24.710937574092	10.6483728523312	-3.23562294205054	21.5842444232191
"g266"	-6.97452582360239	-7.22516695721724	-3.63630793040487	-17.7798948621621	3.60167591020728	-9.15896059765078	8.66277665632993	-8.78941292117403	0.0403322717895035	-6.78659636827383	3.9044118162464	2.63659278987271	21.6020643314015	-24.2798155531523	-8.48994460657334	-6.89281868423375	4.9465608304613	-0.694688522196177	1.2194709026009	9.24321578959871	-7.50584530220842	-5.30176525171794	-5.69136075058379	10.5517508532305	6.49207262213463	5.7292131946237	1.51830238821698	12.5410396134996	14.7720914053503	-3.18798765024026
"g267"	-5.70113733308812	11.5366198955461	11.3459000251694	-3.16357933068297	18.7459228904192	11.499996818551	1.21913641195626	7.84503389308355	1.83162592470173	-2.93597473930089	-0.869942887589857	1.20453728670025	6.05129343196784	8.62218473515523	-17.0100216346828	8.74733576000324	-15.9645532206906	-20.567975468141	10.0955963448004	16.8919880756042	14.9235236054173	-1.84226023261328	-10.6681905206054	3.11243820219184	-7.08570710677594	2.86729164076093	-6.17421237832172	-5.21982794976848	-4.80461258452711	14.7386021194045
"g268"	12.2536785517603	9.52892963907791	-12.9833638258542	-7.18477680132304	18.1130387870427	-2.96809497231195	-5.17830889941599	-4.63265273733866	4.16440509762089	-5.80752768715843	-5.34930582634913	-1.24280238099398	-7.92583014896279	-13.2872142800608	10.7199649202524	-7.81325825429732	5.93817517651383	-1.65981878076958	9.19663536497079	-15.5871090004061	1.78604023490474	-3.41764538552392	5.7564907256166	-1.87301138538079	11.7055754465899	12.7597073989805	11.2224695380882	-8.35035362982885	12.2638651935319	21.1160328449075
"g269"	-9.68151658681475	-17.5908842652245	-9.44469570950773	2.21787347096215	-5.71557947961688	-6.3868104063001	0.974962004701428	-4.15393084379696	8.27935534003716	6.73233790698812	0.647682120869082	-8.44367532758936	-6.86500885038728	2.40354302932659	5.86111933197797	-9.4981568918485	-11.7333736469394	-1.69277073177657	-9.84158142213253	0.0184215046137887	12.139625302283	12.0014106705887	-12.2678888343682	-6.98331930574538	2.96195204066546	11.8210333900766	14.6170764875076	11.0403834375984	1.66093016434218	8.94557772839175
"g270"	-12.142637795361	3.5041681322506	2.79805229825034	2.27360155416143	9.43976586848073	-6.5322930651611	10.2026776658522	7.28166330752997	0.846837669565476	-13.1235255447576	6.36983651525362	-3.28014928255772	-5.85439477455636	13.2997118647557	-12.1809628677712	10.8942322253838	-11.4860390441601	23.5534071517654	-21.5530904130245	1.90112373712561	3.26190186350558	1.39751828868253	-11.6666887553684	4.21460535132229	-18.3480129618483	7.39752631319669	-6.22814790822134	8.09281243227349	-11.4232212758871	-6.29444269438128
"g271"	-6.30818853915373	3.02833037501866	-10.4814299911471	8.85272671365178	-13.298199941769	-2.08918067860174	-2.69515370691535	2.51682594893028	-6.16746724444122	-6.68930437624824	-16.9991296155553	-4.22156303440273	-15.4838439887764	-12.2840992817658	13.8593444840158	12.1029031001456	0.188338353377658	10.3171722012753	2.24699149847251	0.372304758380342	-11.1473681903049	2.99612648505925	5.61056772340905	-3.01045362130468	11.0643872911361	-3.64102644219475	6.54716917181533	-4.84683056979569	-6.27735267496352	16.0978022441594
"g272"	-10.8454994268983	-3.51772348114697	1.38492184748215	0.505388909166545	13.1528000131669	0.808053883088224	14.1936718505043	14.6149726756477	3.17479422265544	-0.00256187578561431	0.877087116515613	4.5426274218971	3.47523074999037	2.09390600463337	-2.63778049417134	-17.037835284563	-7.59944770536416	-5.4852704586623	-12.2055130936172	-4.68880781363039	-14.1846293414678	3.22160116442625	18.4194338942803	12.4757760910823	-3.67181229114218	12.8461949232199	-5.05483817794438	-12.1938743791025	12.1664995773236	5.42485154842361
"g273"	-23.8774748724582	3.25511800765077	5.45571455052465	-16.4911603906027	-5.56419432131582	-3.3020918955328	20.982728022318	5.79321444236316	2.20527151456708	-11.1429128563238	-5.6089045766595	0.29331351002483	-0.12244444857455	6.73894684091314	-9.55454817823831	-10.6685817975958	-2.00308292478231	3.42669125962138	11.8561616027987	0.68157538879498	10.4235423698239	1.18746760966207	-2.33642588367563	12.1597409908439	14.8512374428993	10.516166650758	7.77404527558763	17.3886404805631	0.0689867846681317	-8.32571570588142
"g274"	10.4104386096437	-1.38024725794654	-7.28563174086209	-8.57676495782537	2.49378243724606	-0.8543108404369	8.77204542377827	6.43494255741651	-0.496764019150424	-5.23024655098915	-10.6721481700812	13.7156522061426	15.7603917885899	15.402280934557	10.416105778581	1.89841442599975	-5.55823785269136	-1.93165279516603	2.84351024021895	-1.61411031248908	1.34336173398026	-8.40581756644959	17.5404567098462	-27.4198531676498	-5.77175010999142	13.7861975527608	13.4540406068987	7.0383226209279	4.78332952906071	4.27702755626324
"g275"	8.62570308996147	-1.67294575986599	1.02369029603037	8.07907649985817	-6.58729985972458	26.4896407072794	-4.05551473331982	17.0666237420275	-7.31616223216793	4.26055083341528	5.21483408662594	-0.170668479891069	-0.908515474834795	17.9147529959454	13.9474787428776	-18.2376654984443	11.849789383224	-16.4244477130796	-3.1704531397711	0.75553476500765	-3.89450196448552	15.0881005845535	10.3088617990328	8.30417126375094	-2.52110635872326	-12.5051556633253	1.27428000459564	4.44322927442928	-13.4722929626917	-13.1001647596805
"g276"	-10.4690337151732	2.54429442462551	17.1332403477272	2.04381142722284	-9.73267402215369	4.80972562408553	-4.2746467897773	10.8741573539782	0.0246080277276669	6.98262169275785	-13.2235676910399	-5.87354015829958	-10.1564626823119	-15.7034178028232	9.6074087317186	9.94147901991274	4.92029212580238	4.72442587306391	8.02799254519067	10.1216502459078	11.9558190219298	7.5402295937088	4.44869003566308	4.85676054098747	-2.22905442628047	-4.27308578146094	13.4797816038319	1.73995689924938	-4.79593062592149	13.2610781740362
"g277"	13.0172253193168	-5.74734182495063	3.91797579112915	20.909697308094	15.1250824080241	4.13141689355672	-10.2502995257408	0.567356975842564	-14.0981505447451	12.2359006692465	4.02134067812822	-4.42508114622986	-10.4617574339523	5.55934844709478	-4.5114637575968	10.3893175686939	0.368843279676522	-6.93323882136603	10.5331893495248	-10.1734346826067	12.7599020940485	2.26063511449057	-5.6415662760169	-0.708917101614118	3.37259505305445	5.0384911165271	-6.62149151659823	1.35282578386133	-6.22064810408856	-6.44124892065959
"g278"	3.93707755989902	-1.96338862802226	-17.8102920830392	0.121779190258235	19.3773630614022	-14.7398430335333	6.25559611597351	4.75061686728719	-11.7936337209384	-10.3090972802845	-11.343372704479	-3.78734551395848	-20.7992400846695	6.89384690834949	-2.20098344402024	-4.16506751578713	0.387050162243115	-5.32280314412137	19.029517875529	15.3140025489393	-4.20679783400031	-18.7240432277834	-8.22997502429398	5.19592474374447	-12.7662014441946	12.8376643667925	-17.1906688616818	7.11519177230472	-18.8338759094507	-3.05669232876006
"g279"	-1.06725347861108	6.77352516329325	13.1595409231059	-13.6826556242186	11.2264128237136	0.755998521500933	-14.7689450994659	-1.55812221361274	-10.525358534175	2.96808430769549	-4.57321392207245	12.9735392781962	-16.8453103569242	7.47291767177549	-7.77538641097963	6.53089035571676	-6.86464979612616	0.352622930469827	9.25056208807239	-0.938965450652761	7.97417383727873	14.9633802692634	-8.26656749831607	16.0490922990591	2.79580364516993	4.3727553399541	7.22788992444487	-4.97012979499414	-14.9495913136863	-9.9944959925827
"g280"	-18.5420881971025	19.117943007876	2.96328777004156	-20.8624488930818	0.207607041016065	1.52628540539008	-0.086644634882428	-10.5630884410632	-4.11965517523374	0.92904264617567	-15.7163513306548	11.9147594773301	0.504310901726536	6.88703107848591	-1.65619420411792	6.27881597111626	3.54357390823844	1.40254517054631	13.0894366670434	1.59204505278299	-6.9133160468365	-0.198280149181634	0.0245975222634315	-0.510817428812696	-2.08849429582332	-4.48727997828379	-6.358604644679	-16.3966853800161	-10.9168478995247	-9.45038910074553
"g281"	-2.3532122454991	9.764256608392	7.26791816897762	8.62933748851694	15.6845866927178	-2.49984876968287	2.89814400153947	-10.2277258678242	-5.91815483191063	-14.2434309273355	-7.22715246529795	-4.76492852166319	-5.12796052571813	-1.66706793973054	18.2367552165638	1.69981048169051	9.1702491238847	2.6476795628719	-3.61900494067563	8.61686241488457	2.65442679401405	-8.29863157037115	19.530672615753	-4.58242935454921	-3.38405243749734	0.814172074681812	-20.6504530584726	-21.6842781039141	-17.4293391752591	-5.32732981628002
"g282"	15.589216349986	-6.14296673970353	-6.04546056107281	21.0575238648588	-3.58238765345131	1.57965219939548	-8.11796135997069	0.0136791964446284	-4.14597454592865	12.1999007092275	-21.949363976534	13.1851790319179	-3.03793020627875	8.85351201089312	-4.19803161289289	-8.14668953034235	16.8501456113303	1.3248040590256	-4.58164099234768	-12.4386021539406	7.92528490517221	-11.1479048859444	15.9370463911617	-7.32775896234615	-15.0503011597742	-0.124729949249273	8.32187874538798	-4.50349835167897	12.6625923858193	-15.5298775433899
"g283"	8.5356979993938	3.13571394093787	0.687562513042497	-11.050171405886	5.83193806669033	-5.06202485690983	-3.46354561189024	-5.39879112634927	-10.2886740477902	-7.16929806386623	-5.85551468465313	-0.683439918467835	2.97655456842795	3.60264578239318	11.0480958934331	-4.02137106799542	-0.669768882604968	-1.69690739962422	-0.690431478637918	-7.54879655235448	-0.25070399228062	0.286229605273674	-3.24846111402616	28.2565797292914	-2.71287848170754	12.208520521694	4.8791643444792	-7.43666299717782	19.5979411647751	9.5497251154239
"g284"	1.32278790921947	13.2021089979367	3.05565517002717	-1.82986530661254	9.54170472171361	-11.9622675779367	-5.82966984026953	9.67656762799419	1.08501659744167	10.72232629526	11.9095135784389	-15.4672727635217	4.54175910545846	-9.17783435117173	-1.53168236155231	-3.36140591464629	-1.94244734704668	5.67136034025349	-2.56865836901701	0.656083374668681	-10.3873275666054	5.4398628715864	23.004843915692	7.14061572834776	-15.0405310390073	0.155285412702627	-12.4523766068509	0.740622809685732	0.409882587601175	16.7750725871361
"g285"	-16.7538756752524	-4.02508251177708	6.53646678356841	6.93103771630538	-2.491224628624	-0.969826216342245	-20.3114985052373	3.90021758335838	8.35507816166378	-3.25435896821722	14.4805113999664	-0.531905034921137	-1.28180711744861	-9.72989886454868	-2.31466727677099	7.57371516319399	11.1998301904077	5.44361474680753	-6.83531483136224	8.44977735077698	12.038871031734	2.61292650422195	-4.4146506421062	14.1095463170848	-1.2728036340042	-4.78205435524317	17.159739691705	-4.08309137567413	3.21047722003139	3.80403540098732
"g286"	18.2646346525631	-10.6374356878451	9.41709244418273	1.2366046863017	-7.37712907931026	-13.1145153703921	-14.7365060985204	8.82466485766816	14.4432262183186	-13.3829383517138	-5.72613465170493	3.37620610882273	-5.91432599747974	4.1712462678159	-0.278254166244527	-1.71216647615676	-18.2935847829375	-10.6600279427123	-5.55724098592137	6.23323338502929	5.00064665728714	-3.63464235163583	10.3550633643066	-10.0023008431935	-8.84987517339847	1.96524372037346	4.93289867474454	7.82476116200563	-1.39972586514552	-5.72719892392873
"g287"	-9.19077782241312	4.44911980391296	-3.19001910987994	3.86319927210237	-7.12950779152084	5.17215105110549	-12.7654725742224	-0.082174365540823	-3.31295147944367	22.469079596982	-11.2253294499866	-16.9859312280739	-2.81580816813554	-5.62133023015175	1.26689965797761	-1.26008384277399	3.42810091143013	9.43598712210806	1.81174739959298	-11.3190364179061	-19.4974822625748	-16.5419913326668	4.13033133258074	4.78928653850589	-18.2978347067916	-7.66515153230095	15.6907500377945	-7.68389482722761	-20.8651395717176	4.42943345568029
"g288"	7.83487531251299	-4.55552590528112	-5.41851969175629	-5.76805308815334	-14.2680148827258	7.87938463847168	1.86690560826448	5.24681606102917	-22.464359501699	-0.367619030292935	23.3759266407373	19.0629403952707	4.66570062503459	-12.4595881685729	6.56596066655559	-5.59523667609959	-10.5260838841281	-0.640690387444797	-2.46352649466981	-0.563290695771318	-4.6535611874817	4.31042994925278	9.25843209150715	3.49946961150132	-7.58812942173166	9.90932906867929	-21.0046288463349	-4.76847351410827	13.990810632941	3.29150325405619
"g289"	3.24291658128134	6.64312706950503	-0.936021074153773	3.87658201024783	14.1979928112562	13.0712235951328	-10.1448262691586	-16.0002161581329	1.26635024184059	6.59281606458889	-3.4211692681986	-5.92230382129449	-5.02738608812984	-4.63840833210743	6.21097623526477	4.04865295650315	-0.985021508662887	-11.795535083608	-6.37368940976396	-4.21393381878057	-5.86527163486518	1.35893513446817	-0.143318873971644	8.12478398048603	17.9958394450389	2.89764223726714	-6.45621603922546	8.37758405921174	4.44847639807473	-3.80240101725742
"g290"	-2.10784084532351	1.4754510999737	-10.1326073538448	-8.02265520714793	1.95551749582359	6.1358210084936	12.7999090045901	0.381792775672384	5.7793510415293	7.25759839238995	11.0966199478895	-5.4422797838608	0.675091044267555	17.6215821281259	17.0913064488543	5.39100875274738	-28.3535598557912	-3.43996625789713	-17.3109102224271	0.370339250145997	-4.80319971186052	-5.87047692998413	-2.86324487498927	0.508324024870677	13.2145546850602	-4.69010648415996	4.23701723970227	-8.36864295572524	12.6387353470312	-10.9360397818269
