"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"
"g263"	11.8248925502378	-5.42250337971598	-8.09926838834314	0.166799936209052	4.03615712512139	-0.95379999562359	5.80093398254367	12.3076838787326	-5.08304581826746	16.7938172001485	-2.34765073266788	7.43580406621376	9.92201835546695	-6.8855276003642	-5.17397345540459	-17.8585398463911	-8.01721451065303	-5.13597119612162	19.6731007603149	14.1707656906606	1.92269633877542	2.50162727307311
"g264"	-5.64629811040689	-10.719739033792	2.25686580753741	3.14930870011256	-1.43405206619204	16.3158771110434	15.7452253644602	-17.54326701941	-1.26192188487202	9.28344441807137	11.6509951763489	-9.00181969961735	-5.41611472968769	-26.8300888955627	3.35788687959134	4.88132836517789	-10.9193940966129	13.8152257754156	-1.9103696831491	15.7272179391278	-3.14253579067159	-5.04766296995122
"g265"	0.0891763188784125	8.31205117570573	-7.13093132407033	-2.28404993292838	-2.40868712929856	11.1915587164684	-3.1282746829384	-20.2523636235418	-22.0073575938109	4.13229784118595	-16.7761417699256	-11.9835975651885	-8.6062651077563	-11.8455887036488	1.75725356955145	-12.4848041951086	-21.1779012364223	-1.61044064128813	-17.747865262128	8.58461010950932	-6.55966471813117	-6.91155331916725
"g266"	24.797981382981	5.66986373001304	-6.2789178412248	-1.98313439457693	5.01830222300425	18.6882668961762	-10.3378538829858	10.1377380612633	-11.8976465092016	-5.03246411096729	23.9790206737844	4.15227344670847	2.37716214622736	-7.77348154898854	-5.29260752216122	9.20855415755094	9.75060789338155	1.38103231335559	-2.67578292937247	-8.30394717612966	-15.3479076293092	2.33321061768956
"g267"	1.20658379222618	-4.82637831989899	15.2991673225879	11.1617062046463	-1.99296786113252	-8.76425504168346	-8.86937470508716	-6.28528101381604	1.06080551117243	13.5249890764283	0.807616318497112	8.09852107938117	-2.58240936864056	8.59473987658621	10.8510462828725	11.8376723479754	-10.3712126688496	7.93285008338162	11.0326281095746	20.0163374375064	-1.0214402311443	-11.8310960450344
"g268"	-1.03900919351002	-11.957264335159	-7.64453147291047	1.6154651713927	2.76470344923471	1.90161117236714	0.883736419660245	8.0112832391894	15.0890512653811	-2.52032714693083	11.4166932323728	16.3508308842427	5.26407891492335	9.46524283183335	4.69539045547713	3.52372092324003	-11.2215389589356	4.31536338503395	20.2461510682539	-8.5368055732698	4.52683325208866	-9.14026129109451
"g269"	-2.20314180473488	-0.486938660185569	-14.563710556071	-6.94139296299192	-4.79905297445137	20.2323407905563	3.89512955529782	5.31554872740175	-2.17980143442494	-12.8001251970013	-7.28435750650114	-16.6022205016406	1.25776634702652	0.875461282829493	12.0291897412074	9.81128842320705	13.1551373127548	-1.17740303725175	-7.80014221892205	14.5973707405937	20.6583415088768	-2.04183897836241
"g270"	-2.83456182405911	5.89631207489092	-2.64415480464844	5.50365374133307	8.62269000499593	20.7071810110935	6.57519706154747	16.0660118042133	-4.09906392366933	11.5637271089577	9.2552962118428	-2.30205133487918	5.90993305152975	-4.59240941611007	0.20937395067192	-8.08867467500374	-13.7414680495536	-20.2220232743591	-1.81714356852611	-13.3605400121722	18.006164390284	-10.7957906543465
"g271"	0.567753415242597	13.5976491280386	-9.46113632167775	23.0727939439243	6.30810340390338	-3.20395013184489	22.7793949739368	20.9174127325191	13.2909726112825	2.03976597592316	-7.58961386039639	-10.5254304993898	5.56581270570452	-3.00636110659116	-1.81085097197172	-7.24452472287833	10.5193752703788	15.5619502699986	-12.4145656507085	-2.8005159287676	-14.6664372522364	-1.81949560228806
"g272"	3.11001445636567	8.00112855576659	10.615915112212	-0.325012725417159	1.82429216426041	5.26792039651766	-26.3111082162698	3.46159503742203	-14.8649540604939	3.72462820330302	9.46664637675536	3.54702518570289	-5.62808768592525	-2.8224836610499	12.1796154359226	-10.3143248538234	-12.1842252687355	-4.01471306749559	5.27368083066881	-5.03518178913587	10.7243904580491	-7.83009689211439
"g273"	4.96250269295436	-3.23874284672379	5.43826733469195	25.36729463831	1.35796387711253	-5.59501845855032	-5.07768509743052	-0.538425141295644	14.8083544947653	-19.4606371422974	-3.3378374204083	-1.7114116899028	-5.46700562024528	3.820474986672	7.8042813631555	13.9841214374739	8.03610517549574	18.1920563737837	-5.68695944869627	6.7699859933532	-11.7474989194997	-14.1559647290408
"g274"	-9.18177305318361	-7.2022173764323	-3.53674689197174	-19.3150724743302	3.85219743106809	0.0126112920581245	2.32169756832274	13.6388589932859	7.20981646537379	-2.6009525204991	5.34877096719748	5.6145445227455	-8.58833191657032	3.27347061035895	6.60752388868071	7.99457540692437	-4.82658330940508	1.73303814113276	-2.25320628883267	3.88754106974465	19.1139362310718	-7.01613822491367
"g275"	-7.58557947654862	2.9122938367878	-13.4566471248486	-2.14548707463228	-5.30502535652255	-6.36733300414277	-15.9462482467326	12.9702723187351	13.5248996986714	-7.10622576526026	8.95803612061442	2.22959815633659	5.65261329068651	3.60938423102383	-8.0706463093724	4.12264669569619	-4.70797596402386	-1.45902843802868	3.79578404640841	5.94860271099617	15.6563191209648	4.04679220705919
"g276"	0.0769220875489369	-5.1456900226135	9.2119870908764	-10.5136471965702	5.27889939878715	-5.92808279423939	8.31322567512899	0.986338359065675	15.7184713761796	-20.446585838922	-8.46691322394826	28.1938786714102	1.26066602290629	-15.1068715820765	-9.72213967556135	2.20792130566955	7.98814620940708	5.04496877664901	-13.9794775777318	-1.95653177902104	-9.22411492985028	-5.24583500283362
"g277"	-9.49960420365137	0.0783694609538128	-6.70664958828092	5.56970897284118	-4.36583866505895	5.43581149264918	0.0327133455016964	2.81652287320301	-6.53189420282681	-2.44896585083464	-4.14919708874686	11.5785839278533	-5.48685859691809	-11.5908694636983	-10.1143667214294	-4.5373178724807	8.9830963115823	-10.5697490250753	14.6397242741759	14.3944186845006	-12.4561921579627	6.99900261779796
"g278"	1.51852017193631	-1.85475274348877	-9.77563412315018	6.46099709090766	4.31719338200536	0.358694669390608	-2.20039856839601	0.337001868241015	-4.33198436009761	-1.95323821814227	-0.807609714380083	14.7431092225769	8.65621163509602	2.9809232006837	2.65158669890279	7.30025740915484	-3.27707255256845	-5.8550474257288	8.60259178780165	-0.946659036908476	0.413667016712377	7.71484965087231
"g279"	-11.6862472585627	-16.9800445811545	-4.95727681982419	12.6226502083036	-21.1662633189234	-7.65938653319666	7.04868710860329	5.5287842272027	15.1836880258562	8.72646454386147	1.81993170896239	6.4857978692092	-0.030352300533332	-10.632254831772	6.01570527041406	8.61689176135242	5.74794864433154	-4.57133515955336	-1.93145999735619	7.55338092088689	12.7845688745177	-1.76537732678712
"g280"	-10.7255038027974	28.5433549092579	-3.04105551224874	9.72524698536462	-17.6649115529127	-6.2908935814905	10.1914002034569	2.50194992756923	-1.57628005521195	-7.23152624693522	-6.79476930388439	-15.0263138993608	-4.60221074303933	8.96815917438413	3.87460657451982	7.18684234647433	2.16071705859197	-0.705758216948757	-8.78572555508535	-0.683332182461634	21.9643474436704	26.454130013727
"g281"	-21.267958188941	-16.0519285647185	-0.801365558769286	10.601933652037	-8.720158390957	0.952892049460478	-9.54206045583238	-6.9782583533348	-6.85823758901769	-2.09673998787387	20.0738147502492	-15.6454910740994	9.85370235186334	-6.86693898903801	5.92304707017088	-3.2795339862007	-17.1635629790981	-9.20970390596948	-13.5958425538483	-9.3683222211249	-8.05271500232369	-4.92433918700263
"g282"	-9.52114470889377	1.12839972149616	-9.51664062368043	14.1615853560549	-1.38627420484639	11.2530836874844	-2.46134441195959	-3.24180395040548	-10.7973781406012	-8.35962982674715	6.10416185012458	6.34501218851541	5.62504973605511	-11.3123996268116	-7.05152084258846	3.50249418564511	-1.17821503965783	7.75158774610836	-12.4672159068858	-22.9501946076238	-4.87844488413444	10.2753884487525
"g283"	-4.28094653318048	7.05414532186817	9.03037494028696	14.6810065942023	3.66107511689061	-8.81492568071035	2.99277348794356	7.49415128664247	6.48951588997463	8.15893870180885	8.96988335960329	-10.1698207394913	-0.558309082193119	2.96726906381301	-2.21718532211005	14.6575520526565	4.2831308398243	4.12019832265298	-11.2614134408846	-0.859768057748251	2.75193167881279	-1.14141367950882
"g284"	4.57659697369199	-5.66131638413799	-4.58296145532538	10.7278527195455	-10.5721568770578	-12.7374300443935	0.33008663538925	-10.9414918912057	-0.944770033711397	6.80088761975195	4.10167013662589	-0.141410431378701	-7.71177680930475	-12.3860072428315	2.48808965825782	-10.6223242305643	-4.01913214525444	12.1433643074406	21.7748503557162	-10.7032710520752	-5.32607551911335	7.73103252264479
"g285"	-8.87864799584529	10.310126653538	0.373328384704679	-3.86791919961104	-10.8493343457206	-2.15736101271432	-0.045383785711794	4.96188077890931	11.9220840404266	10.485189421729	1.07870483619292	4.75830077934189	-5.07116917986581	16.317945291008	9.58289198669249	-14.9700410263718	2.673862352208	8.14626004618142	-6.70724068079757	3.99976318335246	1.67588331258989	-13.9570324962674
"g286"	-17.0093871878279	3.83567866772534	3.68294255019636	-0.895925842411732	3.64506514767449	-10.0216886017893	30.2104568061798	-2.08144001603336	14.4231573003094	-5.61234137875054	3.89719056847274	-11.4083055682365	0.186570237359179	2.84224951125659	6.87933475439502	-2.76632643970381	-18.7305441000437	-2.25768731746186	14.2462333479389	3.52777690942651	4.48504752581079	-4.02215809235463
"g287"	1.5078550236787	-4.92391579135883	-4.65848374080513	-10.6269621778608	10.8423608713235	0.127876522163625	-15.3227225673402	15.0009397489633	-7.97547144457523	12.5420554183101	11.954108868227	0.249579274398734	4.3708584378533	-24.5397114907925	-10.5504054002515	-15.0523642664153	9.17918373408639	-7.71416055073746	-9.14507884448805	1.34502815284215	-6.54979719596501	3.29716302420425
"g288"	1.66323384730989	7.15362178012044	2.90012889605267	-8.02312086074767	-4.24458509143929	15.8319095920394	-12.4787628590827	-6.68197894321689	-13.6114759256885	3.59889544975515	-7.1599412191003	12.4641975058018	1.60357761862356	11.2589195363789	-10.2771265886463	8.00312914962832	-8.6781758224418	0.813787194718383	10.0049231948586	-11.7374544384543	-38.1194363469881	2.21648700238007
"g289"	-9.11200457318949	-16.3721050875175	11.7469898349891	5.51989794134272	-3.04216550070725	-2.30813471839405	0.95927109267773	1.97558162401203	0.772800115251354	-6.91798047588614	16.7952882650794	7.72465502873125	1.17503895763076	0.718977261660464	-10.7233830770497	-2.41147370141412	-15.9977820706154	-8.56974899483143	-8.07387801528104	2.74283481265515	2.17131727298324	7.44504237253403
"g290"	-4.36985430484582	-13.2040592071201	0.0390194589320156	-13.7686644250034	-7.47677128323945	12.9034480218035	6.5798892990724	12.3230163227283	0.34555432390188	2.90798838432185	-14.3271517572928	-9.91692698407548	13.2776123015881	23.5084504390364	7.60051184228706	-4.5102965424119	5.6764136925401	-11.7047444347486	-9.32032792838496	-11.076038652548	0.654399937372091	7.54324959880423
"g291"	0.501811433150017	17.9331214688356	-8.77800144989284	-2.5713138307507	10.0461369710749	16.8252679168331	0.108533087792515	1.45707993144105	26.4473976325217	-4.21288220122208	-10.3793671438414	-7.16972880834879	-17.9095499161832	11.7967025034556	-4.44818442348723	3.98427364342815	-11.9711961221346	-2.13810778673856	1.35005744271082	-20.1121600652228	1.48164336357324	-5.51596762999042
"g292"	2.90576939488444	0.612904592846811	10.9620982478894	1.00585555958948	1.81936351907005	14.689882267795	14.4418160849653	4.75371608139684	-6.6504055627099	1.11053477338607	-1.88078358587398	1.34763732247436	3.20147650124097	-0.228601156706534	-3.7734251140248	4.52678976991535	0.909000907921951	7.76594352629096	-15.1992172692773	3.91815595095704	19.4370230551009	-13.1672554463746
"g293"	-5.8889400773534	-4.79053344703725	12.0825662097621	13.3397842338731	11.4908596423186	-13.526556520504	6.90071859583168	2.81911870889397	21.1893984181801	4.78209137580613	2.00724375644624	-14.4738016450515	10.1890102990978	-13.7003910967644	-2.18048393234788	3.77724953999132	4.63064807461944	-0.539929962525967	9.81128631562453	-3.49478193332925	-12.8121187771437	3.96704726043885
"g294"	6.80919270703372	-9.49031301412839	-8.02373872699026	2.6038639413967	-12.5855225112721	-10.4828026016355	-9.18801507116142	4.28071823897398	-3.34471511023384	-16.2097773902868	-6.76597664425216	-10.4687253911386	-2.85176977821601	14.678359595638	-9.88590189898475	5.05832215872017	-13.4060545530287	-4.67978036808804	6.06674102313455	0.0311723477335992	-1.31767576147353	12.1346391667745
"g295"	7.69628966279287	13.1712727627146	4.08453205864416	-6.31018684968909	-5.11981626712024	7.12604857900558	18.7657975373792	-0.30915854928521	-11.6029175779702	21.3354610265631	9.84597750011988	-9.15400069888103	13.8476499791469	-10.1033219371032	-5.88222954321362	-6.05719929617994	2.58352598283068	-1.51921051208716	2.60877014585889	13.0307294857433	14.6365674718153	6.06537718637147
"g296"	15.7274869445163	-5.79307320086811	-8.66417730993708	-9.64500156905817	2.0293394873117	-2.88566675711775	-3.23617929512125	-9.39934011133127	11.796584840817	13.8881309771569	-17.6008801463078	31.6005488528797	-13.663337373657	6.32708445165988	-2.77217700986417	-10.5507205515429	0.167784569316886	-1.04178001229606	18.4544200628544	15.860277317081	-8.34357018180031	-7.49927694554531
"g297"	3.28212345193446	-18.3059675008567	-15.31219482525	-4.8102645184937	-5.84678415087644	-7.25725314759362	23.2600314709871	4.03069223942427	12.3309996279249	4.04456717168793	17.8244130909161	-2.22736609706448	9.22149468527213	-16.3132232162552	-8.34608680160645	-4.13808105277955	0.97993071338447	-18.6132730460939	6.6102250237987	-6.82461599884644	-5.04938919082564	14.0718463353446
"g298"	-0.32377247241702	1.45347241354164	-6.38207326435855	-5.39619008828319	1.5513008292015	-3.86702049994961	-4.00149074930079	4.82156739888929	9.79351252650457	18.6010379101882	-13.0920255269481	12.9097495937854	-1.70371124417874	6.8526488691017	10.4426254306006	2.23818770142753	9.81756679628698	5.01923994701123	7.1522818956221	-7.89017536351252	-13.2166532251844	14.5499825818065
"g299"	5.59203961979002	0.822880643899373	4.33460676839267	-12.3967744929104	1.05252315738949	-1.65718217284575	17.8175579273846	2.6454001434722	-5.91157807630868	2.28475860605369	-7.15353997063117	5.19170968415607	-3.11823518014537	-11.1373859777971	3.31938054886614	-5.70684215337667	-1.9940124911393	4.29460459468293	-9.25199194341176	14.2618296973131	8.74312121177939	0.959204712481867
"g300"	-13.9226373016315	11.2952946944252	-21.6775208481444	6.82971497099831	4.76127068089906	-2.51372636130178	17.6703807677983	9.17813681630064	-0.557885007230578	9.89265111082271	-1.43162413277832	-1.58629523940869	1.66402880672937	-6.68197698635437	0.131034875870952	6.23710018988087	6.56733116500744	3.15136409270303	14.1334009903968	0.865291935520173	0.442471026016799	-10.7706516837899
"g301"	-20.4929147721876	3.16853252286175	8.30903324303043	12.5147438147321	-6.48416036045198	-10.9238766599814	10.7665354401282	7.45924499140028	-9.24353531233978	-2.02236070120453	-9.15947188022715	8.69514313906116	-6.29868632697174	0.0192905133805389	2.47592487344908	-7.23702515885331	-5.72478037190236	-11.1136412685414	-2.96063013385592	-19.151095046347	-9.43782753515936	-5.82633190564828
"g302"	2.67144087070059	-2.78673464550349	0.36559648407797	20.3275292299537	6.42737214572645	6.80337907219139	7.04000927762068	-22.108322212334	-15.0755101574026	5.88738126431364	4.94940310641379	-4.89838607697033	-11.5508192562813	7.9077430984421	9.05943492664303	-16.9418558578309	-19.5729086195627	-9.5850547729219	1.00701779599485	-12.9429282261623	5.23049258574286	-1.92246265323206
"g303"	17.5077535199218	-2.53230300473514	-12.2265912871329	14.3323132093721	10.2264150323147	0.85494693468708	21.2947576558687	5.11765012072866	-0.505001863500004	-2.78551537636885	0.804708145553474	-2.14720557906331	-4.03206482611657	15.2516122032128	5.43365622685297	-19.9736051425391	-4.48592000168534	-16.6156006144967	-2.96950834278264	-11.5889315174541	0.156543007476856	17.3182180463679
"g304"	-14.4032251487644	10.7635685363091	8.63705770156224	4.35551406961904	-6.73716806730594	-7.30309545954267	-11.622943447546	11.2546961637155	-6.43510139979563	-1.64823110997653	18.1307102818548	-3.61884729873998	3.27941948424542	3.68882443248615	-11.0302567581416	4.08729908589575	-6.92421903511547	-18.3973868659345	-14.3866893807028	5.70798675293901	-8.82488667731085	-7.49694310987845
"g305"	9.29644214260149	-5.23258706126204	-12.8962863625575	2.71665766962927	9.46041973724277	3.75735392484111	-2.06047544362502	2.84835478316366	-7.66297477518612	16.3217899583157	7.29103327558205	-9.06858471308335	8.58576495900582	5.6728965452062	-5.16537445151229	6.80197361861251	-9.14327756982621	-0.0591035292599309	-9.32767418226316	7.75665213210663	-18.8476182338214	-3.1683836110449
"g306"	17.3353099537069	3.65158498095941	-7.47060404585966	5.37369034705775	16.2930035600678	5.34432286694014	-17.2735374723111	3.21509536932639	-2.97896219990673	3.77592775930745	-4.29458764275823	-14.8221890582324	-3.21931477701361	-10.1252922847016	7.12310242895949	5.35336067100593	3.60681699738069	-24.3276968447997	-10.2938700809827	-4.14027899436466	-1.28010235055842	-2.57520201138508
"g307"	-2.32458970071878	9.99070452804982	-4.94570705912909	2.60058412398968	-14.1276692761424	7.64010011120731	-6.06577370350025	-5.89682852641937	-7.8355151812019	0.831251971435503	-3.16521279242514	9.43385155885162	-16.5423151455641	-9.88903699902051	-10.0168334993764	13.8838913049053	-10.8458373142886	-26.6794544189194	8.64570531481146	-14.0553439355667	0.450192489594017	10.9182844477144
"g308"	-6.86823967673058	-5.02825228043099	4.84171751910069	6.38884324247898	1.55499366362115	-7.14324950308588	9.1305172077867	-5.98597122863012	8.13090089568643	5.22729676307237	0.154698941300078	-6.83442581977631	8.24838060331969	8.00922181864629	-10.4764201270977	13.6987409727786	12.4766277394708	3.70291313381842	0.78509448443258	14.2809460578664	29.1960238204335	0.321110348859325
"g309"	-12.1449633683429	4.39455731086772	6.96863835820668	-0.592393398442938	-0.289952023770503	-6.96584962530293	-0.959104266212104	8.79317048691009	10.740922864186	-10.0030842871145	9.72916537819672	1.30224189368992	7.09708047662869	-2.81151136116574	6.40436249570786	6.04616480247574	19.5667428113206	-7.42054891502795	-2.4967069723378	7.18391060610291	14.0637565626762	3.67072306981891
"g310"	7.19306865851429	-0.55162767143865	15.6200989455393	17.3268352162262	14.6078870726422	-7.70636842135279	-0.196395889501596	-10.378248244925	4.10909876304683	5.06291298351808	1.94095590550359	7.01662350186371	-14.0420399787661	4.69580460499754	1.51637306975169	11.3076089254291	8.27387753321484	-22.0814059866523	7.4127363925891	3.54279366951107	14.4288717411444	-16.8288595845185
"g311"	-4.0559822314873	3.53602756051835	-0.584369963733207	-4.32504229479916	3.92015531816091	6.89092338397599	14.4240519686008	-10.2270971691603	-3.31497561288514	-11.8796567503692	-2.66658111956312	-0.389995059251928	-3.31440732307963	-17.9373041974359	-4.38150379023616	-1.08767568818179	-23.8093550560007	-13.4985999715653	1.40770866750223	10.475871884712	20.3594710748517	6.56112120371762
"g312"	-3.20244743250411	2.3155541646317	1.76161959559526	-7.08979785871912	26.2202436664062	-7.63002024469244	-15.4946265532618	-15.1165771800179	-4.36745641862043	-25.1994769397806	9.72033417226037	-12.0607557813832	0.320204977743977	3.67119349778017	-13.0913827049404	-3.34730778657009	-9.53168152180958	-13.9111297641315	6.85362943221292	7.95780876617951	-7.59325516900306	9.51209812621106
"g313"	2.61016691688125	-2.09511054193403	-0.421517549659492	10.7557931680772	2.55789115277012	24.4942657722219	13.2496887587185	-14.4265643947568	8.79657585159449	13.8207400318613	9.35973767055916	-14.7849842091357	2.96641223704397	-3.78271339674792	12.0796725712053	-12.5424178501995	-4.14845528232265	-5.7339127395625	5.83686076202699	-10.0293076279126	-19.2847653136458	-5.12412366567409
"g314"	7.81588524931628	2.29287435985539	7.48510674356705	-17.8207563971212	7.86566812992107	16.2161447308001	-6.43472172127583	-1.37631036207425	13.4091682649108	-11.6703414700583	0.587395269312122	-18.318982918289	-2.3452973314842	-0.778752565892318	-5.27177359051712	2.0744773701158	2.11022415411799	-7.87077564580046	11.7015250600699	-4.22543465602493	2.85596979367576	1.63202540190885
"g315"	5.50340849703438	10.8613671022372	5.6032468479494	0.654231415032406	-20.9328875262032	-0.379950309658243	18.947433710344	5.48021437340767	3.85228723496473	2.75536476816548	-6.31619634152796	-0.869873175842725	-3.19566577995917	-2.78560104037792	-10.951005948187	11.8806750254123	-3.49109292446673	-7.07272215034981	-7.21706412937342	4.34278674271407	5.75254942215091	3.70474780131665
"g316"	10.1630287507171	4.88402626854463	-15.3533122102017	-0.660158248385256	12.9987109382324	6.73115275698199	-9.8137503551787	3.28286137911937	2.14574151248027	0.148803592351519	-0.720578304502429	-2.91761189128247	-11.4071950131467	12.3564702151471	1.47042337301165	-4.12001429605336	0.684751533920509	-5.0953585136424	0.119452904269875	4.16077900592328	7.57328970352855	0.385328063644163
"g317"	-16.0880038399486	-10.7992498933656	16.8205553789425	-6.93159902650042	-1.74568779127814	16.6369488761468	1.47435930017323	7.18926757209598	4.29022965523314	-2.14523033236655	-15.9373525322781	13.4615965509458	7.0808105125339	5.80798305990723	-4.68992161287039	15.3176053452187	2.12419396920915	12.3578831115604	-8.7842082310362	-11.2707215378583	1.81239854611024	-9.01210059443682
"g318"	-3.56458038442902	-1.1404669304364	18.6563518884305	1.07190216580695	-0.368324593695232	15.4962395009551	12.5919878250048	-2.98791568739058	1.37898091652848	7.49480470660981	-8.2040818731236	7.0797251525895	12.8577542610951	5.55611028372859	-18.6480883872289	22.0569456541712	-11.487945555679	-3.37211626682299	-24.574884939557	-1.41650438532229	8.09939528266815	1.00301331147625
"g319"	17.3948183652122	13.7574658177646	13.8720551909555	-9.60219157678985	1.93505826758443	3.75426180547692	-13.3810120442569	12.1624891256694	0.740732331355317	-0.582354915898497	2.17547945957682	-5.44415841907628	1.67535300179029	-6.28816651848562	-13.5552706294706	10.5496100167037	-5.00139938739631	-7.3830462249883	14.4432840649948	5.25080702813074	2.41455216704603	20.3271781452822
"g320"	-2.89889939132414	-11.4629768411551	-18.0512309496342	3.18131987473294	5.84573049058755	-7.4366477838263	3.91435262900145	2.49912901946568	-7.02851212417877	-10.5474507276347	0.471897287708426	-8.30774104291067	-4.18920742339655	4.7087761343205	-0.416538039094971	2.80064175397779	-8.97639582492021	2.90850845514927	7.90976909053201	14.6023419291903	3.65826025532789	7.45965504159167
"g321"	4.92976494826019	18.5937650792127	-14.6827296379687	9.68680321550319	22.0262149915459	-5.05344030818844	10.4117473733973	-5.96388651450645	-11.3942026238193	12.3869977259914	1.0842472465616	-0.107107419749219	2.02423087021767	3.25107302446521	6.05171226219403	-8.64540609809792	4.78414563754139	7.05201282288849	-10.010162454482	0.949196001676825	7.40621931896588	-8.9962666076549
"g322"	8.74706341387967	-8.41896622149064	-3.58633171783855	12.4845956805981	15.063709394246	0.0914679469612577	0.777519309559443	6.38911368632591	-4.82143176305584	4.91087898460853	4.38030889397951	6.31544151049881	9.99906530605241	7.19984634955984	4.95579763922738	-2.61333127485312	-6.54274824598275	8.84567161611762	1.55987358312576	11.6561814929486	-14.6872472285908	-9.26002754636687
"g323"	-5.99268591364602	2.57510618239696	-6.94841287125149	-5.21758815588963	10.490999636654	3.77996471189112	0.329014377101342	14.8933303063965	-5.8144905042269	8.37882666901807	3.3855883477673	-1.83149711326747	1.30697308528508	-3.32596030048334	-20.4486458413995	-4.82310973535692	2.64927228159901	8.59219049418011	3.33041421038853	8.67409604170623	5.14341916441165	10.559310252569
"g324"	-8.30821379675764	-11.103492960738	-4.5717541555055	14.5034980235032	-23.03448652772	-2.07315133219121	-8.78873886750805	3.81266026915763	-9.08831175863816	5.1683145475408	34.0232812736669	-10.1229816467949	4.40442649308167	-4.76261355321885	0.212121721865638	15.7706815278321	-16.9976935767137	-4.31455779576802	13.4713001291299	-11.3934115656743	29.2003147833537	-18.7583675812672
"g325"	10.1798102773673	5.18844358532713	-1.07081696425361	-3.04616082992519	1.77507194873927	7.702036888578	8.06963908734082	6.58687981352254	6.91676145407581	-11.3574275354921	6.99832622761454	14.5102773706642	-24.1222094159802	2.0110304146747	-5.00530071417982	0.485328314677958	-3.52933343739167	10.3285011857501	8.62744380187377	-0.431316724275161	-10.8211454254564	2.87648925739851
"g326"	0.254038118528414	2.29974712780747	-6.91559649952752	-4.27978170254737	0.768474566452593	-2.75617717237412	2.18424367955535	-5.26557665694852	-6.69320338342864	7.20665011935876	-1.17275455367726	-3.08134890228002	-19.4554088959183	-2.14607703501797	-3.09189658412218	-0.305543790150524	-5.80784165446433	2.76445405691801	-20.1030097536858	-9.90678637428797	-9.16253707479679	6.65248884470404
"g327"	-7.87464431935694	1.18007600384498	-11.4629563507646	-0.571989432265411	-19.6585252900087	1.58434074116015	2.13676757493567	11.3404657481652	7.43200136552545	15.1549144197837	7.97179365121931	-7.12929720139624	6.62204085618828	-6.76119159567797	3.59294152810332	-8.35697588688598	8.43228547568109	11.95275165522	7.12463392081134	0.502991355046623	-16.6936036322475	2.64309488357236
"g328"	7.25325411713926	-21.5917958672016	-1.95718517573048	4.04651461604173	-0.199177113690632	-6.8435486168032	2.52952318848481	8.77445782940907	-4.56652292717462	1.2235996756552	11.6078673646605	7.73292415353451	-8.81712402526853	2.54198207744469	8.63851023797367	9.53121144275723	1.1686029801165	3.09781515551761	4.47297418688203	19.1441777995483	9.31919574852592	-4.55434373435889
"g329"	8.51405683339392	-8.44130107325032	11.8819989640602	12.5535012749987	8.55363738030151	-3.82109432888106	-5.11569960976705	16.5308810702085	3.78177133004264	-3.37157197125777	-3.56182292922729	4.31731718790717	-6.59115585511669	0.283373650009968	-11.5454093246685	-2.27840773337894	-33.0603517954333	-7.26445083863424	4.26042388197568	3.34370296091582	1.26023262617694	15.5659640953253
"g330"	-2.85742440248153	14.1818392140479	-1.04093624117128	-3.77467094997222	8.73437989604705	-1.18067734810343	-3.32554511300828	3.54422133807422	6.4138692020339	-5.42868756588316	-5.11606730647821	-9.26285032329844	-0.17117934518479	3.01641446232764	7.37437159714422	2.33056814995627	-3.68631543806109	-2.2258120111562	-7.10243396714695	12.5659379806103	-3.45639357940876	5.34278991297137
"g331"	5.46311283155495	-6.86306779623115	-14.051103524763	16.9555048388041	1.22473640886328	-0.245853730138859	5.40641736043908	0.140396825094099	-7.71865666495293	-5.61319251129438	9.07323820664159	10.281220962858	-8.76906156769141	-9.46818902446165	-19.0146190503022	-0.918959146645321	-4.1963311100413	-5.24605354207206	-4.60285767310548	-3.99251072280234	5.22454010693305	3.05733779213616
"g332"	3.95129255724562	-5.51237919168232	0.566238692354135	12.1693968333738	15.4695046351609	-11.5189267590202	12.2627716968416	-16.3192464493463	-5.96568125184178	5.53465920374152	-17.7676267273344	4.05215888161856	0.789442074114419	2.18591630957053	-9.76666067912328	-13.8901107624312	-16.382508441468	-21.9542433340823	-17.4458048142183	11.131765903955	10.31730812565	-11.5454520077254
"g333"	-8.78943905188542	-4.13320900564546	-3.01314495026833	7.38939650252149	-4.03087670755079	2.38869187022259	-2.91400361189298	-1.43934046456507	4.12293698574053	-0.74191308049122	6.99290379117259	-7.65855493937949	-5.99795179499663	3.56508160642639	-6.48646029300949	5.21593743776284	14.663284064958	5.47278208916061	-3.19448951194244	4.91657925332816	7.04017103992371	12.4323688908793
"g334"	2.90769070998287	-15.209383863214	-3.11517405246597	16.2155981888857	-22.5043792653297	10.8907663517629	-5.47596309214497	-9.28937485276818	13.0728387869843	-2.65405819588364	7.78894711355358	11.0867351716287	-4.40067087139349	8.65610656517317	11.1042127334324	4.52325496521796	11.9734556115834	-3.59458703087542	1.89576916076229	-4.43700073793177	10.1099557171369	-6.21726825251406
