"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"ctrl 68"	"ctrl 69"	"ctrl 70"	"ctrl 71"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"	"case 68"	"case 69"	"case 70"	"case 71"
"g571"	10.8166728555961	4.7813361449696	-11.2563131837436	-2.61602014512	-1.23803462433257	9.9339239956829	8.37627336712995	10.6472007851934	8.14712674517802	1.87409939847766	-6.72317132324711	21.0304928235851	-8.36813570240169	5.72926316230939	3.36759007586938	-8.62340252677203	-9.1027785707695	8.08262574604378	-2.34161925152109	-5.63879084730019	-3.15323835738965	1.13039902367579	-5.09739487961291	-13.4224599051679	2.83619878672495	15.0449839804076	5.12553219017403	0.83905309342979	4.65887249903181	3.38327575569458	-21.3959064100763	5.23719138993535	-9.85697948846758	12.5898903304594	7.22714344370794	-2.08775040018243	-1.81777541748446	0.0968254124913636	1.78191766616251	9.6007113490108	-12.6538195721497	-2.52807220184484	-16.7693800520447	-5.44160591038227	-1.59737787929183	-10.1500127006463	12.8843180233747	7.65352862852664	-9.20178863287921	-3.61920116198443	6.35890450239938	5.29473394725072	-20.2014101667616	-6.97901820540579	-4.40354372783349	12.0708016133683	-4.13805951028148	13.1036602167537	0.279781925470331	7.86612545313119	2.49695541777265	-2.97176383436505	-2.00101400700025	14.5267016186185	-1.03553401269665	-16.4784111309116	-6.50186922243319	-15.2596232916881	4.23485459742726	12.8165266588268	-8.63353810281631	-21.3511718264593	-16.3883331069904	27.1887485313633	10.2521569288883	24.0962013753041	4.42619135987505	9.62357836278855	3.85516493095466	0.377000936065911	-8.52350299909198	-3.26650146280328	-20.2868066800955	6.7405674753071	-11.5781851691705	-4.3677243188627	-2.93416474591101	18.0999110913114	14.6698216258598	4.96149735293328	12.9611950082287	-4.14392330607297	-10.1562533516318	8.04390595683419	10.4667147189736	-7.84380291976049	8.45950796401421	-3.67940938592244	6.7577895215267	10.5261712253006	1.79201540216744	7.34737088862901	2.73331212404737	7.43994145443343	-0.304437949597326	3.61695985449015	5.7388559215409	-4.4541996927853	-15.9819667512345	-12.7004696375933	4.42980324028676	16.0940810324397	5.45020184064595	-9.26377681405322	2.0265025804062	-6.00826596749283	-4.31811687053812	-9.90170001680676	-1.98514750434653	-13.6231178660052	4.48905881928425	-9.6220783521958	1.44156574229539	1.44304645194685	6.9943893222909	-1.05748867222518	12.1604481810325	-1.74818213721802	12.8913984275435	10.3397495892925	-6.95358237645734	-11.0065626024563	5.82938510311816	-4.94736909872631	15.0082693831719	-25.9729946223531	15.603943090174	16.7896866039377	10.9000577537725	-3.53561427979828	-4.82253411718982	4.87674892151951
"g572"	7.07589287360991	5.3548155114502	-10.0473985445223	-6.18673790709981	1.54932803771753	-4.53121651155758	32.4286310441933	-1.57885133052033	-1.08156846574644	7.15981602909927	-3.48451198531608	-2.04818451502629	-22.4660858413623	-6.84920820226674	2.47236621208312	-5.83438978127177	17.286292620911	-16.5234018269252	-2.03529442397601	8.52607121542315	1.40189554744001	2.29108915162397	0.855633119239915	-7.33874686996846	9.48151389794917	-12.98832034128	1.14177203405147	-28.2837899711195	-4.14333557846518	3.09471966698525	14.2292415142146	0.780736814490987	11.7304881399274	1.3038597353919	-0.971954526823885	-3.76712761486097	10.9197916360729	-7.86889132141734	9.53107956486247	-13.2511919231242	9.27006284112094	8.35003808634455	9.05678248010699	-20.2435037350876	9.41509373314119	8.14714785786849	1.79364334975787	-3.96751386629927	-14.6658162077476	-10.2186167465916	-12.6369175983883	3.36185379644553	-6.62301232106678	14.368274011582	5.74635401213232	9.8369341685509	-1.38313668268944	-2.72483379856189	8.0938141880727	-0.00683115942507507	4.31865209367157	5.97094015194049	5.95035956189876	-4.75506687008363	3.24325602465331	-3.17783322519882	-9.27407187318969	1.84194125776068	-11.6042989167014	-8.80361714446998	12.6504153472673	12.3928251500355	2.66779927878019	2.71147519769473	-3.4152634900569	4.85569624446435	5.72664848299284	19.8325470406844	11.9605566787209	-6.20336653037935	-5.60942327815842	7.05159172448231	1.81749757055352	-18.3763353283185	18.2079915971467	5.00637752150142	14.7435196782696	4.06476680167434	-19.4534029209964	-11.0321403150959	-7.94290045153173	9.49384501773709	6.93568454524447	8.87976882242237	13.988282465386	16.8684346007854	-9.51097623274163	14.498831542548	2.90764762467721	8.00424374266509	-7.37802794147706	3.74480258290535	11.1819078412274	-14.4767130916465	6.01991763102069	13.0735817752062	-13.1268409261079	-3.73642638327654	11.2689667983944	3.56826461717731	3.31782411968291	-4.1983517199055	-20.8758408245691	-18.6580202815057	9.15339500475738	3.18231525347659	15.3454625707389	-2.59289958782244	2.04242412619494	3.7314068074083	-12.307443192375	-2.67327506972976	11.4864853920135	7.16506574894326	-7.49449352703219	-0.580094608182238	11.3502606012989	3.94500973441504	-16.8175150230197	4.49479394525661	-6.10058762004423	1.67561551571748	-4.75258765001466	9.11609612812491	-4.98067828914808	-11.146093756383	-2.25752364021624	-7.9017235426985	12.8302591277066	-17.6030657125937	-7.11438926472302	-4.77664954087613
"g573"	3.79871491385326	-15.4222890067703	-5.98012861624024	2.39937414148627	6.88761684449102	3.62415628208169	21.8864768808566	-2.09547275796133	9.3602391819653	-21.2621144203022	0.227222634888747	3.71771046372674	-4.82638604973586	10.4078886517601	-1.78883344329639	-13.382447960734	2.9756911235171	-8.53447711101996	18.8921923298764	1.46385801289142	-4.91381976231154	-5.04459986061547	5.9916163286679	14.9487493317555	-3.15946533588186	4.6583453352181	1.88592898432744	-9.09953817012333	-6.40016238316807	-5.33405183667788	-2.70187805251454	-13.1690947114934	-22.9781661254793	-6.72783728263415	14.3996381658914	0.362499032425588	18.2385879441066	-6.97004475343131	-7.702611465574	-2.8162614856382	4.07150660448558	16.0262016737218	-24.9035882427296	-6.42692507361989	2.17184825747524	18.3749867227712	-6.91172340573672	-1.98298113746534	3.01301616451413	-0.627449018345375	-5.20857541067913	-5.41522742960089	1.68571757532026	-4.9856933619913	-6.40486195708799	11.5489918918479	-3.01392766545738	4.18105277290411	-23.4631140944505	6.20017309703912	3.04178328747278	-2.28270319347552	2.56015617261779	-9.54301731489684	-5.93579295980252	15.4774508006911	-5.28910457402902	3.21464609089684	-10.4529531669815	-11.0287289565784	-3.08662015811064	-1.56668566738954	29.324588024017	-9.06389049973792	-0.228927933708109	12.6950119608083	-4.82443067638315	9.85061786293541	-6.52529482442996	-0.261353676874512	-2.30791165611383	8.74391100856597	-6.57024455501182	15.3360081273061	0.93457138044644	-1.58317075611292	1.65545509452047	-4.41995450065086	-1.19454104163625	6.39432148095689	-0.0159415416646538	-5.51034308386868	-14.7210655968162	0.892575475161445	21.9844509280354	-0.184787274800079	-10.7978677747458	-1.61927738352008	-5.85833954138615	1.06225854684652	1.03540906236404	6.74513771710735	-12.9757896481549	5.29036961946571	7.6814833227236	2.59657056563153	-6.50043236478562	5.8049950907854	10.2376379688677	-6.71871005269313	-1.6189120276225	15.915257122559	-4.93716462556322	6.31553957895551	14.9465800887234	-1.83202376910989	-1.64262869394253	-10.7034441360832	-7.04253343936595	-10.6233170774737	-9.87835984285973	11.466892223791	-4.33362769156965	-7.76422172769813	-0.744865059825402	6.82511070493849	14.6615960660922	-2.3737082037285	-0.489434279213682	3.35831219169549	11.3737219118729	-12.7094076678741	1.97906497833673	-3.57752593946829	7.8001020503461	7.34530303341009	-5.74777781408356	-5.15835874942052	7.14545632716505	-4.3865766439666	6.91523563313401	14.7834566612515
"g574"	6.07527963183786	16.779851939555	1.50689544451831	-1.1106249403463	-1.57484043866518	-2.6092353175424	-14.3911359577663	0.932675073579082	0.383448834556156	4.1434097420546	-30.7849415136981	-2.87711568731975	11.3852266797457	-4.90770744700656	-11.4225945450348	-0.179904195762692	-7.30237090470439	-9.62598783017586	19.8919471506924	-21.3187568186471	6.27910058292995	3.81646740585114	-7.46506765997726	5.17115047429376	5.05842613351852	-3.71915572882558	19.1107384644783	10.8626781168741	28.3502095327683	-2.69009495135772	-4.65080337712187	1.0594285377101	-2.39241009216508	-14.6706414589906	4.92915013764441	-3.97220749396067	4.28472922265332	-2.60333035953195	13.1446712926831	16.1684961486962	-7.5723598262513	-0.855886227465877	15.1262479821832	-5.42920672187612	-19.9949940260847	-7.75214300083335	3.25203565683512	-2.69136248488249	12.9298457242871	16.2106598477986	5.74592166023492	-3.7333461609336	17.7689809987002	4.06236423975938	7.1848438731873	2.25724135886047	-2.01307802727898	3.42296443146633	1.25334507516104	-19.5800186569377	3.54853381935154	-7.70386613477906	12.0220809209892	-9.16191997696761	-10.5481138338614	-9.69799415111783	9.27672417201878	4.36580401748777	-20.1702959466514	3.41473416822377	-18.0931371162482	-0.459115848659594	0.642940742403967	0.304675886440791	12.868143660593	0.670497321354991	-3.63649178545701	-11.3558946595888	-8.86991162535641	21.6459515844913	-6.13969945627606	9.85559327039608	14.4261763584252	0.512937269645156	-7.16750120994904	3.84451267325896	1.59785498209355	-0.493137253612043	-6.70060690354675	-5.99202024877786	-8.54795882526752	-11.3468568053887	-11.5248556534925	-8.95590109779273	-19.4207537419176	-13.4299974455596	7.79695940022778	-0.0196873298123683	-5.41013704997661	12.7018172545804	-7.12283583740398	7.03653898909531	11.2410865612308	-1.38808542967025	2.00101253514231	1.63631607600268	-8.15971621780991	16.6640062116686	-10.3747354998985	-9.97874954236066	-9.07885433468076	20.920010543131	-5.12191409497261	10.9340828062073	5.04245940288966	4.70607149049142	-11.3744075676906	2.99152842259665	10.5597453194763	-1.93883588857644	4.29318406610079	14.8242356610148	-2.69693090415374	-1.96699809839302	23.0657715887274	-5.72219329517122	3.75845366900932	5.68629509366486	10.3008166437438	14.5904639816942	8.39739474362781	-12.8921758621183	11.4166756287151	-2.40978195424879	0.197576117657529	5.96989074766413	-4.36313384409931	6.57106805831124	-1.01624912193088	23.2574683993955	5.96549706965125	6.18944006719485
"g575"	-19.8092722881129	-22.3228925551532	5.65889474974708	-6.89177216856772	14.3098797537102	5.03045109523677	3.49425586005864	3.73103039014272	5.42896242478114	-5.99813259060135	6.42730153688836	-3.1785785336693	10.1848141628166	2.30586713763654	6.73099416934101	0.236360085314855	7.391412784595	11.6017053573961	-3.95821821310787	11.4892580331989	5.11341583740912	16.0447617231004	-4.71947647072422	6.8732801911347	-18.2920073589778	3.02869919085736	-19.8991760130079	9.51031327333323	0.174316302736248	2.73767476291649	7.74885303691261	6.55291800489253	-1.17998816244051	-14.1750893594921	19.9713418565141	-1.63484456847065	-2.2592871309362	5.63175450905081	7.37532589552753	-14.4629692915179	4.54958509583054	-8.02950859041463	-7.58930696190095	10.0060474927614	-1.37586343659336	-19.8987812835547	5.63945199240597	12.6676468696571	-10.9569238981086	-0.217696744127147	10.892273309547	0.302626538765283	-6.07112573457238	-8.18083720609031	8.27547052904151	5.86617021167751	6.89491085619072	-2.03164159002325	-17.5130643729215	4.26208838029767	-2.00112225473183	-1.05179506498249	-8.11917799155085	-7.84392945061351	11.2296759119251	21.5765290409247	6.36082215596438	-2.55698232911773	20.0929942671487	-4.87833402523639	-9.51315110728359	1.21325374643736	-6.46767582116452	-2.9639659596148	-0.928641937836907	-7.29901863529609	-6.16827537069214	2.89299330742569	-16.4681302081272	15.9458243009737	-5.62573484885486	-8.25286659662904	-6.56318341924659	5.23104099534657	7.29810206893511	6.50671824047394	0.366176296836154	-10.6531880396479	8.76935657683702	-17.8611574279188	-13.0874652255039	2.69526556046907	8.93896349192288	-7.37960619497529	7.0486857141576	-2.22188817820683	4.17389795270728	1.36142054435114	-2.36544730246896	7.70893029738419	-5.97443869364183	-22.0138696068382	-6.58600376266011	-1.03948244299388	-0.287977400434191	-22.8149777400414	-2.30462413377373	-2.4026942035426	-7.57853041453556	-18.5606001419464	11.5194452402202	-3.79898091736267	12.0839357395881	-17.4241625921799	-11.9091513349874	-14.411548085928	-13.5930344225567	-2.1956905587242	12.1508544380991	2.53302300388401	-16.3462598420782	4.73122432675712	-6.68479436491913	-9.3618732846568	8.12681562361585	8.26103003036312	-16.0234848342598	-17.3223772771565	6.85315353200765	-10.0386924128502	13.6032535400906	-3.59730902392556	14.8490203374865	-5.22896970460358	6.841441052943	5.61901084627337	5.29335704720713	29.9047269003623	11.4004683814573	-9.98181730889638	11.5721642203334	12.6083441787038
"g576"	0.538628248365312	-6.8580876236338	22.9012572147605	-5.8316809063844	-2.34954827438174	4.49808876641224	-17.1638918816351	-4.01647994470487	11.9467491915069	-2.10840976759821	-1.76164166252123	-23.8030694647533	3.79500177503519	12.9977324875847	-4.40427069757847	3.40906164255116	15.7312658100075	-5.99961351969764	-1.73991813390826	11.0862190783133	14.2712285316482	16.5683144347746	-10.8335095829465	4.53394522068837	-11.5758822321715	-1.78765165697459	1.04046949546653	10.7297491000618	9.25769666342696	-8.81815729215628	3.54820927495773	-0.702133696065137	0.625690609117761	-5.90896297925127	-15.1725531636541	-18.6175338993534	7.83122907602432	7.60431141047595	13.8705406315749	15.5780047453625	4.10974895321346	-4.95668043759873	7.34349701342159	-1.29387352386267	-4.3540057478263	8.08487472996581	-5.45827962554608	-9.17650665679346	-1.85005854833819	1.53721590058696	13.8263996579236	0.484518951273309	7.50947459289636	4.1917964288709	-8.53858868905012	-1.10752532352113	18.4416821866785	1.56425404616245	-2.97791670211292	-2.78879943165343	-4.60948574229234	-7.84431712404883	-2.96028351965545	-2.02395767693968	7.03766397776905	-8.00875797763501	-5.90549361491974	28.173604944635	-4.47852666862144	10.7349407844653	4.15669510417136	8.80364202216354	-0.208727776530184	9.35805502728965	5.72798300679866	-0.88344937647352	6.6947951663864	-5.99040220301363	-7.82743599743923	6.7002988761007	-1.81244863087016	9.18611821408872	-0.796440579565628	-1.18915884784738	5.2442947705014	17.9959567761635	2.85972872493408	-5.86260186238186	9.5753973646431	0.268870175082145	-5.76389411811066	-17.6132202672246	7.47024919297447	-5.94078865506552	20.7422337809661	-7.04770366442279	4.60289610694847	-17.5018489619474	9.40811953528356	-21.9447009376384	-6.45295230223329	11.0361962771795	11.6074028112721	-13.8420137328931	1.98948943078484	26.5431414196723	-6.60077923243497	8.30379285582738	8.50484922861878	1.56497492904664	3.31707843467032	-11.1921039313714	8.03477647745559	5.93185021232581	11.1178281266783	-9.25088793334065	-13.1052701201722	13.4165157163218	-13.9025469159116	3.32093771705974	-2.39271843989576	-16.6465722206043	-4.6292229880484	-8.2518470806192	3.50092963532911	-6.67774583842199	1.82008653451409	0.172308347362223	-15.8464218151658	-13.0503946309092	15.1036111998656	-7.74083114182384	-1.26180582386818	1.02532360690651	3.71523172084137	9.35230235760444	-1.74393297619218	-9.19566173145465	-11.6081303101816	-7.36108083702493	-3.53755168475117	-4.85820830643579
"g577"	-1.62729350469326	-2.26244200861322	-11.5892583672887	-18.0120802786668	1.57224360740734	-18.3329199609812	9.24417167872262	3.0675212653009	5.012708883065	-8.2733652648663	14.4649003215257	2.04123660865336	1.63313718440771	-3.75541669356556	11.1102335353068	-17.3435570461113	3.37226519763463	8.71813051185779	-5.75953899930509	10.8622007636928	1.85759964549241	-0.79198738697972	12.7300999126706	9.5853825209121	-5.30913136678253	-2.23009160177264	9.73548577901417	1.35806617029442	-3.32811283560986	-12.3053015133229	-2.42199384825698	-9.36850597803639	-1.14212308146327	-2.54986857144766	9.83740126382717	7.13160772151218	-8.12808797832844	16.4237383719506	12.7763115623387	0.141385309421246	-5.27579100432626	-8.45820023020434	-1.79753196559394	-8.98455023841888	4.94672387562475	0.137942812228047	10.9046980533771	-17.8298919497695	-0.144301158180355	6.52729105314762	8.30479674234401	-7.55804043524672	5.29610184001572	9.62318397607041	-0.503906859031131	-1.47218982444803	3.30073228045084	15.9571001804933	-9.82839650436209	-8.72632985648777	12.871597337466	5.67200701602069	-9.55933525629134	-14.3360940985092	-16.7151463536658	-12.856448944609	-8.48179447139909	10.6832506671962	-9.03530696514193	2.82009074764602	4.09525467187751	9.37885315996305	14.3389361688512	6.58503622637373	-22.9992848959823	14.3476211061292	-1.30211191981121	5.91361190422989	-6.77247422394623	6.87761787079849	-6.57068541964378	24.8425544179786	10.6510771919631	17.3640007717666	-0.349139598854876	-13.0982528297243	-7.84708198981866	1.5266850816097	-1.59960715663351	2.4748817012427	-4.38899849089086	-6.9622909717275	-7.21869492485583	2.95984117248678	-13.9679082531922	3.71266669385905	-6.48122340845944	-19.3123093321722	9.75620810527886	14.5079380192811	-12.2690240952397	9.5463687802853	4.06988666153307	-1.7991941146952	-1.80859004196894	-4.47308426687809	5.34857193279292	-14.0376907303003	-24.1986906676483	12.3077796258667	-4.59183422134367	-0.440039996029058	2.71826977588726	-1.36665803369245	-11.405424649928	10.4600935374303	6.8631081799694	-2.71250938918185	4.9455410985734	-4.36402943295327	-10.986251360256	-6.4021622288407	0.449115617723679	7.43627497012334	14.4140169166341	1.10763510750112	-9.04137292209621	0.314338980446933	3.96977056297322	9.92910396008513	-6.49691791259546	-10.1884911560977	2.19524736956052	-0.641093987103457	12.4581794011998	-6.85495991600034	6.27782020989917	5.5092372806182	-15.313954078171	8.0872007538362	-3.29147167501906	-14.3010573817772
"g578"	7.81999523465442	4.05444308192156	-14.7721369280878	-8.07139750617582	-7.37523646924635	6.97068164520673	2.00965583591714	-10.256835480317	-12.7425273197356	1.05675004702337	-1.98959389461747	2.80324222776247	16.0495463410621	1.40164539361037	4.67047700299643	12.2279294846292	14.1472257877117	0.959264785667855	-11.2038718217188	0.555527508791086	-8.36049510633324	-5.69370270100212	3.77062042682176	-8.46436505392616	2.44965581782147	-6.89559184195413	-4.31784102391395	9.14975260601859	16.8378369122399	-20.1590809553883	-4.82204216984522	1.84648971029423	3.67233582319848	-5.38461665473947	-7.93676625069846	-15.205065452903	-10.7688294509109	2.11401250913367	-7.49697161482333	-1.5763229474764	-11.1490921716903	24.6369809169659	5.4378842859076	-14.0006603532232	-3.44667121844718	-3.00260811022879	-5.87476027845477	-0.406087489668899	5.9647223198624	-13.1607215535214	9.94729051808802	16.4023703518487	8.802282996993	1.26005871944548	7.46186447505127	-2.91429113010483	-16.6443650960591	10.9589032301255	-13.9474059651202	10.0376728735646	4.26767483821444	11.9938952135668	-8.11137670164339	3.38545783751455	-4.93202836979784	10.5377159586958	-2.20295647276255	1.98679549208452	-6.51185332655215	3.3049459057902	4.61842658104807	-10.9761608162539	4.09876143936116	7.00318370564648	-13.7573547415476	-0.326478638402795	-14.1911731824998	-8.35396122240847	5.04025316183929	-20.0304374780776	6.45884790525116	-1.54920287203031	2.798467859806	18.3247391900179	-1.51544660189218	-14.7530146374527	-1.4585565287378	-8.03118945444255	3.77063826129488	0.710380187067406	6.73046710320714	-1.9422010347896	-10.017885541002	0.845778712507414	-0.151383761060843	-13.3203793941199	12.3887132019039	-11.4933753117733	-1.8585682492398	3.78056832873115	8.55367641179209	7.76445143993257	6.10897350043247	1.42371589009401	-2.03324361878104	-0.714498508821976	4.67688556342341	11.0260056533104	-8.90599980170268	4.83976718780601	9.65762283911167	-18.3848184198431	-5.87892946565618	-2.0535974205348	20.2098366168947	20.5415894187604	-4.10924907776961	-7.11888288618254	4.55775895227407	9.4560989594932	-7.8762618109678	3.57781617215288	17.0603589341432	-0.391480582665497	-9.59186962782073	13.9833050899202	2.7697383459768	-4.01059441669649	-12.4866781097034	0.784383689155676	-5.8626175651461	-3.1427047125377	10.6813468528839	11.6763535003601	19.1715658223806	-17.7373144505557	-0.891490821968056	-6.4763443720993	6.2408178634621	4.05509589137291	1.13406180259248	-5.98586399844276
"g579"	2.81407110325143	-4.08693332007585	-12.626577848524	0.610671387968652	-4.36404009884846	7.05104890912671	-0.756514293560029	-1.54675637286961	-5.48988141373937	17.6681512209193	3.75743158461595	-1.52425524808863	-14.75841142608	18.757293121061	2.33497992478912	8.57931020926521	-3.32381605129998	13.2223168371812	11.7419126500981	-15.0585460360861	-7.57056983266199	-9.9826747510693	-8.00714834761098	-1.24472153357702	-2.21690668687189	11.4389117899818	9.12588411867778	-13.6876890235952	-8.69825472890515	-12.421370362526	0.811847326014902	5.30673965210162	-5.91644659961741	10.4458317758122	-4.06349678947312	-9.75005379287366	5.90365855513924	13.9518730960389	5.06407242887289	-1.90502241954612	-3.35473381758934	-1.55243037144244	21.6726816043811	-29.7809027028081	2.4450640787053	4.04685002256838	-0.731609748994349	-1.20390664478783	-13.0339947094647	5.08515924378197	-5.86400021204921	0.64264828039303	3.0850298385484	10.904745425455	2.72585551699863	7.38589941155612	-12.5237289497404	0.486036635750619	-18.3629855798054	3.98537800574167	10.0523489293675	-0.37639355702223	3.50820048659387	23.9873306828037	6.55084814622554	-5.26827602491284	2.5989479795799	-0.539789755694901	7.69004937555597	12.6939000924507	-8.55188944643363	4.53199829009462	2.66021083580888	3.52632214691209	-13.7256464646569	-1.37477605002293	2.95769821882936	-13.6277279183451	3.54993226482067	-1.74092254937736	2.09927068039659	-11.3671363052027	-1.85342637101611	4.49921224588283	-8.68773873144647	-0.500550609181532	1.01334356542137	10.6429622109682	-4.3723180789194	1.69647058283302	-0.123692225769376	2.62970850927575	-9.21419521518738	1.47577116894219	9.53983909623125	-10.6694388481213	11.6805330639087	-14.4816806884728	-5.32905159052451	9.3192607052617	14.063572101921	4.42372227890809	16.7637062955972	1.11519627933978	7.23794199586766	6.73222716823591	8.40368625328287	-5.87081861697057	8.00845330915945	-7.58228925475448	5.72141818972253	2.15421777763145	5.64354985121528	1.19060084041428	1.48382445715501	0.434625367385578	-7.29177576144769	4.47976468795205	-16.7694530227985	12.3953616366994	-9.02800839372626	-18.3392632756659	7.00667276302277	-16.101287218768	-9.8008289573807	1.80729913688429	22.4775070410548	-27.406152201982	13.6039249923093	18.2257274663492	-14.0486564035007	0.927105232513861	5.21174115894612	17.5182822845798	-1.25639750305327	4.56665961119603	12.6820553115804	19.4735162601731	-0.0334164357766348	20.3541300480179	-4.54681597625767	-0.789385910924558
"g580"	-11.4035343341537	-8.72008535669754	12.5282413497023	11.7356234046855	7.91363493587401	7.84705523949801	-13.7591282140062	-4.46268787904142	-6.17960835209941	-3.43622025044177	-9.66505699483561	-1.8419098619302	1.45670961119952	0.144121510589175	-2.5258746959687	5.16726915409001	-1.3864264499252	-13.9461832601379	5.20645456327117	5.60578266959276	8.35790070117917	3.65043267583129	0.0915714452812438	9.43204106302132	7.33787733932109	2.47439027369653	-7.89892346143556	2.38770876320767	-22.6060901219811	-9.66204926395856	5.93675875165397	-12.8694160762899	2.89545840558584	-5.01164851827056	-15.2197604758504	-5.78476335443238	3.49945883999226	13.3202146178337	9.76858382857355	0.66558143529565	7.31010154368184	-9.1279639207685	-10.3873934012849	8.12743869302906	5.13419296223476	0.401191465261132	6.36077562592088	2.30845418768021	-6.38593361371367	5.42937308654834	23.2610580285792	-4.16206132204842	8.93958981843992	8.64846185842182	4.55063649909003	21.7024065211474	-1.28509684146231	16.7541956479956	9.3074455682202	-15.6484300290163	8.54040014104084	6.46354901549031	-3.29527783140296	-8.71672132070776	7.06585853317551	-9.30305759233944	-5.95139425458128	-9.95421509524493	-9.33873542686147	-2.20241334416365	8.92264258085573	21.2300123005157	11.7852180134524	1.70350883262317	-14.2359400787992	-2.99520532052296	-16.8412153624247	-10.8366212976684	2.5261471233677	-1.81290413796036	-11.6797408831038	-7.10969102722398	-5.50179045046886	3.75406376969162	-2.57383152524237	3.0765589693663	-7.3699180273082	-20.8241991273996	-5.48948141534783	-10.3239255273398	-1.37871077583703	-13.1170662367726	9.66506753090797	-6.02440452241282	3.42312821228018	-25.6892541370051	-2.1811966280892	-9.31678173837011	3.5688040927281	15.9671878042342	4.23331527656671	-4.7251887552509	-1.37094538876561	-2.53212196038912	-11.5862924636771	-17.1029030091419	-1.57672005559311	-17.4144697284795	3.40947496424044	5.5492308380446	-21.3643466154111	18.3074838574926	-10.4238447371147	2.31026950651053	-11.7242575321103	5.0506648384707	4.79779295087731	17.7136598435817	-5.39783591777165	-11.9300621636699	2.95231145474586	-13.5247719990417	12.622717543675	5.97012215174458	-12.8556985239363	-14.3821059836561	-2.80238060645229	-4.73508144228587	-7.33373844193529	1.89389114333294	7.05131236866948	-2.25046357222475	0.216818628872904	7.82939731830235	9.05271072668224	-7.16856442104167	-9.00420957687916	-15.2890774613576	10.692820189645	-13.3086590304064	-3.34253343567388	-12.554722802014
