"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"
"g460"	-14.798253900184	10.0661923470045	-5.95817392099423	12.3852600203805	-3.16553805117013	0.520753149979155	-22.8602477691301	0.0961238164196838	-8.05899595983515	2.82126553025831	-3.05840065319267	-14.0633330591121	-11.5614605317528	7.06001021671572	2.38109423180568	-1.05736338429613	12.4873216801012	-4.66498512824227	-11.4169009060616	2.31472877147772	-10.7713974709092	-0.102363102990946	-22.8271775112311	2.71326687258929	10.3601444101223	17.9397210358008	-1.88421233554906	-6.85755649965514	-3.57477602846791	-8.26700873394503	16.0066993307953	-0.136240838378262	-9.50268639042126	2.31188588580949	-24.0511521060887	-0.3472553509274	-3.76828276717993	20.6637294690979	-0.021866814778429	-2.72858193418801	5.7624737458544	-3.57198751842907	-1.1154576789574	-11.539706953795	11.6862888120206	-8.69392772236166	-4.17544680890262	-0.0922036368031571	-10.4687292811834	-17.0697564546053	-0.868567956766174	-3.75047809940279	-16.7288572950304	-1.45552920581269	8.42165837388005	6.67359256281312	0.165564305510442	5.04170253475938	9.12514778321784	13.4694704947103	4.50959473848093	-1.17344331074463	-4.65893429558523	-2.09258803547898	-20.7641117753358	-0.244894850941087	-2.79938867201188	-9.37759439262052	-1.01648333988283	-6.50076733487986	-6.98362286960662	-2.0732570112962	9.0320286764985	-14.1540965147873	9.0724070409664	-6.93623095374534	-17.7489065798377	-9.17369669826926	-25.8983612901114	-11.6279676158389	8.10078494372659	-9.32284331191401	8.23505445137209	-7.97221278213858	-13.8832147858341	8.01538357013108	-11.7283157502791	3.93576261882268	5.4598148991543	-10.0122204189331	-3.63968626149624	30.4898900199426	-0.343673196524752	3.16581558321808	4.05306007545216	-0.881135470720956	-6.6781535901315	-1.47977389729724	-7.37976885176805	-6.03490822587368	-5.46251856405697	14.1435372103734	-10.9828149830673	-8.88261732097847	1.41558983838177	3.01561208030455	-4.39455138850665	-1.54790027921298	-0.132590776276924	-6.93232996190385	-7.88967259987439	7.75581230470618	-7.68135749591426	-3.34145582746718	-6.12291666399301	-3.06641770783469	-9.22721414759076	2.39905779661472	-6.48910860724508	3.47353846184245	-3.39307389873698	-10.4650603453	-0.104020286841267	5.05432647001725	-12.1172253531505	12.7556957564457	26.6430710838442	-0.377356230042926	11.1983242741969	8.18381465198394	14.5903311235818	-18.1872595927259
"g461"	-19.1178770808786	0.443281586136223	-0.838079885144337	8.19326480504646	-0.124450977369634	15.5999488665735	19.7047009023332	10.8994465473357	-5.64954266629118	0.730574633261617	-9.72644582224254	-2.51386487749225	-20.5499835175833	-8.36571627841565	-10.7224415044696	-18.9470970308208	6.50978720354329	4.98866993854558	7.26685159329275	2.87241905767781	14.4923201624482	10.8607299071406	1.5910764621133	9.26641226669991	7.42118076009379	12.5089298512268	-0.635889266954393	-6.32283853894286	14.7454273342904	-4.77266508417585	-1.23721336806537	-13.5948333397906	10.3487809783609	-6.84049177130163	-0.96071920548171	2.82316384959812	3.13158055651122	-14.377225559901	-16.4449640527199	-0.118972528768755	-5.41632077453246	-1.93160055505067	0.871298186495876	10.6509384529529	9.66879389508461	11.4572663367246	10.2744437260935	-4.78904634363551	15.2783171566163	-4.04560859829106	-10.840982338785	-13.0230435740536	19.6799892751915	6.78637318828427	2.41048276997117	5.05621619585926	-6.04435014438995	0.32906268553019	-7.55165159483283	5.25675904592817	-5.47971219863665	-1.14493547837832	5.64591949464772	-3.15033295387987	11.3992602844872	-5.71489733952144	-0.420749790605898	0.339405805185448	6.82808147679567	7.55125698371623	-8.75794816726757	3.406652791881	4.47284453767793	12.9646559252504	3.70779229415426	2.31325367040536	0.0175139960803234	-17.1307418083717	-9.54347460040511	-9.80733212570989	0.792734467794737	-1.93246054571722	-13.8774683927642	-4.46021464209752	-3.33631698798531	3.20623366090605	2.55385365031448	-0.452221719719841	-5.90242806328621	16.1155158145014	1.63507664366967	-5.81237665047786	-4.00918660206971	9.4720732618338	-6.27731940618825	15.0775228534266	3.87784522446867	-6.28378606961481	-7.69292348618527	0.487628661926619	8.52542545419267	4.79734821174179	1.35900548342288	13.6727485490932	-18.1314768104556	17.2393839025323	10.1266226832149	4.87458506075895	-15.704218594301	5.81866864734517	-2.09544377115951	3.93348952954398	7.29423237255172	-5.49320318823621	5.51161334550491	-8.77641154742629	-9.6012801698481	-3.79752791632805	13.1359313603305	-1.44221594438283	2.40895883585856	4.88383942488691	-0.382232741034451	-1.02258677526514	15.538334506865	23.1154674448866	13.4722402979879	-8.5798502244237	3.03199411740927	17.4087113418283	-8.17830822954256	3.14551820478134
"g462"	14.1376068061945	0.887066867251183	18.4748825267289	7.19019561096169	7.0980413537347	-7.71011413320424	-6.40660725608156	14.0294668831991	0.925164303141444	-12.8539494017928	-12.5367956630189	28.2135053648105	5.96313051328005	18.311459687984	7.24778820748208	-3.32449825967758	4.11821613456266	-17.5219025216804	0.233506689864562	8.8475455114307	-6.99141897945729	4.34535090079468	19.7214938524249	1.40506169362408	6.84144401636444	0.714469269729875	-5.84690840801552	4.45753621920495	7.81997075744818	-0.589718499847344	2.69686264396893	-19.5002641460748	2.86802882193792	-6.91339870400694	-3.78451951195878	-3.76105249047456	-7.08982631270557	-6.59286135874801	19.3330525293435	12.5450116212009	-11.3016114857046	4.15176774546877	-8.4613002733016	-1.3971836857138	4.69671305578951	-12.9690238002602	6.67648976759184	2.64130860948473	6.99064956863633	6.88984391674089	12.8382465855319	1.89192279863125	-0.0417535789666298	-26.1020272964306	-6.39072162316013	0.91808478356827	-4.34578271868353	-11.8463328372168	-6.2420224157842	-3.19310902991822	-9.09536928395555	1.51114674043635	8.11111115909246	-0.355919949443144	-9.09968334920548	12.2583055871935	-3.73805085100427	5.64643157070361	-4.4735883634373	-7.98454509585788	7.98330942615078	7.59582450213808	-5.5897274433209	5.6904221534392	4.850480393495	14.8699722401154	-5.75702786256241	-1.79855332634846	7.26762214572771	14.1534437037296	7.03579741108155	-17.4502295025371	1.96996138066485	13.9576197168912	-16.4849396389766	-5.14787372226748	5.69511621625781	-6.5695132161197	-1.71486691466298	2.62692145425746	9.87127804717571	-1.72805917967915	-7.552917271705	-10.91132942029	-9.30199554801829	6.23434983258522	-3.09199827964031	15.4548273907926	-9.42401847257259	-5.51287593697382	6.73406212756502	-2.77697827320392	3.99843014708166	2.86338206843585	4.62426539039084	4.50595563787162	-3.35437238617461	1.46802349383493	11.5694881150171	7.8703913228472	-2.57376730103336	-12.1340955197757	6.2064790246855	4.24941082274485	2.34442995913491	12.2252088426266	-4.15214115049044	-6.35890667695425	-2.61951017070786	8.70763760142182	-3.22174840617265	7.68514976024764	3.5362756612428	-11.5979400924484	5.2928629792873	-5.54199085129452	1.74290857198724	-15.5871723928862	-1.8116697603046	1.06258916714325	-6.77982094582681	-0.171000249758466
"g463"	-0.41384901299268	22.424923794329	1.997114295702	-0.127609299494615	-4.38963785495735	-17.2194961163898	-6.36934965710426	3.57593886323864	2.90787128015805	0.191329159000997	0.0377850270605294	-3.96924773690929	-11.9443382959911	5.2017954463695	6.77709584176476	-5.52364653885171	-8.77301987477623	4.79778935919784	-7.01620651974381	4.71346375377291	15.1662433322822	9.78687039262817	17.6934809018601	-6.06334490371173	8.10032745081231	-7.84360745116432	6.44431995234817	-8.4966543080369	-7.52275600502624	0.058644393539905	-5.48751059572089	-12.5206696501259	-6.8791765399933	3.03641585458489	0.725180146668636	20.1004193173009	2.51008057059199	3.60219026247217	5.88235375500629	-13.3562168092137	2.19798635965804	-21.9396817890261	-9.91055805963998	-13.4272892380736	-11.2498846875971	4.03930867695634	-0.686817108615526	-6.342050508156	-2.17900498200279	25.1911390615508	7.36213704819157	-8.40044865555083	11.9816160776254	7.82922652532115	-6.63278462736948	-11.461474850841	-12.3737742464681	-2.3099840356058	-13.1651302957102	0.640698443195086	-3.64418968821081	12.1882677343536	13.9921819762566	8.77530994509801	-19.2224140623214	-6.01575395138169	9.18466165729162	-7.64867942264323	-12.661472491708	-16.9248775141215	5.85791122513135	8.10457934840315	3.77123157221007	-9.22313532104164	0.0416601812780969	1.51849206751749	-15.5701093106679	0.687522148691184	9.62035799914692	-5.61087403793094	-1.33309785257353	13.3714873876315	5.31662029739776	8.39594591028646	-7.04116505238076	-15.9014635679135	-9.96147267136005	18.1730052506586	0.270263200219002	-3.79762852471563	-15.9830227312482	2.91682242092113	-4.39588614618611	17.0453128300938	-20.4514146567802	18.2702542638333	-2.20496985084468	4.13036739546853	-0.310354628756648	14.9108797985039	3.53416059116987	-0.142313793104439	7.19207697372647	-7.55201693157094	7.03783610598103	-6.32005877356571	15.185914260678	-1.99105360912563	-4.57229427320185	13.0602405274017	2.38013386682384	-2.13525373200347	26.6067782228237	-4.99607295683707	7.20518120081915	-5.2353905224033	15.7869263376818	-6.6926171562473	-5.10678907914026	3.88847222838757	9.60732866101671	7.28393175412466	5.4128788268142	-1.76409365275629	-12.2517095316408	6.09836651611934	3.72747883748686	11.7322327538818	-19.7485828090833	2.24654522621944	-11.9587591163396	-8.86088045813978
"g464"	9.81705883812113	3.44844440392909	-6.23454682908219	16.5231792459057	-4.00418275242804	-6.23110510796164	5.48787077056212	7.4809236080847	5.28606862359379	6.64621431064099	1.19467112363845	10.3513613412312	17.9925334914068	6.69051276337042	2.50317513564534	7.83109681411995	31.8531152017433	18.1738974411902	15.2506781448426	-4.66700120429083	-6.65418110791524	10.2069973854823	9.77110061807826	-7.17920409729636	4.69029867045306	-12.3497548249617	-2.3184053944315	0.507762027696965	-8.75306010561201	2.56420438916532	0.942504219296734	-0.722007478127696	2.98643295953543	0.598312405258841	-2.91347468611399	-14.9762254794947	-4.71572485921604	9.8136744026075	11.4043829707267	-13.326449602536	7.68016441981323	5.74862145286728	-13.7437137458555	10.2287771262868	-3.70828830419012	1.18556787932897	-5.22651050363524	-6.48231654015623	-17.7277738701578	-8.35121246013595	-10.6781503131792	-0.00479606036794037	-3.16282036719378	-5.02502046412317	-0.778613395216424	16.0883647230502	4.58563696558716	-9.67236739178416	4.13754456499523	16.9815498622813	-3.69467442536248	-8.98307238017724	6.87084535728988	-6.46175627390634	9.19373440064964	-9.41651868966748	-10.372586662786	-2.49731748921784	-8.2148436544652	3.00879018022067	-11.5624026111126	0.437092965859298	19.661802835366	-12.4381681913949	10.0354874594275	2.96687931777197	3.58414644773142	16.2031350664739	-3.31361022199332	-8.84728986285217	2.1649378951564	-9.81692417075692	-16.9520289873047	3.8222285416426	-1.51835642658323	-0.578293012729679	5.98592415741811	13.9502053402223	6.17160511657438	2.70993220457937	13.4307838440927	15.7014031539246	-5.43546042256021	-8.30481920543838	-14.1983445256233	13.0368080119282	-8.38615333158989	-4.86760287798658	8.15775461310064	19.9785453368746	-2.80537181145551	-20.9660595324794	0.704752085164544	3.48634779837797	11.1789620198357	-3.87879784050646	-0.105569191354512	-6.81434106288263	19.5450948675357	6.50831352612782	-9.52994942990225	-10.6290096292728	-7.54988410433326	-6.01190598018289	-14.2653921459649	2.0772043084464	1.90059176633984	-6.43652360588982	-5.23825799511361	5.20699558417252	-2.64526401655073	16.794229589206	6.99735889907608	11.0723501026076	-6.42343215907074	-13.0720480347899	17.8951306287932	0.446217311928379	13.8808074943209	-4.79975602838323	-3.47000042507412	21.550900401217
"g465"	-2.88353709288806	-26.8730870981976	-11.3291550974724	9.60575029730932	-5.13358859716026	4.31292660142029	-2.52304517523563	-5.69342338321525	-0.345412059658113	2.86636160803492	1.10102602534207	7.39985992042269	-19.9646540362688	-18.249536789731	6.83984874645439	10.0924767256202	4.80544812914614	1.61324306193483	-8.30611376862265	2.41563334248263	5.82021309387275	3.2199070226545	-7.3373007399035	-8.48807355679161	-15.1137328757968	-5.39190881212009	4.91868128698144	-11.5429046462536	16.7750727737284	20.9156378866604	20.4761610348917	-3.31599892191715	6.87607864466236	1.4565246723118	-4.91215565003145	23.9911977121658	-6.36170841179225	-6.81302091372411	-2.30446401522731	1.81710445328891	-5.68585222768623	-12.3069928081347	4.04586238811895	9.0422497848069	22.1551749291646	9.0562732040785	-0.689118323719545	3.20804832126112	-1.00277101316104	16.3379455251922	-1.73207960724595	-5.19997280949333	-1.41021362629493	-3.26481023163069	-4.4513041325182	8.57478852155042	0.45337306821	2.48225545456649	-10.5076079530612	-4.42833330194213	-3.24416289314705	-13.3669122715357	6.25028114152547	0.698353425528636	-4.83849607083444	2.05537740895545	18.5121656736582	0.230222655298332	4.77713235667419	7.53874587981807	-0.46355666088724	4.60364688796497	3.66077731802737	-32.4131687628115	-3.92630596281397	-2.34919549426955	13.1965483657765	10.7709815842079	-6.07035289326445	2.68891790926097	7.93175455776659	4.10358306597549	9.50091596538086	1.21701531898302	2.48208619327475	-16.0625900008352	15.1478360878111	9.03542225367523	-0.413785864661139	6.56036139674094	-12.7824031893593	-7.64079354130465	4.78546426872134	9.75646971039543	8.29303545898681	-2.45763882016122	9.19907160765359	-7.43617452858519	-3.51865028255549	2.32427613996979	-14.3571757360785	-12.8055486428236	-13.8596939682093	4.41862658288458	10.0663255676913	-0.15298469527714	19.3377445997247	4.91585905753338	-1.45807134596081	-0.882989898848836	0.590990934909022	1.79752642707514	14.7861735353244	16.4838234477387	-7.932839866718	9.6934001683283	10.0719232588733	21.3811814955919	19.6443559191479	-12.6811821797525	-12.9904713180033	15.5140690788858	-0.346173766650455	-1.50444732111951	16.3151595324653	2.97902905884054	-2.9254825950617	15.1658426061139	-4.38541150593909	7.18356536295685	3.67138276754692	-7.88084589631171
"g466"	21.7686126377689	3.89921751942465	-0.531669200385835	-19.5212216299545	2.19152770829404	4.39456359991052	7.6315982183669	-7.16642820751828	-4.31708311249045	8.92243937563414	10.6522304419307	-1.06292172583224	8.98664539580174	8.49285118955225	-0.947703641232019	-1.90460565207034	4.06102951019978	-0.706528435325906	-10.1867897403365	1.90788590358957	-6.53306860709517	-11.1098245593732	8.92879379444833	-10.7672705841949	-9.20990782121408	6.33209703425228	-5.22378289406719	20.5348696314162	21.8577758338451	-8.58897450282121	9.65386674106352	-3.01928940660724	-26.3678642722222	-15.4412007003136	3.97499011997175	-5.47796442835881	0.497630959048126	-16.4312800552188	6.70752530005937	5.66487132315148	-9.28162170096135	8.61853222044681	-4.41688059661435	-1.31890090074415	-12.2005123427351	-3.54114787926735	0.223858490647418	6.85729435165674	9.32945792841608	-1.93113466551705	3.35314987722255	6.72268494255444	-2.23779855480025	-0.672593350305272	-4.55542764744499	3.8105953048491	2.05199109843925	12.0657007918923	-0.952698854193982	-9.57426874330269	-3.12335077352654	-7.67899349867704	-14.2028226760935	-8.92190206342871	-14.8026121099987	-1.2598872107831	-0.752042324166619	-7.3775614836494	1.00247934139776	2.30579580204989	0.959380279889826	-16.2157835810011	17.1271474601972	-3.26114188199147	-11.6240146099611	1.68531795180327	-8.92011859732852	-2.68906344160247	0.0575633270462924	10.6717540080388	0.190403707216063	4.02828850078563	0.797329552064231	10.321670235359	-2.52504009131425	-15.8780367927647	8.5228306280389	6.57918759567139	6.25228945094535	-9.41463352324593	-5.64128030522143	-1.28484605893428	1.86996600979486	-5.22376300727433	9.86011527758364	-3.04311117496782	-3.97980272848179	3.54697660946338	4.98230807746992	-17.810728775795	8.08765385100077	-16.0859916238927	-13.1302032089111	11.6578247182825	-1.55743531243237	18.0267931702788	2.99261537856938	1.11021951480206	-7.71438704858564	-0.382473926646026	-11.0527361154025	-16.7179442119053	-5.3718412478354	15.4617566492313	-11.2615964847326	18.2097876974997	-4.21358668130418	1.28963879201486	2.84457733792078	14.2887547008471	16.6814323365398	15.2396865037051	-1.583029178712	12.5875243454106	-15.8008793104471	11.3969960793407	-0.0891785587213703	-5.37831202027354	7.81720111602002	-4.29523461428053	-6.55369821743019	6.2988563870427
"g467"	-5.86257301249659	1.38603137915293	-8.53335226360978	1.02865234453528	6.45739587958397	-7.61888281319766	-12.5736987599518	4.97690628662496	15.3371540819505	-8.3548953908787	8.93553363720334	-1.47591725526921	-2.72004357061277	3.12878244888088	-0.0271858870060939	-0.058509124199263	11.6217188919349	-17.8808275336227	-3.95308913667262	1.56878505426614	-1.31593708207626	-8.80451370205444	11.0354624946542	3.63344581696902	-7.04581095508704	4.36207348802646	4.38255551308977	9.6401338707405	-17.4025547460385	27.3697640436732	0.105354916049301	-10.5569601825509	1.99753862441702	3.28977424891416	-0.627697587117988	-5.2566368367314	5.32418052147903	4.49419408205244	2.55944095396246	-30.7054387761013	10.3086452359521	11.8873718969154	11.3794825885262	-4.68587113542743	1.29461336115911	-3.08757248536492	21.5472064765291	-12.6549893017496	-2.84103130434433	10.9589601583503	15.731179309391	10.2247869382238	-8.08517677845758	10.9262938282312	-6.97147929042481	11.1533861543137	-7.9951723408827	-16.0956256415555	-4.18879808540711	-2.74897984421362	-8.2101219174734	-5.32094472437659	1.31011898477441	5.0083663482643	25.6531908005278	-3.18201066356853	4.68833247409474	1.42746411930881	-5.29619597474864	21.9722499574594	4.67402741680503	1.00904655906986	-1.62395084971909	21.8356008847678	-13.2477938740367	7.67769336923459	-18.8632469173228	0.634372007641707	9.64613998757722	-14.1061594808235	0.873107228821937	12.7542701246997	0.907303641018614	-9.65020082334146	2.0088355936624	-15.7130444155514	-7.30836892539337	-3.82861944378944	-4.7765392328851	0.712798161383438	0.963430299325977	-4.67675008919452	-0.0910013147481142	14.0961919771696	-0.325800940046146	-14.4787896585931	-0.303048053234441	-14.2399317567101	-8.49123882313982	-16.2725473254957	7.7028826288526	-20.9527929975487	-19.9901605650364	7.79459338891707	-6.9484216349453	3.12347480118957	20.7627196491462	-5.37693339527142	5.94854843265257	1.66354177507344	10.9942761159062	-0.918163282426392	-0.450825937282727	4.56409492682461	-6.03684794291164	-12.2925547782126	5.68886002432316	10.586007855272	-6.77133042883772	14.1803676695492	-8.63820227393852	-6.2938419880704	5.59403464446722	-21.5806561098604	-1.63511617293799	-16.670391062026	-19.6776626987406	-8.20224175177271	-15.7407205811874	0.183649043847964	3.527743116586	14.2352200124526
"g468"	-12.4223277295971	2.44604934418832	-4.57879231983115	8.59551181289164	4.73176129967557	-10.6353928333669	-19.2434721120674	1.22080831230441	-16.2993960888063	-7.73645721802198	7.09286517777858	8.32800973480877	-11.9038603388842	-3.32781885079651	-4.4379715110142	7.76676221572533	2.67993417011909	6.42267380843444	-7.59660810434739	11.1408039082981	4.8429105616304	14.1782838330793	2.90754348454144	1.97137290871339	5.45983430656556	-20.5148533554025	3.95568217479918	-14.3365020977312	-9.77819256033504	-15.711096000879	15.1259468146504	-6.94358883447809	12.0309787992044	22.1394969460817	6.12674612213226	-1.61060769427394	8.67495007769823	-23.2999764159673	-10.5994339704261	-0.655871470242174	-1.26756882533296	2.15145050061664	-6.91409878049831	-4.57427613000777	-16.1645866851126	-7.86059709001787	-5.28743291658263	-17.2197583604558	3.53754217367763	2.13893069085388	-17.5655090438036	-13.0258531738313	-9.52199156674919	-16.7990323332466	19.006087704663	-2.71260702751058	-4.21086033013066	-0.49050146137985	10.1261518592082	-13.5456189176106	16.417449835927	3.90847298249283	-21.0816949893115	0.810994046126875	-1.10204208345741	-2.96781351199628	-14.0629172886864	2.36122535754853	-0.0678741952425894	4.99709241655424	-13.5384053550585	10.6257651660187	-1.6192290107508	-4.93951012510781	-1.82056792902408	2.60061261675049	14.4548249187993	-15.2674354650704	19.8532064494109	6.43096900385025	17.1368770889599	10.078981265471	-4.84518287621003	-17.1638755533933	-3.27364736091412	-0.245722242059009	-4.62571669891025	1.94023328756937	-12.4257738542679	-14.4356911114876	6.45824621362627	-3.63663745912961	-2.82991733939306	-2.56726328104129	-3.80683965959999	-18.793987991341	-6.2539267630083	14.6666764578835	-8.88422409402087	13.6691285483113	-2.78940492194028	6.20973404136444	-5.67731736747742	-22.8208325396733	-12.6390883891649	10.3765980826962	-9.36732490051189	-3.7559821853528	-1.64367446818061	-17.8938851431091	-3.20705572474812	-8.86123215194048	6.5406024460919	-3.94876725601181	-15.7645724483487	-22.4376635748894	-4.86886343154122	2.488528336783	11.9383173249743	1.76100511386765	18.784745241746	16.4166938981189	-0.337094925375524	10.60474594942	6.9683212906761	-2.11422673690516	-18.7593463867371	6.37083599361147	-1.88736505804837	4.12154159790906	11.5156173381401	-15.9508583927757
"g469"	16.3316551643237	7.44607740340242	1.67171609324348	9.69007152244945	4.99189432129069	-2.14239039876962	3.7810821750736	5.47711172773811	-11.3957245062767	7.05727012274567	3.2402292407335	7.00134463388981	-8.47060644034779	-17.5276452446886	-4.68327993894271	-7.99535638420018	-8.03295310735722	12.8048172551278	6.2958553000813	-9.8187994916252	-13.4347775631099	-6.29182442722319	11.2403913037541	-14.9325698569056	-0.778266983611849	1.82485746931525	9.14141855226165	-7.45158807661944	-3.11007012356581	-4.53179480106006	10.9777545260137	-0.975775035047107	8.55051127374588	-6.91859296339635	9.22912294560706	7.37327626415616	-11.2646271177306	-7.49741927734833	-5.72222707334704	9.14790458858514	-14.851354049762	0.576077170171601	7.14839909767729	0.739144036090278	-3.24443403270551	8.93102106378818	1.7978157402897	15.5274378074671	-5.04522020147853	-9.76105562071396	5.4202684380452	19.1700606131328	-7.26780549541319	6.17064628620904	9.95895506986993	17.7953786426626	1.55319230090814	0.4081614890229	-10.2037725919059	11.1608491740149	-0.752254320160525	-5.24746416511193	15.5245571094465	-18.6497669552387	-16.325594733837	19.6484533551351	-3.14647369977499	-2.388796180643	-0.933673015273919	-23.1669243954026	-2.12179611952268	-2.98833614360596	8.85703723020072	10.6385137384667	6.58732229491009	-13.2979206690565	-3.76354324164055	-17.236747799352	16.1579835603088	0.0278372738635548	0.300450239044294	3.0770392994599	-6.86271292430065	-13.9932581263753	2.69839982930548	5.57018142245339	0.318810131249689	2.45956258842549	-11.1300837778988	-10.4451253739525	-2.21840307812489	-8.09127167645749	-3.81849402878124	-12.4505725944679	20.4294962587069	10.0248927475944	6.53492706955821	4.78973703557201	5.26505515465444	10.9859420928174	9.74137005845539	-10.470492890834	5.03282163907705	2.71453538957162	6.39969327931047	10.288001059	9.76671743928465	10.5014452261948	4.37292049763521	19.3766211164449	-3.04435376875686	-1.58492256932818	9.86728076508191	4.40639973514249	12.6979514956044	-6.84294253683945	1.69622772981719	3.20045611623648	6.63200065063227	5.3847149404942	-1.1895505487055	-3.0039183177329	18.3268084985775	-0.534740870979529	22.7095805355745	7.30122979254787	-5.82759129917251	0.675587567657196	-7.35257805567784	-7.34588961988487	-1.67104339889972	5.1873957159724
"g470"	8.78031908930322	6.69039624744951	-7.85501525127985	-7.85298966543581	-7.73171834333632	13.8941103060199	0.969587664591199	6.26956815685716	-4.94584432160178	10.5506745342274	1.31404140162298	0.902005491587898	9.32806486007051	6.35783815530083	-5.55444700731527	16.0067817896745	-6.35538278026246	-3.31507302162908	9.5530504616468	-21.5567658949335	6.36296975367122	8.78137197092153	5.99275084796313	5.57097117009248	2.34182666737691	-13.1122849575067	3.3212808261838	-30.0410791699087	7.24398984922201	3.16353928910387	20.9584584318982	0.268388728630479	-4.44545328570496	7.0334661923113	-12.502004489411	4.57292776561498	6.75696629509176	-11.7400026061773	9.71362162951158	10.2471181107291	33.5017597004192	16.8275894552963	-3.157151396722	-18.3837455921307	-8.02715708608029	-0.869950107310545	-3.28758914119469	6.55994554048755	3.71489915377231	14.0167025140479	16.6670423038505	-17.5221658799565	1.37915461168322	-21.1668912218415	1.02110961568013	11.1348915678584	7.11769940441966	2.41329204547042	-18.3938938523698	9.22018254363032	13.4017228255851	-14.6361768647202	3.90160523242209	-2.86544860983616	15.5088490235555	-7.17771691206821	-5.18517949662135	27.929292616549	-5.99457064604775	6.74228026267609	-16.4395308832766	-1.59334062718438	-10.2988636796684	-11.257617360747	-1.41735102034682	6.24116859933445	-14.116838963343	-6.23047495301756	-1.48181838923174	16.3296052243403	2.19713705214473	-14.0029518943624	18.9879060030762	-1.89808278830616	-4.77427058734965	-9.79651880362433	3.71305195570439	11.0849163873023	8.57384197015767	3.52376461683441	1.55446310660223	-14.33930358731	-23.2691127098906	-3.85363786034051	9.12409100491087	4.68255998336695	-11.2610957876822	21.2979393078837	10.3544469026778	-1.01740096966658	3.17685628590448	3.0609367565404	1.5708383188453	10.6445201357784	-15.8074471424646	18.0832346467121	-15.0765736471215	-8.92476504717577	-6.23209883464326	-8.6719784977264	10.0419937278602	9.84595554176014	3.06908210701453	-2.22610018265607	-12.5065758086578	-6.66523376119155	-7.83269689669953	7.33364023373126	10.1899978146014	-5.67416532056438	-3.5142497659377	-15.0274448403514	3.93482281732671	2.72185135175594	17.2225511662932	3.11678626975594	6.81452268761252	2.23019289786222	6.75640883718724	-13.1435752160932	14.1761241604262	7.31382139611643
