"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"ctrl 65"	"ctrl 66"	"ctrl 67"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"	"case 65"	"case 66"	"case 67"
"g432"	-7.78890783502248	8.71958737408421	3.16647696141585	-5.16511071841756	-10.9798067739232	9.43652107685921	17.7626703472779	2.91599618402219	-6.96028978818753	-7.31999755135096	-3.85582514206397	-7.52567137240617	-24.0613553774181	6.90959962081725	1.43506742720081	-7.18790678228723	-6.53517250887242	-8.21994562983842	3.04202104778573	-4.2028287877447	-3.0527993311989	5.16927818656618	7.66112798594018	4.16237928013138	-16.1213758636211	0.431045030711616	-2.09938042365288	1.51715052176324	-8.53664123440943	-12.5720774743812	17.9852799048559	-0.186060919775341	3.44577059078985	6.58525298765752	6.92671104782308	-18.2605272978278	-24.4826995643623	3.49070303041568	7.94107649057635	7.74614690599604	-7.85031302059453	9.62580827392339	-15.0267055816485	16.9066185008808	17.5349935473474	-0.436481704180009	1.69230973758662	-12.2602801409997	2.25058762780986	-7.08556259203786	2.93785846110245	-7.09311773391456	4.51444425010089	7.58728432323552	-5.57810985493136	-6.62033931512169	-8.52086521896784	-3.33978676201241	10.853367584843	-3.74637838751938	17.8674926326239	13.313121830982	-8.99641972291169	9.66805147611966	-3.76891864926895	19.6844215377827	-1.46844093354026	3.8442502911811	7.28120141710819	-14.111757366183	2.14871547433489	5.15674827291562	1.1298797669372	1.40407941131057	-2.73751361494015	21.0107445576809	-2.10442872003016	-3.28287062673797	8.69526309603902	13.9721756551737	-5.81315340810417	1.76504161780375	-15.302048021297	-5.84265677722234	6.24100476376049	26.8330226575739	-4.59441879526514	12.5600940203963	6.5006859412531	-10.36956344668	3.08717703418028	12.5148782676053	-4.28018079894278	18.2572611377966	-2.02242948461269	2.17486593781421	-3.46674735977697	-1.42106538590375	-11.0947029968865	4.1742996853713	-6.39165857816376	-21.1867747057767	5.3949880674949	-6.06812359992787	-9.53898524450548	-13.8123889388675	-5.65226608298777	2.82441132775061	-13.1080481774621	14.9261278231607	-6.5087405810574	-5.25198897997167	-3.00252451449935	0.645567383902814	1.02932291012219	1.87120065155416	-8.39234381290285	-17.3356260125522	0.861420475407917	1.0292289800103	10.5292539428267	13.5816559199931	2.5226276752678	4.13288358197414	4.65302916299364	-6.4556631070934	7.87195297137516	9.98840082625175	-14.2095606131409	0.017737178124199	15.8984493608472	-11.731515505216	-8.03800917706352	9.93080536482485
"g433"	-8.92420715811455	-10.5721906443692	-0.967608292173472	-4.88844718668197	15.5524477545448	-6.95526352595296	-13.1949741721483	0.911492269267856	-0.268967875111783	10.4566247480686	-3.99274922402259	-4.4986911499042	10.0748148464128	-4.31280633932367	-2.01771661582826	13.8964946813446	-5.34299273782673	-13.1344494817261	-9.21967067030936	-2.58207154538396	-5.20847136662339	4.39475236651576	-3.12659915600915	-0.184551689773134	5.98276756681017	0.757579880735197	-1.19086255841498	8.15995498377936	7.43626706682833	9.52896611141786	18.83394807246	4.00098480870342	10.2819075211201	13.0734323117366	1.80136131526576	-7.3243851866978	-16.1891140459158	-5.74103813790128	-15.9059554887302	29.5843028380831	6.18520943594181	7.34907047092239	-17.0182034514809	3.52809640060879	6.20026202816369	-11.2861883506913	3.01337176371844	-2.41552024589532	-13.390241452306	4.42517620039652	21.7024831487987	-2.8839511826451	5.92478762567391	-0.525088322279721	-2.25251359602	-5.227620543018	-0.746941731785656	13.0022398813618	0.247972271685766	-10.561822172181	5.11466286541383	-11.1581558895318	15.4831616836197	8.28444890314907	2.38150196281686	10.874637566216	-8.24835114645652	13.9569026850557	10.9849086685573	3.31545613029106	6.71513915887339	-6.78167414813524	8.73281527223472	3.54198935032822	-23.3100574502429	5.87126698729291	7.87123701746981	0.337547756498875	14.7163009511657	4.41033179613601	1.53905888229737	18.1317667848827	7.77495031335056	1.71093908961738	9.26213655041946	-1.77422006562922	10.160361670969	1.74006775478208	5.18171247887866	-4.15621613309627	14.133702199161	9.3983039276457	19.4399927976365	-9.61103502800638	0.118882299325671	3.31455007860121	-9.49870179581874	-1.89344758024919	-25.8655988631571	-6.97786472306634	-12.5714968425882	-0.740544304284973	-1.34958100101806	1.66878575181969	6.13403737834314	-10.2422847996156	-8.2445117674017	-11.9454735275878	5.01639141811868	9.39062975281331	-4.43192870451316	-21.9962165807327	-14.915043036388	10.9642469287911	-0.78634838781971	2.120382748411	18.695181781691	-12.2557530545097	0.689554211332504	-6.86183758634409	-3.97989115240304	-0.679122825630147	2.77884289017275	-5.1816035997943	19.7748316898059	6.67302953401942	7.94857455957403	-1.52654581804038	-1.3739692971826	7.94788062801274	0.968388383225189	-0.784310022575504	-3.93404864856708	7.43153079952812
"g434"	15.9540194327349	3.22005735020381	2.62649057859288	5.02927008625739	6.50164522451942	-7.07134111317807	17.0133249374002	20.9393042392323	-3.88272527588377	-6.79371026048712	1.75097100142291	-3.87227367556328	2.84254734657478	-6.0015086999488	13.7503141029112	6.74012950873648	16.3718768404062	-2.070284447134	-31.8942431720317	-8.43967129715157	1.09842666884691	-12.2101247584546	11.661411110955	10.6652163323621	10.3737295804317	-13.9278830771587	-15.5001352954335	-9.17210558370959	-5.25890536125449	-9.3863142599847	5.20903137772655	4.28342682123546	-7.47351582969535	-21.2308983358104	1.90380572547528	-5.96649352292897	-2.88543726529352	-2.77961941707912	-8.41364048307482	2.32459052349653	-5.1890570052191	2.1316017001958	6.65083568273243	-1.89704346712002	-5.28659466809068	10.5043942983978	-2.20863898038856	-17.4636477739337	-3.01112691169617	-3.76942650019447	6.87943233689395	0.601276874793216	1.4559387226751	-5.29585922697668	14.5780195284267	-10.7492070600508	2.11031251305682	-2.5256334852773	13.3235429633443	-6.98134784262635	-13.4527254981011	-7.69995922595647	-9.24029198496565	13.7307172258479	-14.8829749711928	-5.58275971467114	9.15481452146529	8.08695066329576	-14.1203865330046	3.02272269935443	0.292016431752118	-10.0373940947744	-15.4356822301567	-24.2159088119582	15.027668912982	-7.47958576248175	0.259616766145472	11.6594651153409	-9.11706522357184	-4.30830353981458	12.7847385039869	-10.8242329032963	-8.96754213830877	-4.53573686573503	1.24187581158646	-1.20998846830723	-6.6511957064625	-13.5054108517542	17.4499905053362	10.525607344306	18.1510833129664	4.04238287805887	19.5087618236932	6.12206997792984	-14.7066182032847	-3.09626083499625	4.23308259790663	0.0754569467083735	3.54940627961023	-14.3149499410493	-0.116990963843023	-19.2084351077555	-0.971470055189267	2.28481713765799	-0.661428160092452	20.7759477626601	-6.82539009479707	-2.09679164936377	4.16992099082543	7.96426899184905	-18.9459961650569	7.67157502238088	2.43068791973406	3.42532029163796	14.2105994987938	-1.83278809047665	3.69004316874088	1.99660760957208	-8.03064335525392	9.94525211847365	-4.10706545479945	-23.8371422964402	-11.3418038334201	18.2717025792258	-5.81346038761845	-3.99666828048613	2.44660046584848	4.22025922183886	17.7883927669675	-5.07447129180841	7.41248778266913	-9.25949854339589	-4.21008266585873	3.9430822594606
"g435"	20.1955978555156	-6.49320170697843	12.8745166058022	-11.6282964677058	11.4285725892835	-4.3091962470308	2.80683307449223	-8.36262076377678	1.02336266194717	7.84721360226813	1.34865179691704	-12.3820950332382	-2.50602360166147	-2.32574668797322	-9.58101675943184	-13.252607727242	2.63623047331916	7.09628777771221	-19.4185624601059	-7.50687855246131	3.17767368205087	14.9624053696674	3.27064800298631	7.73216514929059	-0.838695324024153	1.92918780906212	-11.2632448773898	4.18452442948602	-6.60370827122086	-2.58813817993006	-4.57292494425268	7.97455373196429	-3.10698046774418	2.37579503440935	-2.9925864002255	-3.03912479494939	6.51416993002259	0.227201536163898	19.2149264065288	-6.71881434974925	16.1812737101806	-11.9159561447548	-0.685849779469519	-7.2475061667603	-5.47595739572466	2.4442292469945	8.06437282125853	3.08724689719727	2.40654803384129	4.2364230717393	-6.30632007861746	4.24039305059041	6.14673473916202	7.0394260600014	-9.82738652482606	-10.6920929883652	-10.646177918069	21.4862416461943	-4.29232173664439	12.9125427780573	6.1990060281394	13.0129458494675	-2.54339522285511	-2.9731172600413	12.7469325246589	1.70073909741184	-0.929222521364568	-3.20497719861269	13.4424691313891	2.21850087117549	-8.77581524704042	19.7856439004695	3.17345492426197	11.1924054533464	7.9066348114852	-4.29097366275598	-4.96229547012287	0.288258392839466	11.5373625078141	-8.19279790696888	0.218701313211711	-6.94823795287702	11.1237081590689	-5.29468360194154	-12.8112992846375	-2.07974737363227	-1.28726774093841	-8.08988608072925	-3.76638600113239	-9.18513570596149	2.25610496476179	8.76876251120514	-5.43571820726539	2.65299681967692	7.25398753290829	-5.71134248435775	-3.28423518955062	-9.30269725754004	-16.2915801965499	4.47088699296286	-15.3523485296753	0.104117124278441	-1.38991219604667	-12.9361473519558	-4.52930665214442	6.67377357736392	1.44397680250477	1.63712285971843	-19.5115210763528	5.97309607537278	-4.45374473568849	-0.433158270960744	18.4548062537331	9.74361912447433	3.94355407395538	-1.30613872578425	4.45578812553014	-0.916900702558149	-2.66832206665857	-7.66750274527235	8.35871463938711	1.83212402675413	-2.25065403403015	9.44007833735649	-9.22932455984965	13.3327158557584	-1.55037378098587	9.43236393514922	6.80796632625051	7.95377946093011	2.15315272237058	6.44271027971039	-1.2511098765441	0.697009746967722
"g436"	-11.2571487496329	-3.81479578802235	-5.01710034596819	0.375607725433957	29.1386098772259	-15.0776250152929	-1.62666101216486	-4.23139516905369	-13.543451063636	1.88619970291439	-9.32760569482468	-12.4385670452465	-7.17176860747837	-4.22988783999044	8.91113975449951	4.31113235282422	-11.7457042716865	-8.77467224622146	-0.62321590239551	-8.02315909819548	-3.12456861714995	20.1854453363809	-7.74507323302611	20.9517804225278	-4.2917311748688	-8.00253509490497	-13.733162987442	4.16775836003165	-0.444317113899889	-3.12734727755125	-2.08373209363889	-15.4698373377704	-4.02281671958752	1.67523736538736	0.607867954771159	17.250779391607	-2.96326466276726	14.9199543542697	10.4643695618	-10.5163098671365	8.43719402558601	-13.9219738558879	5.95978331139317	5.9638955929239	-2.99622566199569	1.83987320298648	13.682946334786	7.98651368121431	-12.4192812565481	6.89492019979761	5.51600411792892	-2.08023827227634	-16.5788285750442	0.467776039084928	11.7924640243872	3.14432488162232	2.19582304838182	11.6142141302076	11.7584815920793	10.7763992817617	13.6536477830383	-14.2763756190159	9.20284490084362	5.06129805154743	-7.13405246018439	-4.96553881194376	-12.103595024036	-17.7418208331958	3.49061067633955	-4.99598466334711	9.92620507697958	-8.84411900248253	7.30715595097877	-7.87411722706793	-3.87385354193631	-10.1943164164975	-5.51283257741137	-6.92239271894309	1.74034957054782	-4.0810503708238	-6.12956640318808	-4.5967037584721	2.66793040454906	2.32180271670655	2.76160514714178	-6.86126023408979	6.46739797318711	-1.88781791924878	-10.5380531456805	6.8653670370539	26.0246448638809	9.12580895543767	-1.24276957101395	-5.06356210547983	5.12725623397808	21.7491107381172	-6.43058524477703	3.4241026553246	-4.41417848983475	-2.23985991398895	0.0726156500954503	4.31254129916502	5.44134330246445	0.435497615819667	8.40170970442425	12.6838192423595	8.34217094016271	-23.4531048446288	-17.4611512090635	-9.11161143703694	5.86575831926046	-0.696123879800973	-17.578206545912	-9.41883127601486	9.36623867606705	-5.40731508420917	12.3214911532913	-6.91730635516545	12.0304894419202	0.594309049383747	12.4234955875834	-26.3128130071982	13.9272812714256	-8.20070296338829	-11.071873766263	-11.2722627120682	-6.70153751851572	5.29155758080706	-7.29302780250998	-7.98432784274492	18.416356770525	10.2566852992843	7.46955695426455	2.8603328516082
"g437"	-8.71318924872108	-5.49539714512413	-2.05906661875	-9.55211563685188	-0.652305658767811	-1.00513199233396	10.3778105228478	-17.6735589284034	-3.79131451986213	5.05459584447389	4.74627404476971	-2.33665077776195	3.39143253393768	7.09026408028449	11.4093865757451	-11.7093275934818	6.67860832276945	-4.79852987370985	2.08717955470234	16.4398313406424	-4.08875595108972	2.55420984737161	-6.33215152790724	-9.14560730075227	3.20674054539602	10.2075173108536	4.79901157852022	0.332230387532193	6.01186421821186	3.08912603293158	9.38582801373886	6.03418832597001	6.18496896802114	15.9509213974729	17.1185468471014	-14.4179375987023	6.06283042228277	1.71343370289149	8.39284131887256	3.72699497811659	8.46888343326298	2.93986550441806	-3.42349292816836	-8.36205156053506	4.80321555529027	-13.0318087946602	7.19209628076979	-8.14254104384566	-4.42771831451266	-11.9542545069173	0.170623638000585	-9.09374391211022	4.2022927256225	3.68658314916975	0.939627726948527	15.382696964365	-11.7309061440418	-1.95899521242181	-3.17961498263462	7.0346400992399	12.9258103114042	-12.6115228375732	-2.26400612926422	-5.8753922484595	6.99703915339301	-4.61802691473996	20.7103580635765	-5.65732404419389	5.61076441297541	-2.36449002722006	0.126095523918083	2.99509911954942	7.03089614728235	-7.9226151954264	7.06355698259619	1.13368888435845	-2.58814671316633	10.0914128459991	9.40797362025195	12.9319183375632	-1.29581425598489	7.05782523550665	-26.9390101552271	-5.94189211296457	10.9183619603206	13.8079618941654	1.45358099793925	0.0284634173732344	-5.41534409133378	-2.66884084702163	14.2568714627118	3.40128907957173	-5.16581555954952	-2.73749428956356	-0.812948899679642	0.826735132902981	14.986525709687	1.8692738215699	8.37071921717045	-4.21337619524022	-16.8565634823001	18.8098177374969	-15.168438981624	-6.39727920163088	-1.25456560870363	-6.4285034102115	8.14048812794681	-7.24659315686592	-7.14666509323314	5.85255493742864	-5.0498067199586	10.5241524158113	1.94979768789655	-12.231622084402	3.54309831719609	-4.84212649122191	-17.0493197096955	-15.4393290036496	-6.30244801590497	9.20567779708236	29.0320253310828	13.3660831370401	-9.1617543072336	-0.799369109756927	-5.95994854731486	-2.89847716299738	-2.14019941326833	-7.19465418297614	5.71599431990087	5.05173761718087	-0.653937298746352	-24.9916752591207	12.3112596087972	-9.14531696731808
"g438"	8.3445928236283	-1.20925609873815	-17.7843463632861	-3.27945008021753	-0.805356816365654	0.591365649327546	0.361184512038985	-2.68793434363537	-2.68571525146016	0.36214195748464	2.76768671177933	-3.11114599202794	4.16357916984667	-13.7374296528119	-3.70913705703532	4.26135249734646	-2.18936738650094	8.01070122181441	-5.0382003789507	8.23169268924972	-5.35406370088285	-0.473224643244957	-0.952601522418044	-0.906636573067116	15.5485385709506	15.9299965223903	-5.51167020983878	-6.26096312497215	-0.935772191599937	-6.2198631593504	-4.40742954451294	-3.76177006185948	-18.6119715957902	-2.97875329463053	-3.21837315979794	-12.8165187158813	8.58081524555061	3.02660402026519	-27.7441567500966	-18.4676927075155	1.06691184258566	5.95546381757025	-2.96936759352382	-3.52176719528558	4.57555472372755	-7.86717080204233	-12.1465239679785	-12.0625715877382	-16.0958989215584	-0.0598435334857522	1.42314630705086	-2.78336740250737	16.5218284959358	4.76884981156238	0.604133223884085	-4.85323430487989	16.0822320614726	13.3375003039617	-15.0718048467423	6.59979707522121	-16.1327031785981	-10.169002050457	2.72464743457822	5.95844745637344	2.89735463748546	-21.6746072631914	3.13419060657669	11.4476307598945	13.1759705256626	-0.909926765718491	-6.60853452454074	-11.9622144745963	-17.4310228762439	-3.55104705681608	-4.84280513905305	10.5324507444754	2.09846134759718	-1.16036601911109	-4.39165795270602	1.19662148265869	-4.5600543391582	19.1452444700418	0.342757452362865	-12.5231631443458	1.59443077537824	-5.08908455548116	-19.6841066263728	-14.6262512573143	-15.2685010302233	0.354867683936934	-7.37900954732149	9.88052735833465	-15.1072867734759	7.84446979104769	-9.84596678309157	-1.92674342739225	16.4483235196758	-14.542612878415	4.27428201207904	8.03345144057418	4.58205194838749	6.20470603634146	-2.2755245527603	-4.0784218511638	-3.70421745625746	-7.91746858222404	-10.1897572703144	1.44736490975839	-17.5194677752325	15.9984598715391	15.707927899821	-11.7435909797285	-8.65067524224308	-1.35509183119654	21.650822485358	-7.15120787690364	15.7785800059513	16.9617108726717	4.64157886908043	15.339638896498	7.52387519205367	17.3091175213791	-16.6280152136755	-6.68397648252873	1.57423849805774	-8.59646388886956	-0.461694588478855	5.32068408511593	0.21564340858997	7.36769534485744	-26.0967571198926	1.76919452050786	9.48860815202256	-2.21201059554048
"g439"	18.1575551705097	-16.7832810044212	-1.24634207245494	0.828772272220487	3.67100468554785	4.93099946136234	-19.5833560420117	-0.576140409726279	6.19559401920729	-3.41005515290185	-4.49925735478575	6.44612530982886	-5.834350122929	-9.20927801385068	38.65116522437	-7.139721055795	-4.67107984368981	-7.45721743550661	3.33803536632647	1.74704339927983	-8.85526929995255	-1.78589947615282	11.588549438239	1.7318978005127	-3.83153933397141	-7.28830543440942	2.6390011094473	-5.13428596388677	8.57744758300286	0.466083240509733	12.0597387572497	4.2947404278121	2.63704659830511	7.03622967886032	-2.73518621360152	-2.06765619711979	-8.60441641130462	11.3002515551246	1.1480725120705	0.932348195237477	12.5528177190499	-2.28874342405999	-0.967187155850493	9.68945371418915	13.6832444378546	3.14829072235645	9.21458243309192	-7.13217918080889	-15.0319292456076	1.41989032269076	-1.46855973937409	-3.11262375751033	12.5608428556261	5.3211679060996	-3.4834635409412	-5.52076066410065	-9.21579812121099	2.31363783975296	11.2246693767198	1.91275594156729	6.49785606366655	-3.08461066790034	3.33306865646892	-3.05629208550521	12.680993650923	0.611603259601597	-1.69639397629269	-11.7291425601258	16.6055878071743	4.87144368274018	0.0374214711355259	-2.55968264644858	10.3023721326954	9.52213777574695	2.58881710440395	-12.5837604047663	10.1098561382443	-8.69236341510051	3.19841356447123	-1.41583731703768	0.638916550001982	-8.09981896122908	3.44746758412751	-6.56224270563851	-6.16565434267729	3.20129680891748	-0.630885601984551	12.1583121965377	2.69212475794728	-3.10722754591641	16.4626897433217	-7.82911060998225	-6.8670218800989	8.30920511172219	-8.06882590598278	5.98865771231218	3.0521942040745	-1.7548940372933	6.11276843628423	-11.5286160109734	-0.203615682534908	7.5270403382087	-11.7314052687211	-1.63916884105024	-9.03500888136887	7.12808202698321	12.0892205978215	2.99614658297628	-14.91792758345	3.32385034580862	-4.17463601609413	13.5786976578211	-0.777834359358572	13.6584247817153	8.62483019738582	6.25981006216806	-2.38428573097943	2.83996279876117	5.28957565965531	11.4911605497593	-4.58236702334078	-22.3350556708512	5.07063609036538	-1.58002125990247	15.4896527759114	6.58716806052562	15.9729133633523	-1.05834542425357	-14.5821291688479	3.4730939966364	-6.56288707941816	0.897623221187796	6.90041968945555	-10.6141692949338
"g440"	-4.68133813940756	1.52525249255118	-0.483241221536355	7.14713655499187	12.3524904852639	-9.53031675175868	1.8444112669192	0.045927654087617	-9.48617396757938	-2.1285404579677	-1.38411911691054	-9.81415658898114	4.54057251797574	-1.1810966898751	-3.88306047229554	2.41305600781044	-6.60355514982915	5.73426280454358	9.16358029966857	-8.99194502150998	-2.6601338012007	-2.26693783954296	-2.22808563621052	-10.9055764807603	8.0448644728432	-4.08670638161081	-11.6435637380226	13.0358742537982	1.34020701357614	-19.5660101487747	-9.56669203633284	-8.70437720817544	3.51162746193876	8.52759811501105	-4.45485335180689	9.78278070407087	-6.18603705530346	-3.06814600203057	-0.47145142086609	18.1470648008074	-7.80981655493584	-13.5372477435766	-1.96694173909492	15.3282778208257	25.0921740604928	-15.6372415102777	9.43713819281625	-28.6257162293707	2.75477392787765	11.8276053879353	1.56013959189915	-4.22784058005232	-4.57164987350509	-11.0540460809658	-6.81208339997038	-1.18817464506443	-5.8927565588944	7.41398489192851	12.8554375043278	-4.02587630965424	-1.86678024919267	3.03985569073497	19.4870624294465	-2.40777400292773	-13.0147517252391	-6.73095036568965	-8.46714798206489	6.5111141648846	-6.05367154256132	-21.128550613875	-6.00413829627308	-4.66210219018727	12.3592973188238	5.17286346284148	-2.71333299067235	2.46879935997503	-5.56359070449292	-1.30478864754866	-16.0801794980764	5.23510579014954	13.9002360971261	-7.3406985725156	-11.9040509178343	-10.6511345790519	6.74277666785427	0.112135308022924	-15.6675385226123	-3.16454008635939	-12.0148849187428	-2.99979308464867	5.0478014428301	19.7376190629962	-7.14126446099013	9.75269052436976	9.10666592079109	4.59939208133067	2.5722293944738	1.61191408992276	-0.549889314557056	-17.0477517241285	-17.1688339438288	-7.27119655333284	-1.67085560591868	-5.11971042697331	-2.89117581726882	-0.2270095692756	-3.99547731438236	11.2177594191163	4.04606422953973	16.7285590828129	-10.1793143851946	-0.172209953489576	-0.139214330695842	17.3312955806427	4.98620878619449	5.96048763954775	6.07248234804875	-10.4480271867035	4.03759530798804	14.7744552768927	5.64265783967981	3.1120490220957	6.33059524906351	-7.29276305541459	-0.999638781363225	-16.4538295143638	6.69621369726488	14.2596880209664	14.5769694578347	9.39502376147153	-15.6186113066183	9.64454252771759	-7.03344309639894	3.59856599490418
"g441"	12.0545055708667	-11.5121739131667	-14.5811040083891	1.36859528653319	-0.42292837057578	2.40656649480963	-2.87233947560611	6.0828283008023	11.6005153580522	15.3712457015689	18.1043475907468	10.027416449324	-16.3207456278093	-11.9848050322861	-6.32983965893349	-6.03533935371623	-2.79995317823316	-4.61712975313304	-8.88285557293194	-13.7171506642617	-14.1927709004209	18.5679113493039	3.25336185503726	3.0606879451179	-6.15952599912236	11.9105735526995	11.4970123933265	1.57401386881257	-4.71338799984496	2.05273771836649	5.7404315282263	2.45154476172167	1.88581722685448	21.3384051332694	16.9798067502508	-8.59828857398918	14.1426609754872	-6.27745061686949	-1.24259285966571	-0.11122148874912	-5.64375803583819	6.79841095941277	-4.9583492456701	-17.1972892946538	4.09790126399133	4.30953756787709	-0.197093883521989	-13.958383957797	-8.43749184372565	15.7314789789254	-18.8403284087801	0.417765826624003	1.06779121048825	-4.57595637261686	13.8478783249165	11.7107491194787	12.8945216482252	2.98836578101877	-5.19698250508629	7.38501596399124	-7.63713544876151	10.1629118237813	-22.4245279206415	-15.3467206573122	-8.76967166890922	2.47680878232313	3.7504969200123	2.22202863239494	8.82332897666451	9.93337366442595	2.27509219719289	-9.57157694638227	-8.40042919554575	-3.10858872040237	-2.20509884709252	7.18357838908778	9.29310429481871	8.93322508943401	1.36295095070216	-13.2744717910321	-10.2970219582332	3.15796716121746	7.51779819788457	15.7570162843579	-9.96049652555405	-0.365940082913745	0.772742334039111	4.74227095128932	0.933559017264588	10.0688389795033	18.0383852118148	-12.5135487167178	8.38559581244022	8.53391087474733	12.3728537140732	3.5512092820851	7.61348678290481	6.62480277614777	-13.7896310657169	-2.87486075225812	-14.4645123789274	2.44486888310654	-1.60888509939648	-4.14356765678886	3.2440009659334	7.31762630367088	-7.0782110170554	-12.1789577741945	-11.0320700342266	18.3231255121453	-4.42467174102171	18.8209089672204	-1.86312281193857	2.12087861200172	-2.73098328652239	-16.4145197861088	-0.0509926797617372	-11.1604203921611	-10.077863777101	-1.59705829900919	5.29892909624331	-6.22559965958921	-19.7682363076932	-2.25074708761823	-11.506697065431	15.9728243966619	-1.69679660021286	-5.17273979212334	8.78875367685464	-3.36350571560864	-10.7364245332178	15.845530152624	1.02013076729445	-0.12956724270104
"g442"	1.94347484274762	12.1108652417608	-0.248626630173888	-2.33101390062906	-8.49649653503833	-17.9402893713602	-0.622359185762847	-13.836559584185	4.69068614178452	-2.19873361707831	2.76651319533169	-5.00457723078337	-3.64277056734453	1.92732244667989	3.22664337057525	-0.409645361689749	-5.19250085536141	-4.62637190865381	-7.14639698634385	-6.05691108557901	-9.60537610971123	6.28582338392789	-6.42330633000113	4.37109082182015	0.842842471182965	-1.70126390450225	6.67564219199916	11.9482527585799	-10.1864295833817	4.00409269366986	-15.6789222982293	1.27028937400559	4.68389443983885	2.84385093616248	4.22871104213683	7.52077271117121	-7.22660777696724	2.95708444067795	-0.467745791129292	-13.4483047455804	-4.76205440500039	8.74676500294506	-5.28773072808506	-11.479692558555	-1.78662532136188	3.49083530201143	-13.7847317551146	14.237215043253	-5.24217715978005	-14.3529416786354	3.94388279636797	-18.7470285266696	-8.07228289716726	4.94051642438986	-10.8180780794271	-9.65386871225644	-2.47289497698052	-1.70320371835592	22.0303633202449	10.5242931811343	0.407815986490143	0.908825190835524	18.6620861377453	-9.33949481031861	3.52835474996174	-4.21874842398123	-4.47150037063272	-4.43610434843558	3.29198875678624	-9.5344146258485	1.20819261657057	-0.193439339355093	-8.50316557216653	17.1819450463437	22.2555431874171	-8.75626166755376	-7.12562118091918	-17.2067179858173	-5.4079783142978	-1.49504875565767	-3.26575033679193	2.67512094033699	-9.60229729214504	-20.460637863281	10.0693558067021	-2.87991385637508	-13.8085895925703	6.67875899814377	-0.554727598118672	20.3240086244567	5.77570782961945	14.1238905749316	1.94580159768797	-7.51614299806192	-5.44157120777371	0.214442787980331	4.88213495654459	17.080439723599	2.19921062814	-10.1459824621589	-3.47593158957375	21.1208645742614	5.80761689582538	-2.7802330633742	3.37651443194149	-5.66182379948265	-10.3626457101768	-9.31804714763124	-29.8409673626333	-7.68190204411728	-7.29501888580242	-3.69343303213789	14.7172468709003	9.95867190072628	-5.5374408954588	-12.8222338211896	-1.84676400815517	15.7904729079636	10.6324931636229	9.36615871202372	3.72365250884811	-2.73098843501563	-7.53563641848887	2.9150364562327	8.57862480580828	1.50318001759998	2.16437796723061	17.5493254211156	7.49553803340067	-5.65227281018228	-5.72781148481924	-14.2765048637048	15.354000067492	8.49125144618528
