"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"
"g190"	-4.01313872246193	-2.59194039547618	-17.9130267745171	6.1479699351467	-10.4749486118948	8.90641074603552	5.72361749234232	3.25700790416611	16.8511631956522	7.78254267388887	0.831319213340828	-4.58836554286177	16.1171289085682	-11.7989270916991
"g191"	0.63158706510547	0.260589689392264	7.90408884872747	-25.3569921527661	-12.6215034978662	-16.045486923298	-8.07862053671866	5.95185256195109	-0.172965191537583	13.2258813689998	4.67200651477092	0.889215320619241	-0.831123348441097	3.29577781600199
"g192"	-0.317097929766634	-3.31684385566598	-3.06462484737679	3.76555969873366	11.4767128383884	14.4498510839019	5.75448575244638	4.91427209854476	1.11710749377024	3.3561833902719	-11.4790256030827	-0.891506886373648	7.19288192006099	-1.30327958766112
"g193"	10.2422386035194	1.92436746046658	-14.9185420077532	-6.97328735747458	-0.429474395337895	-9.33581805287878	1.33297600531378	8.93287915193508	-3.54582403941121	-15.3095523735681	-1.79728522372234	11.1645636139079	8.98897344840413	7.03991164784399
"g194"	5.8115331704434	5.08231378491627	1.16595549863454	-3.09646438732808	13.7959039960692	6.23294788443826	-3.08167424373361	4.91082194940405	-5.87746584097309	-6.81773495760168	1.43075821982568	4.03977201360486	-12.4044173991424	-16.8330986255486
"g195"	3.85623549070032	-9.53398018550441	-8.40637538923797	5.71963333764367	-4.67644058841775	-6.08395338227686	-3.34875644394761	-0.0872048333730438	15.3181225028357	-2.85814258563389	18.451572051047	-6.32161525778467	15.5753639459426	7.26655945704685
"g196"	-6.29918727082969	-12.4560352601087	18.7361078572965	8.44320146277954	-17.4383749795634	5.33619123950627	17.6890639030357	8.63586506440324	-9.33830058500954	9.18993350310581	17.5371191761695	0.857313401220334	-10.2501339500042	-5.65769882586554
"g197"	-10.6171857102655	6.06722280718125	-0.0802310632326262	8.95716710709193	2.5894079646062	8.54605641401105	9.03289023818653	-5.87115283287286	-9.00263312955871	1.61755157825972	-1.72435474020293	-1.31035665226006	-7.64872152669012	25.6786071905774
"g198"	-9.29117914889537	-3.27135110861059	-0.387002923429855	-17.9312164540279	7.64665418371046	10.8735085384764	7.90930985394332	7.39381077316985	9.33018088106798	-8.6715177344613	1.29188585473144	3.7895280131341	-1.01515456385297	-2.16530328391465
"g199"	13.3541224176366	5.89919809759169	15.9966909237498	-9.42887121834384	16.4764772195094	-0.612015986909356	-1.90593600514765	-14.3254119139594	6.70597126924792	7.30865934805794	19.4101746253596	-10.976006874818	7.97519517392896	-8.07345893736447
"g200"	-2.62823719981221	14.3172278347048	14.5948492172518	8.87809645907956	-5.32585702559646	11.154274505563	8.51796577917148	1.25084710334182	13.0376057333423	-4.43795421677747	-3.85779534270434	4.71416784530572	3.57343547633062	-0.602207428956146
"g201"	3.18184841880792	-5.46650126326923	11.6146475593944	-17.0062552843678	2.61369467204897	-4.27133079472597	-2.59961671546926	-0.455868241471441	-31.0875379029272	-1.76565665246021	6.25481163408591	-1.27607837993796	-7.23709884955529	5.35045978290565
"g202"	6.71903543682571	7.80539642740136	2.93461702630452	4.10862163806339	-24.7431273752786	8.80683294512909	-10.776294735708	6.47093058061809	-6.40641730956572	-20.2049507551859	-11.6446506012102	0.252219356930283	0.011328978135914	-11.2632162719457
"g203"	-2.51332580674911	6.66885336606216	4.7012645303953	-1.14422128049453	3.62564934143609	-2.49020323985284	7.23658818183589	-12.2446701457285	-12.3602600267443	-8.11972426237113	-9.24518257014113	6.54796742717417	1.94033389176366	8.72015987846227
"g204"	2.43040780119217	1.05119547415451	0.692642205984348	3.57698280357795	-1.64890134000797	11.6539778406855	-12.9205111734945	-3.25957144996759	14.1056395005254	-4.92347145685871	3.80746997000422	8.6392264368205	6.94926280710995	9.64682804643361
"g205"	1.78216718698424	-1.57180070135547	4.70365606736005	2.60603703720716	-2.17966355404256	-1.91779992600468	13.6220608752789	-2.31765841082735	6.56495742135231	-4.95611179920136	9.35917661073418	0.389706275070269	-1.12964936249636	12.4363230871767
"g206"	-2.84735476964673	3.93577604195503	9.34393963923369	-2.22735605592643	2.45529317302771	-1.49539325414447	6.39021701857547	-8.49183171822492	14.7580822827405	-2.56917344193535	-19.2062332297823	-0.590034931895388	2.90754275691864	7.88965908694017
"g207"	-6.84635313348092	13.11813759236	21.3938683135319	3.83378384528692	1.93223513704429	-7.27213723216036	10.8006369292146	-3.48506777038945	4.94633896621708	-15.2331837203792	8.59797270493213	2.29573571980219	2.08915744052848	-8.6351472366487
"g208"	-2.04260636272581	10.3354047882325	6.62749934269922	8.93716955845052	-2.57489906126234	-22.9624772475495	17.5573974054932	-4.52676541479769	-1.85176249572252	6.77976468226406	2.77054294566439	12.3662453041023	18.430153993641	6.88747620061238
"g209"	-0.718139306664822	13.5906460297535	-8.18736793955118	11.4139964334479	-7.07304766626318	3.17954354903075	5.17859550835268	-21.0660866746899	10.2146405480309	13.9194752475456	0.968758440517098	-0.203910092931217	-1.90469508576014	-9.01306294528238
"g210"	-9.50223430498045	-11.5876189269081	-17.1011323847934	7.54462600558717	2.87734209036788	5.98493118358704	-4.82046441336443	-6.90039670702429	1.20154590115013	-7.89669870269763	-5.27940076314001	6.06284304228482	5.50056557602545	18.0221211341457
"g211"	-4.15713463969788	16.010210329922	-0.780228455306862	13.5128405460986	8.75807985819622	2.44208566348352	-30.6453853021885	-13.2681056932272	-3.86353569317843	3.20160841357268	-0.229239082462166	-6.25724902582788	-33.39790306335	5.58786785476362
"g212"	7.33742198309465	11.9311380930187	4.13426126884546	8.02335897002623	4.6341257975626	-15.3189959581967	-4.94509615131791	-2.19093293264296	5.43871200828067	-3.59855453739697	-10.0815904429136	12.2384105125025	-2.25921991327125	5.39900854141988
"g213"	-23.5545644840983	6.06691341364112	18.6295264650785	-4.89967223850336	-4.74905020873226	-1.80559626800292	0.663081278196954	-18.7543617632348	-0.127069536562489	5.50190918939074	-1.63646322160588	5.81932558470963	-17.176919242022	-10.6716379968106
"g214"	10.9966011592188	8.32701927718638	8.39206341796536	11.2727222315161	-4.29471314669911	-10.4998386992045	13.7930813883621	11.8194236172031	-25.6960434171405	2.42004556504379	5.9030169830317	-3.23668969345379	-4.0535670510624	-2.01942187802066
"g215"	8.28672225254148	-14.1011160353365	-20.376887025247	-5.98762487956634	25.4910895075763	-1.67196206807008	-19.690128420763	25.2404005778334	3.69487874300867	-9.59337456799402	4.66062054532789	-10.5174969045556	5.81054346524508	-1.06118832016496
"g216"	-5.59843930297939	-8.6036969365205	-5.7826606714783	-6.22871258212432	-2.84193922254754	-1.80586534293322	-8.5341967101568	-23.0042039947806	-8.22514351900121	-9.50288488276127	-2.82481916925867	2.92723691600486	3.05888166219149	2.97619569201295
"g217"	-6.26814499287644	0.327605421879036	-5.05841049254514	-1.91708877250001	4.35502582395508	8.2899296524058	-11.6865221498432	3.28654549512682	-8.06294946005183	11.4368799771348	-0.284589240517399	-3.85250248517875	-13.0213641739737	9.96669497184636
"g218"	-4.33587283553976	10.7912775964376	-6.18739205292524	10.1833226002392	13.6155522448341	-9.34963657240048	7.65606429091291	-5.33774348586299	9.25801656964684	-0.698104833517095	0.847442685382424	-5.58603187618617	-9.29294427425602	-0.987008694718358
"g219"	7.27057083531722	-1.67463809582233	2.26899894461063	1.89911021654221	-11.2733358938064	-0.270658353674039	-5.66456740948846	-0.213414623452717	-8.31062097803682	12.8760985941267	16.5953218035712	-1.41841424202724	-17.8396954012781	-4.3034413759291
"g220"	6.38910805953603	-15.2810777430013	-5.29124346146978	-3.63541638888926	11.7470446022782	-13.1162828122005	7.46112754953027	-4.69593253084232	-6.16845585228724	18.3014323786757	2.27234180966823	4.79546224680433	-0.274222320199537	14.2863953395439
"g221"	11.3753873299393	-0.275313197850486	-6.66908999833422	-4.90529954232458	4.28283298754986	8.73947733981448	-15.1514641920767	-10.9879204453099	1.74065750038431	-15.3301048069747	23.9379316603982	-10.2629749966179	-5.16060177375066	-1.34548209010393
"g222"	-5.32989417807612	7.41634888996933	-5.42017779172471	-14.4733428558131	-19.9273722340806	-0.355285478414347	-3.91225653218711	1.05675685560586	16.6110756371416	-14.4204930029314	1.26664163162118	-9.04858893214256	22.1585391550726	0.83222946180266
"g223"	-2.23500977601905	7.01660480115216	-12.4485321431372	9.52046956024489	-0.938097889319915	10.3761798133079	14.7465911911199	-10.460592821981	1.02152213890594	-1.97407417911115	-18.7560722572942	7.47285887353808	4.70117658149157	-5.4410402878481
"g224"	-13.0991626891912	-4.17631340711375	-0.885333398297774	6.76925695211626	3.80502436434035	4.38894667990212	-0.752408405178987	11.7590039868256	25.797917632232	4.15121843425843	3.94405953457853	0.565657888657781	-8.00084551578802	-3.37328256645475
"g225"	-9.09480445940646	-5.37172690422195	-10.2777595262765	4.3291325408163	-1.07643761748	-2.38639198033456	-3.71538968208045	4.6788376625856	-0.417609751191169	1.24006919836235	32.4515016645752	7.9525047744672	4.02059723328266	-12.9762467261079
"g226"	7.36341848661463	-12.4708121999637	2.86061106045755	8.00679755537319	-11.0981527396344	11.9445228419999	-3.73581362947444	9.00706102106802	-13.1361875113706	-0.54887451778601	6.79622355418858	-12.7705783508349	-2.05703940874166	8.57869574655534
"g227"	8.44360063245397	-7.53926062135375	-0.491958442881583	0.810039311472832	1.78300050584151	8.53669124740925	-12.4262409024647	-23.696176710356	1.8588881152381	-9.46009586192434	-1.47390806294138	8.37408918585863	6.70554722041062	-0.953257872393148
"g228"	1.43809419876254	2.60487684520914	17.4506568924866	5.68700015003938	-6.46233429234601	-17.3939844131207	9.79163682860711	-10.4797528295244	-7.55837494435116	8.10835515033546	4.64875887802215	-8.20155276912599	8.95191325068748	-4.60612161705047
"g229"	11.3094385176057	-0.174205963386083	5.86477037380133	11.7785614163809	-11.3185846044953	-2.1121826386438	-5.27482273831215	0.738069479781382	-5.00548145213063	-3.16586682085612	3.88646081600276	-20.5911792132634	-11.8441256707439	24.4867815162364
"g230"	6.53872013224563	-11.5014405807403	-19.5750948307423	9.97929380326038	12.944724473443	-6.78860721979836	-14.0257570556254	3.27155301878513	1.11986674795949	9.438054050888	-6.31923109827115	11.0553020000798	8.11980314398002	-1.42401422554496
"g231"	12.0510483319076	-21.3012038282359	8.18128093046297	-3.43252410367016	-14.1155812309652	4.92355060225624	10.4308826792725	11.1014031729805	9.85287886572555	-1.57378129135333	-8.35366439876977	14.2561117312283	-4.17735579701031	-15.0409232441829
"g232"	-1.10485591372305	0.0694787151671487	-0.910278394087038	-1.25810133518159	16.3339836980199	-5.97161397678165	12.1973742133281	1.65666110814913	5.19522172659122	16.601342386873	-4.88968478287204	-4.05953878380817	1.58194093969655	0.148235723016462
"g233"	-13.078253800135	-9.30172479782255	-11.6569908356545	-15.6879085050236	5.66901903123635	18.8413368922536	-5.80283101606079	17.0363234242381	11.4613845763592	-0.966842059614371	6.28795424954098	-12.1745100402749	4.17239484808892	-4.49954013873587
"g234"	-4.7547416719998	8.36712811245963	-5.8927885341901	7.28599721253625	-4.40635272079311	1.46699181478018	11.7616719565513	14.4392877229658	-11.1927915056063	7.54143080880511	3.12714300233929	4.24601334810932	10.3900301387484	-16.3483845690495
"g235"	-0.358610100833616	7.63307938031398	-15.8088291631335	9.46387317825975	16.6227320416097	-8.24940222974352	-0.258410716008329	-2.45007164874476	-8.44160179781827	-1.82541367056084	-10.2554379511834	19.8149126077129	11.0825078200472	-1.8395295934535
"g236"	8.39226977935212	-11.8527397767971	0.421639565075334	-0.755207453315774	-9.99219575171428	0.287295860078258	-9.47293651960182	3.48387179961532	-1.99053790068311	3.25869954338853	-3.23940074070369	-4.58385553969273	0.0965845473595471	10.9391054666908
"g237"	10.5778528411123	0.841072052575737	4.62090278485878	-1.88210875990237	-4.83715195710634	-12.7186852249726	4.72567922229594	-12.5472984996817	12.3270457940354	1.83029814230555	1.36402025663954	-10.5710121484051	-5.99695831215114	-0.0490498300993063
"g238"	5.39314557840662	8.10772525930884	13.4363402871335	-3.43233689199954	-9.38954919193255	8.68996953713793	10.0878497466048	-5.12298004831437	3.6225878774582	-19.170570713427	-5.53558534410257	6.82764821979234	12.8707387500854	8.02720559120019
"g239"	7.55478278648359	-23.7072151289891	-2.09298829489327	15.8825277226075	-2.7502000951935	-17.1692378241027	-3.06349861234288	10.8025019720417	1.36926047912271	-11.2183888390243	-6.58594046978483	-14.7515253806769	8.58143096478245	3.47417590370835
"g240"	-15.451502034213	-2.46988837759033	-9.41340962364439	4.08909486414098	2.00193845316765	1.01441061202196	21.3294913338043	5.41677509846579	5.79563016847517	1.98197764933489	5.68428517523052	0.00393118748459572	-10.7821614643684	14.3180223111268
"g241"	8.26653974008621	-9.24285454945437	-22.6396685363444	-1.77944050016439	1.81617698392153	5.42851794745468	-0.553832769159314	-2.14166551472422	14.2990346820455	-4.83049650266253	-1.87161114114043	-11.1066551457489	6.16438732547106	-4.8888261256977
"g242"	-12.2110278040127	1.32459643181737	-2.33030950268174	16.1878395256126	-3.36011951296742	9.01614023751372	10.440680361441	-6.83246241767641	-12.9826936068631	15.901304742382	13.2061726457611	-8.70522432681808	-0.305396960232018	-6.57666028758048
"g243"	5.16073493882558	4.74069783985726	5.52816641786064	-12.5467503791144	-4.8236425240827	-2.74341766352249	-5.68118163962504	-17.2971339664415	4.88822249090729	-10.3798013954437	10.0377013372574	-12.1433451794747	-13.2305985423956	-10.913419505579
"g244"	-8.70848388983873	4.25910872527246	9.01855985572509	-8.21300646938289	12.8176728314849	-13.4031748073553	5.95890056078241	-13.4736758721273	4.38439156454401	-7.67341707090402	-8.18814024178081	11.8292904699606	-11.7029220019254	-11.7521763133942
"g245"	12.2220428834549	-5.45461162094714	-8.17509301623392	-1.18910416630708	5.47555499926829	13.5886621630503	-12.1899014568816	16.8882804141786	14.7179609270972	-12.0176131414132	-5.69438063506539	1.85388555285446	8.48694779105538	15.2491852838373
"g246"	2.9988407136968	-4.13750701917143	3.28957939841846	4.53973862007608	5.35982063772393	7.80525615055897	-11.8579599301533	-8.63364747908598	-3.4786393938683	14.7752779008373	15.5924006493886	-3.64043936565201	-3.19960955876548	-14.2578389381458
"g247"	2.86694188024637	27.1086449346524	18.6947482183463	-2.83552958515236	-7.30198269646457	15.8032542055651	-6.8324635848621	5.23944066188026	1.06318934384459	3.72687371817879	9.54314161314885	-5.92138421556662	3.48308775848533	-13.1254044380388
"g248"	-17.7114740059783	-7.83903061234851	-8.58164866387195	5.49415363748969	13.8381459976775	-4.75518653656714	2.48108841666563	10.4308067285808	-20.6364672297078	8.09675634877178	-1.90983099411038	-4.71261743088704	-3.27786394014247	8.2278988810208
"g249"	15.6260849030032	28.0886663407778	6.90681104462308	13.3355974138677	-6.37829164268123	15.9377705034095	-9.9322217051842	6.40227468815867	15.2956127778886	-2.49072607462832	-6.09607268803948	-19.2881434919676	-11.6667764926466	7.83733858157618
"g250"	-6.53277550908766	16.9737243382804	5.19564880685933	-6.29473762305807	-0.815295931630828	-7.57755205979291	16.1493925060332	9.75140241346323	14.9099972363045	5.30526509198104	15.9551832450934	-8.68862097525826	-0.861657059320478	-17.0314635995234
"g251"	-1.1580955152526	-9.52936475718025	-11.0519480788171	-14.9797080915389	2.40262323956416	-2.02604329118357	-5.89391734659967	5.38457809404807	2.71363749776972	-0.780607655383249	-12.6846584355519	-6.55815008090694	14.663516981454	9.36048232539697
"g252"	-0.525046043875339	-12.9674190235528	4.77637478164299	-6.44691081936247	3.77180770723182	-1.54539678893234	6.39416776578094	0.905477892085388	-7.73663792825248	0.668496669409479	-9.55716147106118	-5.47829017473885	5.8647947744881	1.18045458376531
"g253"	4.09840579204834	-7.9277416117943	-27.6415079818749	-4.92939000882297	5.71755932848685	8.39890420644587	6.97282056670221	-3.24094132339302	-2.26084180014916	-11.9934622197333	-1.262182582526	13.0329573685191	11.0733988892226	9.5265204904604
"g254"	1.64854366076164	-14.8215039664689	-17.2228727487342	-2.30257189458743	-4.3376587504184	-3.39993264238859	2.98452427804329	-18.3216844509576	-5.14412455001726	14.7638853089702	3.38814437207465	10.6306702065763	1.33385028109768	-17.6838563320255
"g255"	-4.11795441184135	8.16300676474493	-3.33653999983852	-11.1240686186104	-1.2558064839529	-14.5165376329712	0.778317041110494	-3.46177509147417	-5.63389980240541	-16.7793712944543	-8.26557953074658	-3.4465084214759	-21.0207449923085	-8.9872780640929
"g256"	2.09516696054453	-0.795154176562911	4.35874304837427	11.3547232102789	4.35516279048893	-6.03294617853747	17.2491344903167	8.02367494717809	-15.2788486715732	-17.4600485621302	-1.53821569653303	-9.94231926477738	-2.37401544859812	-19.8300922308018
"g257"	24.9675302822965	6.14036614278283	2.42253298855641	16.053046943864	1.41655539005495	0.646138202695847	-12.8176137474723	19.0923103948278	-18.377547525701	13.3989361321476	-16.6486301950612	14.5051396528954	5.80720147544451	-20.8378770588897
"g258"	0.868690094143647	-4.4856901721635	3.41261099543664	6.10894217203467	-5.99868933946984	2.66444867265754	17.6332602191465	-12.7367422589759	6.95427133543159	24.9529241254437	9.31558881364447	-5.99481548101615	-4.27582475389865	-12.1373605208968
"g259"	9.05081273670891	0.190639426990472	17.2376393779114	-2.60936961243287	-1.73114063835168	6.30867145242225	12.1678959897452	8.4506105470632	-12.5588342568155	18.5852814528196	10.6378986479575	-3.72638029456814	-1.61720361770785	-0.178921357525821
"g260"	-19.6131185266725	-6.89854474862574	8.86955668513824	-6.40131441122145	-12.2086509874959	-4.67042614843281	-11.638887090026	-1.07658502758758	2.1557949106399	2.82410463646817	5.69604160117249	3.90550113837377	-19.4879143309746	-17.8807461742382
"g261"	4.33670811482161	-0.63583777552739	5.55467584906387	4.30592092071499	11.7858305489715	5.69018131087545	5.41948648298321	2.40208482642053	-14.6122377639482	8.39468107880673	5.35344823273832	-0.0721711749097936	-2.6727158695275	8.79869603568081
"g262"	-11.6756107292255	5.93122377606501	3.86382960022619	-13.624965323957	1.01760646009628	14.7952039751647	-3.57972181577538	-4.77912775903069	-7.89948969242896	11.3912515806729	4.84148736594443	-8.79426982041574	13.2284727469702	3.10819965202912
"g263"	6.1887458748695	2.43482165994985	-5.11237983995851	-5.51612886598424	-18.4713318037838	23.0666863819354	23.7549733627263	2.6138310244465	9.31030067945671	-5.0904779316796	-6.7277158061202	-5.83627640042908	-0.0413960056373761	-3.04911621164557
"g264"	10.9106040809038	6.38845279368283	13.218017317499	-10.2560891296798	2.75322540285193	-1.38289977359769	9.84393316109179	3.1495572377708	0.402143094463445	-23.8901262196677	-15.7952176249176	-6.09141985960418	-2.69512862060992	18.0022259002601
"g265"	-9.77473542426002	-12.4047225490517	-6.30666216632572	-4.04676822582286	-16.7888738270229	7.83230053340889	-3.11643112184071	18.4957369005135	0.253974777979158	6.04380076386366	7.72656699189141	6.68631329963827	-14.1946341446952	6.25736607369241
"g266"	16.1343281802055	-16.9420252872936	-7.6429628561679	16.2811002361383	-2.37219377724934	-1.24793352364891	-16.2417004494785	-6.71302799849826	-0.0960251424837653	-1.17537952925968	12.4792360598105	-3.13349812022291	-16.4805032028094	-13.2748074782067
"g267"	4.95875210493039	6.9501551228712	0.990177430477979	-7.93711721741461	-9.91008813392744	10.3891098379992	-8.91229848046686	-6.57147387887209	14.1637512682631	11.2969910439939	-6.35534988237971	0.445168125166967	-4.00630876917211	-11.3412065323411
"g268"	-7.73992018287318	9.85489979939791	11.4911560355861	-7.14743376276716	-3.99265469887238	-3.09972249063637	4.04154597794503	-9.74378071619152	-3.74908352717946	-7.8322891644053	-1.97499400334763	-3.13538017078169	-0.942242884703943	6.58488500909451
"g269"	0.157523198444302	-13.3133352003745	4.47191969349125	8.00426453573294	9.34258780156054	9.6077176520063	0.938168767760165	-5.13014267859909	4.39947153506254	-13.2010566488124	0.609332907447684	-6.59765404946764	3.05834673199847	-2.95082445620152
"g270"	17.1876559194044	4.5826359397009	10.0877799259314	5.06430820124719	13.3996157538525	16.6679978735183	21.9111672317651	-5.18165146073937	-2.59291594897547	-2.05817821509773	0.542158618645468	-3.20586841134078	2.21927674309645	7.00296701886504
"g271"	-1.47949223979665	-10.2750902903449	-8.91711952156851	-9.85332731288676	-19.1247426574511	4.74721505255648	1.61368744479731	3.73050596785273	11.9605686370173	8.70354926201419	10.347197660839	-18.7526559264933	-5.15750155788828	6.04758693163897
"g272"	3.24386373352801	8.53119286009019	-4.57379532057984	3.72189120364163	5.26593924314183	-1.65200128998839	9.4667973133449	-2.67014639916814	15.0516608966117	3.70457891976435	-2.84127499608856	-2.93401127753121	-12.8489207820734	8.15664986209639
"g273"	-2.19171975290287	-3.73345413792144	-8.3247445499131	-8.90809963946285	5.91326030504913	-10.4126622688158	-3.57239525021824	5.72877128538251	10.9635225516342	-3.37755199169247	9.53385665758619	-1.40375046123913	-1.26019696981857	-8.93890233189967
"g274"	16.9229321178862	-2.43714377269229	2.15305004938463	-3.14029758728313	7.37984284365689	16.5089022977713	-15.0424664784886	-18.1642774789277	-8.4596406827202	12.5179099969014	-0.468643444078386	2.09694146262004	-15.42809904916	-10.5445983292849
"g275"	-6.26374065399981	8.08096146222513	-15.5815021716236	17.9606509215111	0.448424752671242	0.714367127996724	-6.92308157814973	-7.68689427276878	25.8635330335444	-8.69268129390898	2.16585682459732	-0.352029297285795	-9.40644566319025	-12.0521986557664
"g276"	5.85383285646714	-1.38916104958588	-22.9181080517975	-10.2930435723406	1.28651742926892	-5.21060226248952	-8.12411910004381	7.15629344237538	3.26372060612993	-16.5225752857339	4.87757354789281	5.8612205773316	-5.18025894230526	5.16400953486028
"g277"	5.86367200610697	4.6638365670442	-3.17851098780169	6.05106274096659	-8.39216130172025	-11.4635032138488	-2.50415092793038	-5.2069552595339	3.4580610567918	8.87378812716306	3.4164516194238	10.1670828910705	-4.32890782144905	-15.3883693853016
"g278"	2.92852747900448	-4.41892105472149	-4.22257298231442	-6.75595920944344	13.2854613335378	5.34233335983039	-6.77614763422466	14.2414787259092	9.2493347313126	12.4955841626638	0.546395201352782	2.81883151862615	-2.11642566393043	2.104477225624
"g279"	1.30615739326645	13.3302467014283	1.53376856723283	3.91409081105391	30.1709255750045	1.6405689076188	0.696687784260786	-13.6784423950699	23.0081775042722	-0.6468985660971	9.99253808661089	-9.72093020628245	3.29156551677515	9.65963779833163
"g280"	1.39935187210365	0.595613427480583	-8.9823881768553	12.8113340840884	-8.26025438950496	-15.0100525641487	-4.37399133838247	12.5598849919222	-10.3419344579555	-9.18477120360423	-2.86493530562483	-8.38600319680398	10.642603973591	15.0044676366353
"g281"	6.96019118547424	-9.73279031172933	0.545267300289294	-4.71369360034466	14.1320418516355	-2.27924080308858	3.10511613026159	-3.24825966473826	10.3726212945545	1.96972725955071	6.75258626626813	18.0731157566282	-8.7647663969014	5.29205940260945
"g282"	1.53731963968993	12.5158560577813	-10.8317319143458	-2.16718678089767	-19.3560705978776	18.0850807418251	-15.3032592934156	0.939807286422703	1.82216162058677	25.6005142900562	1.93536367675814	3.22558020462076	-16.7312515297132	2.57660287671759
"g283"	-5.49558112438839	-0.680317059783395	-15.1261807717847	0.35599532525881	-1.49505078906616	13.0865399781655	11.5984472470254	13.766708023043	-9.16737979721701	8.17595713899996	-10.1011140130311	1.34173707858132	0.522217058022884	-2.49713598440922
"g284"	4.77621182318977	-12.0857442354998	9.26523142423905	-3.52050952932417	-5.31957037393731	-5.98209795076459	22.5014328791002	18.7187090937851	-1.99672493254525	-11.6962673027963	-3.80944667310104	5.51997937053742	-5.03599954846187	8.66262067758354
"g285"	11.7541290528543	-1.25745043056297	7.6993163948183	2.11017264411972	-6.47946352120522	15.4543971136518	3.85245054023971	5.99323002429593	-0.719925305726198	2.67406921923382	-5.47501965861449	2.88386573199519	-25.9635461611733	6.87399924906124
"g286"	-0.0998350045377561	9.66760640804551	-11.1673059686572	2.90590051842429	-7.83224170392501	-25.9204083130585	-3.19514547255392	-14.3171018270634	3.24417397908633	3.14906775124394	-16.0507142454996	13.8234837880213	8.41217579433678	1.76388922282597
"g287"	-6.02299552298441	10.0088075300945	9.4507444541928	-0.260262273863098	-11.8620740067091	12.9060744428515	-19.070815320218	13.021799490532	3.65241940076195	-9.59868589337895	-10.9355054651979	-4.09320532266126	-3.89820785361681	5.97488402364527
"g288"	-4.97195081898415	3.79367025056644	-26.238983082356	-9.20650323647186	-5.65251328167811	0.849797449793083	2.93409455489676	17.7904669243139	1.61938573112626	5.68554748332016	7.32033347922555	-3.48077892289723	-16.7924075622174	-2.61833660918733
"g289"	10.5815940296806	-4.24023073293979	0.260115905529661	-12.9056868883779	-10.4985598642387	0.205449493879751	8.47137451537666	-5.45347836452354	8.95904058501526	-11.3809120984459	-2.00127675612134	-0.439596187213666	-0.579446050330602	-8.89551897259424
"g290"	-5.11549379083602	-17.8362433110038	17.3862055485689	8.23466973773498	-12.9105127808783	-0.570392090262682	-2.7841796696095	7.9426434980514	7.74125112931988	0.381570911246136	8.67512128502146	2.09139023793111	-1.54300976007372	6.79334314670931
"g291"	7.78278485546102	-10.2788291689617	8.47413390442728	-3.23109924985467	-5.4359230054762	0.0940539487648407	0.536329537537615	19.4694100462274	12.1090367489554	-4.21929439573194	9.5029354495072	1.25893843096554	1.09904574478407	-11.4526114037815
"g292"	-1.3462874757589	-2.19199103216874	-1.7052670463425	-0.744014511852075	5.30312621513726	-0.208058922019975	5.02468163807313	5.90279227662205	-17.896824183192	-2.74687853930685	-34.5237364719104	-16.0191243115633	16.865520076032	-28.4440611290538
"g293"	16.0658359616212	-2.51836421986504	17.057587711081	9.27464224445328	14.1627587761838	8.64662057797652	-14.6882257274051	-12.9356413150378	6.63066879721948	9.09089176831158	0.186391331333335	5.03121277209324	-15.8167889097476	-1.76317319942955
"g294"	-1.2265420106538	9.00944371821512	10.9967616480486	-0.62664730865862	10.7936608931581	-1.65876056388559	-2.97425822091477	-1.06403762015449	-5.26639610989474	-14.7385037197723	8.35442401474874	-11.7894391632509	11.2260659674578	-11.6230925201514
"g295"	0.474985590330385	2.21235196870935	-0.482544206832114	6.91509733451821	-16.19719708127	6.59897216330691	-2.36860979797678	-7.75076422312426	-3.84704564821838	-1.83792434016273	0.88943634731915	2.13059926989614	-6.51359536035012	-9.42522925967761
"g296"	7.3075195862163	7.32736392469818	8.67154680986766	14.7675696566609	-0.758454908634368	-20.0774995576173	0.347251510638338	1.14956782932984	-6.36992224674702	20.8024160658247	-10.1881726694532	-9.66007003170333	19.8855190345981	-13.8331842519456
"g297"	-8.63332540135104	-4.14510671718094	11.9403376435413	10.4737172701613	-9.95203625233804	-3.56845130729127	-0.584856114474944	18.7209360316982	15.6023892589464	-7.2457675060339	-6.33628356291445	-6.33466081715149	-1.00947108541956	15.2036684430985
"g298"	-20.0707778341058	2.74949780168138	8.29845078158957	7.4740561705757	7.71138930642244	7.8596239984101	-13.3573779396097	-14.4806190417017	11.1193629981206	-2.33013169340117	10.2687961153091	-10.6827847343047	4.93968879672717	-4.93306140758098
"g299"	21.912863600862	9.16980197197914	-15.1333663296587	-14.5677338580894	-0.423143251938106	-5.9954001040774	-8.6661641829692	-4.05874192068892	8.42762209749618	12.803278266061	3.64463570299272	-1.66621437032417	-1.63235112550866	12.5579900918237
"g300"	-20.2573317976752	-3.95046092045742	-11.9432226335378	16.4156134155992	5.26325188404962	3.27758588958074	-2.34026244570508	-6.78614363202106	-3.02863760177366	-17.3675063344527	7.1009281436775	-2.99835773163018	-7.7205219989856	-2.19669857847174
"g301"	1.52028276667916	-1.02136239106598	6.89285836902856	-1.86649035380969	9.82224008469633	8.01974395030081	-17.3387783286409	-9.30859146724334	-8.19746943027933	-0.371038661226989	4.90890273470929	7.29016160761275	-0.213219948503194	3.88918647987159
