"ctrl 1"	"ctrl 2"	"case 1"	"case 2"
"g359"	7.66491064961928	1.77189533077842	-1.00379880484112	9.05435772163116
"g360"	-13.3344146945821	-22.3494364827347	-2.79556884656839	9.59584091863848
"g361"	-9.05329626617941	-11.5845676388177	9.63878549645235	7.4398781120441
"g362"	-0.248326537913055	11.4166774750215	-18.1555812532407	1.15289533449434
"g363"	-10.6483565727022	0.505125397719976	0.930289280042464	-15.2337299720119
"g364"	-25.288863011979	12.1953131415607	-4.06068113869983	-25.0911325874336
"g365"	7.94010811377384	0.964957283273298	-0.604595489876391	-8.89051018574861
"g366"	3.99795979695886	14.0594273894151	7.94428151624923	-1.85713065290033
"g367"	19.7121295937367	-12.6757791386769	30.2384891728045	1.32234497330391
"g368"	-2.91203539507229	3.77945700704516	-0.960982478696573	7.61288992934024
"g369"	5.45485744587754	0.249211836820084	4.72621693239452	-4.54811574731867
"g370"	3.83519133489591	5.58384826034524	14.9170980662209	14.8136655450189
"g371"	8.33965991578296	0.278199530979093	-4.84790998266591	8.02337588798814
"g372"	2.819184659248	-7.8673052664122	9.79209248340132	16.5304017227326
"g373"	-5.32613233552873	11.9360319605635	9.09744622211416	11.0207638941119
"g374"	-15.9111478342035	-10.9938917247453	4.53495020236573	-2.45616381803069
"g375"	18.9961234605729	-7.1704742875866	4.19036151956721	0.529385487893997
"g376"	-6.75475888354868	12.2958699462781	-0.959473438748091	-3.41215891497286
"g377"	-11.391510557751	-2.03355251507232	-3.91195164839029	-6.14476251189529
"g378"	10.7599000632732	-8.29852125461373	6.1152090510794	2.65524859323756
"g379"	-11.6782126394704	-17.369857803874	-2.15292522905616	17.610039322052
"g380"	5.85204484967322	-9.64421301965527	1.89582357380779	24.4495593112792
"g381"	-4.8335001483925	13.6930000659883	-15.3631029403257	-12.098817909944
"g382"	2.25860463263952	3.77674756964563	-10.2566651764929	8.54735763313191
"g383"	2.02887170405218	17.4716795271891	1.3155714128249	0.884814317292357
"g384"	0.995556686183743	1.15948522600561	4.27669911553851	3.30476604750149
"g385"	9.87550961171141	4.07438790310411	-6.32286757833167	-3.75286431667955
"g386"	-1.69011770315363	12.2017033019458	6.21368473832721	-10.8669154589266
"g387"	-0.772347835571085	4.21825940355591	-1.3197481763842	-3.48564110168163
"g388"	5.73460893020699	17.9535315038389	16.3899472621369	-9.61198754225966
"g389"	8.23403987481735	9.48817584262911	6.06065519615757	-1.37293580441497
"g390"	-0.408977560737064	-7.20142964202637	6.91289701147909	-2.74272829709426
"g391"	-8.59968395188025	1.97776643181311	-23.5024142587314	-4.40592310415622
"g392"	-0.382324783383348	0.0928093070338222	19.7572504239854	-13.3879905834875
"g393"	-2.8556996734463	-8.38151083727124	-5.07449819463056	-6.99843604233317
"g394"	-5.79929846976746	9.12742615739914	-11.3705497876148	-2.83233484062051
"g395"	-2.76255209730178	-7.70130145313146	-8.93095215156618	8.14848781030724
"g396"	-4.72764443164247	6.94996400913045	-4.34238379752653	-12.8814370899503
"g397"	6.07053274946199	10.7950439112322	0.596725427621534	-10.6385043589494
"g398"	12.0656495595032	8.99491785498646	-13.5229830635275	14.1404793736737
"g399"	-6.70444516339301	0.949671985380835	1.48777011409209	2.80268734294154
"g400"	-9.89562168238914	5.78473334421216	-14.7376508170839	-7.27964345688566
"g401"	3.26859667652089	7.97977047246318	-4.63397614036655	11.4364635012611
"g402"	-3.86596899318572	-8.06069475963047	-14.3476631335795	16.3904806661684
"g403"	2.05891601788189	-2.66594747150599	2.82360680203713	6.76324886915194
"g404"	-11.4428658218749	12.7971084364104	6.11259555490516	-17.8269381843252
"g405"	-10.1656441087976	-10.0841018188803	-11.6138395071028	-16.2407870556059
"g406"	1.48522806722847	-4.8114967540818	-2.02954168726479	14.7758618858428
"g407"	-14.3859726497226	-11.5509561453466	-15.2515120863482	-3.20703728847743
"g408"	5.91963593091231	-14.5796244357309	-5.85875147918398	-0.952334937101738
"g409"	-1.90177189552581	3.11615582554011	5.13037396340743	21.8251409038125
"g410"	7.86289161759093	-6.91350034059861	1.24287439398327	1.15317902084792
"g411"	5.32427665937746	8.95136561950464	-4.76400542299107	-15.3147414952401
"g412"	5.27081547822503	-5.24799044914005	-8.93795659344908	1.4203066264076
"g413"	1.78930829587607	-18.6319752623908	22.8363561904629	5.74517828741155
"g414"	9.84831119911527	-8.1775604652788	-17.2811116345561	-4.42720764001956
"g415"	-2.207788805403	-1.43298932644274	-7.6240840031311	17.4569698822685
"g416"	-11.7552299981875	16.0702731085993	-16.3852313606104	-4.43439910739468
"g417"	0.569019296320545	-10.1553216921722	1.15337243148738	-17.4881108659644
"g418"	22.3530067502144	-2.70612107197684	14.9157978413579	1.51410161407802
"g419"	3.32456055779431	18.0025147663233	-5.96558234153058	-5.28228037486339
"g420"	-2.28912589001653	8.13536228256936	-9.66801396061599	14.5627074571942
"g421"	17.6385198851685	-1.8413380345452	11.4117669803809	8.44392203478064
"g422"	-9.58027185746307	0.572037807739434	2.81072324056	12.6372388517159
"g423"	9.68419212963317	-15.5830491183579	-0.185261045432709	3.22820068429937
"g424"	15.0971617392609	-7.72492242293684	8.90179268853313	2.09375123050694
"g425"	17.8737051351164	5.43180393748278	-25.7135827644154	1.00477309954685
"g426"	5.27747563198712	-6.53174443911877	-1.83818630924482	14.0207519077453
"g427"	12.2792211914548	-9.74565412352305	10.2911512954482	-7.59726681796564
"g428"	-6.70304978883191	5.30957400989931	1.1072936654042	-10.1617519414605
"g429"	-9.19492242780728	9.86902166234628	3.35426586802151	10.784731096969
"g430"	-21.568657199183	-7.04753523831016	26.6198226242131	-17.2550819718391
"g431"	2.41808907748085	0.0284210101525399	8.96412063663671	13.6049824998575
"g432"	-3.58329928772649	7.69072686701757	-5.8236727341526	1.47794776050673
"g433"	4.54493723988297	-3.03887568403965	-0.656633938971905	2.4355971237764
"g434"	-4.59859662591665	8.22700585935304	-6.66035754407219	0.175774116461399
"g435"	4.3750916314618	-9.33476584040851	4.1267366511587	7.21321808703658
"g436"	16.1659516688711	-4.44969903059142	-8.07211293657222	-3.77510857945835
"g437"	9.41117585226333	-2.88894195194119	-2.33089677186171	9.61931188007457
"g438"	-25.0037048637456	25.7937218986953	0.107539610289266	1.25964879054763
"g439"	-2.58905950551083	-11.2452408730259	0.811361324200875	-6.62553199564665
"g440"	-25.2091605025295	-2.53308426666702	27.3307661498103	-9.61564287301932
"g441"	-6.89131312319867	-3.43563688143166	-7.98006266052736	-2.75905515909294
"g442"	-20.1695133196183	-6.456333905384	-7.75652084102911	-19.6167547255759
"g443"	2.56599643360722	2.1929450938854	23.0254925927209	2.39948459116074
"g444"	-4.2121415599487	1.5740082549491	19.5184936352082	-0.480139588223965
"g445"	13.6320721920352	-11.8356139065655	-7.04979903748216	-9.46549084771521
"g446"	-19.5877706297176	17.481093699526	-12.5314597214174	3.76655946864902
"g447"	2.72622283862442	3.99497997313765	-3.31132027384317	4.43128958166613
"g448"	-6.31940179921494	6.8682476729815	-8.81323081129011	2.03148927263691
"g449"	-13.4278223910108	0.286082162074497	12.8790294040163	13.8119297467754
"g450"	-5.89988586890818	18.9624468598399	0.900925429688456	-13.061368147179
"g451"	20.355786622997	4.43936735846224	-2.47507631823541	3.22901836584972
"g452"	1.37604360056125	-2.86121122764943	-0.700420811614225	14.5806488363538
"g453"	-3.17135774614464	-1.40987809539324	-10.008858726598	10.058593141923
"g454"	-1.22877305022032	-1.96993682972332	-0.18836940347245	-7.57290574333609
"g455"	-2.21095319465019	-12.1099082602129	10.8433605328824	-4.83475011155791
"g456"	-13.9170004994031	-1.0656960242384	0.808938088123288	8.50017232940142
"g457"	-4.07390275317783	8.66306718472622	4.69369717791754	-8.34356522968293
"g458"	6.21499583010433	5.20643040427445	0.322896704783113	-2.97438360069534
"g459"	-11.9615679131653	-0.247869548962579	0.458913170172344	-8.98601804981188
"g460"	-14.7602575970182	1.71466208591159	0.239838532692883	12.4327423214766
"g461"	-9.90397305864548	12.9199200206962	-7.38570439141469	-7.31961397210493
"g462"	20.9881639984009	15.1288690833029	-5.66550371014551	-3.47892014689207
"g463"	2.222273838505	19.8009524926586	-0.121232965185825	10.5096551757353
"g464"	-16.3605036590497	10.7679042513968	-8.06423020412602	0.275535938965671
"g465"	-0.411696966748235	2.19418117553191	12.2174054703814	-4.04668884312605
"g466"	0.650370556254	-18.4373289393621	-21.5406405841379	-10.2887684777829
"g467"	-11.6802714439213	1.70636206783484	-13.8283309417813	9.4529871515165
"g468"	1.93994934901838	1.98158631231899	-7.25724234039399	0.764118576900035
"g469"	-15.0015195506035	-9.48707330266212	-5.47036829124062	1.77396100828773
"g470"	11.1417100795862	-8.63268242055692	-2.6579774185061	-13.0115003346276
"g471"	-14.0589808976109	-10.7757273310037	-27.5261471231293	-0.824477045531655
"g472"	-3.88409675467505	-7.36704452975836	21.9130107870449	-10.5353599894599
"g473"	0.48427074885031	2.14285744210997	15.2183138974405	-4.83462900027053
"g474"	-1.14452927185077	-2.98159568902121	-10.2864794403423	2.0394140045198
"g475"	3.30016199827968	-15.4665575892735	-4.68936232865319	0.990484612225265
"g476"	27.5963657740998	8.30691984204878	0.342979565496934	11.3979898050599
"g477"	-7.86317136438093	-5.6031549537656	0.294681388011674	-8.64557164331678
"g478"	22.9226801524204	-15.1879314838915	-14.9215483695067	12.2593955942501
"g479"	16.7404756063146	-5.6319018695701	-14.7560351376321	-17.2320702446002
"g480"	-1.88640093272154	2.65509926853004	-5.42450088348684	-1.05779331416041
"g481"	3.50368165232003	-9.77790426073476	-8.35327660174958	24.2859698731357
"g482"	-11.3796212149636	-20.6057489743709	12.0905938614893	12.5141170279591
"g483"	1.69380779976609	2.85327326856234	5.56047003124585	-3.12414930283536
"g484"	-0.134586894716192	-9.68552387475078	5.93778716670371	3.04766721225405
"g485"	-13.541494964412	-8.14096405170155	5.83471136782468	2.61882010278431
"g486"	-4.13298443426932	-1.22603121178421	13.9724004317372	-12.6311280714541
"g487"	4.95919698408169	10.6419429709805	4.11773736462006	19.9482906655423
"g488"	0.333521471603986	-1.25910536077655	-3.66829581400855	-1.05685335088521
"g489"	1.06232283785549	17.1623334946409	1.55235056570711	-6.43797461843377
"g490"	11.3559033636788	-10.2171238018754	1.13282868044379	2.84453301973226
"g491"	11.135802362638	-14.8031235482227	-13.3982097978883	-19.6493176359353
"g492"	1.46529100364649	8.57098583829485	-14.8269133115575	2.29739776251494
"g493"	9.24082395653039	3.12164411057049	2.31289215612742	-2.72372735861642
"g494"	15.7945812950257	3.55584960255692	-4.66279497752666	-8.74338744925206
"g495"	1.59393525246622	6.00490537591369	-6.57585024756025	31.613439694155
"g496"	5.27392265313642	-3.22233566650928	6.88974392737934	-16.1509505173113
"g497"	7.01650279110705	-12.115710068058	3.05723988396841	10.6804532262751
"g498"	-17.2390407663843	12.3760212688985	3.80669559267729	-1.5936862851175
"g499"	-13.0358613226609	-0.98635906262491	12.340601062311	-13.4822733640221
"g500"	-4.92282239508188	6.51303285904769	11.8052255548669	4.26941305962769
"g501"	-2.0441276143464	-8.31490045695321	-4.70312768186289	6.8166566500031
"g502"	-3.75479739163579	1.75855237430426	17.8253819069437	2.3465411166247
"g503"	3.95706911144566	2.75253279197685	12.5511074154173	-5.78896687327794
"g504"	2.11121542567493	-18.8347888139461	14.4864435469005	-10.8893914594305
"g505"	-12.1815504221456	-13.7741637059694	4.50329928474046	-5.74373270623204
"g506"	6.76991015595767	-2.03208594249538	-12.2480502719045	9.25811203582089
"g507"	-21.0809640737127	9.09574431483392	-4.84708460964954	5.35116218405065
"g508"	0.20785454112946	8.79057822509523	-14.9335464747056	15.4790946037465
"g509"	2.85129376306547	4.07347557536158	16.5807500681026	9.32341747755794
"g510"	2.13015702766701	-8.00240074322268	-8.76373944239186	5.83776598909609
"g511"	-5.44873306981696	4.32329352431563	8.44238323667151	-3.63897014668236
"g512"	-8.21945950318461	-14.9798380730165	-1.06022355086577	-5.01485359180952
"g513"	10.0619174100008	-9.56621523298085	10.961354014197	3.62671782905191
"g514"	15.0554646022214	14.1418249991406	-4.64873796627449	-5.43572368331833
"g515"	8.433563531862	-7.49555614696243	6.56238426880441	0.619251328408432
"g516"	11.9202617642386	6.61116045108767	-7.65282794803707	0.548818094327074
"g517"	-2.51872150929484	6.64495152400724	-3.26968732791131	-4.68721734844115
"g518"	-5.45460651225549	-23.4107299496319	-7.64800611687943	-12.1191912251166
"g519"	3.49042464953244	-2.41764646473354	5.89429908195026	-27.2970710574884
"g520"	4.84024972934011	1.2928990531545	-15.2088865024194	-10.390959602893
"g521"	-6.67883220785838	-4.3467556812408	-11.6566496631457	-12.5992263101274
"g522"	2.72119076042174	0.825641758435717	1.72841379202373	-16.7394538023593
"g523"	1.99770673469838	-4.18995064496553	-1.41653282436888	-0.412771395180115
"g524"	-2.22647829452425	-4.40491705065993	0.642000010990545	14.2008136141523
"g525"	-5.06726850782207	0.0764570096432588	22.0354284388284	-3.72314636741206
"g526"	3.2326342918657	3.50173554127927	5.45731263013928	-3.42741263330669
"g527"	15.5621657224289	3.81337488798284	0.224138153616985	15.0873843493085
"g528"	-1.19678392619998	-12.3521344867257	-4.52593844297026	9.55506658875403
"g529"	-10.8798429334015	2.19892220084005	10.3645854446633	-2.30497568080574
"g530"	-6.27174910830279	6.43150869676542	-9.96394703091578	1.01272905181425
"g531"	-22.3117482151486	6.0635995977266	-2.08893184060032	-5.01486009204085
"g532"	1.03065553792605	6.93963592794333	-13.0121439145868	-12.6578000346832
"g533"	-11.1240571238186	-15.8098266573277	1.99856321377017	-1.06398842559331
"g534"	-4.54158210677062	-1.90377667232378	13.4527985667402	9.26249785636628
"g535"	-13.2097528277845	-3.80176195246103	2.0958741134856	-11.8950216966411
"g536"	-15.1834411253168	8.28274454688995	8.50512816937286	0.150119774599332
"g537"	-2.22375869206506	-5.87578873614689	-5.14779621221005	-9.17626937227232
"g538"	-4.63818958618673	-0.524097636665074	-6.51712701439315	-9.82605625470309
"g539"	2.41116720617634	10.3484746433535	2.09616281789176	-0.585355586788965
"g540"	11.0823508207628	1.28291695093309	9.31607702554544	5.74287205098355
"g541"	-0.192674021235727	-9.751180379416	1.42796049808649	-13.1528228220922
"g542"	3.49719144871041	-3.16598830918219	3.49506776696007	-11.6548508084685
"g543"	4.53311311853532	11.8066869258525	6.48035417508145	-2.65564570298961
"g544"	-0.907215319143915	6.45016922741757	0.944926384268304	5.73929445751913
"g545"	11.8481214926445	3.70037599310764	-20.6957610688943	3.71662341992866
"g546"	2.91362933736939	-3.95365259294769	3.49526682832064	-17.9502087684859
"g547"	-11.4080005593114	4.58911096525671	12.9664426942233	14.7574549241093
"g548"	3.54047335442807	11.0612284063318	1.25584066238196	14.7618664296193
"g549"	1.88517240851803	0.323773081322332	-0.559999878759847	10.3202383431455
"g550"	-5.81506114204601	11.5185096528084	15.7777927464053	1.64532266316352
"g551"	-4.56940691768264	0.885028692584481	23.4937489575945	-10.0351317728273
"g552"	2.33537502623725	3.10425815794536	-2.21614760940188	11.9925566953363
"g553"	1.69329255311933	12.7879428338605	-9.35338925237725	19.8540973435138
"g554"	-10.9107803669049	-3.6583730590264	-21.1954094419613	-2.01220698379035
"g555"	3.24452656733289	-6.02856857169379	7.49849887604731	0.342237322114856
"g556"	3.33048401874344	5.98150543418855	1.58783326949264	-8.91639376877832
"g557"	6.03345501724654	2.98543464326536	-3.84300115309659	-9.42619794922093
"g558"	-9.91493401062697	5.39284879706057	7.17206283144387	0.133702225742435
"g559"	-0.382236153459388	-6.45900158323118	-2.67764992801415	-18.9860027781302
"g560"	9.0401825811024	-2.60871315693141	-6.0982263097047	4.82301525281851
"g561"	-15.4929811163942	-3.27576055114139	-3.46785556014215	6.67996833648226
"g562"	4.01563292978544	8.4469764256542	-7.37549645511636	-13.8992741391307
"g563"	3.04739021365759	-19.945039887041	-3.14976648332341	6.30014353680472
"g564"	-22.7451702143473	-23.0768733587916	-6.1734621616375	7.21474369161506
"g565"	30.3277716039734	-10.4948511499883	-8.92142879026356	2.59813386300033
"g566"	0.497703441188487	-12.9872719005143	-7.16687891062518	-9.21051892624004
"g567"	-6.07443455567251	-4.87839051427303	-1.05503068568351	-7.69021444544742
"g568"	-11.6046861803068	11.2317223208753	-16.3521510753516	-4.13175038713659
"g569"	-6.3048699516194	10.49062953175	-4.11947163445124	-7.29317552432762
"g570"	-2.11795178809868	2.13335517088837	7.88805029662339	-8.06973305707868
"g571"	14.5206882009757	-1.39986007490878	-3.37421471770283	-5.7606253050702
"g572"	-6.48118809022168	0.398830552331125	-7.50076390773687	-8.13298878321831
"g573"	4.04863727635605	-6.21352436490251	3.78102861066748	2.6419391806682
"g574"	1.22455790807695	4.1726795450921	-0.0448721030946691	6.17006865733067
"g575"	-16.7746413915225	-6.68467890211878	-3.1850210253129	5.67576118035854
"g576"	6.05156933429515	14.6822389308645	-12.8304100696207	2.29291254810381
"g577"	6.37402038335666	15.2511778764622	7.73003451861346	-7.03936419019797
"g578"	-5.06137706510168	4.62511498606106	6.48955262458758	17.997556702784
"g579"	6.38184546504232	14.9407011783672	4.59768314590624	-0.513046146775739
"g580"	4.30519651238604	4.01935879819584	-7.08366684802356	-11.1555323705314
"g581"	13.3054310483102	-5.60814376736624	5.89040216300473	3.66726004273691
"g582"	-9.74104851660421	8.25642070357092	-3.67589156478256	-9.98233484354043
"g583"	9.16486708845883	0.170922347401675	-5.36913714341296	1.6999820533409
"g584"	-10.2109738235017	-19.2006642104381	-13.9747866124394	3.30954553162485
"g585"	12.6500074885151	-7.78837279560466	2.6923374777597	-4.93213769701337
"g586"	-14.7852932132403	0.241270669165091	-7.8686117510318	-15.3876131524718
"g587"	12.0313393112042	-4.71944344399302	18.6540264278221	-2.17255010495289
"g588"	5.99477792949108	-4.71698575920863	9.41506232124554	-0.0668257176300237
"g589"	9.59243652286295	-3.19832779010867	9.96310007723577	6.3336594656247
"g590"	11.2607121766278	12.4091343461508	-2.95122559454606	-17.4296600055918
"g591"	1.21273019011916	-11.2192262845929	-11.9251891132845	-4.3132138654868
"g592"	1.18665437383939	-6.27049110431902	-2.4702172027021	-22.5996461931644
"g593"	1.59390448861809	-3.5634294773699	-3.45827634179428	16.4386368644431
"g594"	-1.23978219631681	-15.4496194127969	15.2278680475463	-5.86942639209522
"g595"	-6.88811039876567	-3.22209962103068	-4.97718321908195	12.8572714615426
"g596"	-6.59108518980651	21.4456284376851	7.39411742536787	4.5212792268994
"g597"	0.0387683147754781	3.26216633766524	-9.31685624652801	0.7336917009324
"g598"	1.88041294444828	13.8476414693432	-1.01329479317575	2.81470464659679
"g599"	-11.3224075868166	-0.103566827832905	-23.5207304966627	-24.6730565011064
"g600"	5.89436562524332	-3.91477907765433	-7.33226876048677	1.06181108733173
"g601"	7.47605125726503	-9.76353092377474	15.2371143476681	-22.3012188456184
"g602"	7.94185093324647	13.6822343855587	-2.07612728843865	7.52412195227218
"g603"	5.39161786025293	16.6385698289672	10.027205703456	-3.38180750421057
"g604"	0.452339957447325	-12.2054042303319	-15.8396273468189	0.927971763718592
"g605"	-1.52121939357588	4.04744583874957	-6.7835152809737	6.093870937927
"g606"	4.38694028145685	1.74230459003669	11.4717496324896	-8.46634236530011
"g607"	-9.8030993691968	14.9446676854028	9.82804951720748	-5.99168665126502
"g608"	-8.63631191016042	0.582949875685531	0.62937514268443	-5.65514841831756
"g609"	4.92416267654723	-1.5893377609103	-14.6912859186333	7.84215782396449
"g610"	-0.400038085182206	-9.9436337179335	-6.26519006146107	8.09429367023716
"g611"	3.0519360594415	-12.2721142578454	0.222671406670368	0.670427488063574
"g612"	-0.604718690332229	-19.4689620858878	-5.91040967835883	-2.12318431284714
"g613"	-11.0655338779631	-4.64370532476826	-15.4206728409555	9.53529311946989
"g614"	-4.80057350315029	-12.5446383417516	8.33912719922739	4.77854486771663
"g615"	-4.41493523770507	13.2962385498926	-2.74975788157438	3.05780162243293
"g616"	-10.9099150578607	-8.80721267808769	6.12238763035758	1.9818513458615
"g617"	8.51693780560289	-18.5014616813634	-8.47556593470071	0.00108401471505801
"g618"	-13.196310469078	2.29083041129211	2.19741497156285	-2.2144843765773
"g619"	18.1774901891981	5.48791640166144	-0.969291535878904	7.35331693610266
"g620"	-16.2555714329213	-7.19803571629239	0.689208838047875	-8.41402531357389
"g621"	1.51681954202245	-13.4437603504993	-2.5965332532765	-6.40710711876678
"g622"	-9.41176339541599	2.95634585497599	9.28879913316617	-3.13535927934836
"g623"	-7.31016539566395	4.40626645706128	-2.59648564438964	-16.5880349476584
"g624"	-9.59385277225688	-6.90360720139693	-5.21609666028636	-21.0369814034595
"g625"	-10.6829962878563	-1.35498171201683	-2.37386716689104	-13.1275040712978
"g626"	5.58693424836751	8.53072933510776	-0.343993805451292	-14.3858040319103
"g627"	1.91045577462557	5.15106075588388	-5.76867237098469	6.53222016859561
"g628"	-10.2801895142219	10.3613660121301	11.1704186100628	-16.9647151098412
"g629"	18.7111171267751	7.88909412799255	-13.1534003871969	1.79384662298287
"g630"	7.95507808862206	20.423886176557	8.00470568169006	-0.895779855868023
"g631"	14.2937917368911	8.32721833794406	6.11001439430194	-4.02324439415041
"g632"	-1.09562412679596	5.62307362066151	-1.30107660682068	-1.98245267260895
"g633"	8.83176780210791	14.5018319820868	-2.02589234345826	-21.8377110247965
"g634"	12.83790406336	5.23199981699185	-9.29719066730932	1.22179904459111
"g635"	-16.4312690146478	-3.41282456393188	14.1718220962615	16.8679826591258
"g636"	1.56040403159611	14.9041307185984	-6.18114308402858	5.84238239835801
"g637"	-17.1891963875611	6.39221370700277	-5.47695732011645	1.98936312642167
"g638"	-19.422820787956	-8.65650051589396	18.6380707247311	-13.9458687308822
"g639"	16.4974096051282	7.94569062277595	-1.16796852282916	-0.555778549414418
"g640"	-11.5859982360525	-11.1600174995352	2.49654247831314	3.96379771242708
"g641"	1.29022509808379	-8.34708390138691	7.2914089111983	21.7476534911655
"g642"	-14.5862567116202	-9.20861103735274	-9.39372663076112	2.16286995098949
"g643"	-9.1377027612101	11.5068352168397	10.0098094178828	6.33778502399685
"g644"	4.69636588297235	3.09692503170334	1.11826871422552	7.3270144086258
"g645"	13.6997225937906	16.7799603668449	-12.9866254294878	-2.97577768473991
"g646"	4.422014289155	15.6778386819375	-9.41967662886626	5.26966634526965
"g647"	2.29674822785881	6.07949458680824	1.74137450119403	7.79459884370487
"g648"	20.7329667541142	-14.4430979005173	13.3191346450857	-2.05116163504846
"g649"	0.955456855006361	-0.902013134661348	7.27359603333887	-2.83640865670099
"g650"	-8.46591717640626	-6.80991828305388	2.02799966332131	-8.03453845583224
"g651"	7.43919957027553	5.89932520752571	4.66408432072971	-2.72858621483127
"g652"	-3.07473589667161	-9.20758142380756	4.04010086659993	2.48225512371678
"g653"	8.32625861985078	-10.7896420976598	4.74059371325981	4.38289270168001
"g654"	6.81262145587904	2.51333308138462	-7.215459183912	2.36985675347518
"g655"	8.1860783588298	18.7821214808063	22.6058239136377	-0.778689229311046
"g656"	0.0311953257156943	-5.13609733028687	3.78596303418622	-19.2573916165429
"g657"	-0.795771975143356	-0.725615676658068	-0.0384304932341727	-12.2535206764239
"g658"	-7.29477914175886	-3.99958127116983	-15.0559856019575	-4.68584136182899
"g659"	-7.58608517712718	-34.0135805564904	-13.0942667488112	11.6472872113887
"g660"	-9.22009991624561	-7.54902066000529	-19.6187977979763	-1.50452502576612
"g661"	2.15212130189646	-3.19560091540596	2.95502533738598	2.91278091499019
"g662"	-2.46352019116871	-2.58867279851729	13.9130161500484	-4.95425394341061
"g663"	15.6619441413958	-12.729181417015	-4.07115596114243	-0.115144865585997
"g664"	-11.6292647469382	-10.6133810915262	4.09179197651907	-0.808120849659979
"g665"	-9.05607461689688	-10.6766392239741	10.3499437500404	10.6957261942737
"g666"	-6.28300529072681	4.91327502513689	-1.08027518725002	9.23416675657836
"g667"	6.08561766752567	9.85497169893663	11.2585050375238	10.823114304082
"g668"	5.48728540448874	20.1467575635287	6.7312627820283	-11.7536289977099
"g669"	-0.246890820744439	-1.09672679126892	-7.88246756434884	11.1012882208517
"g670"	-12.5200741049007	6.50472646935221	5.16217468253682	-2.35095146903692
"g671"	-0.179485541021498	-8.48470801266034	-8.97695598178541	-11.9279549687693
"g672"	1.70568447006904	-11.8122464869128	2.19736011924071	-2.84906613230428
"g673"	-12.6581836861278	-0.530772345094934	3.08370792528243	8.29010683409481
"g674"	9.37367930786202	2.30373471006688	4.37872819252833	7.34933837875211
"g675"	-39.7088210706875	7.68172250192024	4.00017446746526	-27.2265161500107
"g676"	20.2709840362066	-17.7792025360793	18.3009545748746	19.5767322224693
"g677"	-4.30228148923078	-5.2094216594317	4.44378091773472	16.3578786914348
"g678"	-0.591346703098223	2.20881306083499	4.0431018758345	12.2263328906498
"g679"	4.79583369820648	1.6770149748571	12.8734615037045	12.2604607823996
"g680"	16.9779792606333	7.44202726643484	12.934320024131	-11.186411875839
"g681"	12.78352033464	-2.85192346194314	2.97656355043145	-4.33253035997167
"g682"	0.186263947207223	13.0947376607946	2.33833990621512	7.13886657521385
"g683"	-5.63048374304196	10.0018867905419	2.76404875742313	5.85575613443665
"g684"	-9.93233992208993	-1.09090377600939	-7.41951701217107	-3.27358169855521
"g685"	-4.13964821677807	2.24961286490527	-16.7460977529955	-6.67362671881354
"g686"	-3.75341153293103	6.51972687587855	3.71395897810641	8.072522306377
"g687"	-9.90971016650189	-10.4298778818925	-17.0041223620816	-15.6069396435589
"g688"	-6.2947661536485	4.17559148074024	-18.0283422927692	-5.60730628717717
"g689"	6.61701895047639	-7.85132579106152	-4.35073819977666	7.72250499965489
"g690"	-12.6276954265271	-5.25834914174437	-3.76657237900106	-9.92403677180135
"g691"	-8.5905070400394	6.6011838560105	7.34776441956415	4.75754923348056
"g692"	2.02796364987157	-3.98482730368338	-7.62014333499991	-16.5017716044329
"g693"	10.0244834749352	-5.72530133917172	16.3155600751894	9.05737461665873
"g694"	16.351889008367	-10.8082446079525	3.07507704231728	-14.6863478865045
"g695"	-3.22472437528955	16.8474314138898	-5.41291891646763	24.7125334913709
"g696"	9.05453860666266	-8.66225348186903	8.01917475123154	-1.47841049836288
"g697"	4.85951260279139	-3.80158446665	-1.47797843848778	7.64014852411804
"g698"	11.1912264308635	-24.6020731410254	-6.51057589395449	-5.32739898620271
"g699"	16.8591042867911	9.46018910898834	-15.0820897105656	12.4166426322965
"g700"	10.1876122726647	-3.9497514509064	6.35835823811501	5.46616014690157
"g701"	-3.82671768687286	-2.0153540331698	-14.8928588001739	5.91160343889702
"g702"	9.23077739816084	-23.376792709461	20.9049534173378	-5.68964799910009
"g703"	9.25377046186499	-5.09100043302837	-2.23050634178002	-31.4882179435578
"g704"	10.3251729304062	0.919962047063331	-25.5177364095629	-10.8625256645944
"g705"	-5.73769004134348	2.41458478952229	12.7385949790996	-2.53223179890475
"g706"	0.595753503322236	6.74945210500226	28.1182755457175	-7.91896715981393
"g707"	-4.81781368969151	1.47238918549329	9.23072021372304	0.335440373108339
"g708"	0.31825871950485	-2.09558461076009	-4.27326759466087	-6.6281294373096
"g709"	1.2901337905994	-4.65417431787229	4.29300628025474	9.04135564150253
"g710"	2.55812209904533	-3.73974436011672	20.9898128214653	0.936613436599564
"g711"	12.2948164951274	-1.56808345249928	19.0643567189447	-11.9932679415057
"g712"	-9.51577735431392	-7.02638802021873	-1.3117910226826	12.1267805572153
"g713"	-1.04457337824228	0.308378753622951	4.43807683493263	-3.6602332714152
"g714"	-6.9264310485933	12.0033947807944	3.88062242049316	3.84515850382911
"g715"	2.47066654324615	4.85292983469619	12.6408594565073	2.94927057531047
"g716"	0.867698616438875	-3.38436388366288	-11.2732891018083	-8.64659715968369
"g717"	1.71659041427774	5.97277045371448	9.59088151798957	-2.74344268927036
