"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"case 1"	"case 2"	"case 3"	"case 4"
"g192"	10.4621980347078	1.38169994032028	-3.0059323533175	-9.56539426800364	9.41576196579343	-11.7521410488541	-5.36228603797876	-9.51090824268774
"g193"	10.6961924068396	-4.75711747451336	-5.13054505295602	5.31480895079621	11.0242595484331	-4.32634313979081	-11.7408326241757	5.05428679133103
"g194"	-2.16559563641939	9.32393614480183	8.08588427248327	-13.11506486676	-5.05170867499137	-3.31819855293217	-7.24580295157931	5.42138836294549
"g195"	15.8322825298304	4.43190694295748	-7.98729321428626	-8.72999651667141	5.57401209112125	-2.21757532002189	2.71476684569153	15.3560209537016
"g196"	0.651567809236831	-6.90753736648064	-10.3798382707997	11.6051667075646	1.75889288575485	4.78359567495526	-9.6602292044427	10.8585961470286
"g197"	-4.37720875847597	-7.25960117384282	11.5336935709979	13.6637754627427	-12.6390911118823	9.55612039700036	-8.66304272285008	-8.24448249705164
"g198"	-0.22583977121922	8.45226168857703	13.2778634863802	-1.53817893389324	-8.92581280495958	4.53184533994263	-23.0794091199404	-14.0630535726672
"g199"	0.0722930274319091	1.1844710730907	0.474324424935882	13.0159728976896	10.9267110432283	-12.338654717037	1.03930620995965	6.5688234758241
"g200"	-16.4525494810645	-17.307569690834	10.1100977940604	12.4047552077943	3.41731021771638	5.22244795347954	-3.36287719916331	10.730343196021
"g201"	-7.18705970848421	5.60703671695356	1.29576995906375	-5.92544029350784	-27.6929569058139	13.9907554826961	-21.308200227799	-8.84645843742189
"g202"	4.73734503674966	3.85521438276579	-3.60377015612016	-14.7782005044351	6.24711193964984	-3.13975160693216	16.3068281404712	5.3732968276558
"g203"	10.8083176508817	0.275913344539575	13.225301851731	-5.15308289256429	10.0337476902331	16.1341313966802	4.07622740837946	10.3096292256826
"g204"	-14.4540424664746	-9.38484233498295	-21.291529988396	0.64743709912151	-24.9232744717096	10.1063230217401	12.9798033381211	26.5649850221898
"g205"	-15.680667549533	4.68370684246132	15.2013140008339	-8.75375149712463	-4.14897867223696	-2.05085255531038	-16.1431773051336	-6.98113643929876
"g206"	12.1377730144124	13.1948070723665	-6.45934436690736	-7.01466729609156	-18.054696056247	-23.5953270543499	4.41683342695447	-23.1779554839058
"g207"	5.8523085018079	-3.36132489808681	-24.914671770113	9.11857265512545	-3.68324829717873	-1.30177715752265	2.9527342488016	12.4341592454745
"g208"	7.93705886181538	-5.55844040097647	3.86773817406428	-4.72732998578862	-29.5765301093033	5.8878602929869	7.87251276137341	5.43561299557452
"g209"	-2.17030331011688	-4.49008207350797	11.3388079740353	-9.91294602977727	-15.2802998355709	12.6604980251559	7.23807847237825	-6.08584538092241
"g210"	-0.975816371283237	16.5825933277867	-0.713791570010182	-11.4882965840279	5.38945263947641	-2.0973940350103	-3.77900330495179	9.65533511673313
"g211"	-9.3710244421473	0.523746319158774	-4.1470962626014	10.8346700631933	3.7181111906566	2.55163262485456	5.94049926816919	0.7387502944822
"g212"	11.1105144240207	14.1529454124713	-6.22059240020705	-8.91581755122277	2.34342049325969	-6.94634594385751	10.3378421845317	7.11468219556736
"g213"	1.2304530359673	-8.91981466612317	3.523752252762	2.90348975267377	13.6834895320469	12.6057763936653	-4.40391074916842	-5.47138318480014
"g214"	2.50621044036238	-6.15772098224444	-15.5550021157032	-14.0077846160658	-1.51035173775553	-0.586955712262227	0.538691961923656	-7.55200285991603
"g215"	-19.9589012589174	14.2407271408599	-4.25059825076387	-15.7089350615131	4.5802625776294	-0.948430509539909	0.561534784906279	-2.83880160473679
"g216"	-17.7487807805442	9.69747756078537	-3.71441433682623	-9.70984648780436	-1.04339866272024	14.1196765540936	-22.7969281975615	1.50774411162487
"g217"	-7.54802322258169	0.905010577128246	10.9369386067444	-7.36319779958485	-4.35739358716078	13.8203525080055	2.26979369522415	-10.4823630133552
"g218"	-7.48024423901735	8.51728206762634	1.39857084243916	-6.55757696391248	-15.9881234312507	6.01319168312971	0.412513948614341	1.39831223370137
"g219"	5.00337382917821	-9.69037029489166	-5.10631889329547	-3.33593506940104	10.3882016037546	7.12271715441402	3.58475746436647	-2.20310578632506
"g220"	7.85272816836011	11.4843307259363	-12.8607020748509	-6.70499415933736	4.36749168049914	9.14470709524028	-1.06452640062543	1.59900793104287
"g221"	-5.31887029505522	17.52691907941	-11.9923157224951	5.41260652731334	0.750634623773259	29.3719023920094	-23.77916730067	-5.65985465972536
"g222"	-4.3742633470261	25.509466921271	-14.9066788441395	-1.99631066741728	20.9059174034122	15.6952446181358	-1.96237781368468	2.6597642475681
"g223"	1.34712924432154	16.0143250675317	-6.57178909854757	-6.17410933565294	-0.599580792346511	11.2880410742264	-14.3668839233611	-3.14258181479127
"g224"	-6.591142839638	-8.64352979544139	6.84430603837203	4.37148168199732	2.24140823776917	-0.201251643836327	-13.02237040634	8.1306337732914
"g225"	-9.15471148082183	9.09625986713085	1.70467943547606	-1.23350789403051	8.75595485303928	13.1636338452306	9.88788076925238	-2.51898558343105
"g226"	8.18722809418962	8.19471181770119	18.0212546804053	-3.36856309514536	-13.8620689206491	1.36473534782742	-0.13132187278158	-20.8645456928561
"g227"	-3.6308518630322	-5.26896481723556	0.220451975674442	-16.1514447733099	5.91687160433371	-6.22863181008673	-6.75180184153397	-21.2992529122662
"g228"	-2.55713095375816	-11.0097875438985	-0.873167323922563	-3.84730759801407	11.1331413602055	2.90321819073608	-18.8626577143849	-1.37945770063947
"g229"	-2.13335314423402	-1.77584319284597	-8.5657342007093	-10.041776398308	-5.04396388884248	-11.4116040648367	-0.223548124970487	34.922833814442
"g230"	0.338389023251467	-2.47184321926888	1.15998549991001	24.985636577188	-16.4466987817861	-4.85620350059617	3.4743137883405	8.11088206481466
"g231"	4.97266253379544	-5.98394247513357	-6.25098818018104	-8.35324987793767	6.85020578051755	-11.2800256187414	4.04202938693523	-16.977417281679
"g232"	14.412904716898	-2.43192672669958	-0.140086453181861	-4.95228514839864	2.90249121176715	17.6949924370274	-2.48448752810435	-1.26608222472786
"g233"	3.26766769300209	-3.09396931238826	-21.2199536701771	-4.46920011938503	-15.7138798229776	11.7772177075646	21.7150190458643	-3.06047355117949
"g234"	-8.99124401067166	-16.5424683826334	16.8092338510833	-1.85629221816922	4.33029225024701	7.02167796520914	-3.00302093935269	3.16683828693793
"g235"	12.8006710567131	-4.26453878479429	5.56616919192366	3.61822370605623	3.00317092741847	8.3793363376999	5.53362825094079	16.8615255080772
"g236"	-14.0476989039067	0.237181136668999	-7.22903598503578	36.5038818876414	6.78381669717981	5.27263726291507	6.36808880765134	-10.2539156562665
"g237"	16.8929862913834	4.43493013289353	2.17919279298662	7.24817949713508	-2.38297710877707	-9.16459609376597	8.14286189500049	-4.21545550457553
"g238"	0.801852320068039	1.48799743329373	2.73224427474694	-10.0361137331289	-21.5340438508864	10.7678210821062	-1.36171299646535	-11.4831049661412
"g239"	0.407089366162618	15.6525058462671	16.1869870308019	13.147626158101	4.50384939773998	-1.57799934514884	-11.6828621610938	13.8954991461708
"g240"	9.71544611088544	-3.05610803279692	-6.73581681396658	-6.07061013415767	-0.157592068584668	-7.03359664090369	10.3715212153451	-1.84980230753655
"g241"	14.8668637543352	6.55481000117134	10.3463036812624	-6.53708960066822	17.2713386150975	-6.19893287399096	9.78869895715388	7.50257311211002
"g242"	-21.7262001640609	4.9533765067251	-1.87217340248014	0.851351212261132	8.56070119528022	-5.94594796729253	-2.17130948649138	0.0108202845930486
"g243"	7.96761930538011	-1.16906572792828	-7.65575727406467	-15.1536317857123	10.63910534565	-4.54291070803642	-12.3801172134455	1.9161094334904
"g244"	-7.1836929361266	-6.87567945830363	-0.560288852843214	-3.7105401745535	-21.2532902537369	2.78012654448744	19.3164937610751	-1.18768444581044
"g245"	17.7987100836466	-2.82844238444852	6.28771574319829	-3.42236636143965	5.42789460293104	-1.90838700935622	8.15149230143248	-5.02165317438079
"g246"	9.39044299933798	-0.825799022551696	1.54779520848029	4.49179076041102	0.161627911627746	-5.99883014693793	-13.8047022194968	-5.14355696644694
"g247"	17.2700661359089	-4.62404947371317	-3.15171606223424	-1.72789395550296	20.643366967594	-5.28358687409369	12.4959489628227	5.07089257958865
"g248"	-1.44503278470639	14.1334627218466	-4.02509394388567	9.50528173599451	-12.4838749268376	-6.1203154013765	-15.1413349221562	6.34418797179841
"g249"	-6.78806800021419	-16.1868828899552	3.89118168346027	1.27820859658355	-8.71052956533107	0.565904616956877	-12.6749956100549	-3.16450512455753
"g250"	-7.39374108966224	-2.22883831883627	-18.7843751176138	-9.26427801766638	0.940317915257565	7.49957740821128	0.733801944066014	13.7479331793164
"g251"	-11.6570879167717	20.6079087560136	-0.0539926329729995	7.05129842025319	3.61284797694916	-14.9282774000886	7.94515498836544	18.0787639255975
"g252"	8.75133158676879	10.5993677454724	-3.98693441859888	-15.4125477728448	-4.56450586081616	13.4691456245885	7.35650140752358	-8.38156240618956
"g253"	-8.55161539950253	-2.4852017662815	-6.07205394770159	12.0230410121374	-0.4137789303914	-1.05248061645368	8.34404554736046	-8.17318640910095
"g254"	0.0610062570655756	-5.16001723415517	6.41326597501914	2.15116258622098	-2.3705323560246	8.14680508816342	-6.91650796903463	20.6628919186354
"g255"	-0.609178885939027	-15.2251397337144	9.60915534416988	12.8798440802848	5.64951827913698	-1.65453247373841	-5.44918342128475	19.1769496165016
"g256"	9.77777912469213	-18.3221737752915	11.7536201529654	2.80512031161342	1.0869008038076	-2.03608101362167	-9.31743687406904	-18.5960805895891
"g257"	0.694502982550383	2.85944725928784	-2.68570390309276	12.3072859810108	11.5328624074244	-9.25038047392913	5.12726229416526	-11.8487028275834
"g258"	8.76561526887784	0.108695144751469	7.79985802239399	0.917019424765834	-1.63833972214447	2.64556081109876	0.0605796801512997	-2.75951905911829
"g259"	16.4430149760433	27.2535907816759	11.713561994284	4.85056691865537	6.28207216922934	8.50052169074377	10.8612971589991	-7.76400994182067
"g260"	-16.7112952836981	-6.01936383342949	-11.0098759520704	7.37741099154553	-7.31009763298903	8.72020597700831	9.44325684783059	-6.02515351707877
"g261"	6.13142537985778	13.5665745891121	-7.8663032610736	8.60024379139677	8.5897315783	7.7178017252658	0.569571718847373	15.2093172430274
"g262"	-2.9965611268074	2.90859659540164	4.79517902527308	0.591601147876939	3.63351175285751	2.79513543261323	5.6903004328419	-17.3239001043615
"g263"	11.6497303779697	13.0359676696041	-7.56912574880701	-8.0488312428824	-12.2908060849989	3.8046459444228	-3.96715802134379	32.9334860350011
"g264"	2.66049927904566	18.2389274988974	-1.86757929217482	-2.51724908181264	-5.40669200305635	-1.77786400033925	11.4725898062266	-5.23257887192411
"g265"	-0.309555681953649	9.50970360560315	-8.02269353767377	-0.460143395982087	12.0894175125413	-9.53905404907694	-7.96140228819965	-2.50975056771779
"g266"	-11.5533852812733	-1.53404869433727	-9.361273245999	6.51874079775842	16.2939096551533	0.825631758954985	11.9071707802492	-0.485228460309197
"g267"	-4.4539672172834	-10.4086165930363	24.8741429448266	-9.93708633047528	-1.19988410617798	9.73800028132994	-9.95186504420618	-19.6779612786559
"g268"	11.8874518204103	-13.4446889460942	11.5707430297512	11.6133146256599	-5.08506714122385	-2.15745018260749	2.81120588463455	11.0407411389087
"g269"	19.6010157179577	-5.2559861601685	-6.69249063275594	-4.19166697525505	-5.40398611932457	1.06049695116637	-8.93625337180128	-15.0118020219313
"g270"	-2.06586898643139	14.6067903845495	-13.820770446034	3.09020991336911	2.89886615431672	3.6550523542273	2.1887630534553	12.0882810344105
"g271"	-16.3799756936377	10.1369786294692	21.0512283049854	0.0261271960266462	13.5677522347372	7.26187627439251	6.12215713340882	17.001441772885
"g272"	-9.86595449876605	7.1610967347551	-2.52752100749271	-14.9001358939271	4.21966746909719	7.75937741307623	-5.31589391675098	13.2731805392412
"g273"	-2.16081616210713	1.53087082065215	-12.601661308723	-4.21548689071077	-1.14511529271936	3.49938457749131	-23.1130437468785	-5.11247500860141
"g274"	-10.4358854388143	16.9898514913988	-8.23970471212684	-4.24606151929289	7.97324666731635	3.77921413525868	-7.37283896282123	3.20440292733669
"g275"	-1.81348575577269	3.38519086248328	11.3218256338266	0.185885065983124	-20.6445388670753	5.20632218463121	-7.34287775360822	1.82601156267909
"g276"	-11.2354628089741	5.73959157202266	1.67155852529522	-20.2166780111398	12.3994083956703	-7.62102539651678	-3.22161782679519	12.8961889972621
"g277"	-5.18262886010934	13.7821872500012	-7.19723117779673	9.78408481747049	13.672940260073	19.5775137314936	3.09886708431911	-7.85006485693556
"g278"	21.3111191162927	-4.96211118263805	5.84236449087189	-1.11553019330144	-17.0978347701272	-4.27186300903397	7.19596660892677	8.3085933215934
"g279"	5.82422930655765	-5.06208414119349	-21.3723225676633	-17.3999300185728	-20.2722954195544	11.3130702380844	-4.47696022198431	7.76870086345007
"g280"	3.18033327022791	-1.0083675542197	3.09022987208429	9.78911643473102	-18.6476831583932	-5.36446380582891	5.06200751708081	13.520297764953
"g281"	-11.6207060367545	-7.18689721395808	-0.559532212641337	2.42818359873949	-10.2984361824215	-20.0927003630854	-13.24907456828	2.93343608144451
"g282"	17.02089616085	10.8290523546168	2.1414123285977	9.20455770092426	-7.15527982272318	2.99952228239403	-21.304024096204	-0.63889929690982
"g283"	2.14960292992828	7.52169486528516	-4.92782760674498	15.163446388596	1.26953016845622	4.08549946153324	-11.6822382834991	-8.33842480037952
"g284"	1.90804049389311	-4.4009274125878	-13.6913821066243	-6.5396645511115	3.24563218430693	-18.2012455192095	0.0255961877568716	0.904212507845175
"g285"	13.5948654979669	-1.8135371559173	-11.2410007301599	3.85378009425498	0.402051654884907	-12.9536692902022	8.23980226279416	-3.26319319698735
"g286"	10.3754642921657	-1.44057674492627	6.21573012815223	-7.75402654978438	0.731875201232868	-0.275005176732814	1.78004917438021	-27.52236256716
"g287"	4.47697556637367	-10.7319488866928	-15.0645574466726	18.6564699338825	-4.84374441549907	7.5446093306403	5.23082545190456	-2.19020684345341
"g288"	13.4157078745347	24.7862722035579	-1.12193840979235	-4.11816878503878	9.91034911110818	6.95123037172538	5.55805744910598	10.6846931101676
"g289"	-3.3662003037841	-0.256304266186026	4.49866607448635	0.481558832210112	-4.86880949663503	-7.50383939667097	-2.45009187226147	-0.268925448677119
"g290"	-12.0547187825603	-16.1814035252029	-5.24020204937822	-4.83608887708776	3.97077944012972	11.9944411740717	3.55058777046194	-2.58369755842703
"g291"	9.86049705490355	-2.11267623856026	5.73824484827808	-5.92513622474015	-1.7115024290866	6.55688844509319	10.9351221050316	2.49379725010896
"g292"	2.16351248885404	-9.17500682662005	20.643634557498	-2.97107605366833	-11.5919764909966	1.32051180024358	0.357982815189859	-1.81657355282599
"g293"	19.4744181452239	-8.68044317566195	-4.48169214667745	-0.525750416366855	-10.1937777490272	-1.11874632448704	4.07370348196857	9.11747689876001
"g294"	14.1377953622131	9.47444207129419	10.4840158397227	0.830404725247916	-3.82256732838696	17.4023042380136	-21.6719550997806	0.67479653154897
"g295"	6.86424488888452	-28.3303703102741	12.1662265222438	-2.12816138500582	15.8516744418732	-3.57210046219008	-10.2991579835952	-10.2208880652866
"g296"	9.56820567282336	10.6741078677149	7.82637368480316	-13.9681282165887	15.7972418509288	-2.19318338429924	8.66810924098361	-18.6898619757928
"g297"	2.96936388797114	-5.13434412186354	14.2806424817359	-0.740967917185361	2.00989421111362	1.91052056698756	10.4261610698805	-3.75851684167615
"g298"	0.278472903532406	-6.82319958922229	-13.981672154863	4.8239193880221	7.93895642925081	-10.2042690756226	-18.7022590790781	17.7835613581362
"g299"	12.4237070706668	3.12568274842033	-2.78292518766699	-8.52866475191934	-2.4545211691245	19.8004541595208	-2.95439174759436	0.485044735289263
"g300"	-13.587262759628	9.5635576390159	-7.41800670534504	-0.208491041748413	-0.302003127198889	0.879996040786388	30.1734882900202	6.94766012498127
"g301"	-0.181768603016552	-10.9157741196667	-2.89321545968849	-5.94357508419603	5.10816594440736	-10.5712668883636	-1.35528837298243	-12.802073280977
"g302"	7.94185046453801	10.0729195602887	-5.48526727713512	-0.607295394800591	17.6403518074661	9.54947417659302	16.1675863131821	-7.50070414230415
"g303"	-9.64951184399973	-10.9673779073919	-17.2406196867325	1.65314357574589	-6.96305189184041	-16.6176783307206	4.06004519805285	-6.11295369410335
"g304"	0.626806744485388	11.5951307603676	19.7738137295765	-6.53871356900252	7.20493062842101	-0.713692094896179	2.82956135047141	0.354621005219821
"g305"	-12.1078519805577	-24.8534847342909	-10.0435862463308	7.85003476627491	10.5142540280121	-8.56695267418376	-13.6035183755775	1.13363643563456
"g306"	-4.82884195591825	22.7868591129521	-1.44396417793955	12.4253515996745	-1.14512310345111	-12.2850069357796	5.72807627212391	-5.03103383912113
"g307"	-7.95497483811163	-18.2181716522067	-7.84265582138956	8.88515351878427	6.13441967915255	-4.37187870028225	6.11028293547865	-12.6902413025047
"g308"	5.50668197286039	-11.2932271444455	4.7852119006525	2.193869636325	-7.57683127735762	-0.847507136135117	-4.90534558696877	-0.422215358507641
"g309"	-5.40639073788867	4.0226829255402	-5.18783991722884	-0.666171904554424	-13.0470036669611	10.1620480101202	-6.45012425316323	7.72259227457217
"g310"	-14.437534381566	6.21793975661665	6.04258916967867	3.17644453390442	3.81357017097085	-2.85660159835914	17.0308294427236	20.6267719995743
"g311"	12.1854911712115	0.960999456776911	-9.67273542163137	-6.68225914792893	-13.4495354009865	5.70816449797157	2.79128569725313	-3.07184333406703
"g312"	15.3371004002153	-6.21560250219017	9.61145769306381	-0.212959296914779	-23.8345011448802	-5.48630781505468	3.59228876429413	3.78288486395842
"g313"	0.93300813869501	2.01016143952343	-9.01108413154034	4.55261569045231	-12.0871445039967	-6.47720244967833	-0.822897570615448	-7.55142658223614
"g314"	9.42971254430076	1.91715177674807	-1.95873567396702	-1.35700409071504	-5.75691125397714	1.64042531998279	-13.4944795675739	-1.19424150231465
"g315"	-9.50414853873357	4.12293569254335	-9.32917163332255	-8.42201230734046	9.59162127853328	-0.240092965098628	15.9393410659439	-5.56373395260764
"g316"	-14.7702202788892	-6.06501402298699	6.0124831779694	8.44222656623639	-15.9392850220017	3.7883026317002	6.2014246467873	2.74732335605966
"g317"	0.827308111578474	-12.9436846407206	-8.48447265820526	10.1594251834608	-15.9002378534334	-9.76510355253721	6.23940944263437	-14.6558730679281
"g318"	-18.0233727166303	5.91149641064314	3.97364392045613	0.499805413674249	-1.89371507190309	-7.85018074597106	1.40646564476707	1.63546975943807
"g319"	-4.11073646605785	3.69123683146857	-5.96673782087118	-21.4422937621189	-6.84945228525321	-12.0419319760672	-4.7243068608996	-1.40553152157107
"g320"	0.398835413363953	-4.75237159235397	8.15898004506124	-6.98312924884747	9.23396780039808	-13.3914587731319	-0.267233548194768	-6.2410100542979
"g321"	-4.01053770549135	-13.3894907343981	0.929304714206348	-6.7682171361366	7.60290728273653	6.77953916707491	-6.55769241566034	17.4697472147408
"g322"	21.6302533190397	-23.0492247528912	12.1480313657499	12.6208087113075	7.85176898169035	-0.190859101374803	-10.0357739610986	-1.9445775714131
"g323"	4.15031460606468	-10.1173059541598	11.3243446275396	5.3113250125878	-6.07122127554884	21.8248760311897	-0.572183750394651	18.4288533608356
"g324"	-11.5305508272095	6.44928046429586	-6.38894441118642	8.2260639111597	-8.7691300751914	-9.87176232808251	11.1258680356777	-1.48261928577058
"g325"	-2.90200010100555	-1.8244296928837	-4.24639222612715	-16.4487108181857	15.7531809461195	4.54378388000135	-9.19952811862322	15.8605304360509
"g326"	-19.4971293025245	10.6611157742284	5.48851516923093	-2.26610346664052	-1.02645006084635	6.9827566212901	10.7383751154211	-20.9011579506941
"g327"	-12.8711250499222	-6.45673760056399	-2.81456560513845	-0.956738939762684	-11.9646540424702	-19.7661684072692	20.964499997581	3.75975032258665
"g328"	1.7219746299786	12.1775353437989	-4.23987661079977	-11.9302673932136	-5.38768459549468	3.64840822984257	-1.79295681261133	-6.37651251497552
"g329"	5.86046592975406	-11.7321994266615	-18.3205707284643	-30.0308717279155	3.456618172813	-1.98413330011322	23.8968610234337	-0.775178062449539
"g330"	0.364858192191379	6.25383003342892	11.6318813961916	-9.6596521616522	-11.3665992471392	-1.16311261975717	0.0869940928014645	-2.70090403964128
"g331"	15.2623903981299	4.2607579685645	-0.25468131499529	8.47675848859052	9.25456958434476	-7.9646436855833	8.54604011534187	7.91063813180907
"g332"	-14.473742682698	6.31397760124814	-8.59998539438705	-6.08325579738879	0.952827468936393	3.68506359824426	1.40319287627746	4.46104402576716
"g333"	0.209833211106748	-0.808052029834109	16.6803938882847	11.4083412982815	-16.3840474457408	13.427297349815	-14.0321726550683	3.42712786517675
"g334"	-3.02469584830597	5.38431133783384	3.37878665226072	-6.2616888305284	21.6866381427727	-6.52590928230914	4.99629605449778	-6.9618480065371
"g335"	2.93119231316069	6.01612119505619	-10.9045068705775	1.82581212799087	-2.63496868187949	-8.16076008083427	15.1461724330583	-1.379117212988
"g336"	7.1122269858686	-4.30673981850604	-2.10584816988556	-4.44869542345336	-7.25463044881344	21.6997148775149	2.32038844669314	-6.42679068880546
"g337"	-15.5506783529636	-4.43417711687075	-3.9157518597768	9.72068359668585	-6.53767290365446	5.11502099500408	-6.12748422068813	-1.93388016396034
"g338"	-0.0253878947400204	-4.04957150420928	-10.5322861620693	-8.1120140304554	4.814828165539	5.85788241824068	-3.0336500534781	6.08457553027848
"g339"	-2.97570909846374	-2.79641010673372	-6.81689871696983	-9.14845591724826	-16.3813082480269	-4.25922983688432	-11.5513498638003	-32.3904984144756
"g340"	-3.28480661022157	7.02967609580916	16.3082229428916	8.41830320068582	17.3403207460754	-0.842792648335828	-4.33119128518478	1.45197725750444
"g341"	-10.4161116520933	-8.32258166527817	9.47979131917306	4.51732463980283	-8.37548786030012	-17.2591605145968	-0.27790178944634	-5.96375147140413
"g342"	-5.83791038121046	-8.0158568461746	-0.0819595356536079	-4.9008747883827	6.22837962350613	-10.5286723488616	-0.591754907248933	-4.03602070500001
"g343"	4.78306110476751	-3.37185343918173	6.31521326634665	8.30258731897185	8.75280134000364	7.8692821197747	5.19104928566215	0.774881393422692
"g344"	5.21193452328857	-0.91571919834369	-5.82617904094341	-5.604424108989	1.8813494966121	18.2571594143436	3.68924351526292	8.16070250324329
"g345"	-5.97687302017326	-9.72701529732755	8.89742777502289	-14.0007664758936	-3.68701386177469	8.88489157464346	-4.93629393509689	-10.0635525762736
"g346"	-18.1442245317017	19.8685167006758	8.44278659207361	-8.44026590445224	15.0873298955873	6.85358588666034	5.54483228166044	7.4697697675253
"g347"	-5.31120541498213	-4.65919075003761	-3.55577613089171	9.53596042754832	10.7377144514712	5.70003053047724	-5.50668235390046	5.72969416046123
"g348"	-12.0162586650081	-1.29424685938633	1.0585975234754	1.88949779751484	-8.95235301116116	-7.4502443238974	4.0794593662531	-0.571206243513107
"g349"	3.03835449140453	12.602810971542	-2.07464273506025	-9.44257164473801	7.00573785767648	-12.6047788967636	-10.8876252393059	-3.02308866366587
"g350"	-0.181808217554446	-3.45782608372934	2.40915626199999	14.8223708943438	3.37618043749979	-10.7994463207249	-12.772529136143	-3.59312926569878
"g351"	-4.82113838806342	11.1808737437378	8.44506164822623	-1.78479160354237	5.34470455986491	-7.9613411719145	-0.291099355144087	-11.4914363171247
"g352"	2.31665849332168	0.607387360668355	-4.48593553598646	-10.8852880461117	-4.93633721647769	-5.9580810368542	19.7315311095875	-4.51198328286257
"g353"	0.660145546863284	1.02142057869141	-5.37313490669403	-10.2563427365237	4.50532509438714	3.58301610428341	-17.2413632728316	-11.7913024296641
"g354"	-6.1694055933114	-18.8285338293383	1.09296652625726	5.0303619129872	-1.43510197527461	-4.44274785460026	12.6344570680592	-2.9535899455593
"g355"	5.47979981169893	4.23131294710145	-12.4439278085976	-5.80815782938965	1.69964985704441	20.6535553155202	4.55646472442871	-3.39064395769062
"g356"	6.55741149167117	0.659021496568618	21.7791377797012	-12.0355298344735	33.2582423951468	-5.95211589531323	-0.808646290942327	5.19344318855123
"g357"	22.2636864800021	-10.1865579409042	-13.7700545369715	-1.24214822087758	8.02957112500945	-15.5019206173567	4.89129114502307	-3.74942561302228
"g358"	-3.79858134104692	-2.10101371014754	1.58852224975742	-9.3451458262408	3.78498025090103	8.48392868111357	-5.96191385202269	10.2575795118474
"g359"	-0.894997895520837	26.1478573903847	-10.8936526333031	-13.6137007666244	-2.26976703648615	9.52845318383035	6.52800798438133	5.88364583800922
"g360"	2.0621914248764	11.3955172212965	-10.4154491306946	2.19904512545048	0.957179027582351	-1.55434982618507	13.1796614273384	-4.23830383159516
"g361"	3.26232976670765	-5.72708427472781	17.4820808403526	-3.81239362924942	15.5844886053498	-4.73158129492502	7.667690481536	0.761560950652653
"g362"	2.11957569889099	10.4658639265965	5.58949085004716	0.636054398205371	14.0566299084592	-3.94042776112365	4.40649031938491	12.9153249135811
"g363"	13.6594574800101	8.60250444373715	8.9773548453175	-5.83500589150335	-0.197222711799828	22.209152546459	23.1265526720649	-5.1882541693344
"g364"	-0.24361975991318	11.2087148760001	6.29899277804386	1.09868806911572	15.7086747188311	-1.90758175367721	9.01757213460592	2.11470318616638
"g365"	-21.3432502035597	-13.7571452946609	-12.4984397557285	1.02811532536091	8.82598265898925	-6.98664442590528	-4.7675485331771	-19.3964555145087
"g366"	5.07571900513472	-15.1919143740486	-11.5238293548554	6.64106979186166	3.89445611586804	-3.25205425857892	12.7839915399392	8.26932637865016
"g367"	-21.4691511934756	-3.18267756713104	10.3938719394604	-8.28337028180087	-25.1731554979407	-5.49535564427851	16.0564399090921	-6.09022085937395
"g368"	3.52322866003803	-1.91483892266656	-3.85536334449012	6.74266778995688	-7.39658648058605	-13.7582992576967	-17.5148378259008	10.6156179821142
"g369"	-0.906149093286543	1.90908850444334	-0.815314486837904	1.97178676316898	16.5012363063917	2.32999285814505	17.7983539882602	5.91845664950861
"g370"	5.12926112502022	-2.06828011062644	4.2523953317287	-12.614739318691	3.55132590837087	1.79619314852426	1.72988705744662	-7.53710490235363
"g371"	-3.20686886432503	9.98681841873195	2.54169952883096	9.99980772304366	17.3256354486744	-7.38844151008686	7.84117841398181	4.43968909470201
"g372"	-6.61914211638793	-0.999207857914951	-1.09322820859223	-8.70106768923451	-1.84489728502645	7.24743050494716	1.22052992880264	-14.8594940250586
"g373"	-10.7517026187314	0.619049162800418	7.70983365231484	4.5421663082289	11.6253456403186	9.48073536581427	17.4529048571748	-10.6615402550673
"g374"	-13.5801501683343	-15.6645574424623	-4.50633738766222	-6.93175896112286	4.6183439277661	6.61198582853616	-6.32526368485297	-13.7225587094121
"g375"	-6.893176974473	16.6464418876875	3.02030094152987	-11.6561953251629	-12.7083558573418	7.44821549334633	-19.0426487385239	-8.82163203173799
"g376"	-1.74821001073234	2.17719728908248	5.80322837928772	-8.32720283194424	9.05747662002483	-13.7532685951682	4.22136320967682	-20.0347848328648
"g377"	7.97712393266081	14.2776265583529	-3.90751485952891	-6.08157881994627	5.77508502641933	-11.0792805079613	1.86659198192988	2.60819451547545
"g378"	-21.4600629714019	-11.4537876830665	8.53279274798568	-8.02706382446754	-2.64107825995454	-13.1552191934746	10.9097212677646	17.7823742142864
"g379"	-3.22743297585249	1.14296864438596	-0.544756863833403	9.64069122569583	1.58734832219914	5.60402207461651	4.65859748530291	9.12958531165575
"g380"	-12.7950559202764	-0.226851844116156	0.452583577819335	11.776262204553	-0.595899160199415	-6.41320975166209	-7.72046237077971	-6.693926089148
"g381"	-0.667628076995159	-5.67633680096855	-3.19381943240344	5.12000710728611	5.59767101931849	8.47544846649567	-3.19754508141417	-2.94699407636986
"g382"	-2.83745584781039	5.59363658967674	-7.7702041046325	-14.1240800395512	-15.3259205714901	14.3603366935372	13.0120410571904	-13.6988189929854
